,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0.0259602007388513,0,0,0,0,0,-0.078574942126105,0,0,0.42504820659912,-0.0569969329987522,0,0,0,0,-0.0827966373844682,0,-0.109297438535363,0,-0.0683175744357663,0,0,0,0,0.330400661472146,0.000706967878228529,0,-0.00902565289866666,0.117019295768129,0,0.112704102239931,0,0,0,0.110969400289003,0,0,0,0,0,0,-0.0325981265593569,0,0.0049592677168739,0,0,0
X601658.CH.Equity,0,0,0,-0.240121736751618,0.0254280396239368,-0.0714130971928675,0.070847148080374,0.415092383978887,0,0,0.368786445770315,0,0,0,0,0,0.255051467462624,0,0.189536192794874,0,0,0,0,0,0,0,0,0.0468423515500479,0,0,-0.380209908917408,0,0,0,0,0.201544544372833,0,-0.0523954132870739,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.234494032599483,0.012371913680275,0,0.0567057925876276,0,0,0,0.464293760615665,0.0719171429096204,0,0.217968518246895,0,0,0,0,0,0,0,0,0,0.142463941103886,0,0,-0.0472199907094091,0,-0.0458643067931265,0,0,0,0,-0.244333935343212,0,-0.117853649125589,0,0,0,-0.0524095696277093,0,0,0,0,0,-0.0704751218727494,0,0.0514102364556677,0,0
X601601.CH.EQUITY,0,0.672028246899935,0,0,0,0,0.0101546791403742,0,0,0,0,0,0.0250294686569287,0,0,0,0,0,0.120824885916828,0,0,0,0,0.0720044004442576,0,0,0,0,-0.0780982294451895,0.124038340847578,0,0,0,0,0,0,0,0,0,-0.0643832861365549,0.047900502702051,0.0586224199740018,0,0,0.0372119480876799,0,0,0,0,0
X600030.CH.EQUITY,0,0.00785298968204398,0,0,0,0,0,0,0,0,0,0,0,0.0305058630593147,0,-0.0067800950376766,0,0.142999911679958,0,0,0,0,0,0,0,0,0,0,0,0,0.11995441368828,0,0.269477243466224,0,0,0,0,0.0497050355274289,0,0,0,0,0,0.386036912254907,0.0188138946254096,0,0,0.0496083067267371,0,0.0897995644601221
X000002.CH.EQUITY,0,0,0,0.30123096929471,0,0,-0.0210847236471921,0,0,0,0,0.0217170951759868,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762750205140237,0.0713487724225416,-0.171769054048247,0,0.141079726183237,0,-0.129667416416129,0.626901132039233,0,0.172740746418812,0,0,0,0,0,0,0,-0.0428280215568618,0,0.131295824420408,0,0,0.0181383924122706,0,0,0
X601328.CH.EQUITY,0,0,0.0565096436110863,0,0,0,0,0.060306144862968,0,0,0,0.197110641689099,0,0,0,0,0,0,0,0.276423642450927,0,0,0,0,0,0.0527787044273939,0.123073401543899,0,0,0,0.0250619380395851,0,0,0,0.0806943841521027,0.125158529945063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0013195701514307,0,0,0,0,0,0,0,0,0,0,0,0.511721607855495,0,0,0,0,0,0,0,-0.167610034275115,0,-0.0740393950365322,0.101521011183102,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0685064112604718,0,0,0,0,0.0957156822000964,0.00383680151028434,0,0,0,-0.0865748430268799
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0788574811310737,0,0,0.0637116353497035,0,0,0,0,0.339838723607954,0,0,0,0.0855242916587258,-0.0482970072015946,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.112625787865728,0,0,0,0,0,0,-0.053439340553143,0,0.173235766052451,0,0.210080044305456,4.33680868994202e-19,4.33680868994202e-19,0,0
X600000.CH.EQUITY,0,0.0202171711996295,0,0,0,0,0,0,0,0,0,0,-0.00221966461553775,0,0,0,0.352160032199,0,0,0,0,0,0.0952110571921134,0,0,0.00855361307963884,0.132909991676462,0,0,0,0,0.0429160657881321,0,0,0,0,0,0,0,0.115383310599135,0,0.0552075217295758,0,0.0576511349161413,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0767044393150644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599344990325089,0,0.0421860190066273,-0.0576149925572817,0,0.0438545744391966,0,0,0.0678777825124317,0,0,0,0,0,0,0,0.250189179270486,0.532995762164748,0,0,0,0,-0.0812504048230232,-0.503661856623338,0.0444062809647101,0.00386097546863739
X601319.CH.EQUITY,0,0.0574096792089897,0.15564617605355,0,0,0,0,0,0,0,0,0,0,0,0.20061401516599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717218297670882,0,0,0.0475667593680626,0,0,0.100282636861784,-0.0517223496506478,0,0,0,0.073140603559971,0,0,0.00269410627869132,0,0,0,0
X11.HK.EQUITY,0,0,-0.111854589182134,-0.042364326174805,0,0.0639293601667743,0.0603656843132077,0,0.570655118626023,0,0,0,0,0,0,0,0,0,0,0,0.0149180553249103,0,0,0,0.0801590268333829,0,0,0,0,0,-0.0136936322962358,0,0,0.130990431027013,0,0.202991050176763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0163361918965135,0,0,0.0725588240177694,0,0,0,0,-0.0577110514231299,0,0.0293759230089819,0,0.282732446297323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187516015892735,0,0,0.0356166171080722,0,0,0,0.246111861856861,-0.0027871055559027,0,0,0,0,0,0.0121512143990438,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0252093485884574,0,0,0,0,0.170865497662824,0,0,0,0,0,0,0,0,-0.188970268472241,0,0,0.169517942966378,0,0.477907266836881,0,0,0,0.101500203157261,0,0,0.0235500228673389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277581043290511,-0.0356836549688074,0,0,0.0362065425011642
X601998.CH.EQUITY,0.0521807261818285,0,-0.00242448202650695,0,0.134101012103502,0.188784971562962,0,0.223350850438058,0,0,-0.12749513427229,0,0,0,0,0.211656988353642,0,0.135320051978038,0,0.102739945830244,0,0,0,0,0,0,0,0.27533689316309,0,0,0,0,0,0,0,0,0,0,0,0,-0.135176016448845,0.0910643059730492,0,0,0,0,0.084826824158825,0,0,-0.127608528900435
X600016.CH.EQUITY,0,0.114052951306478,0.152766216617545,0.129065363015181,0,0,0,0,0,0,0,-0.106580615875322,0,0,0,0,0.318635653739723,0,0,0,0,0,0,0,0.105846541376614,0,0,0,-0.0237026090834051,0,0,0,0.608524710594187,0,0,0,0,0,0,0,0,0,0,-0.0901018848412038,0,0,-0.0530596125501381,0,0,0
X601818.CH.EQUITY,0,0.0500547933465983,0,0,0,0,0,0,0,0,0,0.0967804630135819,0,0.100128950086346,0,0,0,0,0,0,0,0,0,0.434006054504935,0,0.156227233357449,0,0,0.0364880307277656,0,0,0,0,0,0,0,0,0,0.040595189157438,0,0,0,0,0,0,0,0,0,0.114611606759534,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00967556889578783,6.93889390390723e-18,0.159925741253435,0.0844857374604913,0,0,0.232507040270442,0,0,-0.171689390328602,0,0,0,0,0,-0.022364707261971,0,0,0,0,0.0398455812614162,0,0,0,0.226492133042386,0,0,-0.0779334569810793,0,0,0,0,0,0,0,0,0,0.0868133396535321,0,0,0
X1109.HK.EQUITY,0,-0.169140409925811,0,0.104438922234689,0,0,0,0,0,0,0,0,0.185292910577163,0,0,0,0,0,0,0,0.0505885755543825,0,0,0.061063586330583,0.0688530747242676,0,0,0,0,0,0,0,0,0.276440797748235,0,0.0400848434059217,-0.108120944221839,0,0,0,0,0.0821272079979141,0,0,0,0,0,0,0.00874353190885543,0.133430717649982
X600999.CH.EQUITY,0,0,0,0.121627214309527,0,0.113608250906775,0,0.100472886140288,-0.0151444015448399,0,0,-0.108499700409773,0,0,0,-0.0514193665799875,0,0.122157785097239,0,0,0.0410096332322441,0,0,0,0,0,0,0,0,0,0,0,0.265295311291742,0,0,0.110230134399842,0,0,0,0.148892751290864,0,0,0,0,0.0758810363865075,0,0,0,0,0.05548375844939
X600048.CH.EQUITY,0,0,0,0,0,-0.0734243595173828,0,0,0,-0.0257794503814762,0,0.174283471836458,0,0,0,0.402515768226199,0,-0.191559403468208,0,0.227709074761063,0,0.236334092451137,0,0,0,0,0,-0.144129477607538,0,0,0,0,0,0,0,0.0747341173193742,0,0.21689146992558,0,0,0,0,0,0,-0.108480132894419,0,0,0,0,0.213982963928324
X601688.CH.EQUITY,0,0,0,-0.0253308549535458,0,-0.0637508326231394,0.0496619922182654,0,0,0,0,-0.126763840707238,0,0,0.298700641806955,0,0,0,0.00579154606141264,-0.0322272838616208,0,0,0,0,0,0,0.342286488077081,0,0,0,0,0,0,0,0.466050926307309,0,0,0.0755904569741803,0,0,0,0,0,0,0,0,0,0,0,0.0335118850586985
X688.HK.EQUITY,0.296468943839395,0,0.0981092331205261,0,0,0,0,0,0,-0.0700600678318302,0,0,0,0,-0.294797968762973,0,0,-0.206311452458487,0,0,0,0,0,0,0,0,-0.0869629050832582,0,0.430410672045356,0.289025845721252,0,0,0,0,0,-0.160271517127168,0,0,-0.022949467940865,0,0,0,-0.0886251435770354,0,0,0,0,0,-0.0193624811021168,0
X601211.CH.EQUITY,0,0.0880231630307437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128594243814263,0,0.0613018941412657,0,0,0,0,0,0,0.058250416876356,0,0.0914215771183862,0,0,0,0,0.313933045325897,0,0,0,0,0,0.0599541727555243,0.152869757475657,0,0,0,0,0,0.16233965365233,0,0.0501957835850332,0,0
X267.HK.EQUITY,0.147443330260459,0,0,0,0,0.187850504534869,0.207201138459284,0,0,0,-0.0289007718336781,0,0,0,0,0,0,0,0,0,0.0485165234921921,-0.14746760556261,0,0,0,0,0,0,0,0.0659301021306093,0.230148315032272,0,0,0,0,0,0.0932342612903235,0,0,0,0.506428427050064,0,-0.425624330676578,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.00121809344421629,0,0,0,0,0,0,0,0,0,0.445739887007162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609834197302004,0,-0.024360269730979,0,0,0,0.16378553399741,0,0,0,0,0,0,0.15260398040992,0,0.0457896653257094,0,0,0.133660934507583,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0801662536434708,0.484957256496568,0,0,0,0.055471500035849,0,0,0.129491831067299,0,-0.0882677203164002,0,0,0,0,-0.0186165420459008,0.282012679239664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634489176547033,0,0.0065106677519728,0,0,0,0.0510802434501641
X2882.TT.EQUITY,0,0.00211559595117181,0,0.0124332860833412,0,0.243983205958009,0,0,0,0,0,0,0,0,0,0,0.0488885478717847,0,0,0,0,0,0.102365327264948,0,0,0,0,0.0782508178974636,0.0119516114128259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483040269478049,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0677486375357613,0,0,-0.0176286813737428,0,0,0,0,0.136626353440801,0,0,0,0,-0.119812697174105,0,-0.0383123292774397,0,0,0,0,0,0.234187778947765,0,0,0,0.263113733119859,0,0,0,0,0,0,0,0,0.129922140658695,0,0.11153507993899,0,0,-0.283919795353372,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.146038434556693,0,0,0,0,0,0,0,0,0,0,0,0.186307707451496,0,0,0,0,0,-0.122502124701567,0,0,0.00395392568442026,-0.182741930873116,0,0,0.00691298429556114,0,0.113314079790839,0,0,0,-0.0798754935370636,0,0.434218396818576,0,-0.0225561457668794,-0.0132625737419409,0,0,0,0,0
X1113.HK.EQUITY,0.0113682296115926,0,0,0.00859427473745232,0.197361394694198,0.101428360504294,0,0,0,0.112156456000202,0,0,0,0,0,0,0,0,0,0,0.134869741142404,0,0,0,0.107536497504616,0,0,0,0.0798757158334991,0,0,0,0,0,0,0.0150068952114068,0,0,0.167861871187102,0,0.0870458830645261,0,0,0,0,-0.0386247835774173,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.0241952560006711,0,0,0,0.0531968119155035,0,0,0,0,0,0,0,-0.0584224655137886,0,0,0,0,0,0,0,0,0,0,0.0110845457225011,0.147039924245676,0,0,-0.107374134462644,0,0,0,0.067354002228896,0,0,0,0,0.101321582201192,0,0,0,0,0,0,0.0565623503786005,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964890862051133,0,0.0220215530792844,0,0,0,0.281408651233826,0,0,0,0,0,0,0,0,0,-0.00260372654865141,0,0,0.0154141030630347,0,0,0.327270211524623,0,0.0808157840914744,0.0541531796376708,0,0.0241699815978333,0,0,0,0,0,0.290676153947243,0,0.0461903661986882,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395832523277984,0,0.162273705849386,0.11721049183511,0,0,0.573059514323898,0,0,0.127514317453839,0,0,0,-0.0276324690787725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0.0487543423718191,0,0,0,0,0,-0.0482952526535767,0,0,0,0,0.088007063321822,0,0,1.73472347597681e-18,0,0,-0.0388353534481263,0,0,0,-0.0309663195635988,0,0,0,0.00519408819922659,0,0,0,0,0,0.313352577684943,0,0,0,0,0,0,0,0,0.144607148333966,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.160881995120753,0,0.0222531821143539,0,0,0,0.110933799223837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162672532918143,0,0.202177292474077,0,0,0.543510414405218,0,0,0,0,0,0,0,0,0,0,-0.0730297800725924
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0418542188317609,0.0451140468735611,0,0,0,0,0.0266857431019474,0,0,0,0.374545012450178,0,-0.140637666032422,0,0,0,-0.0295879327347712,0,0,0,0,0,0,0,0,0,0.215293134369177,0,0,0,0,0.0936057541665633,0,0,0,0.0522653580514338,0,0,-0.0429019298341091,0,0.085587541443274,0
X1997.HK.EQUITY,0,0.155338034034801,-3.46944695195361e-18,-0.0332093654426483,0.0729494139374093,0,0,0,0,0.212667744485865,0.0606270407429364,0,0,0,0,0,0,0,0.15325205674951,0,0,0,0,0,0,0,0,0,0.211771145914342,0,0,0,0,0.0820781184919164,0,0,0,-0.0555629667123988,0,0,0.00307138520090474,0,0,0,0,-0.485845305508716,0,0.264402799649973,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352413350852107,0.400993943068307,0.218046068507002,0,0,0,0,0,0,0.0140810429887607,0,0,0,0,0,0,0,0,0.173065096361766,0
