,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0336730872533106,0.0295660389191286,0,0,0.0134154497448118,-0.100132108187846,0,0,0,0,0,0,0,0,-0.0448149898921896,0,0,-0.0144081251461631,0,1.04521825031013,0,0,0,-0.148470003758289,0,0,0,0,0,0,0,-0.0281269300611571,0,0,0,0.0149737198050835,0,0,0,0.0640326710561619,0,0,0,0,-0.0138795855732462,0,0,-0.00498933036407602
X601939.CH.EQUITY,0,0,0,0.228011660063797,0.0475145017249134,-0.0627685094179765,0,0,0,0,0,0,0,0,0.00837685671295659,0.616446329832302,0,0.040140787833964,0,0,0,0,0,0,0,0,-0.269025544260604,0,0,0,0,0,0,0,0,-0.317640013057612,0,0,0,0,0,0.0274035679047433,-0.149178716529487,0,0,0,-0.0323279347237044,0,0,0
X601288.CH.EQUITY,0,0.29324083819127,0,0,0,0.216634877208131,0,-0.103990881911243,0,0,0.0493124420858657,0,0,0.283074133695369,0,0,-0.0464276342788512,0,0,0,0,0,0,0,-0.0924253886093688,0,0,0,0,0,0.320660436146741,0,0,0.0477146956670284,6.93889390390723e-18,0,0,0,0,0.0722982243842684,0,0,0,0.0268196061482494,0,0,1.73472347597681e-18,0,-0.0865324573742405,0
X601988.CH.EQUITY,0,0,0.235557477875496,0,0,0,0.0182707520969831,0,0.0809496528442054,0,0,0,0,0.295042790681263,0,0,0,0,0,0,0,0,0,0,0.07070271224306,0,0,0,0,0,0,0,0,0,0.144945946642332,0,0,0.0358097103641068,0,0,0,0,0,0,0,0,0.035336256279461,0,0,0
X5.HK.EQUITY,0,-0.0180404687071694,0,0,0,0,0,0.0225038087122302,0,0.0548074680744703,0,0,0,0,0,0,0,0,0,0,0.155067728948332,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.23249804196583,0,0,0,0,0,0,0,0,0,0,0,0.256714015921609,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0358743429883588,0,0,0,0.0875003597380256,0,0.450297617189906,0,0,0,0,0,0,0.0749628602894406,0,0,0,-0.25960996555031,0,0,0,0.0253307912144908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244465726705606,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0231310155416874,0,0,0,-0.00901632878927479,0,0,0,0,0.133847766691549,0,0,0,0.218759285046741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896695420154709,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.151359253325683,0,0,0,0.0216451157055835,0,-0.0758548062497784,0,0,0,0,0.250916006700631,0.0864908604233688,0,0,0,0,0,0,0,0,0,0.356732799374654,0,0,0,0,0,0,0,0.13367100007899,0,0,0,0,0,0,0,0.072145317600069,0,0,-0.115043934086728,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0382466513438475,0,0,0.0868311986568997,0,0,-0.111694352840847,0,0,0.206420355651128,0.439183293366995,0,0,0.217257222167385,0,0,0,0.0986383837968511,0.0696949222142796,0,0,0,0,0,0,0,0,0,0,0.0565956205070756,0.0272409501909816,0,0,0,0,0,-0.0494751677607212,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0917579072480091,0,0,0,0.223141884073924,0,0,0.0691867634332966,0,0,0,0,0,0.0165896238208685,0.0261472129125595,0,0,0,0,0,0,0,0.0772937683128761,0,0,0,0,0,0,0.0976739898084088,0,0,-0.0324737879915663,0,0,0,0,0.0651859177599412,0,0,0,0,0.343401998517813,0.0073578692467774,0,0
