,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity
X601066.CH.EQUITY,0,0,0,0,-0.0438848129455744,0,0,0.0280079689204114,0,0,0,0.781365844026858,0,0,0.0272241431766652,0,0,0,-0.00494896157289336,-0.0280217631238486,0,0,0,0,0,0,0,0,0,-0.018499993984907,0,0,0,-8.67361737988404e-19,0.0586294010830556,0,0,0,0,0.0263946085696187,0,0,0.0757452829429651,0.00843620498440791,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.272374868409786,0,0,0.073886597838931,0,0,0,0,0,0,0.167342381294443,0,0,0,0,0,0,0,0,0,0,0,0.0211417250614894,0,0,-0.00109965326555966,0,0,0,0,0,0,0.025213997828605,0,-0.0826614236495562,0,0,0,0,0.109522847355421,0,0,0,0,0.0152658256989812,0,0.0805612317129269
X601328.CH.EQUITY,0,0,0,0.265710508190126,0,8.67361737988404e-19,0,0,0,0,0,0.0470320082663543,0,0,0,0,0,0.0660335956989441,0,0,0,0.337653335686695,0,0,0,-0.0591746300426039,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.117142534500372,0,0,0,0,0.113206600198439,0,0,0.00745974601764732,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366463607807694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514439484130044,0.0499738142519041,0,0,0,0,0,0,0.0662866917364679,0.137984250954021,0,-0.217989270447654,0,0,0,0,0,0,0,0,0.297476558476053,0.0413234169114369,0,0,0.026282929287587,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.124471504441314,0,0.235927962307926,0,0,0,-0.0503505877979367,0,0,0,0,0,0,0.102866339274976,0,0.151529081147392,0,0,0,-0.0542587212274787,0,0.0852942480924965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643539928098663,0,0,0,0,0,0,0,0.187188851884629,0
X601319.CH.EQUITY,0,0,0,0.193683957916224,0,0,0,-0.099208906836608,0,0,0,0,0,0.0864152482482293,0.326217357596906,0,0,0,0,0,0,0,0,0.0609297952640599,0,0,0,0,-0.116577750950296,0,0,0,0,0,0.0733271650083953,0,0.0720280023899213,0,0,0,0,0,0,0,0,0,0.219796062233423,0,0,0
X601601.CH.EQUITY,0,0,0,-1.38777878078145e-17,0.203926631942311,0.141154622592649,0,0,0,0,0.0431954077788638,0,0,0,0,0,0,0,0.317149886098134,0,0,0,0,0,0,0,0.00385140183353873,0.0328534371619643,0.113893413028494,0,0,0,0,0,0.213214880919104,0,0,0,0,0,0,0,0,0.359199152580904,0,0,0,0,0,-0.0952942168712591
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0138976612247976,0,0,0,0,0,0,0,0,0,-0.184104261209834,0,0,0.0681181451906283,0,0.379928439302471,0,0,0,0,0,0.052039977055362,0,0,0,0,0,0.122421631787043,0,0.0420308628707262,0,0.115084146979899,-0.0762284668813911,0,0.273403068576506,-0.0720843927367251,0,0,-0.035701305206547
X600016.CH.EQUITY,0,0,0,0.0447227094607582,0,0,0,0,0,0,0,0,0.104991756749236,0,0,0.110614532391522,0,0,0,0,0,0,0,0,0.0602708320875208,0,0,0,0.140403988494297,0,0.0355593149938378,0.119158239630497,0,0,0.0833865513988294,0,0,0,0,0,0,0,0,-0.0469232320159631,0.0378372246093522,0,0.0725179297887274,0,0,0
X1109.HK.EQUITY,0.237620461242044,0,0,0,0.152493152232512,0,0,0.0673823281834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102062405214327,0,0,0,0,0,0.28017133779459,0,0.0138462057260641,0,0,0,0,0,0,0,0.0327274442848642,0,0,0.178840557077848,0,0,-0.0820907366608334,-6.93889390390723e-18
X601998.CH.EQUITY,0.239044066041287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127418747206923,0,0,0,0.0852028966166008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221363250188619,0,0.183929922508568,0.479062515899262,0,-0.0717982701364988
X2388.HK.EQUITY,0,0,0,0,-0.171681408395362,0,0.0241136105146807,0.0788093438213376,0.113583388382862,0,0,0,0,-0.247452071259355,0,0,0,0.0988732456184105,0,0,0,0.0118356488368154,0,0,0,0,0,0.215690326453224,0,0,0,0,0.240291252143534,0,0.126588585596003,0,0,0,0,0,-0.190741328784765,0,0.0785882471054593,0,0.163819143689186,0.280034748009588,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0272325152917917,0,0,0,0.243618875496548,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730160562683545,0,0,0,0,0,0,0,-0.0118621405025992,0,0,0.246821490374911,0.0547061748914083,0.0334149127137527,0,0.0133222146910262,0,0,0,0,0,0,0,0,0.220619993523202,0.0359647388875594,0.00427805510069441,0.169575599792105
X688.HK.EQUITY,0.265220052044167,0,0,0,0,0,0,0,0,-0.0376509524319152,0,0,-0.0614726615792987,0,0,0,0,0,0,0,0.38070434064051,0,0.0230519349256331,0,-0.0582308218884726,0,0,0.0365998517730648,0,0,0.413889210493874,0,0,0,0,0,0.0119413501048378,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558555232403716
X11.HK.EQUITY,0,0,0,0,0,0,0,0.112474785504988,0.508120144911345,0,0,0.0918367791813864,0,0,0,0,0.0533230301145502,0,0.053079654083461,0.0246831948647046,0.0139032459032334,0,0,-0.22735720448472,0.182886182052917,0,0.128849713044828,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.00529449124350956,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.588162175431749,0,-0.383295727993442,0,0.169966790104496,0,0,0,0,0,0,0.166024425250128,0,0,0,0,0.13745805056643,0,0,0,0,0,0,0,0.10002841137953,0,0,0,0,0,0,0,0.0431072849133291,0,0,0.172763158528599,-0.19201906828242,0,0,0,0,0,0,0.181902377610632,0
X600048.CH.EQUITY,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.035650517840842,0.849070618597444,0,0,0,0,0,0,0,0,0,0.0414373649321141,0,0,0,0.0935413261144274,0,0.106796285901468,0,0.0108754017206044,-0.0809417560366984,0,0,0,0,-0.106056618228329,0,0.0668962303956884,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0.0321868305045334,0,0,0,0,0.214167643620386,0,0.0527503130328178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195453645504927,0,0,0.0649041884075177,0,0,0.308870860284964,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.014121101583082,0.0900471123051062,0,0,-0.0984841069990158,0.0569087024475534
X601818.CH.EQUITY,0,0.17801612235915,0,0.176404454181639,0,0,0.0780677124218733,0,0,0,0,0,0,0,0,0,0,0.0724250757188762,0.0923340945106382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106449261935008,0,0,0,0,0,0,0,0.0238594747973073
X267.HK.EQUITY,0,0.110089018875182,0,0,0,0,0,0,0,0.0715513151290182,0.184926353041856,0,0,0.0161074541969803,0,0,0,0,0,0,0,0,0,0,0.386485528104591,0,0.170451208789783,0,0,0,0,0.190459497135414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.22780596407613,0,0,0,0,0,0,0,0,0.0161306623186008,0,0,0,0,0.150744034258934,0.0184849728338222,0.0079224160813277,0,0,0,0,0,0,0,0.232811330710696,0.136007371431363,0,0.0745899751970128,0,0,0,0,0,0.000202511984150095,0,0.137719357994769,0,0,2.16840434497101e-19
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0288440818491175,0,0,0,0.189566029976915,-0.295207894699584,0,0,0,0,0,0.0496661871804878,0,0,0,0,0.179192241772149,-0.0975614362933034,0.0178868697418203,-0.0603242624675795,0,0,0,0,0,0,0.37616990948126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157547447661108
X600837.CH.EQUITY,0,0,0,0.0318465709947325,0,0,0,0,0,0,0,0.198354750241341,0,0,0,0,0,0,0,0,0.0302044991942684,0,0,0,0,0.0625943557885333,0,0,0,0,0,0,0,0.486243182114646,0.0284405628805882,0,0,0.0130346140780496,0,0,0,0,0,0,0,0.0194758473938979,0,0,0,0.101974457559707
X601211.CH.EQUITY,0,0,0,0,0,0,0.0564092412085922,0,0,0,0,0,0,0,0,0,0,0,0.181911307409121,0,0,0,0,0,0,0.112562352470217,0,-0.104797044207756,0,0,0,0,0,0.276729822178733,0.105346156528881,0,0,0,0,0.0994083609321237,0,0,0,0,0,0,0,0,0,0.0414458550288525
X601336.CH.EQUITY,0,0.224637545928597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245317021156179,0,0,0.276679330674276,0,0,-0.107876110171738,0,0,0.0471288710178588,0,0,0,0,0,0,0.0320114030869667,0.230621737449977,0,0,0,0,0.0807347637141039,0,0,-4.33680868994202e-19,0,0,0,0,0.0132157251201361,0,0,0.0863845656829521
X1113.HK.EQUITY,0.0922561155671693,0,0,0,0,0,0,0,0.524615317539965,0,0,0,0,-0.0734020922463721,0,0,0,0,0,0,0.0211184024537979,0,0.142438641340916,0,0,0.13677706711629,0,0,-0.160159339237314,0,0,0,0,0.0854857933673386,0.213729651700922,0,0.114162598135537,0.1413320288161,0,-0.307452740196518,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.276585678392891,0,0,0,0.0313930886217924,0.15640938523813,0,0,0,-0.00261356092767643,0,0,0,0,0,0,0,0.0856454378866078,0,0,0,0,0,0.167696356075958,0,-4.33680868994202e-19,0,0,0,0,0.180408018424529,0,0,0,0,0,0.0775437132891956,0,0.0200825478124508
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0437263800277531,0,0,0,0,0,0.0509841784277297,0,0.722001236069763,0,0,0,0,-0.0217076879813104,1.73472347597681e-18,-0.0546282466205475,0,0.0331046866484225,0.0112634792969889,-0.122797093397473,0,0,0,0,0,0,0.0257723475316238,0,-0.0149114877955774,0,0,0,0,0,0,0,0,0,0.150158777783515,0,-0.0183064613501668
X000166.CH.EQUITY,0,0,0.0373133181033495,0.00148361454776624,0,0,0,0,0,0,0.0493712225387844,0,0,0,0,0,0.0170329362579446,0,0,0,0,0,0,0.1245069903969,0,0,0,0,0,0,0,0.0250430436950611,0,0.0515881143425162,0.0463050033098872,0.196412189413976,0.111229828436798,0,0.0167216023040718,0,0,0,0,0,0,0,0.118984269224458,0,0.0571291725962381,0.151262285493254
X12.HK.EQUITY,0,0,0,0,0,0,0.0902958429802901,0.133027879060493,0,0,0,0,0,0,0,0,0,0,0,0,0.580660323001029,0,0,0,0,-0.0159025775588967,0,0.254079768608136,0,0,0.163577866045032,0,0.0866717540021641,0,-0.0577272596491663,0,0,0,0,0.041246817594775,0,0,0,0,0,-0.177038335903015,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0137875869991757,0,0.0682148044188902,0,0.272914010967313,-0.0500821205156117,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0365000580137907,0.132138186805622,0,0,0.136420037293365,-0.084668499944544,-0.201639329487033,0,0,0,0,0,0.243083642734599,0,0,0,0,0,-0.23423786689071,0,0,0,0.752186201271506,6.93889390390723e-18
X601229.CH.EQUITY,0.82902964231324,0,0,0,0,0.0402592884983637,0,0,0.446192493583939,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200873203937767,0,6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,0.0286437177036525,0,-0.128441830178204,0.182810790935818,0,0,0,0,-0.14467984900684,0,0,0,0,-0.194434732639114,0,0.139827802805257,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.120311394845405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167181618405516,0,0,0,0.26394908961076,0,0,0,0,0,0.00109464611240524,0,0.231338550149235,0,4.33680868994202e-19,0,0,0,0.0758147203738224,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493144251685721,0,0.0157138557291024,0.148766015495132,0,0,0,0,0,0,0,0,0,0,0,0.196715891922015,0.0245630897002998,0.0391532732445801,0,0,0,0,0,0.124010577291031,0,0,0.0310392802911644,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.697579978762941,0.0345319799368649,0,0,0,0,0.0914589559239417,0,0.070308086382702,0,0,0,0,0,0,0,0,0.0964057094714205,0,0.0147364483846812,0,0,-0.0438043409544347,0,0,0,0,0,-0.0405873375238389,0,0,0,0,0.0579953316042199,0,0,0.0152581540825118,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0613566529290178,0,0,0,0,0,6.93889390390723e-18,-0.00985947364940635,0,0,0,-0.024039763935147,-0.338201553664851,-0.0464809192745293,0,0,0,0,0,0,0,0.13310032859685,0,0,0,0,0,0,0,0,0,0,0.115829540276765,0,0.264434269236553,0,0.640206139437259,0,-0.0170428942156982,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0.0593074286105597,0,-0.0234681622755564,0,0.133531424264326,0,-0.100178522247504,0,0,0,0,0,0,0.0574773729905942,0,0,0,0,0.143699195996366,0,0,-0.161150083113326,0,0,0,0,-6.93889390390723e-18,0,0.0993857228876873,0,0.00620321565238931,0,0,0,0.0865303927841293,0,0,0,0,0.54426015681865,0,0,0
