,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,-0.275439774310404,0,0.318459487451472,0,0,0,0.185991034997761,0,0.227108171021487,0,0.00320102646005621,0,0,0,0,0,0,0,0,0,-0.28353892342464,0,0,0,0.150962760008161,-0.259164217336008,0.551209658145697,0,0,0,0,0.0849449977015592,0,-0.0454198153740879,0,0,0.0701514100817758,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0536153091160982,0.0966641884158272,0,0,0,0,0,0.0296251507294843,0.0129939151194355,0,0,0,0,0,0,0,0.0471033325811544,0.393266019184666,0,0,0.0325097452257299,0,0,0,0,0.172190659440151,0.0133360104938655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105733665464572,0
X600016.CH.EQUITY,0,0,0.0975746012406523,0.123324711227454,0,0,0,0,0,0,0,0,0.246660893011065,0,0.48122270679941,0,0,0,0,-0.0118772820050899,0,0,0,0,0,0,0,0,0,0,-0.123354659135296,0,0,0,0,0,0,0,0,0,0,0,0.00672981619185053,-0.0207918415250146,0,0.196500607443084,0,0,0,0
X601818.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0630011160588323,0.150266126913203,0,0,0,0.103234639378513,0,0.13975834496523,0.400020580759998,0,0,0.0979373205567135,0.293682486670971,0.0108005088199243,0,0.0316254958329834,0.0068045426618916,0,0,0,0,0,0.0036673847368239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0998173326959934,0,0,-0.104674534414012,-0.16951809954574,0,0.337450948362861,0,0,0,0,0,0,0,0,0,0,0,-0.0314818618433044,0,0,0.127484770188422,0,0,0,0.150921413076686,0,0.0576716662505908,0,0,0,0,0,-0.10241863516549,0.403507092627171,0,0.126617229028902,0,0,-0.137870370794097,0.0911716920041651,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.254646655555385,0,0,0,0,0,0,0,0.359802111786235,0.203570694961247,0.0183074900727319,0,0,0,0,0,0,-3.46944695195361e-18,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0603947813928752,0.104639264912581,0.0772503932123302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0738604789221747,0,0,0,0,0,0,0,0,0.0174799862700998,0.0583854578919804,0,0.0813430452906991,0,0,0,0.0190138638404992,0,0,0.108362657468161,0,0.235859288446795,0,0,0,0,0,0,0.148371183742439,0,0,0.196010205322433,0,0,-0.0145932836575095,0,0,0,0,-0.0239621131033093,0.0710956073355666,0,0.0357588087823228,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.174031515744576,0,0,0,0.0587152061185938,0,0,0,0,0,0.172362283721927,0.0244839836625869,0,0,0.0985327299642507,0.0534383802921647,0,0,0,0,0,0,0,0,0,0.116570201026259,0,0,0,0,0,0.0558525581585992,0,0,0,0,0,0,0,0,0,0,0,0.146915955614586,0,0.0495399132487591,0,0
X2388.HK.EQUITY,0,0,0,-0.0128234302400756,0.257605990366573,0,0,0,0,0,0.0403120609824337,0,0,0,0,0,0,0,0,0,0.0400971216570699,0,0,0,0.0435885104398197,0,0,0,0,-0.0284377932070417,0.319042404315182,-0.163345083007198,0.087163115078913,0,0,0,-0.0567840756259712,-0.0872044506391726,0,0,0,0,0,0,0,0.0414401398962724,0.239141299308162,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.186185038560314,0,0.138316940522029,0.472517287069696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973422867194215,0,0,-0.0215621690262633,0,0,-0.128365884373621,0,0,0,-0.603535009071557,0,0,0,0.000515992436420152,0,0,0,0.0519188552594522,0,0,0,0,0,0,0.211544006696022,0,0,0
X601229.CH.EQUITY,0.150857578945001,0,0,0,0,0,0,0,0,0,0.097723479362804,0,0.0722099043949039,0,0,0,0,0.113243012019671,0,0,0,0,0.0711516587660614,0.14244443268488,0,0,0,0,0,0,0,0.0813085491963151,0,0,0,0.0199768492318693,0,0,0,0,0,-0.000979090490516387,0.233250886281349,0,0,0,0,0.0898408392498506,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028161307628522,0,0,0,0,0,0,0,0.298947157670973,0,0,0,0,0,0.329156452128451,0,-0.230671280794183,0,0,0,0,0,0,0.274934068665143,0,0.0183368727118079,0,0.0536006552457199,0,0,0.12071898714521,0,0,0.0341808818427028,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.122029917410772,0,0,0,0,0.191808482995065,0,0,0.0384990304349664,0,0.179467454908466,0,0,0,0.391053253178258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816702493924075,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0441690361687311,0,0.161567948045919
X002142.CH.EQUITY,0,0,0.25754398408302,0,0,0,0,0,0.238124068424435,0,-0.0820659969730687,0,0,0,0,0,0,0.0784516319379987,0,0,0,0,0,0,0,0,0,0.209212198455105,-0.265351997709483,0,0,0,0,0,-0.195344648006458,0,0,0.0351595984087636,0,0,0,0,0,0,0,0,-0.0378908698861358,0,-0.0093841186594208,0
X2882.TT.EQUITY,0,0,-0.0235986411391151,0,0.0734103601742986,0,0,0,0,0,0,-0.0871102432904388,0,0,-0.0393032689662105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334662806492269,0.182211557551456,0,0,0,0,0,0,0,0.218424182601174,0,0.239362789211753,0,0.206131157926862,0.156395872924122,0,0.0463682121465041,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.232469466128384,0,0,0,0,0,0.0193918472157163,0.065907457101652,0,0,0,0.035606191113199,0,0,0,0,0,0,0,0,0,0.0552178060333825,0,0.156105875070505,0,0,0.577054948572265,0.0101280149313303,0.0297527730392651,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.00165212971255689,0,0,0,0,0,0,0,0,0.288712316976286,0,0,0,0,0.169924358985481,0,0.137769981640889,0,0,0,0,0,0.0781663124358446,0.116001595501739,0,0,0,0,0.196208821653009,0.165666409355297,0,0,0,0,0.000225128508033858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758840611567951,0,0,0,-0.0389507349192555,0,0,0,0,0,0.105228058989181,0,0,0,0.231649449931356,-0.024565464686557,0,0,0,0,0,0,0,0.334229639264732,0.0859889969340634,0.0460029926396759,0,0.100463547024171,0,0.0689883851634074,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,-0.155718921941503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085794594395817,0,0,0,0.226120465837995,0,0,0.282496772238961,0,0.12963761910618,0,0.253227331511099,0,0,0,0,0,0,0.202303228768016,0,0,0,0,0.026851022814029,-0.0399731689938687,0,0,0.0543466600861624,0
X11.HK.EQUITY,0,0,0.140053654028751,0,0.131934488757072,0.221087437160282,0,0,0,0,0,0,-0.0657522364050267,0,0,0,0,0.0973023754695742,0,0.377192791084922,0,0,0,-0.168487958051982,0,0.0296246381934831,0,0,0,0,0,0,0,0,0,-0.195410223829261,0,0.0334865159702666,0,0,0,0,0,0,0.0161728115641025,0,0,0,0.0673859589394045,0
X600926.CH.EQUITY,0,0,0.136008631666242,0,0,0,0,0,0,0,0.0434471572230495,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.214281978389726,0.0566365241854629,0,0,0,0,0,0,0,0.0456391463448697,-0.0191616141888262,0,0.16330983142445,0.0140193986546318,0,0,0,0,0,0,0,0,0.0814024106973269,0.576998000297932,-0.0681771559086838,0.0249833543927912,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00973148685162787,0,0,0,0.0113947447333415,0,0,0,0,0,0,0,0,0,0.0602450065513855,0,0.045052586564243,0,0,0,0.0270672743448518,0.00300406818039187,0,0,0,0,0,0,0,0,0,0,0,0.0456221295666195,0,0,0,0.302746148299389,0.330945315383006,0
X601077.CH.Equity,0,0,0,0,0,0.151779518480624,0,0,0,0,0,0,0,0.199204637995662,0,0,0.0691216030028591,0,0.0479673657127536,0,-0.0435511549838794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856431193224378,0.431508059779115,0,0,0,0.128170958714753,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855343204815221,0,0,0.00411077031512285,0,0,0,-0.0498443356358369,0,0,0,0,0.138980370987861,0.0220417788151447,-0.0136745692634758,-0.122322205898726,0,0,0,0,0,0,0,-0.0641305812316147,0,0,0,0,0.508955393372607,0,0.361594899553633,0,0
X601336.CH.EQUITY,-0.0190779121692826,0,0,0,0,-0.149763318038672,0,0,0,0,0,0,0,-0.0635362177521965,0,0.428848484396235,0,0,0,0.0118329560056501,0.0478564252165089,0,0,0.111888371768609,0,0,0.521354126271733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452770818246607,0,0,0,0,-0.0311421884156165,0,0,0.0981066924367775,0
X5880.TT.EQUITY,0,0,-0.0950183879885941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048237424142036,0,0,0,0.128411656571667,0,0.210823509970581,0,0,0,0,0,0,0,0,0,0,0,0.0329338292903038,0,0,0,0.16238793343486,0.36052928017212,0.0733378016578022,0.0512661689424601,0,0,0,0,-0.00215281015915033,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.128719611889739,0.1132628646641,0,0,0,0,0,0.0334506172915862,0,0,0,0,0,0,0.0719636239808383,-0.0690875440585156,-0.0642716455801566,0,0.180507163823174,-0.232160595101741,0,0.354268808357758,0,0.0543676333904535,0,0,0,0,0,0,0,0,0,0,0,0,0.147816807864038,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0.0678297595626322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237204841702004,0,0,0,0,0,0.0388801961228386,0,0.0827567803977533,0,0,0,0.35714181841968,0,-0.0594832027238249,0,0.109718948015529,0,0,0,0.109116386108061,0.0437171877483369
X2888.TT.EQUITY,0,0,0,0.0349902148893623,0,0,0,0,-0.0301486194297172,-0.0839004716305382,0,0,0,0,0,0.0257203351637391,0,0,0,0,0.0434449855823673,0,0,0,0.140437962115663,0.493035713726477,0,0,-0.028793429802514,0,0,0,0,0,0,0,0,-0.0569211531567676,0,0,0.312176512604806,0.0254959174341705,-0.112205954987562,0,0,0,0.00161551737573555,0,0,0.21660379793769
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480741427977458,0,0,0,0.247752320225462,0,0,0,0,0,0,0,0.172329897857299,0.189016007544839,-0.0653089429227756,0,0,0,0,0,0,0.00838972597092207,0.0797045782381122,0.109149920626097,0,0,0,0,0,0,-0.0354118769629977,0,0.288999813109462,0
X2883.TT.EQUITY,0,0,-0.0471478239664686,0,0.316083246574581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916848521581629,0,0,0.240097888629478,0,0,0,-0.045797838294212,-0.107329243757112,0,0,0,-0.00221068046405044,4.33680868994202e-19,0,0,0,0,0,0,0,0.029594328772202,0,0,0,0,0,-0.151532646030153
X601577.CH.EQUITY,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0347748753357423,0,0,0,0,-0.0750378424754607,0,0,0.255467938864871,0,0,0,0.115320437578569,-0.129993684142447,0.362090558647902,-0.00819731790019318,0,0,0,0.0469334411947618,0,0,0,0.0235190576184264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446284817446408,0.62891957491662
X601838.CH.EQUITY,0,0,0,0,0,0,-0.0495367666815038,0,0,0,0,0.00872224407279001,0,0,0,0,0.284340297462675,0,0,0,-0.0663229153499664,0,0.0550511132034675,0,0,0,0,0,0,0,0,0,0.280443463368114,0.621805188850628,0,0.0454908509025028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397427410501529
X2884.TT.EQUITY,0,0.0442707577214374,0,0,0,0.071018012036697,0,0,0,0,0,0,0,0,0,0,0,0.0387560676110613,0,-0.0859329445577627,0,0,0,0,0,0.178653011166098,0,0,0.286189282774374,0,0.259667955609839,0,0,0,0,0,0,0,0.133391302709402,0,0,-0.0935999229780143,0,0,0,0.0327245204570251,0,0,0.150895317418535,0.0491721268812907
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0919712004234543,0,0,0,0.181410936557104,0,0,0,0,0,0.087932234006195,-0.00971072072243555,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0497078441881316,0.281236832960501,0,0,0,0,-0.181506015969345,0,0,0,0,0,0,0.146688016959738,0.0644693447819354,0,0.151836892243692
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.00928162125073657,0,0,0.0721278031043388,0,0,0,0,0,0,-0.125384515863274,0,0,0,0,0,0,0,0,0,0,0,-0.00825765115129801,0,0,0,0,0.122583104796965,0.0195087718058477,0,0,0,0.0605579590438996,0,0,-0.0394495862337052,0.0548266058840573,-0.103440341568817,0.291817808119593,0,0,0,0.361274482662182
X601211.CH.EQUITY,0,0,0,0,0,-0.0645500629888514,0,0,0,0,0.0657104751672683,0.0219745616635596,0.23464775522677,0,0,0,0,0,0,-0.116212165843622,0,0,0,0,0,0,0,0.0370433317301353,0,0,0,0,0,0,0.0757550505544496,0,0,-0.0193922235704721,0,-0.0276511576705677,0,0,0.0928368797597728,0,0,0.0781571087552728,0.21403998541963,0,0.0482988988854587,0.332100663126348
X2885.TT.EQUITY,0,0,0.138094713673647,0.0298089159839143,0,0,0,0,0,-0.0784903394896401,0,0,0,0,0,0,0,0,0,0,0.333411323002488,0,0,0,0,0,0,0,0,0.376137223011582,0.172510575797416,0,0.216481777605947,0,0,0,-0.0866345897300509,0,0.202408907750594,0,0,0,0,-0.404322391106893,0.152217292432273,-0.0908802739640398,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0108658195290276,0,0,-0.0568015279714073,0,0,0.0490891373230876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130497175307445,0,0,0,0.193720642096745,0,0,0,0,0.126651402389595,0,0,0,0,0,0.0376357207284356,0.0702958699290105,0.621721341164781,-0.0930560214688342,0
