,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.388108627618452,0.30278656376444,0,0,0,0,0,0,0,0,0.0272498639462609,0,0,0,0,0,0.0740802550614452,-0.0935924467387496,0,0,0,0.214769365204258,0,0,0.0994681036268021,0,0,0,0,0,0,0,-0.160076064659989,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0228647842397513,0
X601939.CH.EQUITY,0,0,0,0.157187914920743,-0.0319417177972175,0.015412289178393,0.0920154391942527,0,0,0,0,0,0,0.220483333885486,0.140570586348548,0,0,0,0.0135591445645213,0,0.165812705173973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342805958937568,0.173356284079837,0,0,0,0,0,0.00985529474133556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544941058491194,0,0,0,0,0.134115379686183,0,0,0,0,0,0,0,0,0,0,0,0,0.0765509075539709,0,0,0,0,0,0,0,0,0,0.147391661638142
X601988.CH.EQUITY,0.0230382374662304,0,0.493002131218039,0,0.113654086853663,0.13501878139724,0,0,0,0.135937556436517,0,0,0,0,0,0,0,0,0,0,0.138897228020456,0,0,0,-0.00583866271518543,0,0,0.157755879931797,0.0652543120697462,0,0,0,0,-0.0859286594287943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.534614656270686,0,0,0,0,0,0,0,0,0,-0.0896483269035224,0,0,0,0,0,0,-0.0771271424916839,0,0.692068532927929,0,0,0,-0.0903428339888297,0.309876811861872,0,-0.0250320759463751,0,0,0,0,0.153947323411748,0,0,0,0,0,0,3.46944695195361e-18,0
X601658.CH.Equity,0,0,0.0505499453322071,0.0737995323507674,0.0362637622659825,0,0,0,0.393669183303042,0,0,0,0,0.0482387366586282,0,0,0,0,0,0.156200125994328,0,-0.0637198724869567,0,0.140883889585303,0,0,0,1.38777878078145e-17,0,0,-0.100082784904369,0.0924889483094615,0,0,0,0,0,0,0,0.101090126662846,0,0,0,0,-0.0165559873624152,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.242902002190949,0.0913365939113269,0,0.225606969523004,0,0,0,0.221417731643692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500758395330045,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931014481700208,0.0828874617410325,0.0234599944172039,0.22389831846421,0.0264343448121351,0,0,0,0.0663220955210916,0,0.0664604880691441,0.14660098372304,0.0552367495145827,0,0,0,0,0,0,0.0223615875010514,0,0,0.0878874270652492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.416112498638636,0,0,0,0,0,0,0,0.269962405875538,0,0,0,0,0,0,0.226102085307372,0,0,0,0,0,0,0,0,0.0269851450543521,0,0,0,0,0,0,0.0743581324393478,0,0,0,0,0.182500505335737,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0365522005339357,0,0.0219807076907179,0.0649463874330251,0,0,0,0.230423822951695,-6.93889390390723e-18,0,0,0.0171472235110834,0.0901933358091693,0,0,0,0,0,0,0,0,0,0,0,0.310905299656939,0,-0.118985237331084,0,0,0,0,0,0,0,-0.143859108111184,0,0.219900308568171,0,0,0,0,0,0,0,0,0.0702215974518141,0
X267.HK.EQUITY,0,0,0,0,0.257799330113562,0,0,0,0,0.329951821972605,0,0,0,0.11242667581585,0,0,0,0,0,0.116212343814026,0,0,0.191364505374982,0.0105381526729467,0,0.0560325861928148,0,0,0,0,0,0,0,0.163217939012291,0,0,0,0,0,-0.154427568959581,0,-0.113511874920676,0,0,0,-0.112431815699531,0,0,-0.136987529049128,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0658107954547787,0.0229208212718197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165070269752743,0,0,0,0,0,0,0,0.290011365652992,0.0184471232138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304080821403386
X601998.CH.EQUITY,0,0,0,0,0,-0.139250113175499,0.612185189180071,0,0,0,0.127714538446396,0,0,0,0,0,0,0,0,-0.244544205269882,0,0.132805872388194,0,0,0,0,0,0,0,0,0,0,-0.23747577970852,0,0,0.00562145828136294,0,0,0,-0.177510684866268,0,0.0444447203269129,0,0,0,0,0.251396176378651,0.0303888928723587,0,0
