,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.212074147439464,0.0306432233670369,0,0,0,0,0,0,0,-0.104126251932904,0,0.0753976051964087,0.106459037568399,0,0,0,0,0,0,0,0.376024576067111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274625252672944,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0888523037732566,0,0,0,0,0,0,0,0,0,0.384855851207759,0.0678816015826596,0.249919057538934,0,0,0,0,0,0,0,0,0,0,-0.34588521201608,0,0,0,0,0,0,0,0.0430010059530936,0,0,0.0178772856482757,0,0,0,0,0,0,0,0,0,0.0390089784344666,0,0
X601288.CH.EQUITY,0.367300069688711,0,0,0.127857847752199,0,0.0365944884122533,0.0638934798516703,0,0,0,0.0669090388436651,0,0,0,0,0,-0.0881319164824598,0,0,0.0015652889876465,0,0,0,0,-0.0711944265428691,0,0,0.196123205120914,0,0.110739337003071,0,0,0,0.133782446526893,0,0,-0.0688494372265299,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.20317285628928,0,0,0,0.0754196714501623,0,0.112871181752491,0,0,0,0,0.180474690246491,0,0,0,0.0860981678194872,0,0,0,0,0,0,0.0611682831909319,0,0,0,0,0,0,0,0,0,0.127291841042264,0,0,0.0280678187087258,0,0,0,0,0,0,0,0,0,0,0,0.0295394029980567
X5.HK.EQUITY,0,0,-0.0710614563260801,0.0216831951021158,0,0,0,0,0,0,0.0308364882534364,0,0,0,0,0,0,0,0.0535177124510551,0,0.0487699415269673,0.0891028378561384,-0.0890154317416627,0,0,0,0,0,0,0.221240478653644,0,0,0,0,0,0,-0.0912004178787756,0,0,0,0,0,0.204300774064145,0.215104759206927,-0.0393272021768659,0,0,0,-0.039688601307825,0
X601658.CH.Equity,0,0,0,0,0,0,0.44063020659968,0,0,0,0,0,0.0140469698141727,0,0,0,0,0,0,0,-0.0702485793240231,0,0,0.0297834179349826,0.0238476280615159,0,0,0.146976272435997,0,-0.0937365765907174,0,0,0,0,0,0,0,0,0,0,-0.380651581909552,-0.0728593167255703,0,0.310426891659222,0,0,0,0,0,0.162677464591383
X601328.CH.EQUITY,0.20939997731512,0,0,0,0,0,0,0,0,0,0.0984537497981424,0,0,0.190893096935865,0,0.0917661629227317,0,0,0,0,-0.0548499636416068,0,0,0,0,0,0,0,-0.00928023737671017,0,0,0.104499459947244,0,0,0.0922742192739357,0,0,0,0,-0.0372543799933542,0,0.251706512101362,0.0565453363508015,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.178382165818155,0,0,0,0.03129296709407,0,-0.0884472715543117,0,0,0,0,0.196493287179225,0.0901708689026751,0,0,0,0,0,0,0,0,0,0.334523061022266,0.038598194715611,0,0,0,0,-3.46944695195361e-18,0,0.103743053488536,0,0,0,0,0,0,0,0,0.0562829827855334,-0.0625935253576073,0,-0.0874309393887216,0,0,0
X600036.CH.EQUITY,0,0,0,0.0058487527416967,0,0,0.0171879873787782,0,0,0,0,0,0,0,0,0.188893290496167,0.239282239268925,0,0,0,0,0,0,0,0.0360842052402272,0,0,0.449823365210361,0,-0.0392065513348265,0.00493865403349161,0,0,0,0,0,0,-0.0999915650738646,0,-0.0259277240563346,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0340326808261366,0,0,0,0.204155177177865,0,0,0.0628095108972584,0,0,0,0,0,0,0.0404935374925693,0.0458411752187867,0,0,0,0,0,0,0,0,0,0,0,0,0.0786221416355203,0.171245935747568,0,0,0,0,0,0,0,0.0895689849854597,0,0,0,0.289913305059246,0,0,0,0
