,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.130712291378731,0,0,0,0.878889987385249,0,0,0,0,0.02015143746782,0,0,0,0.107785242814919,0,0,0,0,-0.0300315646110488,-0.0284452574201755,0,0.0234570080711254,0,0,0.325229911802453,0,0,0,0,-0.00583669688724465,0,-0.0934833765625901,-0.220287410820266,0,0,-0.312885417139828,-0.0910669588784326,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0908039868022181,0,0,0.0296799067815429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866767824333477,-0.0477104194767328,0,0,0,-0.101504813268447,0,0,0,0,0,0,0,-0.0846457561330005,0,0.0429765629978594,0,0,0.130744961296174,0,-0.0849555793322873,0.0794649081468044,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.35178329138551,0,0,0.100354191866169,-0.103758242524666,0.0255837566959378,-0.0677638265915183,0,0,-0.0740926446524286,0.0359376748841355,0,0,0,0,0,0,0,0.693154914856381,0,0,0,0,0,0,0,0,-0.0496324504592455,0,0,-0.000118240045637419,0,0,0,0,0,0,0,0.0675305358890781,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0378236433020077,0,0,0.0306305995645599,0,0,0,0,0,-0.00561713968510035,0.0360444716490297,0,0,0,0,0,0.93586447138616,0,0,0,0,0.0166610146706043,0,0,0,0,0.0729675258504147,0,0,-0.0139021300460948,-0.124294861263991,0,0,-0.0334574111283727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46297622397261,0,0,0.0424236884041882,0,0,0,0,0,0,0.113951767483256,0,0,0,0,0,0,0.0320875303535417,0.266842441774654,0,0.0810149534250525,0,0,0,0,0,0,-0.0116115053134133,0,0,0
X601658.CH.Equity,0.191876117379777,0,0,0,0,0,0.179467293786378,0,0,-0.191098330626242,0.213798006787062,0,0,0,0,0,0.354202890032198,0,0,0,0,0,-0.00851169491349268,0,0,-0.0293211370800951,0,0,0,0,0,0.125569636866917,0,0,0,0,0.0714341421288295,0,0.0689563707400783,0,0.0737280914568727,-0.135356121705746,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.870583867348302,0,-0.07643544756711,0,0,0.121539808733589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373041835576247,-0.0553279729320489,0,0.00911015804876826,0.0941042253906162,0,0,0.0210663699653974,0,0,0.108519923949218,0,0,0,0.0489479568461628,0,0,0,0.248311200735666
X601318.CH.EQUITY,0,0,0,0.0258244214303193,0,0.131725538156479,0,0,0,0,0.0967662204955371,0,0.00313971472335167,0,0,0.106332478240313,0.183878211313297,0,0,0,0,0,0.0078610521648427,0,0,0,0,0.0348243107527141,0.234803430958388,0,0,0,0.0323365954814003,0,0,0.145485617463302,0,0,0,0,0,0,0,0,0,0.0454678639591472,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0269523902748859,0,0.143660396090321,0,0,0,0,0.260627059206776,0,0.0386228275671749,0,0,0,0.262758026376507,0,0,0,0,0,0,0.00697967005821558,0,0,0,0.000237658113413161,0,0,0,0,0,0,0,0,0.0626146068462481,0,0,0,0,0.115329426532724,8.67361737988404e-19,0,0,0,0,0.13193773131468,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.0375666882395152,0,0,0,0.996149586704323,0,0,0,0,0,0,0,0,0,0,0,0,-0.042104156524297,0,0,0,0,0,0,0,0,0.0911785565809081,0,0,0,0,0,0,0,0,0,0,-0.0306005542628447,0,0,0,0,0,0.0870885784575114
