,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.163608159828651,0.145169169944998,0.00203962124900749,0,0,0.0341744951967298,0,0.0516604381477766,0,-0.114683621835016,0,0.0822120816165165,0,0,0.0362656720147717,0,0,0,0,0,0.368912123652733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068661944388318,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.0212856862274533,0.0908806871942261,0,0,0,0,0,0,0,0,0,0.0501087130181808,0.037945973946261,0.374603319459218,0,0,0,0,0,0,0,0,0,-0.283033920851787,0,0,0,0,0,0,0,0,0.18052308769615,0,0,0.00364352772767841,0,0,0,0.100012199258399,0,-0.0678186125134974,0,0,5.42101086242752e-20,0,0,0
X601288.CH.EQUITY,0.195425047100456,0.243660449157829,0,0.0980486981981669,0,0,0,0,0,0,0.0407926541458204,0,0,0,0,0,0,0,0,0.0228113313571252,0,0,0,0,-0.0643456683343768,0,0,0.0840330112829306,0,0.074163730197247,0,0,0,0.164152951702657,0,0,-0.0547860257522979,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0376849524767381,0,0.213355884391688,0,0,0,0.0150172799664875,0,0,0,0,0,-5.42101086242752e-20,0.313481949879672,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0741169739176279,0,0,0,0,0,0,0,0,0,0.167387999733978,0,0,0.0293376089002286,0,0,0,0,0,0,0,0.0301453437655077,0,0,0,0
X5.HK.EQUITY,0,0,-0.121400576483698,0,0,0,0,0,0,0,0.0122408706183541,0,0,0.0452285856805276,0,0,0,0,0.0436886771347251,0,0.0309690835790216,0.042209785486076,-0.06947153938843,0,0,0,0.0194074817154494,0,0,0.320563601953835,0,0,0,0,0,0,-0.137578833020207,0,0,0,0,0,0.210075119156552,0.205272024953591,0,0,0,0,-0.0500764531773632,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.210981488638238,0,0.185749484808248,0,0,0.0854099325994769,0,0,0,0.0250589170175794,0.133049432952186,0,0,-0.175655302272749,0,0,0,0.272118373046253,0,0,0.151783576398979,0,-0.162624656109564,0,0,0,0,0.00137590982785438,0,0,0,0,-0.107686241006534,-0.161575195251791,0,0,0.138953880639137,0,0,0,0,0,0
X601328.CH.EQUITY,0.0985880502855018,0,0,0,0,0,0,0,0.117552966332623,6.93889390390723e-18,0,0,0,0.169085121043663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104191995264084,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.180019322640561,0.0212118833667826,0,0,0.0400665061680148,0,-0.0928320165518688,0,0,0,0,0.206048394845027,0.0865558021561067,0,0,0,0,0,0,0,0,0.351705443179724,0,2.77555756156289e-17,0,0,0,0,0,0,0.126016800606593,0,0,0,0,0,0,0,0,0.0391328413271987,-0.0601350286178387,0,-0.0829966486965377,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198978738124078,0.221636215670369,0,0,0,0,0,0,0,0.034607425646707,0,0,0.454378763002565,0,-0.0333102584190025,0,0,0,0,0.00814499907239276,0,0,-0.100211318079917,0,-0.019716546685001,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.254304121984273,0,0,0.0377742421172489,0,0,0,0,0,0,0.025996141589327,0.0694219053748367,0,0,0,0,0,0,0,0,0,0,0,0,0.0908846066746228,0.110348018413009,0,0,0,0,0,0,0,0.0678779332445606,0,0,0,0.313939545752187,0,0,0,0
