,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X000166.CH.EQUITY
X601398.CH.EQUITY,0,0,0.463082755500366,0.254783060516081,0,0,0,0,0,0,0,0.0657640159271822,0.0641806516864256,0,0,0,0,0,0.216660312228503,-0.127280019977161,-0.0970889843593898,0,0,0.237011713438715,0,0,0.117301069198632,0,0,0,0,0,0,0,-0.340574613489373,0,0,0,-0.0291462940360378,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0352329125018233,0,0.00449504720414912,0.230552708534794,0,0,0,0,0.0126827736628293,0,0,0,0,0.301407990672879,0,0,0,0,0.263801692380989,-0.0830966277355249,0.1815750180488,-0.0837437938960684,0,0,0,0,0,0,0,0,0,-0.0668899808374841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.338347865180454,0.363816023150853,0,0,0,0.00163817870598459,0,0.0242921316719314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950465209818747,0,0,0.0515464931098763,0,0.123466826837569,0,0,0,0,0.0717114952628686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0944802456520326,0.0872012082340295,0.169205215610585,0,0,0.0944506126229456,0.20714605368313,0,0,0.351854121046253,0,0,0,0,0,-0.00212400262463315,-0.0818998004979634,0,0,0,0.149622323544159,0,0,0,-0.238147125827465,0,0,0.0447430387040699,0,0.125077056856798,0,0,0,0,0,0,0,0,0,0,0,0.0175430702634045,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0183961005088108,0,0,0.166814285914958,0,0.18698072162106,0,0,0.451897469502581,0,0,0,0,0,0,0,0,0.0562161265537014,-0.209669190724426,0,0,0,0,0,0.129843613776579,-0.0632034725563151,0,0.273048764680854,0,0,0,0,0,0.0361839055412225,0,0,0,0,0,0,0,0,0,0,0,0.0504678962315711,0.0581625452459721,0
X601658.CH.Equity,0,0,0.00616941669800514,0.114859555328747,0,0,0,0.100687990121926,0.255386782927661,0,0,0,0,0.00172324502727269,0.0623243422640885,0,0,0,0,0,-1.73472347597681e-18,0,0,0.197630349707578,0,0,0,0.0106372415163198,0,0,0,0,0.0286406154131618,0,0,0.0101643230209843,0,0,0,0.0867687669637285,-0.0283904691544576,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.115547651155937,0,0.140710545643847,0,-0.00446119482475708,0,0,0,0,0,0.29762850205817,0.0758898567346586,0,0,-0.0219291245648394,0,0,0.277820721023433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315448393608995,0,0,0,0,0,0,0,0,0.0959878383812686,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.147461765018713,0,0,0,0,0.104063596134318,0.00170589010061692,0.344013456936866,0,0,0,0,0,0.1305624690224,0,0.056084744267276,0.0257146737857565,0,0,0,0.0693398968293485,0,0,0,0,0,0,0,0,0,0,0.0409448920623634,0,0,0,0,0,0,0.169630935854962,0.0786464402473125,0,0
X600036.CH.EQUITY,0,0.448621200890982,0,0,0,0,0,0.0308934736654858,0,0.214954923862609,0,0,0,0,0,0.136892382383096,0.0321856559740253,0,-0.104838002589955,0,0,0,0,0,0,0.195412389976329,0,0,0,0,0.0691261265719571,0,0,0,0,0,0,0.175944665426652,0,0,0,0,0,0,0,0.0466378509381098,0,0,0,0
X601166.CH.EQUITY,0.0356608456620461,0,0,0.146566590770403,0,0,0,0,0,0,0.278964019029252,0,0.0198846082942551,0,0,0,0.336958560601441,0,0,0,0,0,0,0,0,0,0,0.174241976067336,0,-0.0771888392524867,0,0.0529830524931658,0,0,0,0,0,0,0,0.165074665858051,-0.236111686408966,0,0,0,0,0,0,0,0.0138283131062272,0
X267.HK.EQUITY,0,0,0,0,0.15832043172202,0,0,0,0,0.246854999843845,0,0,0,0.0803668865479237,0,0,0,0,0,0,0,0.268257799179841,0.30891160284929,0,0,0,0,0,0,0,0,0,0,0.116715428788036,-0.0756369678101673,0,0,-0.208918107517583,0,-0.0374424407691615,0,0,0,0,0,0,0,0,-0.194156350342537,-0.0818801778132728
X600000.CH.EQUITY,0,0,0.141677725866873,0,0,0,0,0,0,0,0.0991171625585915,0,0,0,0,0,0.0690583783477016,0,0,0,0,0.00922862460625042,0.183227655544202,0,0,0.0466775024852253,0,0,0,0,0,0.264374298051803,0,0,0.0976038113257938,0,0,0,0,0,0,0.0369024007238519,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.0809721260976785,0.181767696765895,0,0,0,0,0,0,0,0,0,0,0.0381463004223232,0,-0.580557046083377,0,0.426226875116575,0,0,0,0,0,0,0.0335365955043542,0,0,0,0,0,0,0.101633471590825,0,0,0,0,0,0,0,0,0,0,0,0.10733433849586,0,0
X600016.CH.EQUITY,0,0.422138666487569,0,0,0,0,0.0243104856491107,0,0,0,0.0307085444844068,0,0,0,-3.3881317890172e-21,0,0,0,0,-0.0623254217187773,0,0.0722156502722866,0,0.076667146165116,0.525875426697531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799405750584375,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,3.46944695195361e-18,0,0.3773842922413,0,0,0,0.126148754962599,0,0,0,0,0,0.269146940325496,0,0.16441932622008,0.195753027273242,0,0,0,0,0,0,0,0.17827625091614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192392678994216,0,0,0,0,0,0,0,0,-0.010893701630171,0
X601628.CH.EQUITY,0,0,0,0,-0.00676630905968837,-0.0262872818694733,0,0,0,0,0,0,0,0,0.240518208155316,0,0,0,0,0,0,0,0,0,0,0.192181508140102,0,0,0,0,0,0,0,0,0.0985743209564546,0,0,0,0,0,0,0,0,0,0,0.186437095722358,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.381785197511342,0.00481431567792661,0,0,0,0.0212682551468283,0,0,0,0,0,0.0967300560043023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206725083803147,0,0,0,0,0,0.103992984667745,0.14870529328481,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.175169966130944,0,0,0,0,0,0,0.110205030165054,0.154283798650169,0,0,0,0.138195379116166,0.0303812862917354,0.00101435112134846,0,0.0965173820306671,0,0,0,0,0,0,0,0,0,0,0,0,0.0831921524343687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0531195617471759,0,0,0,0,0,0.23451393949462,0.0672252927462879,0,0,0,0,0,0,0,0,0.235038083144233,0.0573805429174302,0,0,0,0,0,0,0,0,0,0.197276145255596,0,0.00144470748256238,0,0,0,2.16840434497101e-19,0,0,0.0814232682621946,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.143671756452577,0,0,0,0,0,0,0,0,0,0,-0.138758874973101,0,0.15540808628605,0,0,0,0.289545192070785,0,0.0642690619286618,0,0,0,0,0.0831979025140092,0.0583857316376922,0.0727346059431768,0,0,0,0,-0.077057330289814,0,0,0,0.0484683508371723,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.223161308467561,0.0460874372349808,0,0.190456772079128,0,0,0,0,0,0,0,0,0,0.423995448602394,0,0,0,0,0,0,0.398306438611155,0,0,0,0.049047526125942,0,0,0.0476548310296689,0,-0.393016841850103,0,0,0,0,0,0,0,0,0,0,0.139211353628379,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.301751975169684,0,0,0,0,0.0213709705226466,1.73472347597681e-18,0.0518835847896732,0,0,0,0,0,0,0,0,0.0716874315969343,0,0,0,0,0,0,0,0.155724802905777,0,0,0,0.018201942555108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0923061737243021,0,0,0,-0.0990817472434288,0,0,0,0,0,0.206123724371384,0,-0.0107398713017022,0,0,0,0.119210486973972,0,0.268944544243063,0,0,-0.0260607355795139,0,0,0,0.301129086594929,0,0,0,0,0,0,0.067957588622067,0,0,0,0,0,0,-0.148772520976947,0,0,0.264527919238021,0,0,0,0,0,-0.00968744037342455,0
X002142.CH.EQUITY,0.316848841088931,-1.38777878078145e-17,-0.18301395986585,0,0,0.325069723824085,0,0,0.364296238477043,0,0,0,0,-3.46944695195361e-18,0,0,0.0309679163516341,0,0,0,0,0.167312687667103,0,0,0,0,0,0,-0.233712385414614,0,0,0,0,0,0,0,0.0258553300129653,0,0,0,0,0,0,0.18804818680408,0,0,0,0,0,-0.00773702902433873
X601916.CH.Equity,-0.136828429610559,0,0,0,-0.052302557283299,0,-0.0683150896150052,0,0,0.0233171472187079,0,0,0,0.221727838427108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176777851617024,0.152550896113211,0.246783888407878,0,0,0,0.112507062056004,0,0,0,0.0456871357508536,0,0,0,0,0.0243966216090801,0.347187408208054,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.400418492932366,0,0.101092469233854,0.0867182810557086,0,-0.0484291547819711,0,0.0862521052577084,0.0846329469489735,0.138320995143394,0,0,0,0,0,0.107674155492739,0.0225148877607483,0,0,0,0,0,0,0,0.0133747479484094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0.249401919945314,0,0,0,-0.0526885931463842,0,-0.0142490207530207,0,0,0,-0.0891174101049978,0,0,0,0,-0.029015023280576,0,0,0,0.0512475486879331,0,0,0,0,0,0,0.0274063981459963,0,0.729572086992153,0,-0.0840078852125413,-0.0679692786993807,0,-0.0320615232267111,0,0,0,0,0,0,0,0,0.171764849718502,0,0,0,0.0392165548849287,0
X601009.CH.EQUITY,0,0,0,0.146172056076314,0,0,0,0,0,0.296795715586008,0,0,0,-0.126683955994353,0,0,0.014224862863491,0,0,0,0.216815932179474,0,0,0,0,0,0.122904456689065,0,-0.0126553264951947,0.0406183455727041,0,0.385112283836854,0,0,0,0,0,0,-0.169370298140408,0,0.115276589941288,0,0,0,0,0,0,0,-0.0296202117072669,0
X2891.TT.EQUITY,0,0,0.207694016421614,0,0.0398352135234748,0,0,0,0,0,0,0,0,-0.0315433080170199,0,0,0,0,0,0,0,0,0,0,-0.133062895667194,0,0,-0.140118661393614,0,0,0,0,-0.0557328432921583,0,0,0,0,0.455636762215056,0.213447596801295,0,0,0,0,0,0,0,0,0,0,0.191468363106346
X11.HK.EQUITY,0,0,0,0,0.617829865403172,0,0,0,0,0,0,0,0,-0.102971599580378,0,0.0915827115638498,0,0,0,0.0650656103338905,0,0,0,-0.0290985349396695,-0.298696041000718,0,0,0,0,0,0,0,0,0,0,0.0248739451143766,0,0,0,0,0.17754050322354,-0.135211311532108,0,-0.0672059323593295,0.061811019690566,0,0.449232907059075,0,0,0
X2881.TT.EQUITY,-0.0612358530274951,0,0,0,0.296684659170403,0,-0.0875191276389112,-0.0847953984089432,0,0,0,-0.0235621982244487,0,0,0,0,0,0,0,0,0.330475290201297,0.00331103359949483,0,0,0,0,0.747716016402451,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142739115623423,0,0,0,0,0,0,0,0,0,0.123255321282942
X600926.CH.EQUITY,0,0,0,0,0,0.316348873310455,0,0,0,0,0,0.0579836823773623,0,0,0,0,0,0.0272649568373385,0,0,0,0,0,0,0,0.0444217299682635,0,0.144244570406341,0,0,0,0,0.143356685997498,0,0.26879535953043,0,0,0,0.0625249891003544,0.122636258605794,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.032668077368532,0,0,0,0,0,0,0,0,0,0,0.222271627044884,0,0,0.0327768920003388,0.143393999193739,0,0,0,0,0,0.0126899746410175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153681335287298,0,0,0,0,0.01423187973392,0.0880851336767226,0.246635145032159
X601077.CH.Equity,0,0,0,0,0.0316575285360066,0,0,0.0335765379443373,0,0.10549362407826,0,0,0,0,0,0.0146594910397393,-8.67361737988404e-19,0,0.210175202520358,0,0,0,0.0578346229631632,0,0.0475472340481408,0.0106053593587648,0,0,0,0,0,0,0,0,0,0.0240915970339795,0,0,0,0,0,0,0.393046882477636,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00520372437258735,0,0,0,0.115207805511391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751984234462063,0,0,0,0,0,0,0,0.0259990041783689,0,0,0,0,0,0,0,0,0,0,0,0.280079582539574,0.36958317216617,0,0,0.0462417693828414
X601336.CH.EQUITY,0,0,0,0,0.119281598860122,0,0,0,0,0,0.188051144885465,0,0.133530051042802,0,0,0,0.0692347681377639,0,0,0,0,0.0242311340534546,0,0,-0.0701065754887681,5.55111512312578e-17,0,0,0,0.118075531302924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301368023787693,0,0,0,0.418030197879936
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.00210405730259001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396406662413245,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.602678724791027,0,0.121616298911523,0.199897662704531,0,0,-0.0977420930405095,0,0
X2886.TT.EQUITY,0,0,-0.0114610905965197,0,0,0,0.0649119813693022,0,0,0,0,0,0,0,0,-0.140808416763055,0,0,0,0,0,0,0,0,0.121967259660338,0,0,0,0.143506185666249,0,0,0,-0.0443210223429538,0,0,0,0,0,0.511976253772693,-0.163057436848844,0.121872955096965,0.022295682068356,0,0.176993931937151,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0.0468246125083219,0,-0.00999076406734942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024731010407478,0,0.112244264820556,-0.0506788527257061,0,0.0544317221086732,0,0,0,0,0.263673654746291,0,0,0,0,0.219226469649408,0,0.182562123282959,0.0160008533976725,0,0,0,0.18827448801827,0
X601838.CH.EQUITY,0,0,0.0893924807740655,0,0,0,0,0,0,0,-0.0807334563160313,0,0,0,0,0,0,0,0,0,0.397883474589434,-0.139044481938952,0,0,0,-0.00604335226960588,0,8.67361737988404e-19,0,-0.0236360919823654,0,0.387819757840376,0,0,0,0,0,0,-0.112124729825156,0,0.190865845137899,-0.074336754716444,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,-0.0405955180624951,0,0,-0.099014962807569,0,0,0,0,0.355818315846242,0,0,0,0,0,0,0,0,0,0.236825940481699,0,0,0,0,-0.132794900637111,-0.1702560469259,-0.118612084556722,0,0,0,0.196020684388256,-3.46944695195361e-18,0.146377676437881,0,0,0,0,0,0,0,0,0,0.254620761392504,0,0,0.126550690450266,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,-0.0497521424562586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103845601079476,0,8.67361737988404e-19,0,0,0,0,0,0,-0.000377213186654527,0,0,0,0,0.285987994687805,0.115937756637931,0,0,0.107259356249372,0,0.114019385102005,0.0322516516919273,0.174478135834073,0,0,0,-0.0177196416206796,0
X601577.CH.EQUITY,0,0,0,0.11808650067956,-0.0642092577438136,0,0,0,0,0,0,0,0,0.325116301117005,0,0,0,0,0,0,0,0.0449561210172639,0.0985969303584318,0,0,0,0,0,0,0,0,0,0,0.266237032275884,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.142632743338706,0
X2884.TT.EQUITY,0.198319702392061,-0.146468407526588,0,0,-0.0414185623348879,0,0,0,0,0.0623016536281511,0,0,0,0,0,0,0,-0.10632656946766,0,-1.73472347597681e-18,0.0415694663198461,0,0,0.105315717498512,0,0,0,0,0.114683112580869,0,0,-0.131196484737787,0,-0.0513918955894924,0,0,0,0.372955821135554,0.278909864741086,0,0,0.10936751411344,0,0,0.0508292733478563,0,-0.0592035878685957,0,0,0
X2883.TT.EQUITY,0,0,0,0,-0.137035358576658,0,0,0,0,0,0,0.0890267747390189,0,0,0,0,0,0,0,0,0,0,0.0781434782040832,0,0,0,0,0,0.100242535012443,0,0.482266663105747,0,0,0,0,0,0,0,0.123639391092172,0,0,0,0,0,0,0,0,0,0.0747343479402955,0
X601688.CH.EQUITY,-0.023538685206204,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0191612606434461,0,0,0,0,0,0,0,0,0,0,0.0125739232513356,0,0,0,0,0,0,0.261989482966549,0.086008695865206,0,0,0,0,0.0562284793459829,0,0,0,0,0,0.0531025325707787,0.498124240992697,0,0.097183884763935
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262612817410985,0,0,0,0,0,0.0316401398665519,-0.0309723192095115,0,0,0,0,0.208198963879437,0,0,0,0.0739159620246449,-0.0244777848136317,0,0.0813965755792865,0,0,0,0,0,0,-0.0722826849450022,-0.0239331165395813,0,0,0,0,0.624643613380414,0,0.0493491278607703,0,0.0953975918243001
X601211.CH.EQUITY,0,0,0,0,-0.0445272650183398,0,0,0,0,0,0,0,0.0446954584714518,0.00425413849045161,0.0368159211994349,0,0,0,0.043164981684614,0,0,0.037736268032616,0,0,0.047217169759379,0,0,0,0,0,0,0,0,0,0.146478957590212,0,0,0,0,0,0,0,0,0,0,0.563562029631087,0,0,0,0.0913322512821759
X2885.TT.EQUITY,-0.0699717467123178,0,0,0,-0.132923406959485,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801991297271017,0,0.0343510598926517,0,0.0597393211843577,0,0.102091148872954,0,0,0.448645284058359,0,0,0,0,0,0.183556608308394,0,0,0,0,0.0419868643038398,0.139626962142228,0,-0.156120396019312,0,0.226640352231157,0,0.366818675867429,0,0,0,0,0
X000166.CH.EQUITY,0.00764088133506828,0,0,0,0,0,0,0,-0.0576942377747206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439081802777197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112695460842406,0,0,0,0,0,0,-0.0199360685448592,0.53585481179075,0.260733743859699,0.132410713775355,0,0
