,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.0688215633020089,0,0,0,0,0,-0.257079741706984,0,0,0.0260254382151974,0,0,-0.460040342465839,-0.0767087063445824,0,0.108071270948826,0,0,0.915381207261875,0,0,0,0,0,0,0.000637779763532197,0,0,0.177705261000133,0,0,0,0,0,0.139532184791205,0,0,0,-0.238486525546972,0,0,0.141247556335683,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0853087814750345,0,0,0,0,0,0,0.0531968454653542,0,0,0,0.639248143830795,0,0,-0.0821189044198578,0,0.287793885028046,0,-0.1123283558524,0,0,-0.0436968187821685,0,0.0195684060988772,0,0,0,0,0,0,0,-0.789155548440511,0,0,0,0,-0.24383093094923,0,0,0,0,0,-1.73472347597681e-18,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0411512134101698,0,0,0,0.031323352303546,0,0,0,0,0,0,0,0,0,0,0,0,0.114824336790503,0,0,0,0.151623464928797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133443852916506,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224998762338596,0,0,0,0,0.0750476268308053,0,0,0,0,-0.00354883527108687,0,0,0,0,0,-0.131703162539285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.150367621189111,0,0.0873792903383102,0,-0.0401250839145765,0,0,0,0,0,0,-0.180319053464742,0,0.102275138571395,0,0.145971123152466,0,0,0,0,3.3881317890172e-21,0,0.529330628594833,0,-0.161252843287478,0,0.00602778701172581,0,0.0466809425584774,0,0,0,0,0.278202506623489,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.257443409567907,0.0169578701318512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203368952306324,-0.174796195318949,0.0419666791792108,0,0,0,0.289496867373822,0,0,0,0,-0.0651334975951095,0,0,0,0,0,0,0,0,-0.0495528919270824,0.10695403334329,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.229365108564514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196176945160942,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.156780177509216,0,0,0,0,0,0,0,0,0,0,0,0.134330294743966,0,0.13709178394812,0,0,0,0,0,0,-0.244380055963535,0,0,0,0,0,0.314600037461697,0,0,0,0,0,0,0.222656898907061,0,0,0.0145123920451002,0.173006716764878,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0486871882676201,0,0,0,0.1444873322977,0,0,0,0,0,0.20584210185481,0,0.0252395408108976,0,0.02829598238396,0,0,0.0303358699989131,0,0.4364488524949,0,0,0,0,0,0.107188856503255,0,0,0,0,0,0,0,0,0,0,0.191078296434742,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.205307890646505,0,0,0,0,0,0.0897889729058062,0,0,0,-0.0539324485568211,0,0,0,0.321647770857707,0,0,-7.22555094367335e-05,-0.0408407101197851,0,0,0,0,0,0,0,0,0,0,0,0,0.0966470784971267,0,0,-0.218707329615236,0.479556824717163,0,0,0.0612541649977071,0,0,0,0,0,0,0
