,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY
X601398.CH.EQUITY,0,0.0302553320830915,0,0.380574961399656,0,0,0.107817469639665,0,0.298207984644083,0,0,0.123697427989818,0,0,0,0,0,0,0.0258590405809259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0
X601939.CH.EQUITY,0.369052833298244,0,0,0,0,0,0.00449043431955717,0,0,0,0,0,0.468136971566264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342365556416672,0,0,0,0,0,0,0.0717259684326236,0,0,0,0.0348371266553959,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,-1.73472347597681e-18,0,0,0.0599340751891111,0,0,0,0,0.00767295351335392,0,0,0.383021076609878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695136067284166,0,0,0.055227748672211,0.159658132125557,0,0,0,0,0,0.14058496765573,0,0,0,0
X601288.CH.EQUITY,0.394095469959758,0,0,0,0.415645676581105,0,0,0,0,0,0.0540843972639216,0,0,0,0,0.0860526027846183,0,0,0,0,0,0,0,0,0,0,0,0,0.034260188216794,0,0,0,0,0,0,0,0,-0.0134112445775034,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.276543481158957,0,0,0,0,0,0,0.000617000715264659,0,0,0,0,0,0,0.136338682345896,0,0.13283112993944,0,0,0,0,0,0,0,0,0,0.000544511008521197,0.0663877463588485,0,0.0161148261901991,0,0,0.0462836512055462,0,0,0,0,0,0,0,0,0.164534124539711,0,0.150356130103361,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.13461276577414,0,0,0,0,0,0,0,0,0,0,0.448037580927128,0,0,0,0,0.446628648917366,0,-0.320259263789511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356748020577382,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0288535411169438,0,0,0.0498768693934941,0,0,0,0,0,0.328477105378634,0,0,0,0,0,0,0,0,0,0,0,0.0249456208169734,0,0,0.0930781704318483,0,0,0.00154258588938823,0,0,0,0.132105835941903,0,0,0,0,0,0,0.0731716593685296,0,0,0,0,0,0,0,0,0.27174590170564
X1299.HK.EQUITY,0,0,0,0,0,0,0.0113933194004117,0,0.0174336513089775,0,0,0,0,0,0,0.339008420426534,0,0,0,0,0.102834533115357,0,0.0139798302154928,0.0640935111339957,0,0,0,0.187004026950696,0,0,0,0,0,0,0,0.177260325833056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.132643956844054,0,0,0,0,0,0.123755314200574,0,0,0,0.314896985120244,0.0339584380719686,0,0,0,0,0,0,0,0.0459448480248681,0,0,0,0,0,0,0,0,0.141860684015676,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0344734666009451,0,0,-0.162241688357436,0,0,0,0,0,0,0.0712633273970374,0,0,0,0,0,0,0.575893605408843,0,0,0,0,0,0,0,0,0,0.0663779855875859,-0.420690853882714,0,0,0,0,0.769152286823383,0,0,0
