,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X000002.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X600048.CH.EQUITY
X601398.CH.EQUITY,0,0.364510023453384,0.63053596063123,0,0,0,0,0,0,0.0315770370695913,0,0.168455203749425,0,0,0.053847532585317,0,0,0,0.0104854310852704,0.0179542185499525,0,0,0,0,0,-0.135023512006027,0.0311645842099966,0,1.0842021724855e-19,0,0,0,-0.090025408875763,0,0,0.0199542809193531,0,0,0,0,0.0246447451701558,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.64892125877908,0.176402151232913,0,0,0.114245993507168,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.106431461939866,0,0,-0.1452542489489,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266220675887153,0,0,0,0,0,0,-0.0890572160004058,0,0,0,0,0,0
X601939.CH.EQUITY,0.264373748182454,0.215130817247158,0,0.150699396472676,0,0.131230673442046,0,0,0,0,0,0,0,0,0.236219653378249,0,0,0,0,0,0,0,0,0,0,0,0,0.00458699923320506,0,0,0,0,0,0,0,0.000308825905270958,0,0,0.0953343389220579,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.238636066924494,0.451730191850009,0.10880443256064,0,0,0.0371576938383608,0,0,0,0.102918473925318,0,0,0,0,0,0,0,0.0396912777696431,0,0,0,0,-0.20458071135548,0,0,0,-0.0654804507752988,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0557819386432185,0,0,0.304156246292324,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.150676782988045,0.0813154805834671,0,0,0,0,0,0,0,0.0222918964100077,0,0,0,0,0.22132894830623,-0.361605069173743,0.0375628951167736,0,0.00560760112715513,0,0,0,0.218435155919291,0.423173326905719,0,0,0,0.153023516236786,0,0,0,0,0,0.187070278801746,0,0,0,0,0,0.120278929262847,0,0,-0.195464178213426,0,0
X601658.CH.Equity,0,0,0,0,0.017701502913026,0,0,0,0.502892749352644,0,0,0,0,0,0,0,0.284986653053272,0,0,0.0854810820407338,0,0,-0.215301737738718,0,0,0,0,0,0,0.0330296778592197,0,-0.10148869771085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604219462012165,6.93889390390723e-18
X601328.CH.EQUITY,0,0.286376271379839,0,0,0,0,0,0,0,0.0801420247168274,0,0,0.13748981022473,0,0.0906528446708719,-0.0815264941435982,0,0,0,0.0405776571139133,0,0.107486806334866,0,0,0.172745586656118,0,0,0.0209933209062896,0,0.180260625717048,0,0.0496389425217423,0,0,0,0,0,0,0,0,0,0,0,-0.244827603529649,0.0269503699366372,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0606652122770304,0,0.0850410448475165,0,0,0.0263191387657767,0.273725100211108,0,0,0,0,0.0363412122093946,0.166521018547053,0.0559825201348914,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.247484797921352,0,0,0,0,0,-0.125184404849522,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0883807073477597,0,0,0,0,0.289599422841897,0,0,0,0.0772661945827772,0,0,0,0,0.20090634018139,0,0.486435101475431,0,0,0.0546926448283038,0,0,0,0.0348600604406012,0,0,0,0,0,0,-0.111418076881661,0,0,0,0,0,0,0,0,0,0.011102647908754,0,0,0.158775382820119,-0.0638062341194306,0,0,0,0,0
X267.HK.EQUITY,0,0,0.0275035363892716,0,0.287640021241926,0,0.190333138448014,0,0,0,0,0,0,0,0.0223507419316765,0,0,0,0,0,0,0,0,0,0,0,-0.0560329165661625,0,0.212791194078779,0,0,0,0,0,0,0,-0.0299933919641892,0,0.243193299653074,-0.273962402642952,0,0,0,0.168873345302684,0.0775112030406057,0,0,0,0,0.313969501295929
X601166.CH.EQUITY,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.207049952966014,0,0,0.0782267426764088,0.00147874617969902,0.0590419533597358,0,0,0,0,0,0.291658366023946,0,0,0,0.0309939218536091,0,0,0,0,0.0305448397147004,0,0,0,0,0,0.0675510538906223,0,0,0.177243524528367,0,0,0,0.127935301071433,0.0573831046819817,0,0,0
X601998.CH.EQUITY,0,0,0.158126120736148,0,-0.0739111148499135,0,0,0,0,0,0,0,0,0,0,0.177151994237247,0,0,0,0,0,0,0,0,0.398588290995087,0,0,0,0.143884352068173,0,0,0.011735818917366,0,0,-0.0465889028094659,0,0,0,0,-0.00838943252527202,0,0,0,0,-0.0137622506548196,0,0,-4.33680868994202e-19,0,0
X600000.CH.EQUITY,0.240281907889977,0,0,0,0,0,0,0,0.106201784721264,0,0,0,0,0,0.0452310302036369,0,0,0.0248235849858487,0,0,0.0980942220585298,0.485749486889946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326088690856605,-0.0154696491697536,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0397578173450694,0.062034936399602,0,0,0,0,0,0.0621162241376992,0,0.0956199512446604,0,0,0,0,0,0,0,0.257477937480064,0,0,0,0,0,0,0,0,0.0337480546697388,0,0,0.362364120300731,0,0,0,0,0,0,0,0,0,0,0.0440420869023291,0.0356984761707517,0
X601818.CH.EQUITY,0,0,0.0513652290010845,0,0.110854889079785,0,0,0,0,0,0,0.0764493621490485,0,0.51073396235625,0,0,0,0,0.140101552180707,0,0,0.0805396677383188,0,0,0,0,0,0,0,0,0,0.0819299763237765,0,0,0,0,0,0,0,0,0.00100418375382451,0,0,0,0.0861933771834036,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.380471600765266,0.104307527644862,0,0,0,0,0,0,0.0849122993577495,0,0,0,0,0,0,-0.150184699506234,0,0.154170586006682,0,0,0,0.404381306791632,0,0,0,0,0,0,0.201961040825423,0,0,0.074462117911277,0,0,0.0932896786844368,0,0,0,0,0,0,0,0,0.0243903337712011,0,0.0304574405719951
X000001.CH.EQUITY,0,0,0,0,0,0.198348191923042,0,0,0.121131276478246,0,0.128887560893934,0,0,0.121522638541851,0,0,0,0,0,0,0,0,0,0,0,0.157139574549403,-2.16840434497101e-19,0.011596310928601,0,0,0,0,0,0,0,0.0195160410678806,0,0,0,0,0,0,0,0.0475981361394105,0,0.0298130209891589,0.0271651587243737,0,0.0411879408076022,0
