,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.246240055104214,0,0.0200643498399012,0,0,-0.490194598847812,-0.111679831372418,0,0.103101049462893,0,0.0214493618964079,0.956136106330373,0,0,0,0,0,0,0,0,0,0.220369333918143,0,0,0,0,0,0,0,0,0,0,0,0,0.00323151500198812,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0135388604301029,0,0,0,0,0,0,0.323721706417611,0,0,0,0.55407796774556,0,0,0,0,0.113456581320541,0,0,0,0,-0.0273648995374146,-0.313491243392755,0,0,0,0,0,0,0,0,-0.608413981889906,0,0,0,0,-0.290560917025763,0,0,0.0367483154392143,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0411403686195257,0,0,0,0,0.0311681095575357,0,0,0,0,0,0,0,0,0,0,0,0.122619923769103,0,0,0,0.151241746002955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133197875454678,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209505854734565,0,0,0.000457829044679219,0,0.0656033583377699,0,0,0,0,0,0,0,0,0,0,-0.101892313638877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0393416508972299,0.029543128889223,0,0,-0.108067546357228,0.0792351552056642,0,0,0.0914340619049048,0,0,0,0,0,0,0,-0.196815148907097,0,0.17511329267599,0,0.195278106810245,0,0,0,0,0,0.507859365336556,0,0,-0.178749593711403,0.036879967594162,0.0219805612722937,0,0.0745104041872753,0,0,0,0,0.259991377211109,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.0296145193510994,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.333088609302851,-0.233242946468814,0.150203374329621,0,0,0,0.407120240769447,0,0,0.102402566050653,0,0,-0.0166363731938775,0,0,0,0,0,0,0,-0.199708041877719,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.225487288707936,0,0.0765591399955702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179477169725409,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.200087232929961,0,0,0,0,0,0,0,0,0,0,0,0.0868377701782481,0,0.138968719113161,0,0,0,0,0,-0.240938322249622,0,0,0,0,0,0,0.24449735744266,0,0,0,0,0,0,0.226107416785925,0,0,0.0734035098257012,0.112611623348473,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0486388187765585,0,0,0.145286622399193,0,0,0,0,0,0,0.203809531853261,0,0.0251226377460112,0,0.028937497725665,0,0,0.030049494588859,0,0.428538776594311,0,0,0,0,0,0.105018652141755,0,0,0,0,0,0,0,0,0,0,0.188507261861379,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.0348061155661766,0.45339959321313,0,0,0,0,0,0,0,0.0844196671111549,0,0,0,-0.0115340398082966,0.120785501531125,6.93889390390723e-18,0,-0.147273513980821,0.160022354973654,0,0,0,0,0,0,0,0,-0.0785803101261444,0,0.192262476923037,0,-0.0631218909210217,0,0,0,0,0,0,0,0.231097601609748,0,0,0
