,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.306688142891567,0,0,0.142300945371742,0,0,0,0,0.506680486030226,0,0,0,0,0,0,0,0,0,0,-0.200928273004006,0,0,0,0,0,0.0550037325823707,0,0,0.308566415625467,-0.0459360352359565,0,0,0,0.34590543311355,0,-0.04692938245043,0,0,-0.176042899630722,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.129797720557153,0.321104429469305,0,0,0.174602024890648,0,0,0,0.482637905700873,0,0,0,0,0,0,0,0,0,0,0,0.0326004379492442,0,0,0,0.09926177159394,0,0,0,0.00195664986612458,0,0,0,-0.310157287898235,0,0,0,0,0,0.143959246663198,0,0,0,0,0.0678007944332943
X601319.CH.EQUITY,0.0358151235110684,8.67361737988404e-19,0,0,0,0,0,0,0.197523718472464,0,0,0,0,0,0,0,0,0.0315587857398471,0,0,0,0,0,0.341885733559684,0,0,0,0,0,0,0,-0.017108838176889,0,-0.047549219617413,0,0,0,0,0,0.0770965030873502,0,0,0.33283837695158,0,0,0,0,-0.0631696222823912,0
X601601.CH.EQUITY,0,0.402585161898891,0,0,0,-0.194599843817761,0,0,0.269066033823847,0,0,0,0,0,0.184142332476942,0,0,-0.101653980433179,0,0,0,0,0,0,0,0.0946802900129149,0,0,0,0,0,0,0,-0.00342309497860405,0,0,0,0,0.0208396643380101,0,0,0,0,0,0,0.0118675025809554,0,-1.0842021724855e-19,0
X000002.CH.EQUITY,-0.037678104166126,0,-0.0539332240190063,0,0.14812670130936,-0.0569024097984028,0,0,0,0,0,0,0,0.274451658592055,0,0,0,0,0,0,0,0,0.320129896792642,0,0,0,0.42729915190096,0,0,0.290827306823166,-0.249973054276591,-0.300310483000452,0,0,0,0,0,0,0,0,0.16800732560377,0,0,0,0,0.0158411195820291,0,0,0
X16.HK.EQUITY,0,0,0,0.0041555332827682,0,0,0,0.0190794125100462,0,0,-0.034004286295992,0,0,0,0,0,0,0.0287201686158532,0,0,0,0,-0.052432957812334,0,0,0.213316692949573,0,0,0,0.141994304961941,0.0352609075544589,0.194179860250297,0,0,0.177429663575293,0,0,0,0,0,0.00239246386262684,0.440034019385388,0,0,0,0,0,0,8.67361737988404e-19
X11.HK.EQUITY,0.148465352853293,0,0,0,0.15058803579609,0.0215576338465717,0,0.180334939782881,0,0,0,0,-0.10396803800366,0,0,0,0,0,0,0,0.168726300781431,0,0,0,0,0,0,0,8.67361737988404e-19,0.220051881585798,0,0,-0.0747673496880285,-0.0140683137044769,0,0,0,0,0,0,-0.0324882604136096,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0548815905548506,0,0.371101900397497,0,0,0.0465996705641957,0,0,0,0,0,0.0848516133869638,0,0,0,0,0.196625290643461,0,-0.196538105031425,0.0254749496943656,0.119353171041202,0,0,0,0,0,0,0,0,0,0,0.0800198844977433,0,0,0,0.0284748845514537,0,0,0,-0.103602979497336,0,0,0,0,0
X600030.CH.EQUITY,0,0.147639142510536,0,0,0,0.139705001206323,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.190728289895239,0,0,0,0,0.0888672819465784,0,0,0,0,0,0,0,0,0,0,0,0,0.110790059144421,0,0,0,0.114249975029286,0,0,0.212566470873079,0,0,0.169306480954378,0,0.0184502747580903,0
X388.HK.EQUITY,0,0,0,0,0.0599704402676844,0,0.15753288903901,0.429485161593119,0,0,-0.094249154679588,0,0,0.148472157259541,-0.106580276970706,0,0,0,0,0,0,0,0.0407951319993776,0,0,0,0,0,0.0535104398501631,0,0,0,0,-0.0949218334301571,0,0.0960168845696743,-0.412487419286495,0.0249996777333727,0,0,0,0.290167222295186,0,0,0,0.400339040394478,-0.0557769972882696,0,0
X2388.HK.EQUITY,0,0,0,0,0.607836498538243,0,0,0.00817627889863335,0,0,0,0,0,0,0,0.159638065600754,0,-0.111526376742989,0,0,0,0,-0.0613699058173031,0,0.377322667981119,0,0,0,0,0,0.06723486927905,0,0,0,0,0,0,0,0,0.058429046244447,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0442863722668323,0,0.340064389988818,0,0,0,0,0,0.0566342468933346,0,0,0.0346532430086386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167600969636658,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0187402724712845,0,0,0,0,0,0,0,0,0,0,0.0326128670709491,0,0,0,0,0.0626611115278125,0.0847535902433156,0,0,0,0,0,0,-0.129891185475684,-0.0880779642610331,0,-4.33680868994202e-19,0,0,0.158505946875816,0,0,0.155438577205726,0,0,0,0.319492952873415,0.126968114730856,0.0439273384022264,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.260758012352157,0,0,0,0,0,0,0.0536319454050822,0.259683262861257,0,0,0,0,0,0,0,0,0.00354525432330769,0,0,0,0,0,0,0,0,0,0,0,0,-0.13885100160262,0,0,0,0,0,-0.370983234192318,0.0729353173201482,0,0,0.120432611869166,0,0.423050334719282,0,0
X688.HK.EQUITY,0,0.164197738791281,0,0,0,0,0,0.203595405959237,0,0,0,0,0,0,0,0,0,0,0,0,0.189091409697014,0,0.111100065796829,0,0,0.0462410720218564,0.337703621757618,0,0,-0.0161018017999169,0,0.151827389813951,0,0,0,0.0450237455180872,0,0,-0.0615404323853584,0,0,0,0.0871397732949505,0,0,0,0,-0.0734083049645351,0
X1109.HK.EQUITY,0,0,0,0,-0.0432791028475289,0,0,0,0,0,0,0,0.0298683480332762,0.359771094146349,0,0.199526054024291,0,0,0,0,0,0,0,0,0.110179176297462,0,0.129813352811751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136199158790749,0,0,0,0,0,0,-0.0238781955173118,0.133312375557856
X2007.HK.EQUITY,0,-0.0248544177276077,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0.12509223827088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406201208080642,0,0,0.0438399018202236,0,0.0117956649349754,0,0,0,0,-0.0420587803097972,0.347243775141619,0.135901911735722,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.227507044027317,0,0,0.475348236375664,0,-0.138289508060638,0,0,0,0.236747421508742,0,0,0.194180358646855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803541921793114,0,0.0588220401797787,0.286082122328669,0,0,0,0,0,0,-0.284952481079504,0,0,0,0,0,0,0,-0.206919039959014
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.175281069882078,0,0,0,1.73472347597681e-18,0.0659494804962045,0.353993746006572,0.133008150599866,0,0,0,0,0,0,0.0236093483289332,0.021656699613152,0.0724396492107252,0,0,0.0520429776760949,0,0,0,0,0.129761324722403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,-0.276932399390488,0,0,0.0508996259032681,0,0,0,0.324375038784032,0,0.0695184672566982,-0.022732738000778,0,0,0,0,0.012396393133296,0,0,0,0,0,0.323671140923424,0,0,0,0,0,0.260763921643627,0,0,0.101945788207567,0,0,-0.0203314032548953,0,0,0,0,0,-0.153615827439666,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0459136039931691,0,0,0,0,0,0,0,0,0,0.0859609404247965,0,0,0.219039603281934,0.23813542178612,0,0,0,0,0.105112774249703,0,0,0,0,0,0.129905615354172,0,0.0675523254734738,0,0,-0.0791259805499983,0,-0.15494402474422,0,0,0.31231143488564,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205228202747772,0,0,0,0,0,0,0,0.102324240729122,0,0,0.0149044834012869,0.198137352567264,0.0103674966442969,0.271684748888396,0,0,0,0,0,0,-0.0645920615679295,0,0,0,0.14966350683754,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0399218211200198,0,0,-0.143946259790695,0,0,0,0,0,0,0,0,0,-0.0442912996750954,0,-0.221771721904359,0.164739109813529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143139894663428,0,0,0.023360955896248,0.0794060870033424,0,0.394396160669651,0,0,0,0,0.0688879914536018,0.175137270510632,0,0,0,0.428812732224166,-0.0131206337496549,0
X601066.CH.EQUITY,-0.114810048458322,0,0,0,-0.0688875928948897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103936277609842,0,-0.181247119418635,0,0,0.37681379154187,0,0.0720863330684658,0,0,0.23943209377646,0,0,0,0,-0.0417509657821235,0,0,-0.041274040711787,0,0,0,0,0.0808289277842839,0,0,0.0417197384256149
X001979.CH.EQUITY,-0.2948389054574,0,-0.0539230041124491,0,0,0,0,0,0,0,0,0,0,0,0,0.0886225939249774,0,0,0,-0.155163214789664,0,0,0.130187787652231,0,0,-0.131993390633747,0,-0.043779931700248,0.153291590885379,0.263041902760862,0,0,0,0,0,0.0726017789203098,0,0,0,0,0.130334965193973,0,0,0,0.474246366383646,0.124896212566936,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.157630496318501,0,0,0,0,0.0817344933154167,0.0755675003389117,0,0,0.0587653316568525,-0.0152571078852149,0,0,0,0,0.0861699586719141,0,-0.00915511956718172,0,0,0.115822445957232,0,0,0,0.0349309672171016,0,0,0,0,0,0.167193362367442,0,0,0.212323767078376,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.095252841677774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562223712753713,0,0,0,0.0496758655315437,0,0,0,0,0,0,0,0,0.247087689745571,0,0,0,0.272934569935441,0,0.220430685803962
X601336.CH.EQUITY,0.0516457513866381,0,0,0,0,0,0.115368600694648,-0.0734023176135221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951646205560459,0,0,0.0022958766353504,0,0.202100822424593,0.144616475080371,0,0,0,0,0.112443443525092,0,0.296892358288922,0,0,0,0,0.163002660780407,0
X002142.CH.EQUITY,0,0.0269731201559713,0.317023810631447,0,0,0,0,0,0,0,0.121622210346375,0,0,0,0.132249332072851,0,0,3.46944695195361e-18,0,0,0,0,0.293821088958178,0,0,-0.230758127539895,0,0,0,0.055640581566734,0,0,0,0,0.0306291320783704,0,0,0.0659484487195369,0,0.0231657894771346,0,-0.0153978844297022,0,0,0.019679339169959,0,0,0.175658277589933,0
X601229.CH.EQUITY,0.469513169531163,0,0,0,0,0,0,-0.00420629693282884,0,-0.0745531324851012,0.105784653322368,0,0,0.195567780200169,0,0,0,0,0,0,0,0,0.0469153602527757,0.171776350926546,0,-0.242868699679576,0,-0.0669936978934368,0,-0.00635835536995879,0,0,0,0.0902023438883285,0,0,0,0,0.129621377103398,0,0,0,0,0,0,0,0.0224951100709331,0.177527135937387,0
X2882.TT.EQUITY,0.0453793547199945,0,0,0,0.222739145790269,0,0.0782423044089885,-0.0575468936057037,-0.0409192229436386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252937334613943,0,0,0,0,0,0,0,0.125764864908416,0,0,0,0,0,0,0.0583020161960447,0,0.0233562636109134,0,0,0.541228567672414,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115038090449358,0.116670971350443,0,0,0.0974852612749847,0,0,0.123623474573322,0,0.184006246782289,0.0151859502603966,0.0130171033796694,0,0,0,0.106528396501608,0,0.388211999921773,0.109610397399059,0.12059157259806,0,-0.293563951791661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942651477535058
X000166.CH.EQUITY,0,0,0,0,0,0.0075961114631521,0,0,0,0,0,0,0.22972165630687,0,0,0,0,-0.0767269432776891,0,0,0,0,0,0,0,0,0,0.0150434734892592,0,0.0570078087441404,0,0,0,-0.0341330500222945,0,0.147576828695853,0,0.0156847131670327,0,0,-0.0747011162408451,0,0,0,0,0.312374314328582,0.374792999006043,-0.00282156537647352,0
X600015.CH.EQUITY,0,0,0,0,0,0.110494320163044,0,0,0,0,0,0.177357600720645,0,0,0.0158377537879189,0,0,0,0,0.0720723002522622,0,0.0868691409022166,0.0458585755863134,0,0,0,0,0.00925238183380697,0,0.0807610432884246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484479054006489,0.0280430373553935,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.166091690329979,0,0,0,0,-0.13538803523105,-0.0803781952845052,0,0,0.0978992476563556,0,0,0,0,0,0.0890948738568018,0,0,0,0.228312457858496,-0.193398222505079,-0.177503224477195,0.0471927677252683,0,0,0,0.626292863746526,0,0,0,0,0,0,0,0,0.683024231718268,0,0,0,0,-0.146345987677022
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322928960885648,0,-0.0652704586170605,0,0,0.183788396067019,0.294946305984677,0,0,0,0,0,0.0947740778916178,0,0.0570005801289576,-0.125139688311375,0,-0.0276654622779597,0,0,0.0692228603769175,0,0.147322002274402,0,0,0,0,0,0,0.0559930452965364,0.0949719864201253,0,0,0,0,0.129872386570985
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.040645333826476,0,0,0,0,0.328681450958859,-0.132585609827836,0,0.226372660561173,0,0,0,0,0,0,0,0.025876332204361,0.00325373479012929,0,0,0,-0.0402011869100052,0,0,0,0,0,0,0,0,0,0,0.0857912552301033,0,0.0285030264102899,0.220968397975196,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.113912911391435,0,-0.0620558647039495,0,0,-0.29223880353693,0,0,-0.0127165329229857,0,0,0,0,0,0,0,-0.235025448393762,0,0,0,0,0,-0.0672343516419173,0,0,0,0.0960042530341289,-0.178583159359119,0,0.455581810119291,0.396523579508471,0.0883582128204733,0.307748928628422,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.0193186757011548,0,0,0,0,0,0,0,0.152780348985422,0.101378916569311,0,0,0,0,0,0,0,0,-0.0725411443989433,0,0,0.0926804922561099,0,0.135646735177476,0,0,0,0.0204229045631094,0,0,0,0,0.134335132873522,0,0,0,0.0715181548762563,0,0,0,0.253570523869124,0,0,0.0768351399750447,0,0,0
