,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.0331346403955972,0,0,-4.33680868994202e-19,-0.0964368364298068,0,0,0,0,0.00873089060303287,0,0,0,0,0,0,-0.052929374288463,0,1.0503683681427,0,0,-0.15758382252021,0,0,0,0,0,0,0,0,0,0,0,0,0.0189615210892109,0,0,0,-0.0176341355222059,0.0456321274237953,0,0,0,-0.0102700531323419,0,0,-0.011349201896812
X601939.CH.EQUITY,0,0,0,0.137087111028558,0.118857828943399,0,0,0,0,0,0,0,0,0,0.0170824510620301,0.500711981618939,0,0.0200458337761988,0,0,0,0,0,0,0,0,-0.378112244846985,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.292452558475898,0,0,0,-3.46944695195361e-18,-0.181336566315977,0,0.0514438563281049,0.157265581870039,0.108975540633243,0,-0.0335136655775166,0.0823243873824085,0,0
X601288.CH.EQUITY,0,0,0,0.178683646422272,0,0.064662700594101,0,0,0,0.213514419642066,0.0841260707737698,0,0,0,0,0,0,0,0,0.0126406991090425,0,0,0.109571242085727,-0.0519143735047845,0,0,0,0,0,0,0.12896239014661,0,0,0.0014361596502313,0,0,0,0,0,0,0,0,0,0,0,0,0.120194607461505,0,0,0
X601988.CH.EQUITY,0,0,0.288901261732361,0,0.00431243226945038,0.148019600537774,0,0,0.157526800880491,0,0.0269962376342782,-1.73472347597681e-18,0,0.237749361345728,0,0,0,0,0,0,0,0,0,0.0493091395649111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288426357247762,0,0,0,0,0,0,0,0,0.00324992456008106,0,0,0
X5.HK.EQUITY,0,-0.0385837081626193,0,0,0,0,-0.28274125113831,0.111873814081552,0.00720623349531361,0.0709943430502944,0,0,0,0,0,0,0,0,0,0,0.0444643041743673,0,0,0,0.014691482027037,0,0,0,0,0,0.434891725418618,0,0,0,0,0,0,0,0,0,0.255263142330899,0,0,0.138099687710519,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.0639337022168601,0,0.444046262143623,0.135350424044524,0,0,0,0,0,0,0,0,0,-0.249074905901829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512385276761377,0,0,0,0,0,0,0,0,0,0,0,0,0.0633586050833447
X601328.CH.EQUITY,0,0,0,0.0242453629015748,0,0,0,0,0,0.107131758189103,0,0,0,0.215354598852562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926536351365491,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.196619334711495,0,0,0,0.159626423124703,0,-0.126835073057554,0,0,0,0,0.223592310384015,0,0,0,0,0,0,0,0,0,0.0759843217288817,0.179843092146557,0,0,0,0.0671049596395238,0,0.0774315768684369,0,0,0.11172036149569,0,0,0,0,0.0712452463359885,0,0,0,-0.0266346196403273,-0.0748106461112379,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0360745613800834,0,0,0,0,0,0,0,0,0,0,0,0.0543262887133601,0.48224375368065,0,0,0,0,0,0,0.064032192106732,0,0.0142993595842625,0,0,0,0,0,0,0,0,0,0.244984620462341,0,0,0,0,0,0,0,0,0,-0.0194875902586131,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0549693375208346,0.130849630979232,0,0,-6.93889390390723e-18,0,0,0,0.0189891997271581,0,0,0,0,0.0981135348527353,0,0,0,0,0,0.0747556107656948,0,0,0,0,0,0.0598466534044272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481410300872946,0.0176696764727205,0,0
X267.HK.EQUITY,0,0,0.21180132373028,0,0.138221061120232,0,0,0,0,0,0,0,0,0.135266574577958,0,0,0,0,0,0.0347337124123112,0,0,0,0.183630243338508,0,0,0,0,0,0,0,-0.140496065827166,0,0,0,0,0,0,0,0.123539811964779,0,0.120379956443859,0,0,0,-0.0338399521478004,0,0,0.0365470899474324,-0.113445312237528
X600000.CH.EQUITY,0,0,0,0,0.0281112738194465,0,0,0.101772814257094,0.00902104596682447,0,-0.08061480493097,0,0,0,0.74642284505969,0,0,0,0,0,0,0,0,0.0497325938021747,0,0,0,0,0.0243723995245928,0,-0.0721830569136651,0,0.113922436262067,0,0,0,-0.0170856929865032,0,-0.0770299118519023,-0.109342804369854,0,0,0,0,0,0.00385929749140328,0,0,0,0
