,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0926945085322729,0.391718152799119,0.256052214706924,0,0,0,-0.303485814245092,0,-0.0035769619817564,0,0,0.0768612630790092,0,0,0,0,0.0860360249307147,0,0,0,0,0,0.343018701020401,0,0.127153184436709,0,0,0,0,0,0,0,0,-0.100538240778712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475457609230255
X601939.CH.EQUITY,0.0862050362028866,0,0,0.172569007396725,0.0119244783829213,0,0.0453793308169701,0,0,0,0,0,0,0.281713089160481,0,0,0,0,0.256436546292286,-0.0674600334521564,-0.0463957644538256,0.193016526758678,0,0,0,0,0,0,0,0,0,-0.0745391460183072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343151741959982,0.336850646327129,0,0,0,0.00920206979199886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644558503204549,0,0,0,0,0.112931687886007,0,0,0,0,0,0.0955551785286504,0,0,0,0,0,0,0,0.0182635106542348,0,0,0,0,0,0,0,0,0,0.0864558285474304
X601988.CH.EQUITY,0.135004100852926,0.118178849765552,0.141851443372054,0,0,0.13638438326728,0.138911294465368,0,0,0.319388092846834,0,0,0,0,0,0,-0.0691397719557419,0,0,0,0,0.130628898405674,0,0,-0.201981442148555,0,0,0.0547513099349655,0,0.114926234849985,0,0,0,0,-0.0112825493923722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.542785560320618,0,0,0,0,0,0,0,0,0,0,-0.0406265761806232,0,0,0,0,0,0,0,0.548264237557637,0,0,0,-0.0137225731591635,0.304502719247063,0,-0.0753016583116281,0,0,0,0.0510651426997909,0,0,0,0.0845017149888257,0,0,0,0,0
X601658.CH.Equity,0,0,0.0157075736986659,0.0840485626463869,0,0,0,0.0693339838333675,0.268368509747993,0,0,0,0,0,0.110681896870412,0,0,0,0,0,0,0,0,0.169595758846602,0,0,0,0.022312776761068,0,0,0,0.0254634191004177,0,0,0,0.0295593827577943,0,0,0,0.0425657408434109,-0.0209311971246978,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0572324997385525,0.0595740979523807,0,0.113010543416588,0,0,0,0,0,0,0,0,0.067303051065161,0,0.133172034500002,0,0,0,0.360618578427277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167549554188996,0,0,0.0343910718501408,-0.0478775701034307,0,0.141616617198035,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0914988522472384,0,0,0.0423195484237998,0,0,0,0,0.176290544433186,0.118575383190574,0.203890687742253,0.0433493455612583,0.0364414881665133,0,0,0.0439424709431152,0,0,0,0.0502597716444523,0,0,0,0.000529698991467057,0,0,0,0,0,0.068635652777521,0.0630202316181898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.283119070576238,0,0,0,0,0,0.183547650230678,0,0.202708892404586,0,0,0,0,0,0.0902775817276177,0,0,0,0,0,0,0,0,0,0,0.027422211751204,0,0,0,0.0494375826484673,0,0,0,0,0,0,0.197981960827042,0,0,0,0,0,0,0,0.24444658186005,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.160569166211971,0,0,0,0,0,0,0.342894657884659,0,0,0,0,0,0.0894571959469349,0,0,0,0,0,0,0,0,0,0,0.154540188694528,0,-0.0522025398181912,0,0.0377053640305335,0,0,0,0,0,0,0,0.242894622483319,0,0,0,0,0,0,0,0,0.00838595003171682,-0.239240565723869
X267.HK.EQUITY,0,0,0,0,0.174156883341558,0,0,0,0,0.328849026166455,0,0,0,0.180117119284351,0,0,0,0,0,0.095260117381694,0.0265764877083032,0,0.273971910440775,0,0,-0.0546027681682165,0,0,0,0,0,0,0,0.0285084768115238,0,-6.93889390390723e-18,0,0,0,-0.16782128763905,0,0,0,0,0,0,0,0,-0.244329021335442,0
X600000.CH.EQUITY,0,0,0.026499456358907,0.133248608448053,0,0,0,0,0,0.0425952744468072,0.0797155022930536,0,0,0,0,0,0,0,0,0,0.0856869232459971,0,0.237871460104893,0,0,0,-4.33680868994202e-19,0,0,0,0,0.273916994397047,0,0,0.181563430029642,0,0,0,0,0,-0.0433126546950585,0,0,-0.0409130664242104,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.206105464329262,0.297110752244977,0,0,0,0.0201997350427471,0,0,0.0952249381024263,0,0,0,0,0,-0.354447484261598,0.205179396347611,0,0,0,0,0,0,0,0,0,0,0,-0.1200180385858,0,0,0.117251825254493,0,0,0,-0.0758354957699283,0,0,0,0,0,0,0,0.286405403764424,0,-0.0333445577164511
X600016.CH.EQUITY,0,0.349308004605063,0,0,0,0.0744941313107858,0,0,0,0,0.16787524551583,0,0,0,0,0,0,0,0,-0.174367339872001,0,0,0,0,0.467674854637775,0,0.126620998137838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102979778052198,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.412546494212171,0,0,0,0.0680219865621077,0,0,0.0384613985476439,0,0,0.224956816796649,0,0.242887428817369,0.237322755784254,0,0,0,0,0,0,0,0.142417003102781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215694067906671,0,0,0,0,0,0,0,0,-0.00621657575753672,0
X601628.CH.EQUITY,0,0,0,0,-0.0480870118191003,-0.0550426341397039,0.105793425693141,0.195328629695559,0,0,0,0,0,0,0.0961100453815541,0,0,0,0,0,0,0,0,-0.0154050226058437,0,0,0.203305679018304,0,0,0,0,0.128246114771964,0,0,0.0373356731344083,0,0,0,0,-0.0871157426931528,0,0,0,0,0.046706727765019,0,0,0.205493453759434,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.278051750440199,0.0533913104889505,0,0,0,0.072773404161628,0,0,0,0,0,0.129473397917857,0.0614414898554856,0,0.0440901776040088,0,0,0,0,0,0,0,0,0,0,-0.0757193833803141,0.157449422253833,0,0,0,0,0,0.0104356858011986,0.169981646949841,0,0,0,0,0,0,0.152416026121985
X600015.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0715564593518137,0,0.457101971235096,0,0,0,0.103896421891881,0,0,0,0.172865613377919,0,0,0,0.0900615658813343,0,0,0,0.0195483805044045,0,0,0,0,0.141100372200808,0,0,0,0,0,0,0,0.0141277121743338,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0658685904907866,0,0,0,0,0.024319290165813,0,0,0,0,0.0152840947911713,0.211100862983487,0,0,0,0,0,0,0,0,0,0.152304384218738,0.0938878429646019,0,0,0,0,0,0,0,0,0,0.237841985144019,0.0320462351975598,0,0,0,0,0,0,0,0,0,0,0.0418655043309132,0,0.093098725699276,0,0
X2388.HK.EQUITY,0,0,0,0,0.538244155148081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183117582680483,0,0.155351557869171,0,0,0,0,0,0,0.0879976059194754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347772789322083,0,0,-0.0327285031490358
X1299.HK.EQUITY,-0.0206564825393396,0,0,-0.069696785769702,0,0,0,0,0,0,0,0.122560879941512,0,0,0,0,0.159978160727343,0,0,0.0733101938474913,0,0,-0.0815605605094299,0.242028327230098,0,0.0485525569014612,0,0,0,0,0,0.135412754188564,-0.0410153813320382,0,0.33921191912447,0,0,0,0,0,0.0504196488303724,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.346228466511566,0,0,0.11816930623105,0,0,0,4.33680868994202e-19,0,0,1.38777878078145e-17,0,0,0.0218428390893831,0,0,0,0.016129672102498,0,0,0.389765785341317,0,0,0,0,0,0,0.17569118383543,0.0381169704779108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957380713886534
