,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY
X388.HK.EQUITY,0,0,0.194300078493222,0.105277368908126,0,0,0,0,-0.0278222135542764,-0.00768868912064746,0,0,0,0,0,0,0,0,0,0,0,0,0.0676405221207845,0.484547341105872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0580652686611954,0,0,0
X601328.CH.EQUITY,0.0615209370455307,0.146579050516854,0,0.104994397062893,0,0,0,0,0,0,0,0,0,0.0871040698428542,0.171707425492887,0,0.0378007765488147,0,0,0,0,0,0.0151207026548366,0,0,0.234096165230339,0,0,0,0.0927700641584523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498825791935938,0,0,0
X601166.CH.EQUITY,0,0.102475041923158,0,0.09309673081738,0.0235039011273344,0,0,0,0,0.020800740722512,3.46944695195361e-18,0,0,0.425772778176868,0.0733749253331506,0,0,0,0.105284515111087,0,0,0,0,0,-0.00278168805942801,0,0,0,0,0,0,0,0.0375656895010824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0023368430962415,0.270528916414905,0.0679014432844317,0.119218951585476,0,0,0.0810712759581776,0,0,0.111109295474191,0.146312569115221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116452133341626,0,0,-0.00165878579362801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280618643933616,0,0,0,0.0625151528874001,0,0,0,0.0306407907310146,0,0.104390957064798,0.13916224848106,0,0,0,0.0629405136237327,1.0842021724855e-19,0,0,0.200772199637615,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298434899540516,0,0.268208634536678,0,0.059323064732362,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.016047122441302,0,0.101052728257535,0,0.27091967082871,0,0.256784158158321,0,0,0.071130317897586,0,0,0.0335047742022649,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.159342836650575,0.0453373789475334,0,0,0,0,0,0,0.511473448832832,0,0,0,0,-0.0687096428480724,0,0,0,0.0594533626934091,0,0,0,0,0,0.0796841421936824,0,0,0,0.115830549515462,0.107814454961242,0,0,0,0,0.184172403179403,0,0,-0.0310430022958418,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.213001574354472,0,0,0,0,0,0,0,0,0,0.0409297746869007,0,0,0,0.168178578753322,0,0.0995561639469151,0,0,0,0,0,0,0,0,0,0,0,0.0697136680988722,0,0,0,0,0.338911935971808,0,0.0908914088553681,0,0.0758329870634568,-0.105409783965576,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0641225684194309,0,0,0.133769589931661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1777999586743,0,0,0,0.0272042314787945,0,0,0,0,0,0,0.229969605088843,0,0,0,0,0.0177070103051012,0,0,0,0,0,0,0.104465873911313,0,0,0.190105112372945,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023373979214265,0,0,0,0,0,0,0.0408049641138693,0,0,0,0,0,0,0,0,0,0,0,0.10364572504954,0,0.184144338006246,0,0,0.0985425699409504,0,0,0,0.201942851152422,0.0757534257432459,0.118564685988042,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0827237481964907,0.121308177399094,0,0,0,0,0.0117916643816647,0,0.230630856973133,0,0.0825549289822824,-0.00952319308708077,0,0,0.396411262860897,0,0,0,0,0,0,0,0.0479670717896925,0,0,0,0.037107043757663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304533202665691,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.316592359757193,0,0,0,0,-0.0261980833459929,0,0,0,0,0,0,0,0,0,0.357268716372079,0.2024285674938,0,0,0,0,0,0,0,0,0.0275837533438304,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.342748165080581,0.357054225992055,0.16960782986163,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.166044011560164,0.0465958078582755,0,0,0.050763108796125,0,0,0,0,0,0,0,0,0.0178794713056872,0,0,0,0,0.279155910548037,0,0,0,0,0,-0.0251551701284518,0,0.0284233507601285,0,0.0802489614617159,0,0,0,0,-1.0842021724855e-19,0,0.28806669167712,0,0,0,0,0,0,0,0.0386074652427302
X688.HK.EQUITY,0.0686881047236681,0,0,0,0,0,0.0218461567708381,0,0,0,0,0,0,0.197959966422063,0,0,0,0,0,0,0,0,0,0,0,0.0822887237745072,0.270570977768825,0,0,0,0,0,0,0,0,0,0,0.060111047134535,0,0.297660072503366,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.207792435073489,0.292801519965528,0,-0.0114862450718462,0,0,0,0,0,0.0416648399691326,0.0578398687161562,0,0,0,0,0.166776184890403,0,0,0,0,0,0,0,0,0,0.059154642498065,0,0.100389384940119,0,0,0,0,0,0.0426895501604608,1.0842021724855e-19,0,0,0.0263311508505541,0,0,0,0,0
X601998.CH.EQUITY,0.306799015582365,0.0298244635881463,0,0,0.08437303015679,0,0,0,0.0375150146712462,-0.0442115554912595,0,0.0431996476324986,0.137817420156283,0.0498328766838671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108606232657071,0,0.0639698839937759,0,0,0,0,0,-0.0257393951125855,-0.0235198155699431,0,0,0,0,0,0,0.179297413975685,0,0,0
X267.HK.EQUITY,0,0,0.0518024838997759,0,0,0,0,0,0.190180764930996,-0.0667399239090926,0.150323539834016,0,-0.0784328684692232,0,0,0,0.0350779172568785,0,0,0.210512792323625,0,0,0,0.201755111133691,0,0,0,0.184620040991504,0,0,0,0,0.035374015604063,0,0,0.00761577782935066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.184825183405233,0,0,0.0443100561031864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174617464143676,0,0,0.130486281708362,-1.38777878078145e-17,0,-0.0209726504018613,0.478966265918359,0,0,0,0,0,0.166584532180741,0,0,0,-0.0525712081805484,0,0,0,0,0,0,0.0887129326863019,0,0,0,-0.149193308889798,0,0
X2007.HK.EQUITY,0.00534395517430459,0,0,0,0,0,0.0623065163877462,0,0.0356012285900188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538839369459526,0,0,0,0.0660199616013633,0.111499514083242,0,0.0475214568112954,0,0,0,0,0,0,0,0,0,0.11741478481277,0,6.93889390390723e-18,0,0.107183917949323,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00762258800660489,0,0.171108967725527,0,0,0.171754093248365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172597967645556,0,0,0,0,0,0.00319360299560435,0,0,0,0,0
X601818.CH.EQUITY,0,0.164220444333323,0,0.0864095946458716,0,0,0,0,0,0.0338941129981522,0,0.242343904492282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207921044568685,0,0,0,0.246373761881027,0,0,0,0,-0.107532096933763,0,-0.176541460891532,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069703047789798,0.338400525129696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793668880742021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262488388757659
X002142.CH.EQUITY,0.0571235251690685,0,0,0,0,0.685487326235656,0,0,0,0,0.259785804004068,-0.290096300290926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479811827262107,0,0,0,0.198615936677731,0.120044717923347,-0.00616527802130938,0,0,0,0
X601688.CH.EQUITY,0.0437489905997619,0,0,0,0,0,0.000782457655796326,0.096168850237216,0,0,0,0,0,0,0,0.119030060094187,0,0,-0.0211296269130224,0,0,0,0,0,0,-0.0733006257722824,0,0,0,0,0,0,0,0,0,0.129280374769052,0,-3.46944695195361e-18,0,0,0.256662972834303,0,0,0,0,0,0,0,0,0.429754330786426
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138287092266382,0,0,0,0,0,0,0,0.147241673493179,0.16774287651458,0.28968732574535,0,-0.0490661949118764,0,0.171963433382114,0,-0.0210102263387474,0,-0.0326077056598957,0,0,0.0591747126448773,0,0.13232398118136,0,0,0,0.0231126652094365,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168243688640506,0.211207879830922,0,0,0,0,0,0,0,0.108758395208827,0,0,0,0.117754389480644,0,0,0,0,0,0.448086560234653,0,0,0,0,0,0,0,0,0,0,0,0,0.078686004774467,0,0,-2.77555756156289e-17
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.142500945224664,0,0,0,0,0,0.0175712116565579,0,0,0.0923214759108492,0,0,0,0,0.0335630803671161,0.0353278604755476,0,0,0.0101204031929499,0,0,0,0,0,0,0,0,-0.101529448390441,0,0,0,0,0,0,0,0,0,0,0.0961721669468687
X2882.TT.EQUITY,0,0.121472575417023,0,0,0,0,-0.104955693009018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309572034123566,0,0,0,0,-0.137497836169467,-0.0230957940297,0,0,0,0,0,0,0,0,0,0,0,0.146584121662184,0,0.150301918750727,0,-0.0209039745409641,-0.299206454200054,0.785505883107049,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,-0.109324115731988,0,0,0,0,0,-0.0201959235941377,0,0,0.344220641785131,0,0,0,0,0,-0.0309064082610754,0,0.279675005881643,0,0,0,0,0,0.193453161156953,0,0,0,0,-0.0183077926686857,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.222930005685658,0.0669958050092467,0,0,0.219528254180634,-0.160420450050179,0,0,0,0,0,0,0.351731858811532,0,0,0,0,1.38777878078145e-17,0.130325084612546,0,0,0,0,0,0,0,0,0,0,0,0.238195340840141,0,0.0118861139318899,0,0,0,0.0706060263254496,-0.0400999694964563,0,0,0,0,0.249287511040285,0,0
X600837.CH.EQUITY,-0.0259737794048257,0,0,-0.0210536965460812,0,0,0,0.00719007150321584,0,0,-0.177605448059075,0,0,0,0,0,0.016817244425658,0,0,0,0,0,0,0,0.0566965341397449,0,0,0,0,0,-0.013518997565274,0,0,0.374053913599081,0,0.192193400613636,0,0,0,0,0,0.100652290434073,0,-0.031943414142998,0,0,0,0,0,0.359318420159345
X823.HK.EQUITY,0,0,0,0,0,0,0.122510219249226,0,0,0,0,-6.93889390390723e-18,0,-0.0350169682793963,0,0,-0.0549831910044875,0.179847862526236,0,0,0,0,0.376719625454084,0,0,0,0,0,0,0,-0.0411057499988752,-0.0523901174407485,0,0,0,0,0,0.174874386226517,0,0,0,0,-0.0428942815547885,0,0,0,0,0.368299208071071,0,0
X000166.CH.EQUITY,-0.00332461761619898,0,0,0,0,0,0,0,-0.00373584033246547,0.0234649234811727,0,0,0,0,0,0,0.116187165090365,0,0,0.0149127292772306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227336668057164,0,-3.46944695195361e-18,0,0,0,0,0.127564943149821,0.142082066400777,0,0,0,0,0,0,0,1.73472347597681e-18
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0805090449071991,-0.0597689806766425,0,0.206664942591728,0,0,0,0,0,0.0533439309817677,0.0370629780302581,0,0,0,0,0,-0.288745489040273,-0.0238314954340985,0,0,0,0,0.214530729469254,0,-0.0103909572449451,0,0,0,0.0414270695284705,0,-0.0952259758343011,0.590995510105513,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0731379301098818,0,0,0,0.261717116844623,0,0.0608548427490436,0,0,0,0,0,0,0,0,0.0481979938224944,0,0,0.245436434572889,0,0.12691464767326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926016186417494,0,0,0,0,6.93889390390723e-18,0,0,0
X2881.TT.EQUITY,0.0196942798241212,0,0,0,0,0,0,0,0,0,0,-0.00581253773971909,0,0,0.154914541744299,0,0,0,0,-0.0129943614504146,0,0,0,0.05608657527266,0,0,0,0.025370907362764,0,0,0,0,0,-0.0201254244041971,0,0,0,0.742233447672189,0.0181225402590227,0,0,0,0,0,-0.108628598676594,0,0,0,-2.77555756156289e-17,0
X601169.CH.EQUITY,0,0.137702928368879,0,-8.67361737988404e-19,0,0,0,0,0,0.210895539548953,0,0,0,0.318034356900465,0,0,0,0.117874154651557,0,0,0,0,0,0.0547194602621921,0,0.0957547284798738,0,0,0,0,0,0,0.0124932663140243,0,0,0.319069218071683,0,-0.091965125972482,0,3.46944695195361e-18,0,0,0,-0.0767641852302077,0,-0.0233499592484663,0,0,0,0
X1997.HK.EQUITY,0,0,0.0757526007590369,-0.0364729474542926,0,0,0,0,0.37012729507157,0.0914555674616154,0,0,0,0,-0.0629362507698219,0,0.141874928290407,0,0.143679503034695,0.123041676909369,0,0,0,-0.280715411094008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281909902917724,0,-0.00877862432898217,0,0,0,0,0,0.0262209776375084
X2886.TT.EQUITY,0,0.0711921733092382,0,0,0,0,0,0,0.0977020176477553,0,0,0,0,0,0,0,-0.138330715658291,0,-0.00216174454607021,0,0,0,0,0,0,0.0198036984447172,0,0,0.332790173253737,0,0,0,0,0,0,0,0,0.213477266692423,0,0,0,0,0,0,0,0.223452029162989,0.0654439302962534,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0353685358322667,0,0,0.0312019290870435,0,0,0,0,0,0.157958459568186,0,0,0,0,0,0,0.0813339328183469,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.388591424450574,0,0,0.0396562574034298,0,0,0,0.149312062919501,0,0.211070622860599,0,0,0,0,0,0,0
