,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.166835751553125,0,0.182972871499454,0,0,0,0.130540439314327,0,0.00634421309062188,3.46944695195361e-18,0,0,0,0.17627698860157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104057174594361,0,0,0,0,0,0,0.0832370608784377,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.227534773476867,0,0,0,0,0,0,-0.0264278733863185,0,0,-0.00293865116080326,0,0,0,-0.0100242538840138,0,0,0,-0.0750550780716697,0,0,0.135943333755995,0.343078193332987,0.273364613755303,0.175008595217412,-0.16475598892294,0.0478032581635108,0.136057957710303,0,0,0,0,0,0.0722781940118962,0,0,0,0,0.102553902879323,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0220196498272485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120899776665917,0.394759047904262,0,0,0,0,0,0,0,0,0,0.253949871004138,0.37071253773602,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.236924945389793,0.0603134078578992,0.0763679913146665,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0258245862692078,0,0.277623231011927,0,0,0,0.217158450750243,0,0.0776458957437901,0,0,0,0.112525983044636,0,0,0.0553877289965221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116449901045892,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.255123336842898,0,0,0,0.139197322925742,0,0.122030357661211,0,0,0,0,0,0,0,0,0,0.306918789905817,0,0,0,0,0.210672374222967,-0.262628525247883,0,0,0.557804435628154,0.160466124598565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.0500706915966231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615009071921645,0.0486224415708951,0.115115068569399,0.00990095771501105,0,0.675185283372863,0,0,0,-0.0365875850305775,0,0.126114052019973,0,0,0,0,0,0,0,0.151558379533409
X2388.HK.EQUITY,0,0,0,0,0.285590778467474,-0.374915863801242,0,0,0,0,0,0,0,0,-0.225279430527684,0,0,0.352337242241586,0,0,0,0,0,0,0,0.287160696072162,0.168145745850547,0,0,0,-0.168829335916336,-0.000428445451772174,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.160521938162905,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.276066486829021,0,0,0,0,0,0.37320682510915,0,0,0.0381576943253734,0,0.144937868675352,0,0,0,0,0,0,0.18674866181674,0.0871120434307487,0,0,0,0.0831442674754922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128566591644221,0,0,0
X601601.CH.EQUITY,0.106211700945251,0.0663345681455186,0,0,0,0,0.169975805515702,0,0,0,0,0,0,0,0,0,0,0.0345356105336219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155852316181882,0,0,0,0.114000270407252,6.93889390390723e-18,0,0.0156745240607709,0,0,0,0,0,0,0,0,0,0.277711659457276,0
X267.HK.EQUITY,0,0,0,0,0.0548225752349358,0,-0.290768160349776,0,0,0,0,0,0,0,0,0,0,0.148658548661469,-0.278833761043106,0,0,0,0,0,0,0,0,0,0.105710788058484,0,0.20698330026615,0,0,0.113748254278214,0,0,0,0,0.402388664982147,0.152919269255195,0,0,0,0,0,0.51446212676488,0,0,0.0451791309072452
X688.HK.EQUITY,0,0,0.110338747018059,0,0,0,0,0,0,0.0721270252406406,0,0,-0.0461071708891289,0,-0.0791637529115957,0,0,0,0,0,0,0,0,0,0,0,0.490928705400459,0,-0.0466773245715986,0.086235530426603,0,0,0,-0.0393434959533936,0.0615400413478344,0,0,0,0,0,0,0,0,0,0,0.183876997545333,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.153116352886356,0.231119847610958,0,0,0,0,0,0,0,0.011735507632217,0,0,0,0,0,1.73472347597681e-18,0,0,0.0956570511217493,0.00505625405522198,0,0,0,0,0,0,0,0,0,0.0569749222700966,0,0,-4.33680868994202e-19,0.346900269672342,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0308458590149241,0.0580822046801549,0,6.93889390390723e-18,0,0,0,0.438866961319277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422606801344372,0,0,0,0,0.0763391213162062,0,-1.38777878078145e-17,0,0,0,0,0.154111736091671,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322698969087333,0.067382745440467,0,0,0,0.0475914829708151,0,0,0,0,0,0,0,0,0,0,0.00090366718639994,0,0,0,0,0.70245776618738,0,0,0,0,0.0691812247571855,0,0,0.0629007453135369,0,0,0.0160255131440386,0,0.0405843970821631
X000001.CH.EQUITY,0,0.0749174366616992,0.0426387173678998,0,0,0.00859884930507148,0,0,0.0885793816053419,0,0,0,0,0,0,0,0,0,0.144952407180527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212964080410148,0,0,0,0.232391016128228,0.0371804557009959,0,0,0,0,0.00682174508586812,0
X2007.HK.EQUITY,0,0,0,0,0.0430248621166626,0,0,0,0,0,0,0,0.0398329831174044,0,0,0,0,0.189222766620843,0,0,0.0618117709218708,0,0,0,0,0,0.203654337802949,0,0,0.0591600469822348,0.0792417605315887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158170776112022,0.0830172155447719,0,0.340710881003156,0
X1109.HK.EQUITY,0,-0.0962682111869294,0,0,0.0243991579835364,0,0,0,0,0,0,0,0,0,0,0,0,0.0970653498125256,0,0,0.235134243063413,0,0,0,0,0.0828842792470389,0,0,0,0.0683541182913872,0,0.161934278230279,0,0,0,0,0,0,0,-0.163773378021768,0,0,0,0,0,0.228338118852882,0.103617171575992,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.205425591128619,0,0,0.257149214038778,0,0,0,0,0,0,0,0,0,0,0,0.335818928646267,0,0,0,0,0.0629860479398736,0,0,0,0,0.0572376985089915,0,0,0,0,0,0,0,0,0,0.0785778490828355,0,0,0,0,0.00233868681296258,0,0
X12.HK.EQUITY,-0.571994239320624,0,0,0,0,0,0.0448228290502738,0,0,0,0,0,-0.0135510574985694,0,0,0,0,0,0,0.259218143414787,-0.241827600138105,0,-1.38777878078145e-17,0,0,0.0936642040041979,0,0.382785176906321,0,0.0936441585434842,0,0.2988412085713,0,0,0,0,0,0,0,0,0,0.163979950040577,0,0,0,0.0710317545361728,0,0,-0.241801415796315
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.115923916641453,0,-0.441438785120452,0.290839605740178,0.251546316452238,0,0,0,0,0,0,0.00553254440314,0,0,0,0,0,0.136023674378642,0,0,0.0957135218908517,0,0,0,0,0,0,0,0,0,0.0963026137804655,0,0,0,0,6.93889390390723e-18,0,0.144685536506343,0,0.0792387974819917,0
X823.HK.EQUITY,0,0,-0.049910801307845,0,-8.67361737988404e-19,0,0,0,0.109934346984999,0,0,0.236179124166929,0,-0.169544402383214,0,0,0,0.0979066866458657,0,0.183210326230628,0,0,0,0,0,0,4.33680868994202e-19,0,0.166531825558633,0,0,0,0.0863321256094282,0,0,0,0,0,0,0,-0.0881910361894999,-0.0227589977039715,0.10962853590906,0,-0.102664804119868,0,0,0,0.164066131721482
X001979.CH.EQUITY,0,0,0,0.126137760283143,0,0.0965104676158484,0,0,0,0,0,0,0,0,0,0.44353129318838,0,0,0,0,0,0,0,0,0,0,0.128792143574119,0,0.125001283873867,0,-0.0666706107241778,0,0,0,0,0,0.035276458295092,1.73472347597681e-18,0,0,0,0.0151464985980104,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0365136938566221,0,0,0,0,0,-0.150247579216106,0.808989333315239,0,0,0,0,0,-0.081530462348724,0,0,0,0,0,0,0,0,0,0,0,0,0.101709439569602,-0.0583275298160012,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.38777878078145e-17,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.318414374981324,0.0423517446517044,0.257914500143358,-0.140408887309299,0,0,0,-0.318931525635603,0.259626250041018,0,0.0649572421760627,-0.0386901787286296,0,0,0,0,0,0,0,0,0,0,0,0.128111055612184,0,0.0789390791547172,0.053959614590338,0.168930927886914,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115705360241165,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,-0.138194615421826,0,0,0.29093212827779,0,0,0,0,0.391354720399181,0,0,0,0,0,0,0.22472023949897,0,0,0,0,0,0,0,0,0,0.00107643581361259,0,0,0,0,0,0,0,0.0292424646683372,0,0,0,0.0808728163710948,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0219005179520438,0.0352549775705944,0,0,0,0,0,0.0126548462503185,0,0,0,0,0,0.0508976361334817,0,0,0,0,0,0.353606495531604,0,-0.0346317588545936,0,0,0.00834073726564093,0,0,0,0,0,0,0,0,0.0751273622034987,0.0242442937869651,0,0,0.0178311009311153,0.0309984877535521,0.326610576824312,0,0,0.0276873649835131,0.0967932914369846,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0541046641207894,-0.0416673841715242,0,0.0058142343873352,0,-0.00187412209593423,0,0.129803893664208,0,0,0,0,0.021549384488912,0,0,0,0,0,-0.0702504677544521,0.0137941289969594,0,0.0109369603294488,0,-0.0206602601501564,0,0,0,0,0.0533028433681897,0.151517856109444,0,0,0.396210092651805,0,0,0.122991881805769,0.212988548191533,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.102178368085871,1.73472347597681e-18,0,0,0,0,0,0.0725863070419468,0,0,0.0545976140057033,0,0,0,0,0,0,0.366332588900302,0,0,0,0,0,0,0,0,0,0.117202082682068,0.304183666571157,0,0,0,0,0,0,0,0,0,0,0.0269527301159702,0,0
X601229.CH.EQUITY,0.0509250364729774,0,0,0,0,0.000476562207262686,0,0,0,0.0243732004936015,0,0.0180052219920772,0,0.414067959401314,0,0,0,0,0.0668724378494331,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.155743651865577,0,0,0,0,0,0.327901792270059,0,0,0,0,-1.38777878078145e-17,0
X601169.CH.EQUITY,0,0,0,0.188160944094205,0,0,0.163573080166461,0,0.0658747503507553,0.0887632756361741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26649023496375,0,0,0,0.174185604125486,0,0.0066641730204377,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051101586423876,0,0,0.0750160882030501,0,0,0,0,0.213043916858226,0,-0.0269671977474625,0,0,0,0,-0.013793098675959,0,0,0,0,0,0.203159904591131,0,0,0,0,0.011996246199225,0,0,0,0,0.129520980234394,0.182806014951314,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462693576859535,0,0,0,0,0,0,0,0,0,0,0,0.354450790351845,0,0,0,0,0,0,0,0,0,0,0.0379045312438482,0,0.00626587391277133,0,0,0.167981249115454,0,0.191656908032423,0,0,0,0,0.0714258325751612,0
X600015.CH.EQUITY,0,0,0.502950346699707,0,-0.042360813143427,0,0.304291163753769,0,0,0,0,0,0,-0.187161642666091,0,0,0,0,0,0,0,0,0.273730281091769,0.0527413573424572,0,0.0347535596735549,0,0,0,0,0.070888735692253,0,0.120610671173838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,-0.0727145183225596,0,0,0,0,-0.0077568594574232,0,0,0,0,0,0.0745923240688906,0,0,0,0,0,0,0,-0.0654644140340824,0,0,0,0,0,0,0,-0.0383199884316101,0,-0.0747380828613548,0,0.05774876632232,0,0,0.407294462099504,0.685129371884269,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0138467273536159,0,-0.0330876330718566
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.00981246249883368,0,0,0,0,0,0,0,0,0,0,0,-0.0104439050416162,0,0,0.0853046319248897,0,0,-0.0506273057369719,0,0,0,0,-0.0713461729591704,0,0,-0.208755813006423,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0910399393384793,0,0,1.01272412878001
X17.HK.EQUITY,0,0.32129971601182,0,0,0.100048946371931,0,0,0,0,0,0,0,0.181367613122557,0,-0.116526853208022,-0.0418777998950836,0,0.071868397820992,0,0,0.218428697782104,0,0,0,0,0,0.0795759956132741,0,0,0,0,0,0,0,0,0,0,0,0,-0.233655888226428,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0389623166246682,0,0,0,0,0,0,0,0,0,-0.000171636875308759,0,0.0335344853114355,0.190496289548777,0,0,3.46944695195361e-18,0,0,0,0,0,0.300592661820557,0,0,0,0,0.111586764763709,-0.0639853189472128,0,0,0,0.00808799416741239,0,0,0,0,0,0,0.456865872140668,0,0,0.023453481968665,0,0,0,0,-0.0382955563003243
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655492766430332,0,0,0,0.0116653963402569,0,0,0,0,0,0,0.367655611452977,0,0.0383592043828005,-0.0117545364578315,0,0,-0.026991438281405,0,-0.00187896817462642,0,0,0,0,0.328522311088054,0,0,0,0.0421892240690615,4.33680868994202e-19,0,0.196717359230279,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.237664302121206,-0.21166576837671,8.67361737988404e-19,0,0,0,0,-0.032830159046577,-0.0794168464520625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743002227046993,0,0.0653370693469153,0,0.0208838002589723,-0.0329668733440181,0,0,0,0,0,0,0,0,0,0,0.797745886139194,-0.101384559531016,0,0.115228363588421,0
