,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X267.HK.EQUITY,0,0,0.117753828439437,0,0.264433306818493,0,0,0,0.0578350117448693,0,0,0,0,0,0.0234653811796265,0,0,0,0,0,0.0216345347888781,0.180398778135474,0,0,0,0.21496739990171,0.280164927215871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510614932180165,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.198589766712385,0,0,0.0585318968286766,0,0,0,0,0,0,0,0.0204145872116373,0.0833752103759098,0,0,0,0,0.36279548123597,0,0,0,0,0,0,0,0,0,0.268444983871009,0,0,0,0,0,0,0,-0.0260116251756197,0,0.0981442795277776,0,0,0.0146118757647051,0,0.00328243668858622,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.256871463461827,0,0.199107359531754,0,0,0,0,-0.0787432997782749,0.0811958645730583,0,-0.00420770138006676,0,0,0,0,0.0713640030989445,0,0,0,0.0757595203545286,0,0,0.44960145459657,0,0,0,0,0.122055912961785,0,0,0,0,0,0,0,0,0.0515318501603181,0,0,0,0,-0.0954228811035482,0.00806641354683581,0,0
X1109.HK.EQUITY,-0.180321906151559,0,0,0,-0.0572146230938379,0,0,0,0.0812561830350336,-0.250708946822963,0,0,0,0,0.315144386424466,0.0664682636037886,0,0,0,0,0.0747620756611672,0,0,0,0,0,0.53448207746143,0,0,0,0,0,-0.138327132029297,0,0,0,0,0,0,-0.0444062077599682,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.1092283101769,0,0,0,0,0,0.374523628963008,0,-0.00763466016278995,-0.0865717954414007,0,0,0,0,0.0450642585246321,0,0,0,0,0,0,0,0.0768185361694604,0,0,0,-0.0698160935837272,0,0.0515336697782293,0,0,0,0,-0.10136689237726,0,0,0,0.443405693925103,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0240619388135134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834467415961797,0,0,0,0,0,0,0,0,0.0798123182599708,0,0,0,0,-0.270731548783125,0,0,0,0,0,0,0,0,0,0.597114686149893,0.122640045256196
X600048.CH.EQUITY,0,0,0,0,0.191920614029638,0,0,0,-3.46944695195361e-18,0,0,0,0,0.258396433652606,0,0,0,0.070264629275854,0,0,0,0,0,0,-0.0469310175319782,0,0,0,0,0,0,-0.010627237318553,0,0.0463039740463104,0,0,0.45623776697534,-0.345558224238331,0.111309184317986,0,0.0326330926164701,0,0,0,0,0,0,0,-0.0395334763163075,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825664399883606,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.149370495822361,0,-0.253464586022194,0.14836818224247,0,0,0.64312238916715,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.0323369529945453,0,0,0.0823521633311428,0,-0.155197978879772,0,0,0,0,0,0,0,-0.0670838774963119,0,0,0.575800437541876,0,0,-0.572229878513383,0,0,0,0,0,0,0.208547677019716,0,0,0,0,0.103905487415974,0.114430561745517,0.142476084268223,0,0,0,0,0.0738857014874575,0,0,-0.0696274426009181,0,0,0,-0.137555120843877,0.209937664931623
X002142.CH.EQUITY,0,0.231950855675525,0,0,0,0,0.20681712661079,0,0,0,0,0,0,0,0.388066064035153,0,0,0,0,0,-0.00244253325218501,0,0,0,0,-0.0878249496227971,-0.00992334803017591,0,0,0,0,0.0204122162245057,0,0,0,0,-0.194398925860105,0,0,0.356105478128866,0,-0.0446934558081053,0,0,0,-0.118169457715479,-0.195283464093631,0,0.0618646172749169,0
X12.HK.EQUITY,0,0,0.255012724445816,0,0,0,0,0.165778475923664,0,0,0,0,0,0,0,0,0,0.367250581436054,0,0,0.104446552429291,0,0,0,0.00510314870276893,0,0,0,0,0,0,0,0.0941197840126662,0,0,0,0,0.0129885171607744,0.24817057665328,0,0.136770024876384,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0920474859680469,0,0.0531980822840124,0,0,0,0,0,0,0,0,0,0.0558325382521119,0,0,0,0,0,0,0,0,0,0,0,0,0.248317800155017,0,0.0715029835911126,0,0,0.256259456467864,0,0,0,0,0,0,0,0.0237700333468588,0.386684123117792,0,0.0630309992577923,0
X001979.CH.EQUITY,0,0,0,0,-0.0757365942740223,0,0,0,-0.172984101569672,0,0,0,0,0.308035592017213,0,0,0,0,0.0192482247031478,0,0,0,0.462191566556582,0,0,0,0.2356617084122,0,0,0.184812096165248,0.0161887336547442,0,0,0,0,0,0,0,0,0,0,-0.0277539818184952,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,-0.0565532445443975,0.0700821971708111,0.0492301046727244,-0.0129045300512999,0,0,0,0,-0.0411434127131424,0,0.071096075217001,0,-0.0665007695644859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544558944876112,0,0.0114769433855641,0.777213940885833,0,0,0,0,0,0,0,0.104355311321882,0,0,0,0,0,0.0519820940273066
X823.HK.EQUITY,0.0344627402049582,0,0,0,0,0,0,0,-0.0603363667783104,-0.0140552019845741,0,0,0,0,0,0,0,0,0,0,-0.207481228604361,0.482903726605173,-0.285568499674651,0,0,0,0,0,0,0,0,0.0198558652579373,0,0,0.155705164785236,0,0,0,0,0.162313126709981,0,0,0,-0.0259505897264289,0.180560803101175,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0756936522306849,-0.0954212715654972,0,-0.070027811623224,0,-0.190545338575517,0,0,0,0,0,0,0.190310581220778,0,0,0.33059732140187,0,0.024675236245423,-0.0843745885098343,0,0,0,0,0,0,0.108251615377218,0,0.0111368915261415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406266502426756,0,0.0929361301126445,0.153776088218547,0
X601229.CH.EQUITY,0.153848751250214,0,0.346388143687701,0.0873661756792863,0.0423811870914166,0,0,0,0,0,0,0,0,0,0,0.0605884074376753,0,0,0,0,0,0,0,0,0,0,0,0.0292122670479088,0,-1.73472347597681e-18,0.00186914612442441,-0.125919840473882,0,0,0,0.0413010812158355,0,0,0,0,0,-0.0770685747022605,0,0,0.0524103476211592,0,0,0,0.541878901843957,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0360881521692134,0,0,0,0,0,0,0,0.00407959587113389,0,0.0975756123447549,0,-0.00891917220821349,0,0,0.06594921350517,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.131612365938396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373959879992128,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0170067367416284,0,0,0,0,0,0,0,0,0,0,-0.0211184796687953,0,0.230304958364472,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0285706477855878,0.0424340633851839,0,0,0,0,0,0,0,0,0,0,0,0,0.0549084569166901,0,0,0.100478332099259,0,0,0.548875614928288
X601169.CH.EQUITY,0,0.0570720719826551,0,0,0,0,0,0,0,0,0,0.440162298780144,0.276911589498178,-0.0177524812346153,0,0.240215162361476,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0353258222442678,0,0,0,0,-0.0749171773836187,0,-0.0300707533198137,0,0,0,0,0,0,0,0,0.156723163345665,0,0,0,0
X1997.HK.EQUITY,0,0.00112906108952064,0.00747166757214211,0,0,0,0,0,0,0.103769912058298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117452922377618,0,0,0,0,0,-0.00816771909680195,0.302452034474514,0,0,0.401597278222755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0299350633380966,0,0.0210593994632042,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0972593091840497,0,0,0,-0.00440209379157729,-0.0259105571793528,0.252647878504998,0.0088105332320019,0,0,0,0,0,0,0,0.108499254860273,0,0.208203995911459,0.0448488413351363,0,0,0.175661743911949,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.135914228498937,0,0.0495139103523743,0.0521804489887999,0,0,0,0,0,0,-0.0909537895186154,0,0,0.183633322410566,0,0,0,0.132504334495714,-0.173488352071986,0.0725646256138702,0,0,0,-0.0518436502704623,0,0.531160328148031,0,0.129377191155198,0,0,0,0,0.217257579196543,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.368073050659914,0.068665578754332,0,0,0,0,0,0,0,-0.0221063047089463,0,0,0,-0.0683892013562788,0,-0.0267846524407004,-0.11475989690858,0,0,0,0,0,0,0,0,0,0,-0.0397974049628919,0.0298462464252515,0,0,0,0,0,-0.0245986551308333,0,0.0346405474134485,0,0.329978452583777,0.209829397170181,0,0.443910944160127,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364245405907909,0,0,0,0,0,0,0,0,0,0,0,0.225580947434835,0,0,0,0.00701423287737977,0,0,-0.147652078640864,0.538713826845009,-0.00691039775452912,0.238363575185901,0.178828783248976,-0.198139602180684,0,0,0,0,0,-0.0596286009412918,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189400206685936,0,0,0,0.0706951352128993,0,0.374157463087944,0,0,0,0,-0.0561507642021656,0,0,0,0,0,0,0,0,0,0,0,0,0.0714649032917716,0,0,0,0,0.247729600794889,0.190043340450781,0,0,0,-0.160858645272921,0.0855717025931227,0
