,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.134663032632345,0,0.00230563605742692,0,0,-0.147993944221208,-0.268461274065913,0,0.113388188935176,0,0.0420915999791218,0.797854801172574,0,0,0,0,0,0,0.122499610931011,0,0,0.187001920988225,0,0,0,0,0,0,0.291110337332857,0,0,-0.363679773607662,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637989133723555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019709767729169,0,0,0,0,0,0,0,0,-0.209662954379824,0,0,0.105596002358063,0,0,-0.0103774006330558,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0932655842668743,0,0,0,0,0,0,0,0,0,0,0,0,0.016032471842019,0,0,0,0.0142871437490608,0,0,0,0.161736488826753,0,0,0.25228383677714,0,0,0,0,0,0,0,0,0,-0.0594687991330943,0,0,0.0565735968173386,0,0,0,0.199144487839024,0,-0.0347969737210655,0
X601988.CH.EQUITY,0,0,0,0,0.0164570366880784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208335132366898,0,0,0,0,0.0138482332173853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.165424740829452,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0268258837837514,-0.0239734412360744,0,0,0,0,0,0,0,0,-0.0225370073984661,0,0,0,0,0,0,0,0.153399602375953,0.0497744360291396,0,0.132792611612517,0,0,0,0,0,0,0.555260838737767,0,-0.150959826745597,0,0,0,0,0,0,0,0,0.212998419410216,0,0,0,0,0,0.163440995809741,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105182351163561,0.331104614957782,0,0,0,-0.255696563914871,0,0,0.0676587517671245,0,0,-0.0594202386362976,0,0,0,0.0147716619040404,0,-0.0330391749270676,0,0,0,0,0,0,0.0333159055512508,0,-0.110227274072058,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.0656558045636397,0.127072439799482,0,0,0,0.0937684632376457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102472639017751,0.0551314454392196,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.275914457988707,0.143857457978128,0.0177985174629261,0,0,0,0,0,0,0,0,0,0.0654551453566737,0,0.00969422929819277,0,0,0,0,0,0,0,0,0,0,0,0,0.182286689212085,0,0.0213003452318939,0,0,0,0,0.19420824093615,0,0,0,0.23870689946209,0,0,0
X600036.CH.EQUITY,0,0.0463922541754102,0,0,0,0,0.061475004834615,0,0,0,0,0,-0.0900071554757659,0,0,0.3574573151484,0.243009235452293,0,0.271411879354724,0,0,0,0,0.050767568669951,0,0.169480877941374,0,0.21613416232083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215962541383972,0,0,0,-0.026572115727823,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.121264749432297,0,0.124776875039725,0.0706967100148342,0,0,0.00813956134650083,0,0,0,0,0,0,0,0.0538381158167177,0,0.239550927760525,0.0261533327247214,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0690680530816745,0,0,0,0,0.235972795412599,0,0,0
X267.HK.EQUITY,0,0,0.0789777577123068,0,0.0665250013120978,0,0,0,0,0.201883593258553,0,0,0,0,0,0,0,0,0.401626927923412,0,0.0709146687618315,0,-0.379693630352958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839360725459386,0.465160307454081,0.0653265238125166,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0707690880621569,0,0.0789146189863001,0,0.118021756292037,0,0,0,0,0.728111924558941,0.0941565938324855,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268259112860033,0,0,0.0114554982230999,0,0,0,0.03396077760504,0,0.141061652127796,0,0,0.00776814044299753,0,0,0.022480094997094,0,0,0,0.0693258304247973,0
X601998.CH.EQUITY,0,0,0,0,-0.0928057256496215,0.0178957636742572,0,0,0,0,-0.0378348304353839,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0414077846458888,0,0,0,0,0,0,0.13082065274114,0,0,0,0,0,0,0,0,0,0,0,0.186061138322304,0,0,0,0,0,0,0.156706693652358,-0.0425304810730447,0,0
X600016.CH.EQUITY,0,0,0,0,0,-0.036887572612647,0,0.244302282897441,0,0,0,0,0,0,0,0,0,0,0.209280276724299,0,0,0,0.140993333341461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541607839764598,0.0662550677750143,0,3.46944695195361e-18,0.222687541092289,0,-0.280646782287034,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.09162830819475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0512534179342107,-0.0712989875988471,0,-0.177585533020313,0,0,0,0,0,0.0256056288473244,0
