,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X601328.CH.EQUITY,0.051870366477397,0,0,0.599295834455198,0,0,0,0,0,-0.0367285222723929,0,0,0.0266868584542417,0,0.0361251381231561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127846255039172,0.0235198442964378,0,0,0.0048519253606954,0.090367630873967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112862423862436
X601166.CH.EQUITY,0,0,0,0,0,0.435534896152729,0,0,0,0,0,0,0,0.0326655866220157,0,0,0.0246498621622877,0,0,0,0,0,0,0,0,0,0,0,0,0.232691069904243,0.0266125934683966,0,0,0,0,0,0,0,0,0,0,0.0055019796708836,0,0,0,0,0.0313378417931079,0.0521445765098779,0.109298783326649,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093366927865813,3.46944695195361e-18,0,0,0.407453626440417,0.0670291699503414,0,0.0661469191053147,0,0,0.256257501747348,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.23550858320642,0,0,0,0,0,0,0.236816521595309,0,0.127325463275575,0,0,0,0.0601779798433083,0.0732300826187131,0,0,0,0.174069205849205,0,0.0588184531431377,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.000996427182788898,0,0,0,0,0.0538972101506924,0,0.481969043416929,0,0,0.131557146076241,0,0,0,0,0,0,0,0,0,0,0.110110953057832,0,0,3.46944695195361e-18,0,0,0.0369355084839953,0,0.0118130850296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.02184879698532,0,0.0933918062936147,0.148739361094333,0,0,0,0,0.0648948533853138,0.103857592434828,0.257124854592328,0,0.142652537969913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070264366587452,0,0,0,0.0194284531817985,0
X16.HK.EQUITY,0,0,-0.063140346279379,0,0,0,0.164957922909241,0,0,0,0,0,0.128782867920598,0,0,0,0,0.150718543918213,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192232271268177,0,0,0.141999301560057,0,0,0.141648845175976,0,0.326675856297005,0,0.0240647529378269,0.0898527834157607,-0.132070311331814,0,0,0.0313276552194729,0,0,0,0
X688.HK.EQUITY,0,0.229447809508967,0,0,0,0,0,0,0,0,0,0,0,0.0748155914877785,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0693996230666751,0.171914020185549,0,0,0.16861972219591,0,0,0,0,0.0176161141672891,0.459650980691665,0,0,0,0,0,-0.168977544071263,-0.0464800115634442,-1.73472347597681e-18,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.1597544235324,0,0,0,0,0,0,0,0,0,0,0.156844444446647,0,0,0,0,0,0.0723441232751744,0,0,0,0,0,0,0.269394816518554,0,0,0.0509442614777536,0,0,0,0.14977883876814,0,0,0,0,0,0,0,0.00794729003530087
X601601.CH.EQUITY,0.0388600033011282,0,0.677703600384133,0,0,0,0,0,0,-0.0985567366707769,0,0,0,0,0,0,0,0,0.078567293420094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391779598670855,0,0,0,0,0,0,0.203305240954423
X2388.HK.EQUITY,0,0,0,0,0,0,0.120386372941935,0.0471522592318423,0,0,0,0,0.251182512287363,0,0,0,0,0,0.0779360829041347,0,0,0,0,0.348527139536643,0,0,0,0,0,0,0,0,0,0,0,0,0.138386711126356,0,0.0301258194791452,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.231886482992769,0.363678774449519,0,0.085090232063578,0,0,0,0,0,0,0,0,0,0,0,0.138343157286356,0.484267541435906,0,-0.17843218149988,0,0,0,0,0,0.0334848847561894,0,0,0,0,-0.17730101647531,0,0,-0.030107490325603,0,0,0,0.015621738403786,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0830319810189864,0,0,0.107804609975365,0,0,0,0.0211991184072336,0,0.125789345950216,0,0,0.122478735320244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182525810843706,0,0.0591128239768784,0,0,0,0,0,0,-0.0291870964666576,-0.0452673310772919,0,0.0392759631259105,0,0,0.411994884566214,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0274026003791411,0,0,0,0,-0.115787007096995,0.0206478988326175,0,0,0,0,0,0.624708782976489,0,0,0,0,0.107374194062971,0,0,0,0.0844187544185353,0,0,0,0,0,0,0,0,0,0,-0.109978533574705,0,0.206043718633603,0,0.112201326046096,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717087678429709,0,0,0,0,0.141659066266455,0.120421705527424,0,0,0,0,0,0,0.193167105852694,0,0,0,0,0,0,0,0.233441511454311,0.264852977210959,0,0,0,0,0,0,0,0,0,0,0,0.00244614037591859,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.237221183837902,0,-0.0981811187468697,0,0,0,0,0,0,0,0,0,0.00745976693027779,0,0,0,0,0,0,0.435194729556769,0,0,0,0,0,0,0,0,0.210885112118984,0,0,0,0,0,0,0,0.0236570556346843,0,0,0,0,0,-0.017684485682803
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.101530190478118,0.0498843062249231,0,0,0,0,0,0,0,0,0.0671344933576451,0,0,0,0,0.0834265620365262,0,0,0.370258934243512,0,0,0,0,0,0,0.0803348925037227,0,0,0,0,0,0.0252849183244418,0,0,0,0,0,0,0,0.115572959684404,0,0
X601818.CH.EQUITY,0,0.159950046601077,0,0.0428168094494123,0.0292225389615776,0,0,0.0114238336697924,0,0,0.141552438231071,0.302889598554598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992617436368893,0,0,-0.0681566013518471,0,0.248479844896192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.18994301753089,0,0,0,0,0,0,0,0,0.364275107969198,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.174574547583333,0,8.67361737988404e-19,0,0,0,0,0.161068826953206,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.13188923595974,0,0,0.11254131761652,0,0.00983860890794555,0,0.289545115548893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08794187819352,0,-0.0215788504428874,0,0,0,0.392093270445187,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176335818680338,0,0.0745023424920271,0,0,0,0.161686454943333,0,0,0,0,0,0,0,0,0,0,0,0,0.0299123337330382,0,0,0,0,0.0631605844477801,0.341672693598547,0.0884069579554485,0,0.0207980505269548,0,6.93889390390723e-18,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.112979051156133,0,0,0.0240834588405577,0,0,0,0,0,0.232368940356225,0,0,0.065129911031899,0,0,0.0251991296121128,0.0636562795967426,0,0.292476910399619,0,0,0,0,0,0,-0.089195237815174,0.190128340912649,0,0,0,0,0,0,0,0,0.0127847418092392,0,0,0.00823677087177824,0.0679632110784537
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.068513420542426,0.166681055232906,0,0,0,0.164805254481241,0.114215186631923,0,0,0,0,0.076165019624395,-6.93889390390723e-18,0,0,0,0.0167436469154264,-8.67361737988404e-19,0,0,0,0,0,0.179853756811437,0,0,0,0,0,0,0,0.143538154191807,0,0,0.0586531651163625,0.131279891853605,0.0497020572271697,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.147440005642654,0.0303121528904495,0,0,0,-0.0576306767354845,0.300119997558921,0,0,0,0,0,0,0,0.253095348587635,0,0,0,0,0,0,0,0.0353387705156069,0,0,0,0,0,0,-0.0175333468737873,0,0,0,-0.011191894868115,0.0429733410980026,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0496330134339891,0,0,0,0,0,0,0,0,0.309916595647412,0,0,0,0.418127410339863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557094941727149,0,0,0,0,-0.130328769600993,0,0.223262319457381,0,-0.0108796280721002,0.0735272574236225,0
X2882.TT.EQUITY,0,0,0,0,-0.0203100651899289,0,0,0,0,0.0869416363929344,0,0,0,0,0.0797477616489481,0,-0.0543146855235428,0,0,0,0.0458687489095536,0.0773631866650687,0,0,0,0,-0.126556036367904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563515592215289,0.144825588103821,0,0.060354394802948
X823.HK.EQUITY,0,0,0.239441169453073,0,0,0,0.116198771373243,0.126300280595117,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.615822801966814,-0.233136386790263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644454927420113,0.26065338533737,0.0717035572133231,0,0,0,-0.28181218046189,0,0,0,0,0.024085994024056,0,0,0.00121899609702097
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107246435557074,0.707312147519445,0,0,0,0,0,0,0,0,0,0,0,0,0.115985420209995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217879603409842,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536012488907174,0,0.0490068940816736,0,0,0.0749473835738378,0,0,0,0,0.207326822920911,-0.0213218133615668,0,0,0,0,0,0.304132497604586,0,0.293765461958484,0.0333116799665197,0,0,0.0212291659052279,0,0,-0.181717226928621,0.106951889512641,0,0,0,0,0,0,-0.030685366819225
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0326707926545238,0,0,0,0,0,0,0,0,0,0.0483948640807056,0,0.192037513443224,0,0,0,0,0,0,0,0,0,0,0,0.377432978844947,0,0,0.194489289508791,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.202941185987567,0,0,0,0.04287687528542,0,0,0,0,0,0,0.176607450319642,0,0,0,0,0.208522170040686,0,0,0,0,0,0,0,0,0.0912416356814185,0.00124155179563843,0,0,0,0,0,0,0,0,0.0951206485203508,0,0,0,0,0.188026746077178,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.165167570868332,0,0,0.336322976843396,0,0,0,0,0,0,0.131729423542157,0,0,0,0,0,0,0,-0.167569622798487,0,0.0393246589294347,0,0.168870227428599,0,0,0,0,0,0,0,0,0,0,0.0879814138044956,0,0,0,0
X601169.CH.EQUITY,0,0.0334011556073684,0,0,0,0,0,0,0,0.0881210415956186,0,0,0,0,0,0,0.046880929006118,0.0917873826122088,0,0,0,0,0,0,0.0417648550793655,0,0,0,0,0,0,0.168367639175038,-2.77555756156289e-17,0,0,0.0191673642309236,0,0,0,-0.0566613162069949,0.225098892435977,0,0,0,0,0,0,0,0.445216974057382,-0.00978677516947078
X600999.CH.EQUITY,0,0,0,0,0.00453681372080312,0.0935230872132677,0.0954159591818441,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0272750942080873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285855503055117,0,0.202749014748757,0,0,0,0,0,0,0,0,0.166784528714416,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011132560468332,0,0,0,0,0,0,0,0.0379816247962148,8.67361737988404e-19,-0.0211908842502119,0,-0.193022848847055,0,0,0,0,0,-0.0120690445185616,0.0205557444407068,0,0,0.0667187907786461,0,0.586180153456409,0,0,0,0,0,0,0,0,0,0.350565561275333,0,0
X2886.TT.EQUITY,0,0,0,-0.136277635839053,-0.136593792727324,0,0,0,0.0124670543965317,0,0,0,0,0.119636150315582,0,0,0,0,0,0.00182700810282125,0,0,0,0,0,0,0,0,0.100725740464837,0,0,0.312055237697845,0,0,0,0,0,0,-0.00434326212535613,0,0,0,0,0,0,0,0,0,0.142731233532063,0.472835749280798
X600015.CH.EQUITY,0,0.217555417838274,0,0,0,0,0,-0.110393199093834,0,0,0,0.347680397533619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937956820475561,0,0.111588228721294,0,0,0,0,0.249717480289405,-0.0611942274120567,0,0,0,0,0,0,0.108705197572133,0,0,0,0,0
X2891.TT.EQUITY,0.239506887085263,0,0.0379251415196967,0,0,0,0,0,0.0203617394984172,-0.0857873006014841,0,0,0,-0.173956986767581,0,-0.0508754048472035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875705222692343,0,0.0365047946034436,0,0,0.0251150563953572,0,0,0,0,0,0.606966499721727,0.185581287219576,0
