,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY
X601398.CH.EQUITY,0,0,0.374879786014586,0,0,0.171580416895807,0,0,0,0,0,0,0,0,0,0,0,0.0374787249228356,-0.0391313471063176,0,0,0,0,0,0,0.110475057997261,0,0,0,0,0,0,0,0,-0.00689193317148951,0.195193285917197,0,0,0,0,0,0,0,0.188750511989794,0,-0.127434193907358,0,0,-0.222142283090772
X601318.CH.EQUITY,-0.0214657281083467,0,0,0,0,0,0,0,0,0,0,0.0849970168347209,0,0.0683926473415934,0,0,0.352842168433846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682859130758215,0.321281492185301,-0.0512972487454072,0.237757518637855,0.0457030576220578,0,0,0,0,0,-0.10702436616087
X601939.CH.EQUITY,0.0803689547737952,0,0,0,0,0,0,0,0,0,0.114064653988755,0,0,0,0,0,0,0,0,0.225808365449102,0.0139648253146995,0,0,0,0,0.323610203153958,0,0,0,0,0,-0.00368108473884818,0,0,0.100252869238267,0,0,0,0.0107811744581717,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.331323213552864,0,0,0,0.0390355500441902,0.0585068443548206,0,0,0.213220545142401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010362139040805,0.146415932937245,0,0,0,0.174602130180973,0,0,0.201940441743603,0,0,0,0,0.0251447430328065,0,0
X5.HK.EQUITY,-0.0256490272183304,-0.194355331545219,0,0.416360129226938,0,0,0,0,-0.308159264096252,0.0261051867650366,0.181351466681308,0.148354906040238,0,0,0,0.206947873419685,-0.026709197897165,0.271993449624931,0,0.19268444853894,0,0,0.374487112581202,-0.215202726827835,0,0,0,0,0,0,0,0,-0.112040997691743,-0.141256596461012,0,0,0,0,0,0,-1.0842021724855e-19,0,0.171870996934093,0,0,0,0,0,0
X601988.CH.EQUITY,0.00845366355394021,0,0,0.0810879889466151,0,0,0,0,0,0.21360712977991,0.0816464640071212,0,0.0623354874294985,0,0,-0.0897514062842221,0,0,0,0,0,0.374748459622522,0,0,0,0,0.0496633990039149,0,0,0,0,0,0.0329891944093737,0,0,0,0,0,0,0,0,0.039809956447895,0,0,0,0,0.189302554341607,0,0
X600036.CH.EQUITY,0,0.39625497494913,0,0,0,0,0,0,-0.129975406727838,0,0,0,0,0.21812311448908,0,0,0,0,0.122147674545302,0,0.0100730670962933,0,0.185391879521737,0,0,0,-0.0493199217619589,0,0,-0.0954285435364587,0,0,0.18040592825347,0,0,0,0.0182498487489831,0,0,0.208211017410243,0.0288864603448001,0,0,0,0,0,0.0155484802039319,0,0
X1299.HK.EQUITY,0,0.119070872294278,0,0,0,0,0,0,0,0,0,0,0,-0.0524188233079659,0.168063549234338,0,0,0.193528819690255,0.23375557199271,0,0.180444319645022,0,0.0256775831328881,0.0511633658365807,0,0,0,0.0638548424456688,0,0,0,0,0,0,0,0,0,0,-0.21165596882552,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,-3.46944695195361e-18,0,0.0291407102190205,0,0,0.0778994093251821,0,0,0,0.233285825890833,0,0,0,0,0,0.0796785264561039,0.0713579935234162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131736504884976,0,0.192787295437028,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,-1.73472347597681e-18,0,0.0359469690779734,0,0,0.112244916999666,0,0,0,0,0,0,0,0,0,0,0.271282804064854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478133337844322,-0.00817912988228053,0.23865413263181,0,0,0,0,0.191755015590759,0,-0.113454069983731,-0.0331273142538461,0,0,0,0,-0.0724962243608335,0
