,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.355624125203086,0.263731458666665,0,0.0200191218095352,0,0.0106354997971807,-0.0584470770278108,-0.0478466403023092,0,-0.0273551265655546,0,0.205875948781692,0,0,0,0,0,0,0,0,0,0.165907455149668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999071942237161,0,-8.67361737988404e-19,0.167522173478495,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.133664832308727,0,0,0.227502250780922,0,0.220649568646315,0,0,0,0.150282527010359,0,0,0,0,0,0,0,0,0.026088391123973,0.0292395766166924,0,0,0,0,0.0345783682340616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.00496141549696234,0.33391961582601,0,0.11165277477172,0,0,0,0.0558204384835137,0,0,0,0,0,0,0,0,0,0,0.212690267886122,0,0,0,0.0632682594286132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111178303052047,0,0,0,0,0.0284332719988099,0,0,0,-0.0463212642341257,0
X601988.CH.EQUITY,0.18768457761908,0.0863249983449805,0.331469615138678,0,0,0,0,0,0.0554608279512201,0,0,0,0.110113222088151,0,0,0.0478097777147056,0.00362265160449516,0,0,0,0,0,0,0.0805694330384262,0,0,0,0,0,0,0,0,0,0,0.0591830146127784,0,0,0,0,0,0,0,0,0.0762157392962171,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.19171517136267,0,0,0,0,0,0,0,0,0.173953828079448,0,-0.077390253123855,0,0,0,0.0457305892980395,0,-0.0428493877713351,0,0.43003141067732,0,0,0,-0.111529803865269,0.303130931692765,0,0,0,0,0.240056380101668,0,0,0,-0.199563915201945,0.165478838206553,0,0,0,0,0
X601658.CH.Equity,0,0,0.0640796879488103,0.0190820596238917,0,0,0,0,0,0,0.0376174050515999,0,0,-8.67361737988404e-19,0,0,0,0,0,0.205217739806915,0,0.0119648281563265,0,0,0.303857191639922,-0.0204131530456879,0,0.0784616840676402,0.0163871610310016,0,-0.177506662925048,0,0,0,0,0.208512870684706,0,0.212401871636188,0,0,0,0,0.262146218150198,-0.134021012306397,0,0,0,0,0,0
X601328.CH.EQUITY,0.106076977103957,0,0,0.0124756803037961,0,0,0,0,0,0,0,0.10375925177279,0.145707292677068,0,0.268833241986246,0,0,0,0,0,0,0.023266768952758,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132313311696583,0,-0.0621365057314793,0.147818249961819,0,0,0,0
X601318.CH.EQUITY,0,0,0.0143796618885867,0,0,0,0,0,0,0,0,0,0,0,0.0262790667993116,0,0,0,0.247782487068752,0,0.0649521488872004,0.0177973531811689,0,0.0952896556418135,0,0,0,0,0,0,0,0,0,0,0,0.29957259851468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759020555086031
X600036.CH.EQUITY,0,0,0,0,0,0.0219773242947783,0,0,0,0,0,0,0,6.93889390390723e-18,-1.0842021724855e-19,0,0.415345592526327,0,0,0,0,0,0,0,0.071217772480738,-0.119467657801423,0,0,0,0,0,0,0,0,0.048701397406527,0,0,0,0,0,0,0,0.333974396079506,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.149506059126374,0,0,0,0,0,0.170399932377701,0,0.0572722630417561,0,0,0,0.163763737739519,0,0,0,0,0.161408228355765,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.27060463386461,0,0,0,0,0.12444573285272,0,0,0,0.00293388344016221,0,0.0351029461518622,0
