,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.361458923680096,0,0.0024154350438148,0,0,0,0,0,0,0,0,0,0.100956782254866,0,0,0,0,0,0,-0.0144056140431656,6.93889390390723e-18,0.493940571708137,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.104727682929856,0,0,0,0,0,0,-0.0231723479781423
X601939.CH.EQUITY,0.0482091276721661,0,0.084051796923831,0,0,0.0320966781554619,0,0,0,0.190180128054896,0,0,0.0574058770533343,0,0,0,0.00682127588521027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153861711110296,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0683830347602425,0,0.0843102347766136,0,0,0.0443228712711128,0.0787529869521414,0,0.115195741772894,0,0,0,0.103333377476275,0,0,0,0,0.340604299312765,0,0,-0.0119626862751004,0,0,0,0,0,-0.0821515352636138,0,0,0,0,0,0,0,0,0,0.0903294974382563,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.289485395626615,0.380400034636634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333081214606559,0,0,0,0,0.0349631348284274,0,0.119366157060473,0.107558429098186,0,0,0.031540904132525,0.0898008222592837,0,0,0,0,0.0774288151662488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219369384861349,0,0,0,0,0.56631085432254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592830405156528,0,0.334499867316672,0.13095061665741,0,0.153237147482466,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.219297458254798,0,0,0,0,0,0,0,0,0,0.037295237991941,0,0.0218083115685701,0,0,0,0.0765527760463837,0,0,0,0.187074087257809,0,0.11611125976942,0,0,0,0,0,-0.0267041898698969,0.187150737858046,0.0616231747607761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.460697567785827,0,0,0,0,0,0,0,0,0,0,0,0.17227876950016,0,0,0.0408189700199668,0,0,0,0,0.00527688313870399,0,0,0,0,0,0.101447475413202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303148652892936,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188037887672397,0,0.0321655863989692,0,0,0.119268821637382,0,0,0.0829207623320269,0,0,0,0,0,0.163073477093308,0,0.0956275863206743,0,0,0,0,0,0,0,0,0,0,0,0.0881915494783706,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0683080386581598,0,0,0,0,0,0,0.242133721242433,0,0,0,0,0.338555890304964,0,0,0.00847691219983676,0,0,0,0,0.211908203146316,0,0,0,0,-0.0665076521236145,0,0,0,0,-0.0683875582647617,0,0,0,0,0,0,0,0,-0.0319006771877746,0.0969721574511241,0,0.313091923651879,0,0,0
X601166.CH.EQUITY,0,0.0414118743347752,0,0,0,0,0,0,0.0639214756759388,0,0.0132668529484948,0,0.128935356745088,0,0.0635746521002881,0,0.0464593539910453,0.0671740922871625,0,0,0,0,0.107806943197119,0,0,0,0,0,0,0,0,0.0696577771884505,0,0,0,0,0,0,0,0,0,0.0189666857611798,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.199820654671923,0,0,0.0122609566407922,0,0,0.0695257642958831,0,0,0,0,0,0,0,0,0,0,0,0.469039491344524,0,0,0,0,-0.0746899539235352,0,0,0,0,0,0,0,-0.282927316669517,-0.00194916598975634,0,0,0,0.0169737330002975,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.342369003532038
X600000.CH.EQUITY,0,0,0,0,0,0,0.152637200062569,0,0.0520231747292864,0,0,0,0,0.561452626610004,0,0,0,0,0,0,0.0554405410790623,0,0,0,0.0131916922619398,0,0,0,0,0,0.111162567010024,0,0.106215570048681,0,0,0,0,0,0,0,0,0,0,0,0,0.0357102681330823,0,0,0.0673919816755972,0
X601998.CH.EQUITY,0,0.0371955002340316,0.0199947419207835,0,0,0.0666715826719784,0.0144676786304823,0,0,0,0.0498108603342206,0,0,0,0,0,0,0.0191098785984852,0.582773050077717,0,0,0,0.0448249706390467,0,0.129335404105697,0,0,0,0,0,0,0,0,0,0,0,-0.0207267705548889,-0.0022598561054796,0,0.0139995408483645,0,0,0,0,-0.0531110408395103,0,0,0,0.114837223938982,0
X600016.CH.EQUITY,0,0,0,0.239256254974612,0,0,0,0,0,0,0,0.182282970508008,0.0521512443867217,0,0,0,0,0.162900867274485,0.163611071642573,0,0,0,0.00129093658936741,0,0,0,0,0.053573171808581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139796867807422,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0197231824849428,0,0.0956143804327483,0,0,0,0,0,0,0.316474675193397,0,0,0.0405678468024931,0.226249754778457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137023470436341,0,0,0,0,0.131296044069406,-0.0717528361786378,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.146583772413911,0,0.116403289528843,-0.0443165411593818,0,0,0.14785649308909,0,0,0,0.15471348189219,0,0,0,0,0,0,0,0,0.0188559298843401,0.0121979765323946,0,0,0.0682179056561104,0,0,0,0,0,0,0,0,0,0,0,0,0.161329135571496,0,0,-0.177145853356976,0,0,0,0,0.15511513041909,0,0,0,0
X000001.CH.EQUITY,0,0.189903770204632,0,0,-0.10456783711399,0,0,0,0.08213032886692,0.368971912918282,0,0,0,0.0573617886535991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187762240986987,0,0.185433983815528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383498541912935
X600015.CH.EQUITY,0,0,0.0786929858717914,0.126845174678685,0,0,0,0.102059250995926,0,0,0,0,0.234777423496272,0,0.274407672230818,0,0,0,0.0333603286195307,0,0,0,0,0.0800684119360951,0,0,0,0,0,0,0.0618750607037191,0,0,0,0,0,-0.0331801773602784,0,0,0,0,0,0.00579429740269711,-0.0308088779951864,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.179641636476526,0,0,0.0383825960813172,0,0,0,0,0,0,0.183033045029888,0,0,0,0,0,0,0,0,0.0186744397067062,0.208472598620897,0,0,0,0,0,0,0,0,0,0,0.00306093275849689,0,0,0.00402363860104682,0,0,0,0,0.292536354056032,0,0,0.018109788957345,0,0.071878377983246,0,0,0.0225754951708825
X2388.HK.EQUITY,0,0,-0.127811194449229,0,0.185487578936615,0,0,0,0,0,0.110548120993956,0,0,0,0,0,0.0852672657042224,0,0,0,-3.46944695195361e-18,0,0,0,0.114888732804647,0,0,0,0,-0.0332377806615062,0.356699496232957,-0.242384827637306,0,-0.0338675830464077,0,0,-0.0306086556350555,0,0,0,0,0,0,0,0,0,0.00198235069581827,0.263476756915638,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.132349256131541,0,0.158835641432737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472033483511879,0,0.323312899839936,0,0,0,0,-0.366427345731626,0,0,0,0.270876091563268,0,0,0,0.0891103014065334,0,0,0,0,0,0.0261603882123205,0.0139083909470077,0.00160773964378189,0,0
X600919.CH.EQUITY,0,0,0,0.207811990083136,0,0.197393541048269,0,0,0,0,0.0145143586140785,0,0,0,0,0,0,0,0,0,0,0,0,-0.112876857759658,0,0,0,0.23266830638244,0,-0.165581031659853,0,0,0,0,0,0,0.285886355188718,0,0,-0.0222815887376024,0,0,0.305416516886411,0,0.0531795331279838,0,0.0784688259310013,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0164916265852491,0.116800496599756,0,0,0,0,0.253650881227771,0,0,0,0,0,0.0865873798440143,0,0,0.260956238711741,0,0,0,0,0,0.00335236605462297,0,0,0,0,0,0,0,0,0,0.0482559097842166,0,0,0.0146383737891746,0.104269434150213,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0299707177808022,0,0.597857014201504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525427156499212,0,-0.125815152740633,0,0.15420468870659,0,0,0,0,0,0,0,0.179721019430403,0,0,0,0,0.250898375832041,0,0,-0.153342653356169,0.0162815666521621
