,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0,0.139976516365785,0,-0.0497190184581774,0.107681534587756,0.785298169932572,0,-0.113289724235819,0,0,0.0703061165944363,0.0424185967648891,0,0,0,0,0,0,0,0,0,0,-0.0587777860705517,0,0,0.134178901696708,0,0,0,0,0,0,0,0,0,0,-0.190082133017032,0.0222483838947416,0,0,0,0,0,0,0,0,0,0.097700226447839,0
X601288.CH.EQUITY,0,0,0,0.638108934194851,0,0,0,0,0,0.0936516709793589,0,-0.0221097197833138,0,0,0,0.0193780752865323,0,0,0.144715901620283,0,0,0,-0.0595991090550001,0,0,0,0,0.0155370440575122,0,0,0,0,0,0,0,0,0.0678135240127546,0.0582271587358595,0,0.0450851870106935,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0167829678258334,0.189501326498745,0,0,0,0.147134373418382,0,0,0,0,0,0,0.0277427363192943,0,0,0,0.136664354001546,0,0,0,0,0.258334742571029,0,0,0,0,0,0.0969741039916572,0,0,0,0,0.0152608324737025,0,0.0466072870534744,0,0,0,0,0,0,0.0526223426014697,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0118081653763058,0,0,0,0,0,0,0,0.130860298406437,0,0.0222549683762412,0,0,0,0,0,0,0.768241764654631,0,-0.0182701552951351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283864401427144,0,0,0,0,0,0,0,0,0,-0.0266159098705262,0,0,0,0.0880081673817814,0,0.0275191098526124
X5.HK.EQUITY,0,0,-0.123998946173591,0,0,0.163109149767078,-0.130792414844084,0,0.515123616517091,0,0,0,0,0,0.0442322634605933,-0.24266221431437,0,0,0,0.0330510835568619,0,-0.0362025833975774,0.0921569423093989,0,0,0,0,0,0.287854822749553,0,3.46944695195361e-18,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.154412729029864,0,0,0,0,0.266976675581221,0,0,0.0255090749410906,0
X601658.CH.Equity,0.0969162241289444,0,0,0,0,0,0.127711825174986,0,0,0.52556588588096,0,0,0,-0.246036903074605,0,0,0.240862607920977,0,0,0,0,0,-0.20598394189915,0,0,0,0,0.051912714139715,0,0.100820072702008,0,0.196415790586198,0,0,0,0,0,0.146397930899715,0,0.0625702883422529,0,0,0,0,0,0,0,-0.000648503752799598,0,0
X601328.CH.EQUITY,0.966058150043191,0,0,0,-0.0426148813753188,0.0187220169628535,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805201934936499,0,0,0,0,-0.0632260854021592,0,-0.0707879745964196,0.0322667176528521,0,0,0,0,0,0,0,0,0,0,0,0.0239643215417662,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0371793638615126,0,0,0,0,0,0,0,0,0,0.0250915449890064,0,0,0,0.0754239085517049,0.444672135897088,0,0,0,0,0,0.0199199236088389,0,0,0,0,0,0,0.159185375752735,0,0,0,0,0.138202564202784,0,0,0.0565176716670093,0,0,0.0240345695336619,0,0,0,0,-1.38777878078145e-17,0,0,0.0200094644134798,0
X267.HK.EQUITY,0,0,0,0,0.495886133733517,0,0,0,0,0,0,0,0,0.325255705612142,0.189593410211106,0,0,0,0,-0.220278615807948,0,0,0,0,0,0,0,0.0337175353966781,0,0,0,0,0,0,0,0,0.0712807632928238,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.207525649419578,0,0.400682798972077,0,0,0.12462546911762,0,0,-0.0457962486021782,0,0,0,-0.0314026486124601,0.295369423081701,0,0,0,0,0,0,0.178260619514488,0,-0.0841361676583236,0.0392742091587101,0,0,0,0,0,0,0,-0.0301930094873771,-0.0521491430945084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0041770893516512,0.0622132503709802,0,0,0,0,0,0,0.0588340248241259,0,0,0,0.102419109353973,0,0.0293699851332106,0.541685022007577,0,0,0,0.116517483431255,0,0,0,0,0,0.0601448924277207,0,0,0,0,0.231856245179749,0,-0.192743011710981,0,0.215577199181191,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0577440222973717,0,0,0.0277068258734434,0,0,0,0,0,0,0.00772491499458732,0,0,0,0,0,0.0436301347300782,0,0,0,0,0,0,0.0859159795311549,0,0,-0.101872041460349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461638007800299,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0816012483216012,0,0,0,0,0,0.109596466517659,0.35212969043057,0,0,0,0,0.0404406590347079,0,0,0,0,0,0,0,0,0,0,0,0.009752814827524,0,0,0,0,0.207509479386541,0,0,0,0,0,0,0.0251251390477641,0.060092917203633,0,0
X600016.CH.EQUITY,0,-0.128390521563007,0,0,0,0,0,0.174140571291307,0.24963887634072,0,0,0,0,0,0,0.14492371703026,0,0,-1.73472347597681e-18,0,0,0.095605421610249,0,0,0.344228319272184,0,0,-0.459205905122956,0,0,0,0.0435803195757844,0.182911126221021,0.0813221872859921,0,0,0,0,0.0494481954937114,0.0207163861611889,0,0,0,0.0649571991897345,0,0,0.0508742995356105,0,0,0
X601818.CH.EQUITY,0,0.0298105427637005,0,0,0,0,0,0,0.0997360480059486,0,0,0,0,-8.67361737988404e-19,0,0,0,0.399205415272398,0,0,0,0,0,0.126542597415438,0,0,0,0.164650158786624,0,0,0,0.0885096754229957,0.173149810476505,0,0,0,0,0,0.0503492313983197,0,0,0,0,0,0,0,0,0,0,-0.0108330440453101
X601628.CH.EQUITY,0,0,0.0352527307672257,0,-0.422720612949221,0.0348859794885158,0,0,0,0,0.0453317088547835,0,0,0,0.104006981990972,0,0,0,0,0,0,0,0,0,0,0.0312441267330742,0,0.0458011813673758,0.0883416211670516,0,0,0,0.0793495590202179,0,0,0,0,0,0.197456767242245,0.2307451973968,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0511143827729134,0,0,0.140751633925462,0,0.267098677883099,0,0.224653332305051,0.0452485370294572,0,0.0203199361241496,0,0.0171255322883634,0,0,-1.38777878078145e-17,0,-0.048761220467103,0,0,0,0.159512516890697,0,0,0,0,0,0.0594844370309289,0,0,0,0.0192436065005572,0,0,0,0,0,0,0,0,0,-0.138552588077696,0,0.0582473141467036,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0330925850270025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362760872029809,0,0,0,0,0,0.117649961320682,0,0,0,0.0328457297755464,0.0842524347849631,0.270312124878056,0,0,0,0,-0.106359732103553,0,-0.0804241557577677,0,0,0,0,0,0,0,0.0961487340808044,0
X601169.CH.EQUITY,0,0.101505631804929,0,0.687395222393518,-0.0105849671763127,0,-0.131942742963895,0,-0.0485482468921307,0,0,0,0,0,0,0,0,0.0210880451959924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575156529584306,0,0.0116166468262251,0,0,0,0,1.73472347597681e-18,0,0,0.2576298101981,0,0
X2388.HK.EQUITY,0,4.33680868994202e-19,0,0,0,0,0,0,0.193639121923436,0,0,-0.0654711034282504,0,0,0,0,0,-1.73472347597681e-18,0.0862605280060716,0,0.125835715325697,0,0,0.070218111842023,0,0,0,-0.100209731452812,0.527350392333799,0.255146785775895,0,0,-0.0523822408131667,0,0,0,-0.161068482347021,0.349673711132004,-0.196229071323442,0,0,0,0,0,-0.171053267797952,0,0,0,-0.0777519452550884,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0217489878750704,0,0,0,-0.0724508777728084,0,0,0,0,0,0,0.12210433674778,0,0.0961408119876545,0,0,0,0,0.0273884152318455,0.0144649963759922,0.294923075665617,0,0,0,0,0,-0.14077272770756,0,0.356155611432233,0,0,0,0,0,0,0.199910038093076,0,0,0
X601229.CH.EQUITY,0,0,0.314426302586822,0,0,0,0,0.0508082056769521,0.0274770023828559,0,0,0,0,0.0378475035505647,0,0,0,0,0,0,0,0,0,0,0,0.0824504244941835,0,0,0,0,0,0,0,0.277065126880073,0,0,0,0,0,0,0,0,0,0,0,0,0.229490660431689,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.104652948305828,0,0,0,0,0.168812694743868,0,0,0,0,0.13460618808922,0,0.100179917406338,0.08070254399975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451728478631365,0,0,0,0,0,0,0,0,0,0.199407914283872,0,0.10184963246408,0
X002142.CH.EQUITY,0,0,0,0,-0.30453020224471,0,0,0,0,0.140683904455301,0,0.0201037559931005,0,0,0.268752692451136,0.0312910193954904,0.236141917196857,0,0,0.087363918424551,0,0.0859165425321318,0.0327435572232022,0,0,0.0397670718405267,0,0.147381882775405,0,0,0,0,-0.0817112603434385,0,0,0,0,0,0,0,0,0,0,0.180595348406292,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0.352360751849728,0,-0.114248026077343,0.117529052558975,0,0,0,0,0,0.592793115147065,-0.310778270133523,0,0,0.210150143778765,0,0,0.0731492466690537,0,0,0,0,0.254519588918323,0,0,0,0,-0.0842601240257015,0,0,0,0.00719038368445379,0,0,-0.0433669186159054,0,0,0,0,0,0.098050651702143,0,0,0,0,0.0906643297222328,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.156100216996257,-1.73472347597681e-18,0,0,0,0.00333940583149063,0,0,0,0,0,0.00196008951975884,0,0,0,0,0.143628529091756,0.276159001253389,0,-0.13043458359735,0,0,0,0,0,0,0,0.425066534014049,0,0,0,0,0,0,0,0,0.322999114500938,0,0,0,6.93889390390723e-18,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212471289460532,0,0,0,0,0,0,0.177534388666144,0,0.175966555211783,-0.224214833773494,0,0,0,0,0,0,0,0,0,0.0899732764421389,0.144753083569991,0.461004425274944,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0438842462971545,0,0,0,-0.0489823756335351,0,0.17931055348702,0,0.152078370563662,0,0,0.0279650065631527,6.93889390390723e-18,0,0,0,0,0,0,0.100018696511568,0,0,0.264912495124777,0,0.0405268511151796,0,0,0,-0.0347209459974021,0,0.142341628791922,0,0,0,0,0,0.00378229507431514,0,0.16831850717804,-0.0317743681159733,0
X11.HK.EQUITY,0,0.0528730240032016,0,0,0.0953114687339324,0,0,0,0,0,0,0.00477621485589948,0,0.0149795843530925,1.73472347597681e-18,0,0,0,0,0.454395312823849,-0.0294467511753288,0,0,0,0.0427617000825254,0,0,0.158944439115878,0,0.35628488594091,0,0,0,0,0,-0.174044939891345,0.00207964671566105,-0.139903890029174,0,0,0,0.28959514269184,0,0,0.0507814225557669,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.386876052367006,0,0,0,0,0,-0.103865998893106,0,0,0,0,0,0,0,0.16811844084017,0,0,0,0,0,0,0,0,0,0,0,0.269598670592922,0,0.129416911203237,-0.224069311840878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258482083844177,0.0723683491862474
X2881.TT.EQUITY,0.098363228964015,0,0,0,0.0728402457506601,0,0,0,0,0,0,0,0,0,0,0.0419058452150863,0,0,0,0,0,0,0,0,0,0.0475974238331134,0.3632605626861,-0.11556111217784,0,0,0,0,0,0,0,0,-0.279743333310935,-0.0754872040884887,0,0,0.323265174055892,-0.208405825422718,-0.156556387065118,0.127600972609074,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0459697724922913,0,0.184530222672182,0,0,0,0,0,0,0,0,0,0.169802479916422,0,-0.0149045555019318,0.0428083004125093,0,0,0,0.0910762484576747,-0.117294955528013,0,-0.0306650111719372,0,-0.249940545253582,0.204818093616411,0,0,0,-0.0291434423653197,0,0.358604719471791,0,0.140377674456472,0.0530951129465995,0,0,0,-0.175116443803792,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.106657630901627,0,0.0266710803412667,0,0,0,0.0294390649904063,0,0,0.139035314911746,-0.119362203668178,0.284156104503752,0,0.282562700676593,0,0,0,0,0.0388673443512042,0,0,0,0,0,0,0,0,0,0,0.444618703555582,0,0,0,0,1.73472347597681e-18,0,-0.039707710132615,0,0,0,0,0,0,0,0,0
