,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.0435187210650654,0,0,2.71050543121376e-20,-0.0854897768966484,-0.00651409087018369,0,0,0,0,0,0,0,0,0,0,-0.0465453838850094,0,1.04548669727202,0,0,-0.185306700090057,0,0,0,0,0,0,0.00195797456549008,0,-0.00170458505803987,0,0,0,0.0131864985263242,0,0,0,0,0.028892981469953,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,-3.46944695195361e-18,0.111306962274575,0.0587708640032341,0,0,0,0,0,0,0,0,0,0,0.59883333083458,0,0.0255536615215766,0,0,0,0,0,0,0,0,-0.302954455920049,0,0,0.0175763258119133,0,0,0,0,0,-0.338980157613942,0,0,0,0,0,-0.230789959457194,0,0.0789896263634944,0.0507081628869898,0,0,0.0526963390193603,0,0
X601288.CH.EQUITY,0,0.520019608975439,0,0.00181550017818228,0,0,0,0,0,0,0.0916656505923112,0,0,0,0,0.0361079885866769,0,0,0,0.0241160513452075,0,0,0,0,0,0,0,0,0,0,0.101563504585686,0,0,0.153507676530127,0,0,0,0,0,0,0,0,0.033849417690349,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.279224443024905,0,0.100598140914178,0.154435252075589,0.04457805642262,0,0.216143945962127,0.0628219431308602,0,0,0,0.12553727766672,0,0,0,0,0,0,-0.0100858491797677,0,0,0.0598047623369867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521878219156904,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0103236804495915,0,0,0,0,0,0.0215029803813781,0,0.0519839487146581,0,0,0,0,0,0,0,0,0,0,0.155671992399258,0,0,0,0,0,0,0,0,0,0.228043689682563,0,0,0,0,0,0,0,0,0,0,0.272480022150462,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.038586762967948,0,0,0,0.051970835835073,0,0.466032510176844,0.133568448974296,0,0,0,0,0,0,0,0,0,-0.256990613132434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144982558568051,0,0,0,0,0,0,0,0,0,0,0,0,0.00352572703353883
X601328.CH.EQUITY,0,0,0.0428646445013268,0,0,0,0,0,0,0.137548909106028,0,0,0,0.207467379265842,0,0,0,0,0,0,-0.0137677084862667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115661093811295,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.170388601485919,0,0,0,0,0,-0.0720652352772432,0,0,0,0,0.275618029981704,0.0927181339186858,0,0,0,0,0,0,0,0,0,0.180373529881747,0,0,0,0.0632424948127888,0,0.0114250062788362,0,0,0.22721200721956,0,0,0,0,0,0.095495561678405,0,0,-0.0146686351135623,-0.082265246985021,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0318986160902173,0,0.052163086446521,0,0,0,0,0,0,0,0,0,0.0695865028300469,0.426906661632905,0,0,0,0,0,0,0.0525910764899732,0,0.0239765723328452,0,0.0062256271839552,0,0,0,0,0,0,0,0.258243387241229,0,0,0,0,0,-0.0209101740468215,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0966715794306302,0,0,0.00563331067198455,0,0,0,0.099779111011291,0,0.0163914418578109,0,0.0339552693725339,0,0,0,0,0,0,0,0,0,0,0,0,0.0596442889990395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38184187357112,0.124756682966322,0,0
X267.HK.EQUITY,0,0,0.182435845559377,0,0.0794024539100018,0.0473045168141262,0,0,0,0,0,0,0,0.202402839479483,0,0,0,0,0,0,0,0,0,0.0829633605385101,0,0,0,0,0,-8.67361737988404e-19,0.054568926394454,-0.117568378724455,0,0,0,0,0,0,0,0.0500485748403142,0.131094246953308,0.117945987989936,0.0264829587908671,0,0,0,0,0,0,-0.11601146221675
X600000.CH.EQUITY,0,0,0,0,0.020562316158117,0,0,0.0785936628688492,0.0535582462409674,0,-0.0777307477517213,0,0,0,0.759595584632255,0,0,0,0,0,0,0,0,0.0482932430982708,0,0,0,0,0,0,-0.0822471743195434,0,0.128673248214205,0,0,0,0,0,-0.0674065789385008,-0.109945551108159,0,0,0,0,0,0,0,0,0,-0.0106825291213609
X601998.CH.EQUITY,0,0.0278048873513034,0,0,0,0.152274734090465,0,0,0,0,-0.0998257557039971,0,0,0,0,0,0,0.0304792884937507,0,0,-0.0234919147877063,0,0,0,-0.110783798712133,0,0,0,0,0,0,0,0.497878814460551,0,0,0,0,0,0,0.558784053422315,0,-0.0874962169765652,0,0,0,0,0,0,0,0
