,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.0770361857834239,0,0,0,0.230551976023017,0.772955789350724,0,0,0,-0.0109232776491473,0,0.0852151132761382,0,0,0,0,0,0,0,0,0,0,-0.17768692825837,0,0,0,-0.0706943158685209,0,0,0,0,0,0,0,0,0,-0.137933482013272,0,0,0,0,0,-0.0550927668531959,0,0,0,0,0.114353627618805,0
X601288.CH.EQUITY,0,0,0,0.483093554438707,-0.0534324234489037,0,0,0,0.0545179412446151,0,0,0,0,0,0,0.107764766259166,0,0,0.301783936094358,0,0,0,-0.024164342260184,0,0,0,-0.0145339878118048,0.0139476775242091,0,0,0,0,0,-0.0451032161110848,0,0,0,0.173907453493453,0,0,0,0,0,0,0,0,0,0,0.000246234660752675,0
X601939.CH.EQUITY,0.064026701224318,0,0,0,0,0,0,0,0.0588505452109814,0,0,0,0,-0.00446593954395188,0,0,0,0,0,0.0473590419728936,0,0.870848005052863,0,0,0,0,0,0,0,0,0,0.0733629270351268,0,0,0,0,0,0,0,0,0,0,0,0.0363578981835661,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0.0809088011880534,0.0245892254462702,0.0118487182453787,0,0.0122269485960885,0,0,0,0,0,0,0.871501953352907,0,-0.00576394977601536,0,0,0,0,0,0,0,0,0.00768327672343486,0,0,-0.00796063728374753,0,0,0,0,0,0,0,-0.0255066671144359,0,0,0,0,0,0,0,0,-0.0299824350945896
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.521936292514625,0,0,0,0,0,-0.290564680716197,0,0,0,0,0,0,0.142825845037331,0,0,0,0,0,0.407543731969388,0,0,0,0,0,0,0,0,0.157947451244478,0,0,0,0,0,0,0,0.221367489490269,0,0,0,0
X601658.CH.Equity,0.404805529526056,0,0,0,-0.198361255355003,0,-2.77555756156289e-17,0,0.127419950436041,0,0,0,0,0,0.0968397996113633,0,0.130406205747689,0,0,0,0,0,0,0.105001734018504,0,0,0,0.131471522445591,0,0.262303229963771,-0.114656183829318,0,-0.107155538302224,0,0,0,0.0213033302493403,0,0,0.236812226443838,0,0,0,0,0,0,-0.154811994847219,0,0,0
X601328.CH.EQUITY,0.957520572084192,-0.0176026224240195,0,0,-0.0756510765175875,0,0,0,-0.0541304264165805,-0.0110158434193146,0,0,0,0,0,0,0,0,-0.151638926645925,0,0,0,0,-0.0521189822385271,0,0,0,0,0,0.0714290246071658,0,0,0,0,0,0,0,0,0.0453073235025044,-0.0292390849612566,0,0,0,0,0,0.0208406321631913,0.0391396064424214,0,0,0
X601318.CH.EQUITY,0,0.050855539093654,0,0,0.0551829395962514,0,0,0,0,0,0,0.000329620925966811,0,0,0,0.106003471040488,0.4469671947022,0,0,0,0,0,0.0295091306062197,0,0.0211684278717066,0,0.00637543225767599,0,0,0.146583908802831,0,0,0,0,0.105354586790538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.242666291741188,0,0,0,0.0383570077885249,0,0,0,0,0,0,0,0,0,0,0.149773320931706,0.112373761495208,0.0255177068535316,0,0,0,0,0.093958262568798,0,0,0,0.195248717764398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,-0.00284818135357057,0,0,0.582963800424005,0,0,0,1.73472347597681e-18,0,0,0,0,0.374796299164726,0.00704961484115751,0,0.0651223776262077,0,0,-0.250113066951947,0,0,0,0.0941046238679116,0,0,0,0,0,0,0,0,-0.163274091003293,0,0,0,0.0696964076131474,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0
X601166.CH.EQUITY,0,0.0690669519784327,0,0,0,0,0,0,0.205662838338826,0,0,-0.099438075748229,0,0.097768901881713,0,0,0.551393019351573,0,0,0,-1.73472347597681e-18,0,0,0.0712000549155112,0,0,0.0529915999093504,0,0,0,0,0.139433433948321,0,-0.182492039502069,0,0.0367422679540835,0,-0.104345041393642,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0736477468641355,3.46944695195361e-18,0,0.0531990591959145,0,0,0,0,0,0,0.0783821357680975,0,0,0,0,0,0,0,0,0,0,0,0,0.0273072250942701,0,0,-0.166153198394807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444773656877191,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0785723777447645,0,0,0,0,0,0.109974600795404,0.245225973477281,0,0,0,0,0.0684610662869251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153057827169404,0,0,0,0,0,0.0532988101280217,0.0819628044932332,0.0537577010507313,0,0
X600016.CH.EQUITY,0,0,0,0,0.0303835971159916,0,0,0.126750716696767,0,0.266669045317002,0.0139390531435563,0,0,0,0.116915805987637,0.204727177783196,0,0,0,0,0,0,0,0,0.343629350917621,0,0,-0.418241470928132,0,0,0,0,0.25105526535535,0,0,0,0,0,0,0,0,-0.0828421461020141,0,0.0531045830922848,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0629943116498741,0,0.0138872310438298,0,0.00372861170447954,0,0,0.00443679710018633,0.626677739081714,0,0,0,0,0,0,0,0,0,0.0588215693636971,0,0,0,0.160136334332478,0,0,0.0560022306621638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681388815901175
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.099087602946122,0,0,0,0,0,0,0.480509076136327,0,0,0,0,0,-0.144369562515561,0,0.0515269155702551,0,-0.0487629117242906,0,0,0,0,0,0.166781836029171,0,0.0459533073787519,0,0,0,0,0,0.174572864276813,0.212013598989696,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.177375604897923,0,0.218687988805524,0.312588623913927,0,0.0501288094518413,0,0,0,0.0981515724026129,0,0,0,0,0,0,0,0,0.0902650961666135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126348231504873,0,0.0211537223863068,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.0410983802333684,0,0,0,0.0179336940861523,0,0,0,0,0,0,0,0,0.194066807233977,0,0,0,0,0,0,0,0,0,0,0.13815255876798,0,0,0,0.0581627018646628,0.146519988264039,0.316360009296259,0,0,0,0,-0.084273252491903,0,0,-0.150118421620846,0,0,0,0,0,0.0263561308083248,0.067051018250001,0
X601169.CH.EQUITY,0,0.126451445076276,0,0.681390219293298,-0.0239819693468248,0,-0.13641756147798,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0366782031707048,-0.0403914748132203,0,0,0,0,0,0,0,0,0,0,0,0.0653488659718205,0,0.0323271586281399,0,0,-3.46944695195361e-18,0,0,0,0,0.250282718259722,0,0
X2388.HK.EQUITY,0,0,0,0.077471928942601,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975626708438402,0,0,0.286312602610974,0,0,0,-0.00120425010882131,0,0,0,0.293144373981615,0.0844699810581992,0,0,0,0,0,0,-0.176451601271561,0.350327138122467,-0.236890595365609,0,0,0,0,0,0.277962580928969,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0801121238136301,0,0,0,0,0,0.00723147251457262,0.0334744905293991,0,0,0,0,0,0,-0.0354483960466866,0.127786521630559,0,0,0,0.10144115146186,0,0,0,0,0,-0.251956257284613,0,0.143367281266002,0,0,0,0,0,0,0,0,0,0.297147005463726
X601229.CH.EQUITY,-0.105404645178299,0,0.979695934976664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763919667983,0,-0.0289034773749427,0,0,0,0,0,0.163683509284791,0,0,-0.0351524508673024,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0124084208583263,0,0,0.0632356844678764,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.284769916136806,0,0,0,0.112158445020113,0,0,0.373078660671767,0,0,0,0,0,0,0.0331363217909645,0,0,0,0.0379818229447457,0,0,0.0127652329487748,0,0,0,0,0,0,0,0,0.191954248721196,-0.0520983745302931,0,0,0,0,0,-0.106485760962355,0,0,0,0,0,0.279517632064368,0
X002142.CH.EQUITY,0,0,0,0,-0.313354078576736,0,0,0,0.125640473915267,0.0389400129769257,0,0.0098338954856946,0,0,0.32180297924127,0.165925263415566,0.122996579064235,0,0,0,0,0,0.127853509700725,0,0,0,0,0.201708518516563,0,0,0,0,-0.105294554980055,0,0,0,0,0,0,0,0,0,0,0.183721520275932,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0.388848477995472,0,-0.144258166274019,0.166811727415811,0,0,0,0,0,0.65903365795909,0,0,0.0312728670585082,0,0,0,0,0,0,0,0,0.129348084026645,0,0,0,0,-0.0483662227932559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180960054569502,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262537858464379,0.0328139423503419,0,0,0,0,0,0.0638682536478387,0.0919117775018164,0.139171329586761,0,-0.323684887992523,0,0,0,0,0,0,0,0.467922046469297,0,0.0970938949359473,0,0,0,0,0,0,0.515634905196864,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0802949693449846,0,0,0,0,0,0,0,0,0,0,0.0462129224496987,0,0,0,0,0,0,0,0.128519698754969,0.0856113740294048,0.129596618793932,0,-0.0280243293990944,0,0,0,0,0,-0.351770889147493,0,0.243557346501392,0,0,0.322532016067431,0,0,0,0,-0.0409164806911827
X601009.CH.EQUITY,0,0,0,0,0.0811017824176681,0,0,0,0,0,0,0,0,-0.00480200130455143,0,0.016041044980912,0,0.228740452342798,0,0,0,0,0,0.0796449593725012,0,0,0,0,0,0,0,0.346097737056103,0.0675838294315082,0,0,0,0,-0.101914290226491,0,0.0554337957406614,0,0,0,0,0,0.0611705786045368,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.202498128917395,0,0,0,0,0,0.00245882102745948,0.0280831708578031,0,0,0.0769878281019351,0.0433349744537298,0,0.207362157229389,0,0.3731808271035,0,0,0,0,0,0,0,0,0,0.251371202476007,0,0,0,0.0225202329715153,0.0273483004735562,-0.0849626349417147,0,-0.131224554639332,0,0,0.199589504296618,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.225066033256289,0,0,0,0.25803438717456,0,0,-2.16840434497101e-19,-0.0351961460444061,0,0,0,0,0,0,0.0438294610261615,0,0,0,0,0,0,0,0,0,0.117770642150538,0,0.269306339648457,0,0.0118373720199953,-0.210588541973987,0,0,0,0,0,0.0333725405453835,0,0,0,0,0,0,0.0881328910943462,0,0,0,0.105916700155275,0
X2881.TT.EQUITY,0.0619697178402007,0,0,0,0.0464042884448001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757382271568368,0.564163176618061,0,0,0,0,-0.0780489864803117,0,0,0,0,-0.165439555237584,-0.0973788938363934,-0.021977124817003,0,-0.205962117365786,0.157298062093941,0,0.138293745247332,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0998565789416821,0,0.0362947543758342,0,0,0,0.109187060365004,0,0,0,0,0,0,0,0,0,0,0.115766178208772,0,0,-0.21331374416701,0,0,0,0,0,0,-0.0469203580472995,0,0.299529502390874,0.0418182257992578,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.0567598302602977,0,0,0,0,0,0,0,0,0,-0.190867096706595,0.34494551206286,0,0.197278771024914,0,0,0,0,0.0269434271700159,-0.0598803809719937,0,0.0893967684422713,0,0,0,0,0,0,0,0.220234115228745,0,0,0,0,-0.054699317054443,0,0,0,0,0,0,0,0,0.000214312773768563,0,0.336079707728041
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0.000682497915967705,0,0,0,0,0.184865067265715,0,0,0.167638982076793,0,0,0,0,0,0,0,0,0,0.103533263819592,0,0,-0.0175430199567485,0,0.072209659685976,0,0,0.00419824037395382,0,0,0,0,0.101287846891148,0,0,0,0,0.0751730464866874,0,0,0,0.27149631420768
X601336.CH.EQUITY,0,0,0.0217764145891834,0,0,0,0,0.365372797513875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914761999507228,0.062817714493163,0,0,0,0,0,0,0,0.0861058831442444,0,0.0985744474879838,0.0914845562536133,0,0,0,0,0,-0.202806639613049,0,0,0,0.116896694554284,0,0,0.0375150940634309
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137163431934724,0,0,0.0370001533308944,0,0,0,0,0.16388579110981,0,-0.0342398994928639,0,0.039643509173067,0,0,0,0,0,0.259970663988564,0,0,0,-0.496793258962227,0,0,0.0281574309185077,0,0,-0.000882058168046073,-0.00235883514056697,0,0.0872455656175984,-0.0136131120239144,0,0,0,0.594714090112281,0,0,0,0
X5880.TT.EQUITY,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0197908830978131,-0.132860844884249,0,0,0,0,0,-0.0722652721079478,0,0,0,0,0,0,0.0769819745268284,0,0,0,0,0.145323669785723,0,0.156656393254388,0,0,0.40650854451285,0,0,0.0656456037040333,0.028584370180671,0,0,0.0296307592053865,0.316038261894414,0.0767775276916217,0,0,0,0,0,0
X2886.TT.EQUITY,-6.93889390390723e-18,0.0061093248511156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23680926527539,-0.142783884336451,0,0,-0.00858295029677578,0,0.383732960431691,0,0,0,0,0,0,0,0,0,0,0,0,0.122273326635895,0.159170809334202,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.0321175173499166,0,0,0,0.0639576159380575,0,0,0,0.0780674171590044,0,0,0,0,0,0,0,0,0,0,0,0,-0.221164209543513,0,0,0,0,-0.203079268967074,0,0.123786843658453,0,0,0,0,-0.0761402797562737,0,0,0,0,0,0,0.16674977137226,0.372828744921668,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0.108902046734977,0,0,0,0,0,0,0,0,0.0131219307196199,0,0,0,0.117001277769984,0,0,0,0,0.124596264709711,0,0,0.131627718094586,0,0,0,0.110798546163006,0,-0.132583958533816,0,0.587096425720408,0,0,-0.162857836950137,0,0,0,-0.0157167870727637,0,0,0,0,0,0,0,0,-0.0318389205507525,0,0
X601577.CH.EQUITY,0,0,0,0,-0.0560240469123064,0,0,0,-0.17275435578054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811393384959812,-0.037432442393575,0,0,0.681401216881655,0,0,0.327758434166065,0,0.47437377209529,0,0.13826907072393,0,0,0,0,0,0.0754634212330563,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0272626596883276,0,0,-0.268589848024101,0,0,0,0,0,0,0,0.0149266329153254,-0.0471456286596436,0.0621260155545358,0,0.129649375639616,0.166134931365383,0,0.132211922253914,0.289645378347284,0.0710631014928316,0,0,0,0,0,0,0.387799951137234,0,0.12695809902033,0,0,0,0.21657114538851,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0.0131263938238507,0,0,0,0,0,0,0,0,0,0,0.058382480757799,0.0190447598196915,0,0,0,0,0,0,-0.0231630488296781,0,-3.46944695195361e-18,0.0541288311837066,0,0,0,0,0,0,0,0.436669539296049,0.175464973946204,0,0,0,0,0,0,0.00555945065388552,-0.00421529408669462,0,0,0.361189940017302,0
X2884.TT.EQUITY,0,-0.27703276896442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678139940612293,0,0,0,0,-0.0357513787016839,0,0,0.50190414540752,0,0,0,0,0,-0.0981475454151052,-0.204533349414957,0,0,0,0.238789181048872,0.261693757979016,0,0,0,0,0.301573567274945,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524761109398,0,0,0.274371899628124,0,0,0,0,0,0,0.104135911559845,0,0,0.228489922198386,0.0853786191667382,0.0585064147758923,0,0,0,0,0,0,0,0,0,0,0.358961450562095,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0999382907879623,0,0,0,0.0759846501292069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265423552681191,0,-0.109175400958813,0,0,0,-6.93889390390723e-18,0,0.050242643085873,0,0,0,0,0.135518909162647,0,0,0,0,0,0,0.631586076008067,-0.262675493262417,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0560708388296521,0.0186906154413743,0.189211663339883,0,0.098883202583493,0,0,0,0,0,0.119913748979493,0.0158677523944538,0,0,0,0.0280430044870351,0,0,0,0,0,0,0,0,0,0,0.439678040375956,0,0,0,0,0,0,0,0.00705408703371016,0,0,0,0.275432962487319,-0.0855975533240686,0
X601211.CH.EQUITY,0,0,0,0,-0.0954583996958481,0,0,0,0,-0.0394075043736674,0,0,0,0,0,0,0,0.00436357705579631,0.508521651172227,-0.00439253527266831,0,0,0,-0.0537599340480889,0,0,0,0.0503156878835405,0,0,0,0,0.065144020773942,0,0,0.186098334297212,0,0,0,0,-0.014468311469944,0,0,0,0,0.0501702763566954,0.467100774805582,0,0,0
X2801.TT.EQUITY,0,0,0,0,0.0663408152042811,0,0,0,0,0.0739257576787742,0,0,0,0,0,-0.200532754188208,0,0,0,0.0216398674316855,0,0,0.0109759346571335,0,-0.0979964943737185,0,0.169328766514598,0,0.09467328155053,0,0,0,0,0,0,0,0,0.0382469952322797,0,0,0.0722920720193642,0,0.504421236337886,0,0.0319968813713245,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.104877274108544,0,0,0,0.104765894207422,0,0.0071920430459699,0,0,0,0,0.00723333986405718,0,0,0,0,0,0,0,0,0,0,0,0.429749029179834,0,0,0,0,0,0,0.0963733782746247,0,0,-0.103321697090969,0,0,0.16033288183026,0.101039864701478,-0.0237435411516874,0
