,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY
X601658.CH.Equity,0,0,0,0.22230004390071,0,0,0,0,0,0,0,0,0.00133179209296016,0,0,4.33680868994202e-19,0,0.292231090007284,0,0,-0.0672956232445826,0,0,0,0,0,0,-0.0448274894080479,0,0,0.0557769686807999,0,0,0,0,0,0,0,0,0,0,0.291401324442488,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.112039751415713,0,0,0,0.0503852393253415,0,0,0,0.0202967519097977,0.11542201960669,0,0,0,0,0,0,0,0,0,0,0.0151503705300209,0,0,0.0472646568508702,0,0,0,0,0.591962048737444,0,0,0,0,0,0,-0.0411384282505167,0,0,0.0256126789509194,0.0442020566105336,0,0.0493154043974955,0,0,0
X601166.CH.EQUITY,0,0.0368403608683685,0,0,0.542001247715606,0,0.0153474803778488,0,0,0.019494733665786,0.0676616122430975,0,0,0,0,0.0702148426264261,0.0389513307329238,0,0.0710827844833886,0,0,0.0606193209043404,0,0.0577854863910969,0,0,0,0.0726228521539528,0,0,0,0,0,0,0,0,0,0,0,0,0.0152642042786458,0,0,-0.0360267651172661,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.219931846884327,0.0333221160831876,0,0,0,0,0,0,0,0,0,0,0.0337283511677485,0,0,0,0,0,0.235896216956951,0,0,0,0,0.0335202684600034,0,0,0,0.0339050431911193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251328874556948,0,0.0410878650759036,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.338969756201341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170529313497624,0,0,0,0,0,0,0,0.108942283053797,0,0,0,0,0.276608014652929,0,0,0,0.0678687900720107,0.0387198925720368,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.172146103671432,0.189104013329372,0,0,0.0915386348755617,0,0,-0.0355398237153535,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.111377298107516,0,0,0,0.0221309041547528,0,0,0,0,0,0,0,0.699702665737034,0.259976049597781,0,0,0,0,0,0,0,0,0.0923648492667119
X000002.CH.EQUITY,0,0,0.164022078294704,0.0355808360965614,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.111116807811512,0,0,0,0,0.010211683045649,0,-0.0425642837927622,0.0439642600505448,0,0,0,0.12170875639511,0.0711399357387677,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213564186758324,0,0,0.174501140402338,0,0,0
X601319.CH.EQUITY,0,0,0,0.248231721988259,0,0,0,0,-0.010477063930293,0,0,0,0,0,0,0,0,0,0,0.0869460533906432,0,-0.000590249861503994,0,0.111701687473532,0,0,0,-0.0991970727867481,0,0,0,0,-0.0663599127640465,0.166634029536308,0,0,0,0.100405590942765,0,0,0,0,0,0,0,0,0,0.306522677498588,0,0
X000001.CH.EQUITY,0,0.0694657032973779,0,0,0,0,0.120158816093771,0,0,0,0,0,0.128617912330064,0,0,0.117054481381432,0,0,0,0.094773472355873,0,0,0,0,0.100258267091693,0,0,0,0,0,0,0,0.110321414315455,0,0,0,0.0758131552241529,0,0,0.0284512155670413,0,0,0.00989692095145879,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.70875823845558,3.46944695195361e-18,0,0,-1.0842021724855e-19,0,0,0.00287957676444485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602913414795467,0,0.166513548249057,0,0,0,0,0,0,0,0,0,0,0,0.154142092568661,0,0,0,0,0,0.0946768449542265,-0.0967351281318215,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0789826781407995,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274034507298188,0,0.0196297375738572,0,0,0.15282677401916,0.150178220622839,0,0,0.0234835885691659,0.0736592948542431,0.0728839925071467,-0.0586354298630371,0,0,0,0,0.0855966074896942,0,-0.000868291709702064,0,0.192706641342032,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.217188652051387,0.149947111746914,0,0,0,0,0,0,0,0,0,0,0,0,0.0447793307693406,0,0,0,0.024316013480743,0,0.144030420359741,0,0,0,0,0,0,0,0,0,-0.05096762224892,0,0,0,-0.42248061162555,0.442647150887086,0,0
X688.HK.EQUITY,0.156966212443653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535850149091949,0,0,0,0,0,0,0,0,0,-0.141466315103448,0,0,0.618578006246691,0.0740960763817332,0,0,0,0,0,0,0,0,0,0,0.0360864446959581,0.00854863174469711,4.33680868994202e-19,0,0,0,0,0.241565371599525,0.181720310761725
X601998.CH.EQUITY,0.245628191243953,0,0,0,0.416214017779619,-0.119937190783375,0,0,0,0,0,0,0.0347362337397146,0,0,0,0.00653880908372634,0,0,0,0,-0.206801190130744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778277648198555,0,0.00700273788320082,0,0,0,0,0,0.43597526878959,0,-0.0740850365404786
X11.HK.EQUITY,-0.136938799796866,0,0,0,0,0.119855619645809,0,0.0870430092208436,0.424682578101762,-0.193726642499532,0,0,0,0,0,0,0,0,0,0,0.028731241397564,0,0,0,0,0,0.279532563031685,0,0,0,0,0,0.0254478724098965,0,0,0.021800136274484,0.0798687280923689,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,-0.00469340689987508,0,0,0.111743421106273,0,0.100840449762531,0,0,0.22497385389697,0,0,0,-0.0166044662574872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147231418223009,0,-0.220777223614063,0,0,0.00882830096078395,0,0,0,0,0,0,0,0,0.137317323375333,0.152766376932157,0
X2388.HK.EQUITY,0,0,0,0.0408065560058577,0,0,0,0.0193794979975061,0,0,0,0,0,0,0,0,0,0,0,0,0.152173913994012,0,0,0,0.288741182826552,0,0,0,0,0.0618730460504381,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0593803693518636,0,0,0,0,0,0.0293805197463172,0.423271384723126,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.213840459816782,0,0.359533851135357,0,0.0730292051888752,0,0,0,0,0,0,0,0,0,0.100826037047557,0,0,3.46944695195361e-18,0,-0.195875458643695,0,-0.037671755450331,0,0,0,0.442060383786031,-0.217091241008896,0,0.143522174874554,0,0,0.232585687082391,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.149373877265245,0
X2007.HK.EQUITY,0.068628733687661,0,0,0,0,0,0.11524933822414,0.221928751144557,0.0847694012660899,0,0,0,0,0,0,0,0,0,0,0,0,0.0414100164365707,0,0,0,0.115393689123943,0,0.145328890037289,0,0,0,0,0,0,0,0.0350258198415749,0,0,0,0,0,0,0,0,0,0.155863676299263,0,0,0.0329625649821398,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.0675061090043718,0.204983900432143,0,0,0,0,0.0633362585094584,0,0,0,0,0,0.10607602758828,0,0.0288864554619603,0,0,0,0,0,0,0,0,0.0590546319558462,0,0,0,0,0,0,0,0,0.0256724517396251,0,0,0.0314909612365617,0,0,0,0,0.293306936901424,0
X600048.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0427992004054599,0,0,0.665627033498044,0,0,0,0.0992915384089548,0,0,0,0,0,0,0,0,0,0,0,0.017410242648844,0,0,0,0,0,0,0,0,0,-0.0209115054556044,0,0,0,0,0,0,-0.0719965604029782
X601818.CH.EQUITY,0,0,5.55111512312578e-17,0.25646847921881,0.0661397056185397,0,0,0,0,0,0,0,0,0.00981724133331572,0.0491794081887359,0.08949136408748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144784820694085,0,0,0,0,0,0.0448519631825744,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.39762905602839,0,0,0,0,0,0,0,0,0,0,0,0.222158436058532,0,0,0.19528099522856,0,0,0,0,0,0,-0.158430272848001,-0.154517280207387,0.21520823608215,0,0,0,0,0,0,0,0,0,0.0247920870678368,0,0,0,0,0,0,0,0.366167790156148,0
X601688.CH.EQUITY,0.0276199263774517,0,0,0,0,0.00385746288399136,0,0,0,0.0171464313078112,0,0.0866886388899096,0,0,0,0,0,0,0,0,0,-0.0738466365496824,0.0465164463103692,0,0,0,0,0,0,0,0,0,0,0,0.0689671796747356,0,0,0,0.509312090464854,0,0,0,0,0.0214126976777703,0.0942981560522414,0,0.0911674635175075,0.186499712377379,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0564092537620474,0,0,0,0,0.0785496129589183,0,0,0,0.0688705175344955,0.0222163171629713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50134969680749,0,0,0.0385630555850522,0,0,0,0,0,0,0.0334780955313736,0,0,0.00785642354395477,0.0558373599886619,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0507118398787556,0,0.0318060637184793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213778491484008,0.37246100375945,0.183843958002678,-0.0892501229022418,0,-0.275178271947823,0,0,0.110349068823155,0,0,0,0,0,0,0,0.127999681581573,0,0,0.253454805633989,0,0,0,0
X601336.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0660731413024242,0,0,0,0,0,0,0,0,0,0,0,0.495654304860839,0,0.142754434893525,0,0,0.036710714027999,0,0,0,0,0.00126455163052399,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946427083706441,0,0.0672840667744205,0,0.0601890794492696,0,0
X000166.CH.EQUITY,0,0,0,0,0.0519337019453696,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0170464113694585,0,0,0,0,0,0,0,0.0662705076383877,0,0,0,0,0,0.00224539762560029,0,0,0,0,0.106987509909318,0,0.54488259739773,0,0,0,0,0.0412632904847946,0,0.0677318282955848,0,0.10463456655249,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.00562519358794736,0,0,0,-0.0219401381593036,0,0.159813220569162,0,0,0.0890055872556762,0,0,0,0,0,0,0,0,0,0.126466349098322,0,0,0,0,0,0,0,0,0.521755801061225,0,0.0389439658196554,0.0706187685241439,0,0,0,0.039063689563318,0,0,0,0,0,0,0.0200330563828044,0,0
X001979.CH.EQUITY,0,0,0,0,0.0264316508009026,0,0,0,0,0,0,0,0,0.0395189955781502,0,0.748782594261321,0.051679644877379,0,0,0,0,0,0,0.0937569758337171,0,0,0.122537840775596,0,0,0,0,0,-0.0827627650441568,0,0,0,0,0,0,0,-0.161148649934947,0,-0.070902426648478,0,0,0.013474833171925,0.0928430279411586,3.46944695195361e-18,0.0732368529571321,0
X600999.CH.EQUITY,0,0,0,0,0,-0.280049288379468,0,0,0,-0.048637024040388,0,0,0,0.0130510592897221,0.350549852708153,0.754539458782418,0,0,0,-0.0427798606804122,0,0,0,0.117963584885321,0,-6.93889390390723e-18,0,0,0,0.0563941240366097,0.192527498985567,0,0,0,0,0,0,0,0,-0.942650895254528,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.190120563964352,0,-0.0814181665062995,0,0,0,0,0.25523157654672,0,0,0.520913883921754,0,0,0,0,-0.0370781782871682,0,0,0,0,0.454371079718403,0,0.0836160276522756,0,0.124564572854938,0,0,0,0,0,0,0,0,-0.0418629992931311,0,0,0,-0.103534915541553,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0513303581813596,0,0,0.0724172503213126,0.0524939620375203,0.234247261708652,0,0,-0.0476240594973141,0,0,-0.349772006118163,0,0.180807453957714,0.135177561412999,0,0,0.362252583532329,0,0,0,0,0,0,-0.133836132975732,0,0,-0.0891204161306551,0,0,0,0,0,0,0,0,0,0,0,-0.126701333681811,0,0,-0.0958060789978115,0,0.557280419250719
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.197270399208593,0,0,0,0,-0.0197844616716023,0,0,0,0,0,0,-0.0161909032348416,0,0,0,0.0145450875870303,0,0,0,0.0211495300954918,-0.201403683169081,0.100319291836838,0,0,0.145773129125509,0,0,0,0,0,0,0,0,0,0,0.258234186531438,0.0755092861029332,0
X601229.CH.EQUITY,0.932318777741951,-0.0967937639739328,0,0,0,0,0,-0.126733462332316,0.487492815022196,0,0,0,0,0,0,0,0,0,0,-0.0155685107263572,0,0.0526357441010893,0,0,0,0,0,-0.296124395828141,0.117806812092359,-0.21323029577278,0,0,0,0.258121665951208,0,-0.0936883330391802,0,0,0,0,0,0,-0.0321667915403599,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774629436603036,0,0,0,0,0,0.420400664886658,0,0,0,0,0,0,0,0,0.210422808815895,0,0,0,0,0,0,0,0,0,0,0,0,0.392236625835119,0
X002736.CH.EQUITY,0,0,0,0,0.210679147989605,0,0,0,0,0.0374319745769658,-0.0593697915320905,0.509273703250909,0,0.131702397593609,0,0,0,0,0,0,0.0422569427667385,-0.0401532364503509,0,0,0,0,0,0,0,0,0,-0.0333902535564484,0,0.295923592503356,0,0,0,0,0,0,0,0,0,-0.00272113604817606,0,0,0,0,-0.080072733554227,-0.048499116082887
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446687085537629,0,0,0.122726736891555,0.215285800108356,0,0,0,0.0259735293624882,0,0,0,0,0,0,-0.0469110539363536,0.23206552535892,0.028070858336168,0,0,0.155300617071066,0,0,0.0339937082295647,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0337937434017478,0,0,0,0,-0.195314912481827,0,0,0,0,0,0,0,0,-0.0374603193949788,0.0491562742688,0.0443628441585664,0,0,0.15064208087105,0,0,0,0.309927191177135,0,0,0,0,-0.181021019093449,0,0.173930333183441,0,0,0.122274857307936,0,0,0,0,0,0,0.485714865628621
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.213213361274194,0,0,0,-0.0186072432656764,0.108436325226533,0,0,0,0,0,0,0,-0.127298856948371,0,0,0,0,0,0,0.80902153784592,-0.0179232156819277,0,-0.000882411435603799,0,0,0.0429268629334598,0
