,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.0484319337821521,0.16174002124313,0.173984076015356,0,0,0,0,0,0,-0.0233547906830228,0,0.0413611304552896,0,0,0.0604281601208566,0,0,0,0,0,0.10566698286351,0,0,0,-0.131532573008492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194787875256775,0.254932123642842,-0.0320463518255871,0,0,0,0,0,-0.022168990041424
X601939.CH.EQUITY,0,0,0,0.134261510688787,0.0729532313195045,0,0,0,0,0,0,0,0,0,0.017396642709711,0.598618147322013,0,0.0476006533195105,0,0,0,0,0,0,0,0,-0.257786181233977,0,0,0,0.00060396577952744,0,0,0,3.46944695195361e-18,-0.291566599133459,0,0,0,0,0,0.0435197907629945,0.0237802041800526,-0.183036945677777,0,0,0.0174424918121097,0,0,0
X601288.CH.EQUITY,0.332231170525926,0.160089284608118,0,0.0982665682909139,0,0.0603197596255156,0,0,0,0,0.120020790341773,0,0,0,0,0,-0.119084789822401,0,0,0,0,0,0,0,-0.072044949400526,0,0,0.00450812832331593,0,0.218176208438917,0,0,0,0.216603610973032,0,0,0,0,0,0,0,0.0232210714730627,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.232132906333035,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.283954683838642,0,0,0,0,0,0.00122656316929029,0,0,0,0,0.04046206004624,0,0,0,0,0,0,0,0,0,0.156823601370263,0,0,0.0215829817502691,0,0,0,0,0,0,0,0.00521435868199166,0,0,0,0.0827151696081276
X5.HK.EQUITY,0,0,-0.115955737251999,0,0,0,0,0,0,0.0398974351733925,0.0148529701619717,0,0,0,0,0,0,0,0.0345202383760747,0,0.0630563851408045,0.0370758559401744,-0.0551382645273719,0,0,0,0,0,0,0.305473878155227,0,0,0,0,0,0,-0.144066043513716,0,0,0,0,0,0.186136941368464,0.184230561533524,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-0.0861053480332047,0,0,0.303830230046708,0,0.273967983600087,0,0,0.099158661252404,0,0,0,0.0969343277056789,0,0,0,-0.249025544542396,0,0,0,0.285177977464299,0,-0.0823600966639413,0.0448497339501097,0,-0.00541463142000101,0,0,0,0,0,0,0,0,0,-0.184194582043974,0,0,0,0.0399453556409515,0,0,0,0,0,0
X601328.CH.EQUITY,0.0341010110132309,0,0,0,0,0,0,0,0,0.0791858556693353,0,0,0,0.250607830459429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0750953005127153,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.216745589302796,0,0,0,0.0573621429362203,0,-0.0908541882910942,0,0,0,0,0.118352439723884,0.0604773522950876,0,0,0,0,0,0,0,0,0,0.286388356563285,0,0,0.0345135759723979,0,0,0.103587372570231,0,0.0616554023164413,0,0,0,0,0,0,0,0,0.0990353982196073,0,0,-0.0779975674465345,0,0,0
X600036.CH.EQUITY,0.0451417282587678,0,0,0.149977349981204,0,0.0166561220577728,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0619642312048769,0.354615989422731,0,0,0,0,0,0,0.0546860813105716,0,0,0,0.258917296218688,0,-0.0394104909616676,0,0,0,0,0,0,0,-0.0980997744337788,0.0204090959895423,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.358639818614377,0,0,0.00494053311912829,0,-4.33680868994202e-19,0,0,0.0126614528464477,0,0,0.0850445997780613,0,0.0305618649616673,0,0,0,0,0,0,0,0,0,0,0.080795671960055,0,0,0,0,0,0,0,0,0.030076919830791,0,0,0,0.33473555655472,0,0,0,0
