,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY
X601398.CH.EQUITY,0,0,0.179985365847945,0,0.212565639651717,0.0706056833115825,0.0923379980100174,0,0,0,0,0,0,0,0,0.172272510473658,0,0.150945294019235,0,0,0,0,-0.0804219848191948,0,0,0,0.0215185652027899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856459244326568,0,0.0123912633458129,0,0,0.0278150273786148,0.0817731408878009,0,0.0679537361219663
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0
X601939.CH.EQUITY,0,0,0,0,0.283273501361819,0,0,0,0,-0.0716472207716752,0,0.109563579027791,0,0,0.0848461307393899,0,0,0,0.0120371681327735,0.0323434061217313,-0.0525520135681029,0,0,0,0.404985051256914,-0.0526402726354003,0.222031166624125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0254604034660663,0,0.189859450068263,0,0,0.0294092027886967,0,0.384570722761048,0,-3.46944695195361e-18,0,0.0476561986745459,0,0,-0.0649386315425419,0,0,0,0,0,0,0,0,0,0,0.0758401238136017,0,0,0.100646513003534,0,0,0,0,0,-0.0303949168737187,0,0,0,0,0,0,0.0170137591727927,0,0,0,0.245310690631931,0,0,0,0
X601628.CH.EQUITY,0.240543742466807,0,0,0,0,0,0,0,0,0.149350021554334,0,0,0,0,-0.115512777228596,-0.089467576533909,0.0833958279131777,0,0.0286177207521442,-0.0703455217857715,0,0.116616241285385,0,-0.0658794973619765,0,0,0,0,0,0,-0.0217305562491299,0,0,0,0,0,0,0.664178010167426,0,0,0,0,0,0,0,0.0460992835019651,0,0,0.116137867338564,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155002279304128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114227763029365,0,0,-0.176876682307211,0,0,0,0.0355118786163729,0,0,0,-4.33680868994202e-19,0,0.0896482906696858,0,0.210491981253342,0.110446283951194,0.0334534098791901,0.139029901774162,0.0557708130460654,0,0,0,0,0
X601988.CH.EQUITY,0,0.0100272816586213,0.0885968187884766,0.092691872213564,0.153558248818904,0,0,0,0,0,0,0,0,0,0,0,0,0.277928251713806,0,0,0,0,0,0.194753546141702,0.0360478625526901,0.322214420063511,0,-0.0204170697366498,0,0,0.174649659473818,-0.113371877761225,0,0,0,0,6.93889390390723e-18,0,0,0.0936656893747548,0,0,0,0,0,0.0342574812322805,0,0,0,-3.46944695195361e-18
X5.HK.EQUITY,0,0,0,0,0,0.0353422939836355,0,0.222296468474064,0,0.0946047461965238,-0.0613105208231434,0,0,0,0,0,0,0,0,0,0.143251321756371,0,0.120826561853127,0,0,0.267041612217433,0,0,0,0.059747829209168,-0.0650317727931482,0,0,0,0,0,0,0,0.323110502302353,-0.107670074674859,0,-6.93889390390723e-18,0,0.11150758588143,0,0,0,0,0.074274425116489,0
X388.HK.EQUITY,0,0,-0.133592466158063,-0.00163974605875424,0,-0.149383534982208,0.174658642860802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482819322281279,0,0,0,0.0821397564690819,0,0,0,0,0,0.0956251974170458,0,0,0,0,0,0,0,0.159560996063358,0,-8.67361737988404e-19,0,0,0.0859672260136626,0,0,0,0,0
