,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0.15977029157872,0,0.19881699977184,0,0,0,0.120672168047356,0,0,0,0,-0.0385254381819763,0,0.235884991892898,0,0.00446539149303859,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.128699141400462,0,0,0,0,0,0,0,0,0.0875155606623741,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.216760814278414,0,0.0061909077895181,0.230383397174513,-0.569484690826892,0,0,0,0,0,0.0777010299579155,0,0,0,0,0,0.110890351660636,0,0,0,0.0998399838915555,0,0.166595278475003,0,0,0,0,0.0385139916319531,0,0,0,0.34343701801042,0,0.497351188637922,0,0,0,0,0,-0.436864675781452,0,-0.0638575145315346,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.141140309274618,0.164056653679673,0,-0.101717302046381,0,0,0,0,0,0,0,0,0.093991984094969,0,0.0102555672151245,0.121459025810082,0,0,0,0,0.131311948437446,0.115282334486388,0,-0.196120676330751,0,0.459633501138354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181725916613218,0,0.249894834003312,0,0.112776928564677,0
X600000.CH.EQUITY,0,0,0.108656644110851,0,0.227602847806262,0,0,0,0,0,0.320368939750412,0,0,0,0,0,0,0,0,0,0.0193115770919729,0,0,0,0,0,0,0,0.264379498385081,0,0,0,0,0,-0.103416020666374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.344631222881576,0,0,0,0,0,0,0,0,-0.146145813532119,0,0.0381844787420425,0,0.268929581443172,0.206826265858325,0,0.200224711656619,0.580552673757629,0,0,0.0282795563884693,0,0,0,0,0,0,0,0,0.107933683885433,0,-0.028572377921566,0
X000002.CH.EQUITY,0,0,0,0,0,0.068171390680532,0.0228476425553463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882545948693065,0.0469871342413104,0,0.0646662746799129,0.678471298968878,0,0,0,0.0123054042224271,0,0.10587297706974,-0.0526146220069709,0,0,0,0,0.00652432762899639,0,0.00242348710813974,0.144121313164711,0
X601601.CH.EQUITY,0.0958293732931187,0.106805957787119,0,0,0,0,0.0682071103803666,0,0.135791638799267,0,0.0687549437083204,0,0.070563619018984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341063277017992,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.36638896539549,0.24093784830092,0,0,-1.0842021724855e-19,0,0.293191174346159,0,0,0,0,0.168749274879281,0,0,0,0,0,0,0,0.0733521007234391,0,0,0.0774837525447783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.348241213469468,0,0,0,0,0,0,0,0,-0.0955600692430294,0,0,0.68046831328381,0,0.0145315045702214,0,0,0,0,0,0.396428864942291,0,0,-0.165527150173695,-0.200235481147268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102846564445856,0.15280978048197,0,0,0.0310398563580163
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.553946376574076,0.0138161339457238,0,0,0,0,0,0,0,0,-0.0698575278478375,0,0,0.191374684298262,0,0.0282300682002977,0,0.207508822804276,0.239389270491252,0,0,0,0,0.432076929298903,0.195122331099714,-1.38777878078145e-17,0,0,-0.333134581678281,0.321517571480979,0,0,-0.0295474072697442
X688.HK.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805025358786537,0,0,0,0,0,0,0.337837140308028,0,0.103638514874485,0,-0.195350390724656,0,0.104178965426528,0,0,0,0,0,0,0,0,0.184160320951297,0,0,-0.199730141893911,0.0941818425688668,0,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0884196579289649,0,0,0,0,0,0.232370826388951,0,0,0,0.179767258700859,0,0,0.0922141808194218,0,0,0,0,0,0,0,0.0981128170592754,0,0,0.0331029199971188,0,0,0,0,0,0,0,0,0,0,0,0.123092513102628,0.0181735690692757,0,0.179044012983065,0,0,0,0,0,0
X601998.CH.EQUITY,0.155555961894008,0,0,0,0,0,0,0,0,0.501884420063103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180717514366498,0,0,0.0883604263682001,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.248267576384145,0,0,0,0,0,0
X600030.CH.EQUITY,0.0312827864599091,0,0,0,0,0,0,0,0,0,0,0.079499779859457,0.0518380108803187,0,0,0.137924916848109,0,0,0,0.0583615437147425,0,0,0,0,0,0,0,0,0,0.0136040419350735,0,0,0,0,0,0.639101463650701,0.0339865032923194,0,0.0694222694010175,0,0,-0.0495284005420755,0,0.0534044691706355,0,0,2.16840434497101e-19,0.0263781399166785,0
X000001.CH.EQUITY,0,0.0232080540321294,0,0.0333343881457135,0,0.0658039342767273,0,0,0.138153180555567,0,0,0,0,0,0,0,0.0989307159030489,0,0,0,0,0.0112739128986192,0,0,0,0,0,0,0,0,0,0.158503099569775,0,0,0,0,0.0710037641881427,1.73472347597681e-18,0,0,0,0.16479368547936,0.0369588930055292,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.03544691173823,0,0,0.147791741911252,0,0,0,0,0.113602605622891,0,0,0,0,0,0.0703102535270043,0,0,0,0,0,0,0,0.146455408872691,0,0.190264027574504,0,0,0,0,0,0,0,0,0.135776704709889,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.217272190749557
X1109.HK.EQUITY,0,0,0,0,0,0,0.00386801043616905,0,0,0,0,0,0,0,0.0189768816275082,0.0119429866144187,0,0.128883829740419,0.0153753922247088,0,0.396584690103471,0,0,0,0,0,0,0.0231852692175453,0.0750336080784078,0,0,0.0629723624847349,0,0,0,0,0,0,0,0,0,0,0.0915359758809723,0,0,0,0.0736849300070881,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.176378395311712,0,0,0.161068423764938,0,0,-0.0563210073697345,0,0,0,0,0,0,0,0,0.512002456345604,0,0,0,0,0.210522850433512,0,0,0,0,0,0,-0.0106484226594415,-0.01872084131207,0,0,0,0,0,0,0.088693154316176,0,0,0,0,0,0,-0.0556754310518807
X1113.HK.EQUITY,-0.185399489167372,0,0,0,0,0,-0.0590740474739688,0.111007883896453,-0.0825922592141329,0,0,0.00205867932590297,0,0,0,0.00622077740038673,0,0,0,0,0.0582994003580297,0,0,0,0,0.2293519047614,0,0,0,0,0,0,0,0.0816683390233876,0,0,0,0,0,0,0,0,0,0,0,0.284918956291625,0,0,0.0630282625078972
X823.HK.EQUITY,0,0,-0.0516422400279029,0,0,-0.0957975945124222,0,0,0,0,0,0,0.0429990501357983,-0.166894520117033,0.229513127168774,0,0,0.129688908643389,0,0.153901685364037,0,0,0,0,0,0,0,0,0.0862645644340104,0,0.0725694611073498,0,0,0,0.117740399574036,0,0.161985200547067,0,-0.0887864644690305,0,0,-0.0365289939222,0.0841876839389169,0,-0.0602705363515529,0,0,0.206174005241659,0
X12.HK.EQUITY,0,0,0,0,0,-0.388709936403483,0,0.385698806370989,0,0,0,0.0755527275268997,0,0,0,0,0,0,0,-0.296362478653754,-0.0935755211178569,0,0,0,0,0,0,0,0.123865619513849,0.296450437745305,0,0.653815661456129,0,0,0,0,0,0.539140162778507,0,0,0,0,0,0,0,0.107124398836207,0.0335373824157021,-0.21390865377806,0
X001979.CH.EQUITY,0,0.015390509404087,0,0,0,0,0,0,0.118695524725954,0,0,0,0,0,0,0.454011936133329,0,0,0,0,0,0,0,0,0,0.0178167722362523,0,0,0,-0.0776103270445219,0.14683972337869,0,0,0,0,0,0,0,0.12705143103668,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0.251607495781553,0,0,0,0,-0.107752120139516,0,0,0.16652165296904,0,0,0,0.00164179086494118,0.345536249421271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155577743891249,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.276366460645021,0.0485096941184179,0,-0.0600267899818946,0,0,0,0,0,0,0,0.282615545528634,0,0,0,0,0,0,0,0,0.0332946059058997,0,0,0.0416652866300264,0,0.0448967385077235,0.34761257468147,0.139058779445738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046963363508821,-0.262685672155899,0
X601066.CH.EQUITY,0,0,0,0,-0.127684922411613,0,0,0,0,0,0,0.400254541813328,-0.0827538059003253,-0.101200900079064,0,0,0,0,0,0.2677824595099,0,0,0,0,0,0,0,0,0,0,0,0,-0.241532189510792,0,0,0,0,0,0,0,0,0,0,0.209385770313617,0,0,0,-0.00447742424815397,0
X601688.CH.EQUITY,0,0,0,0,-0.00850926742710504,0,0,0,-1.73472347597681e-18,0.0546253796939698,0,0,-0.0590582741378352,0,0,0,0,0,0,0,0,0,0,0.662012125909826,0,0,0,0,0,-0.00152385505626056,0,0,0,0,0.117514495177571,0,0,0.0663511444595866,0.0141819733479695,0,0,0,0,0.0816942616475685,0,0,0.017245760173394,-0.0106809811381508,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.153198040856808,-0.0179264165958437,0,0,0,0,0,-0.001441038886662,0,0,0,0,0.118395105461731,0,0,0,0,-0.00303271907518872,0.0353734389880211,0,0,0,0,0.0188039406993484,0,0,0,0.173926459849213,0,0.0894131878381786,0,0.0221920187121838,0,0,0,0.131711361461298,0,0.420640408836733
X601336.CH.EQUITY,0,0.138424445925798,0,0,0,0,0,0.0144624065974705,0,0,0,0.190261237140751,0,0,0,0.0495454293134212,0,0.249834869230554,0,0,0,0,0,0,0.171941073176365,0,0,0,0,0,0,0,0,0,0,0.0990423248383315,0,0,0,0,0,0.0370030670341272,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334677456618229,0.0621699986469804,0,0,0,0,0,0,0.361332384811349,0,-0.00446803913016379,0,0,0,-0.0668611502587446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117698156702396,0,0.168813614909528
X601229.CH.EQUITY,0,0.0900928425358213,0,0,0,0,0.0445855192746162,0,0,0.0547504826541081,0,0,0,0.407779549298479,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.114941287551353,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00732503367077898,0,0.393385894008804,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.257090203166992,0,0,0.206160351373009,0.0251490608615244,0.0548080817876445,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364378186939902,0,-0.0774344991292716,0.176015831030824,0,0.0382618721527941,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.138351136086141,0,0,0,0,0,0,0,0,0.009417391258316,0,0,0,0.103375843426944,0,0,0,0,-0.0102345952351552,0,0,0,0,0,0.104417484277153,3.46944695195361e-18,0.238783582034788,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.123604657630464
X600015.CH.EQUITY,0,0,0.223906123142148,0,-0.170874685200528,0,0.233966821749624,0,-0.0411983988507015,0,0,0,0,-0.305030050603438,0,0,0,0,0,0,0,0,0.597792915163773,0,0,0,0,0.258784373848432,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0337980148614903,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.170825808151225,0.0540046356421037,0,0,0,0,0,0,0,0,0,0.020503047371613,0.0840484152068142,0,0,0,0,0,0,0,0,0,0,0.113660712561402,0.570446049287809,0,0,0,0,0,0,0,0,0,0,0.0954947103098783,0,0.0405563957207734
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140569682931825,-0.187793639347542,0,0,0,0,0,0,0,0,-0.091054050770372,0,0,0.103076141746957,0,0,0,0,0,0,0,0.240632914304295,0,0,0,0,-0.0131101290877466,0,0.849045766385494,-0.113347553001793
X17.HK.EQUITY,0,0,0,0,0.11805283480394,-0.153958407453656,0,0.0511513028347445,0,0,0.208517009381044,0,0.183269828412107,0,0.128489693899752,-0.0582045907237556,0,0,0,0,0.231570107932131,0,0,0,0,0,0,0,0.00560272021928959,0.005226661839974,0,0,0,0,0.18186095159089,0,0,0,0,0.0359131329902845,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0365619858245134,0,0.0984381468535668,0.0481403825548197,0,0,0,0,0,0,0.218180484301692,0,0,0,0,0,0,0,0,0,0,0,0.0242212869363434,0,0,0,0,0,0,0,0,0,0.0358353393868837,0,0,0.165040509851175,0,0.365437297186868,0,0,0,0,0,0,0,0,-0.0200560767361543,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.109099090948882,0,0,0,0,0,0.0250966961207488,0,0,0,0,0,-0.0442786488122016,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0292554700213955,-0.103333045012468,0,0,-0.0596916658392687,0,0,0,0,0,0,0,0,0,0,0.935006466334486,-0.0317266366994596,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.00159960332107665,0,0.0395029231410373,0,-0.0247387613835867,0,0,0,0,-8.67361737988404e-19,0.0292968832834269,0,0,0,0,0.209977960856577,0,0,0,0,0,0.0231417290533534,0,0,0,-0.0303807153485817,-0.0333754502431686,-1.73472347597681e-18,0.33611502822011,0,0,0,0,0.0648929604546442,0,0.330445445454656,0,0,0,0,0
