,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY
X600000.CH.EQUITY,0,0.0650324652191786,0,0,0,0,0.251840278302388,-0.0311672154118084,0,0,0.384369552688158,0,0,0.0645048403940586,0,-0.106202373259948,0,0,0,0,0,0,0,0,0,0,0,0.222035548468116,0,-0.00146747734741099,0,0,0,0.034501356258896,0,0,0,0,0,0,0,0,0,0,0,0,0.0321732473121891,0,0.162619581608551
X000002.CH.EQUITY,0,0,0,0,0,-0.020666342503744,0,0,0,0,0,0,0,0,0,0,0.167872911468617,0,0.0830675232754302,0,0.0103132267702943,0,0,0,0,0.0455967259856989,0.0185462243549801,0,0.33018742595867,0,0,0,0.33870869798017,0,0,0,0,0,0,0,0,0,0,0,0.0129363315763767,0,0,-0.00382858752611318,0.124547174344222
X000001.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0.105944434750935,0,0.103825859498604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028736285319394,0,0,0,0,-0.210588398308709,0,0.222770069107774,0.127471877832609,-0.169462860573041,0,0,0.161405209807264,0,0,0,0,0,0,0,0.256638586648708,-0.0236186037627045,0.249385465983666
X16.HK.EQUITY,0.0143961687626612,0,0,0.206323002352939,0,0,0,0.201579750412553,0,0,0,0,0,0,0,0,0.0673080220162294,0.125572709455908,0,0,0,0.0326925166923848,0,0.166486954065432,0,0,0,0,0.00676225683367347,0,0.200188084226897,0,0,-0.0905184180084386,0,0,0,0,0,0,0,0.22472760009636,0,0,0,0,0,0,0
X601601.CH.EQUITY,-0.135705030699731,0,0,0,0,-0.284776028949862,0.159937500909551,0,0.291341621355305,0.343712466637069,0,0,0,0,0,0,0.205210825752442,0,0,0.183232552884616,0,0,0.0327213998571846,0,0,0,0,0,0,0,0,0.00129076632222046,0,0,0.0948547362426831,0,0,0,0.222731884960494,0,0,0,0,0,0,-0.0905138515670895,0,0,0
X388.HK.EQUITY,0,-0.130917044700494,0,0,0,0,0,0.335074645532375,0,0,0,0,0,0,0.0597457946567445,0.213454988742597,0,0,0,-0.0927696293709174,-0.102890276228743,0,0,0,0,0,0,0,0,0,0.221762673472417,0,0,0,0,0,0,-0.307655149162711,0,0,0,0.275661778790024,0,0.17308412090675,0,-0.0913921955818986,0,0,0
X11.HK.EQUITY,0,0,0,0,0.111462412315764,0,0,0.204946391870549,0,0.0220258267224581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339476821543424,0,0,-0.0316640630126503,-0.0822304066536351,0,0,0,0.0903944356095843,0,0,0,0,0,0,-0.0988828868575128,0,-0.0680443831296873,0,0,0,0,0,-2.16840434497101e-19,0,0
X601998.CH.EQUITY,0.0748755435241677,0,0.0423360507964171,0,0,0,0,0,0,0.0154462891525762,0.0627050188968173,0,0,0,0,0,0,0,0,0,0,0,0.146624871398698,0,0,0,0,0,0.131485905336087,0,0.0757896988802417,0,-0.129129503034879,0,0,0,0,0,0,0,0.0476068942739823,0,0,0.319799862193394,0,0,0,0,0
X267.HK.EQUITY,0.297469357060314,0,0,0,0,0,0,0.216183434087139,0,0,0,0,0,0,0,0,0,0.552238089000887,0,0,0,0.0445826715580647,0,0,0,0,0,0,0,0,0,0,0,0.0384452536770848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.160470359703239,0,0,-0.153157732105642,0,0,0,0,0,0,0,0,0,0,0,0,0.462126206840091,0,0,0,0,0.0624017247223293,0,0,0,0.12377503933091,0,0,0,-0.0682092308248092,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.297817614957349,0,0,0,0.308026839833172,0,0,0,0,0,0,0.143762123017846,0,0.0473592215271889,0,0,0,0,0,-0.0551604091382019,0,0,0,0,0,0.0803184160202106,0,0,0,0,0,0,0.00929772103031604,-0.142093912448862,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.257132102237616,0.147503936078941,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616750014515798,0,0,0,0,0.0402622759286573,0,0,0,0.0500729070546976,0.137420374784468,0.0926108691100116,0,0.166378814888646,0,0
X2388.HK.EQUITY,0,0,0,0,0.531123759808103,0,0,0,0.0244171642114721,0,0,0,0,0,0.222996427698677,0,0,0.170026118942233,0,-0.150460484714957,0,0.472386591596336,0,0,0,0,0,-0.0165620543616225,-0.0240468368746804,0,0,0,-0.0337375561689952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00957198447186586,0,0,0.0515241251579054,0,0,0.116705646893842,0,0.0337062488253887,0.0109587631871723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233682731888185,0.350120837017983,0,0,0,0.0762883422502935,0,0,0,0,0.0040870862301143,0.142341761784163,0,0
X2007.HK.EQUITY,0,-0.131178098757306,0,0,0,0.295100058145353,-0.0872611520594369,0,0,0,0,0,0,-0.0131697493419572,0.072382689814701,0,0,0,0,0,0,0,0,0,0,0,0.0395814394885565,0,0,0,0,0,0.253677137287147,0,0,0.0195691348400666,0,0,0,0,0,0.450432849443939,0,0,0,0,0,0,-0.0599759768864938
X1109.HK.EQUITY,0,0,0,0,0,0,0,0.120376420570251,0,0,0,0,0.195821369493194,0,0,0.129433636532598,0,-0.023321253033115,-0.0329254042061244,0,0,0.435467219855947,0,0,0,0.0969138527826531,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117432858676019,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0113003399393431,-0.0922862997649507,0,0,0,0,0.168038572532776,0,0,-0.190458580962917,0,0.216598125600542,0,0,0,0,0,0,0,0,0,0.22625560214727,0,0,0,0,0,0,-0.019697838896368,0,0,0,0,-0.133499273209087,0,0,0.296804300527158,0,0.0618854083400046,0,-0.0205780960019496,-0.0395844110250636
X600048.CH.EQUITY,0,0,0,0,0.302766750254083,0.0836908596166357,0,-0.0360580790335934,-0.276576854760651,0,0,0,0.401914174512717,-0.194904333948131,0,0,0,0,0.0213873346509871,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401066511635658,0,0.386931051861926,0,0,0,-0.0764660162171176,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.102422771156644,0,0,0,0,0,0,0.124065793403776,0,0,0,0.064461994672855,0.166065115175408,0,0.0148180291136826,0,0,0,0.0253559508738682,0,0,0,0,0,0,0,0.241193695237902,0,0,0,0,0,0,-0.111844502456918,0,0,0.283846747232434,0,0,0.0350954982538341,0,0,-0.00796669600288698,-0.0189378559166718
X12.HK.EQUITY,0,0,0,0.186094936549525,0,0,0,0,0,0,0,0,-0.0810480373394384,-0.0995475930320293,0.346647109431719,0,0,0.0449931881913387,0,0,0,0.254154167048274,0,0,0,0,0,0,0.0965155826306346,0.241980539191875,0,0.241430750255866,0,-0.0439534181044553,0,0,0,0,0,-0.0681506882743209,0,0,0,0,0,-0.0109025258245895,0,0,0
X823.HK.EQUITY,0,0.0673107242341287,0,0,0,0,0,0,0,0,0,0,0,0,0.0254695798102299,0,0,0.325173665776393,-0.0793750069799631,0,0,0,0,0,0,-0.11869993944538,0,-0.0831501157605563,0,0.066109691353977,0.135609038757928,0,0,0,0,0,0,0,0,0,0,0.133910769766774,0,0,0,0,0,0,0.0940768411727973
X601066.CH.EQUITY,0,0,0.0402432449487943,0,0,0,0,0,0,0.0339276949254561,0,0,0,0,0,0,0,0,0,0.0477112738305127,0,0,0.0476690187071653,-0.224202874233056,0,0,0,0,0,0,0,-0.242466068611595,0,0,0,0.099763302913286,0,0.356927773427961,0.0133668184697969,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.258034848786964,0,0,0,0.148730716428218,0,-0.039460538897302,-0.0238011124666146,0,0,0,0,0.20465229186377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584308052505432,-0.175364644732798,0,0,0,0,0,-0.00180938661661944,-0.162751963183604,0.0468222030083571
X001979.CH.EQUITY,0,0,0,0,0,0.186494816555267,0,0,0,0,0,0,0,0.263308567848103,0,0,0,0,0,0,0.0655406571944987,0,0,0,0,0,-0.256928231392273,0,0.508507292283656,0,0.0926115939655342,0,0.0400643157147433,0,0,0,0,0.0260500752112812,0,0.0255780251937346,0,0,0,0,0,0.212243556871742,0,0,0
X601688.CH.EQUITY,0,0,0,4.33680868994202e-19,0.0185875720209428,0,0,0,-0.232645016380781,0,0,0,0,0,0,0,0,0,-0.474847980464135,0.0159095389670584,0,0,0,0,0.979099789190892,0,0,0,0,0,0,0,0.00489750018983268,0,0,0,0.0589101380026502,0,0,0,0.112269927993426,0,0,0,0,0,0,0,-0.028461026123808
X601211.CH.EQUITY,0,0,0,0,0,0,0.0243783761138731,0.15712262347282,0,0,0,0,0,0,0.00539146485088709,0,0,0,0,0.0201399006341445,0,0,0,0,0.424209023901583,-0.1037796252735,0,0,-0.025274504247264,0,0,0,0.189258755235914,0,0,0,0,0.103856611077483,0,0,0.0371037722499238,0,0,0,0,0,0.28011115704298,0,-0.0517365564975963
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264215084540991,-0.0903850296469437,0,0,-0.000400266974102765,0,0.0600904937805885,0,0,-0.0399830555774031,0,0,0.0610115449655103,0,0,0,0.0699765396095872,0,0.0434228290691637,0,0.413509010946258,0,0.0590446008403629,0,-0.16683907046279
X601229.CH.EQUITY,0,0,0.188493887152057,0.413034178585269,0.243098041917045,0,-0.0912619059974194,0,0,0,0,-0.0774662653166538,0,0,0,0.157469241784957,0,0,0,0,0,0,0,0,0,-0.273168960048907,-0.00534715262141047,0,0.0968197433128233,0,0,0,0.251483467735433,0,0,0,0,0,0,0,0,0,0,0.247750922997616,0,0,0,0,-0.0484925661994728
X601336.CH.EQUITY,-0.0128216651489099,0.0405430160974661,0,0,0,0,0,-0.127946496907668,0,0,0,0,0.0064868104530322,0,0,0,0,0,0,0,0,0,0,0,0.0219257006414229,0,0,0,0.260505006945912,0,0,0,0,0.198326037291945,0.213666630940206,0.101231842112905,0,0,0,0,0.172653171022902,0,0,0.306633585783393,0.244461701496735,0.0632603025600904,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0638931899601935,0,0,0.0612089918505513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0122359730092563,0,0,0.0496862157747167,0,0,0,0.0100649586619764,0.0544541868345335,0,0,0,0,0,0,0,0.278694616777536,0,-0.0419225494268891,0
X1997.HK.EQUITY,0,-0.0137052828240491,0,0,0,0,0,0,0,0,0,0,0.174163371911221,0,0.149530354397288,-0.0563345596340075,0,0,0,0.168949444504702,0,0,0,0,0,0,0,0,0,0,0.279362973481673,0.089528636820417,0,0,-0.178569290232212,0,0,0,0,0,0,0,0,0,0,0.0531731562880113,-0.0307614738464743,0,-0.00280447343305861
X601169.CH.EQUITY,0,0.134879606668853,0,0,0,0.135797957365695,0,0,0,0,0.00848990566780053,0.220249606539086,0,0,0,0,0,0,0,0.014820313202017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607668560573065,0,0,0,-0.0580703403268507,0
X600015.CH.EQUITY,0,0,0.0351187855449268,0,0.0577513346774346,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0119561601153329,0,0,-0.0560135532024443,0,0.302044737172588,0,0,0,0,0,0,0,0,0,0.06093516598657,0,0.161454261385052,0,0,0.312003595827548,0,0,0.0548710307766746,0,0,0
X000166.CH.EQUITY,0,0,0.279154896431037,0,0,0,0,0,0,0,0,0,0.0144072516858626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.191029295388826,-0.0451198644287294,0,0.0344984655767025,0,0.00830637601017109,-0.0462126143658476,0.0490259466324091,0,-0.0179508480001343,0,0,0,-0.0139323354824259,0.568947411456331,0,0
X2881.TT.EQUITY,0.288579828364134,0,0,0,0,0,0,0,0,0,0,0,0,-0.154852453609362,0,-0.0681127081425006,0,0.167789453846383,0,0,0,0,0,0,0,0,0,0,0,0.102319679673043,-0.0836252814944534,0,0,-0.167514084031177,0.0728823022550722,-0.112810631820244,0,0,-0.0655293369904461,0.214780345876634,0.71520272554098,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0496075220790874,0,-3.46944695195361e-18,0,0,0,0,0.267874659358898,0,0,0,0.069812625607228,0.0347602331671237,0,0,0,0,0,0.122028877966158,0,0,-0.121294306182169,0.0534993595049408,-0.148608053586593,0,0,0,0,0,-0.107720118572598,0,0,0.351123992467494,0.138109443688542,0,0,0,0,0,0,0,-0.00939859967290632,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256322066453036,0,0.00323238181425023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0690194107270126,0,0.295620412478477,0,0,0.0741116695915112,0,0,0,0,0,0,0,0,0,0,0,-0.0312941411815998,0,0,0,0,0.103300936689147,0,0,0,0,0,0,0.285150465224778,0,0,0,0.0606071944930781,0.0510313707590553,0,0,0
