,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2880.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X267.HK.EQUITY,0,0.0531000722089622,-0.108625914122351,0,0.317116029661507,0,0,0,0,0.380186818038512,0,0,0,0.156850998668665,0,0,0,0,0,0.12823394352127,0,0,0.273264192470229,0,0,0,0.00421183958914777,0,-0.00831621414618091,0,0,0,0,0.131042306702755,0,0,0,-0.0274973320657499,0,0,-0.193056678817629,-0.0303023986310676,0,0,-0.12482331516522,-0.131306179888511,0,0,-0.149424567067141,0
X600000.CH.EQUITY,0,0,0,0.0859915194519956,0,0,0,0,0,0,0.075186928264838,0,0,0,0,0,0,0,0,0,0,0.0505088219354947,0.233195780931363,0,0,0,0.06285207489138,0,0,0,0,0.292166120583885,0,0.0248972356151068,0.150250389022729,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0724806629675558,0,0,0,-0.275895939081249,0.490267780615997,0,0,0,0.0419049038058657,0,0,0,0,0,0,0,0,-0.139624489762751,0,0,0,0,0,-0.05681234922429,0,0,0,0,0,0,-0.226083330714078,0,0,0.110399913575519,0,0,0,0,-0.186152884320768,0,0,0,0,0,0.247246542480392,0.208543082342082,0,0
X600016.CH.EQUITY,0,0.0799536203523733,0,0,0,0.297509322945988,0.0721814595624023,0,0,0,0.290629450500122,0,0,0,0.229920168622027,0,0,0,0,-0.310543018131646,0,0,0,0,0.206876042263541,0,0.0294107062186154,0,0,0,-0.11755613313424,0,0,0,0,0,0,0,-0.19497921003351,-0.0366649970022012,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.194589315819485,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.529937445554906,0,0.138659713767649,0.0562996424831567,0,0,0,0,0,0,0,0.106859555954985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.281855449308681,0.0554146886049961,0,0,0,0.0672131114499269,0,0,0,0,0,0.0591571347615997,0.130833030398229,0,0.0462149683508631,0,0,0,0,0,0,0,0,0,0,-0.0749947773694352,0.154734136313134,0,0,0,0,0,0,0.177236598502793,0,0,0,0,0,0,0.155536275354115
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.0173727157425844,0,0,0,0.0458725114113488,0,0,0.188032299855579,0,0,0,0,-0.0436141944278204,0,0,0,0,0,0,0.298120567224232,0,0.0297657232734153,0,0,0.0742728802686846,0,0,0.13089093758322,0,0,0,0,0,-0.130862539033752,0,0,0,0,0,0,0.0926674684066225,0,0
X600015.CH.EQUITY,0,0,0,0.148422392525388,0,0,0.0163539053055435,0,0,0,0,0,0.0347895323546986,0.0940318908219788,0.301072830507,0,0,0,0.0985345777861152,0,0,0,0.126355991188063,0,0,0,0,0,0,0,0,0,0,0,0,0.16273650784811,0.0406539153459512,0,0,0,0,0,0,0,0,0,0,0.0400993924752996,0,0
X601169.CH.EQUITY,0,0.0137228709453067,0,0,0,0,0.0710852737207444,0,0,0,0,0,0.219765112837468,0,0,0,0,0,0,0,0,0,0.179492868368344,0.0946790227641979,0,0,0,0,0,0,0,0,0,0.155696168501125,0.0810028323593452,0,0,0,0,0,0,0.00853522342609902,0.153234684333566,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.31908933975333,0,0,0.261872017760285,3.46944695195361e-18,0,0,0,0.0685967803423354,0,0,0,0,0,0,0,0,0,0,0,0.488676275219947,0,0,0,0,0,0.0350024608804494,0,0.0612221495464125,0,-0.0882624487660609,0,0,0,0,-0.191750784859095,0,0,0,0,0.0530839847405883,0,0,0,0,-0.199843129704715,-0.143087745335548,0,0
X600919.CH.EQUITY,0,0,0,0.152077619115823,0,0,0.276154948943793,0,-6.93889390390723e-18,0,-1.38777878078145e-17,0,0,0,0,0.0084413532509137,0,0,0,0,0,0,0,0.393445663585487,0,0,0,0,0,0,0.216987179634927,0.0306632011619497,0,0,0,0,0,0,0,0,0,0,0,0.0828027169053739,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.220993815935882,0,0,0,0,0.100933747876324,0,0,0,0,0,0,0,0,0,0,0,0.0629874902531895,0,0,0,0.160532872323355,0,0,-6.93889390390723e-18,0,0.0325287431908802,0,0,0,0,0,0.228055693165647,0,0,0,0,0.0675561960093786,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.0152397163299664,0,0,0,0,0,0.123366685065262,0.0632633227776554,0,0,0,0.0583640907819144,0,0,0.264023903347843,0,0,0,0,-0.0181514131273968,0,0,0.292612093913587,0,0,0,0,0,0.226998132501519,0,0,0.00571149846096786,0,0,0,0,-0.138129236138035,0,0.210391213347179,0,0,0,0,0,-0.0889954273158995,0
X002142.CH.EQUITY,0.296496473421832,0,0,0,0,0.419314827586328,0,0,0.0334976719446463,0,0,0,0,0,0,0.245764380784619,0,0,0,0,0,0,0,0,0,0,0,0,-0.192642195343941,-0.0319667147502904,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.135105778016061,0,0,0,0,0,0
X601916.CH.Equity,-0.0749451790015227,0,0,0,-0.103063887385214,0,-0.111676866789401,0,0,0.0262099263969238,-0.0127080389917971,0,0,0.277420323547277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474652304432536,0.0570755821700515,0,0,0,0.201936520957385,0,0,0,0,0,0,0,0,0,0.241624316017729,0,0.0343159679187678
X2882.TT.EQUITY,0.0522048887216634,0,0.170188185053531,0,0,0,-0.0541054063633884,0,0,0,0,0,-0.0493608069145746,-0.0317394691582935,0,0,0,0,0,0,0,0.0558689858720534,0,0,0,0,0,0,0,0,0.796295074182229,0,-0.0620448101107964,0,0,-0.0683731200008574,0,0,0,0,0,0.0652512573673796,0,0,0,0,0,0,0.0326343076732405,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.404598939146949,0,0.120245274443725,0.107295161880302,0,-0.0325899224691214,0,0.105172896710055,0.148195692337653,0.0813341038642914,0,0,0,0,0,0.102554284312471,0.0133643517354776,0,0,0,0.00288912284682264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.110602138485528,0,0,0,0,0,0.172130956861945,0,0,0,0,0,0,0,0,0,0,0.218399767361386,-0.0487776532870411,0,0.0125958891629122,0,0.288162816881352,0,0,0,0,0,0.486908285601694,0,0,0,0,0,0,-0.198954545643788,-0.098738813034645,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0.118955778747211,0,0,0,0,0,0,0,0,0.114113384996927,0,0,0,0,0,0,0,0,0,0,0,0,0.0128918640347456,0,-0.0999031165460553,0,0,0,0,0,0,0,0,0,0.00666902762514247,0.269140814037595,0.0366500281464271,0,0.097477544534253,0,0.143368997255919,0.169337230495556,0,0,0,0,0.0633750497820074
X11.HK.EQUITY,0,0,0.0636722471218002,0,0.672855934219877,0,0,0.204324921067005,0,-0.459979406772083,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.273551751328738,0,-0.49498952833021,-0.114109321211166,0,0,0,0,0,0,0.376165693383406,0,0,0,0,0,0,0,0,0.0861451522302779,0,0,0,0,0.0525787789907011,0,0,0,0
X2881.TT.EQUITY,-0.0825479504768153,-0.0319556749148187,0,0,0.120179322217327,0.141204290838527,0,-0.0135060965264032,0,0,0,0,0,0,0,0,0,0,0,0.0275246028334291,0.204657323487266,0,0,0,0.0331355914818008,0.830562000311459,0,0,-0.126328266931999,0,0,0,-0.181526496620675,0,0,0,0,-1.73472347597681e-18,0,0.0418618537875668,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.284524515900458,0,0,0,0,0,0.0474715953122062,-0.0207860530110097,0,-3.46944695195361e-18,0,0,0,0,-0.012915705606161,0,-4.33680868994202e-19,0,0,0,0,0,0.124452691945781,0,0.180833512838599,0,0,0,0,0.245062313344232,0,0,0,0,0,0.215617130185589,0,0,0,-0.0219700501326116,0,0,0.148132558146114,0,0
X601319.CH.EQUITY,0.0331752376631572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751907865624665,0,0,0,0,0.0614248935159245,0,0,0.075416403763711,0,0.133932476588435,0,0,0,0,0,0,0,0,0.0858606550641647,0,0,0,0,0,-0.0496892517762688,0.357800087540319,0,0,0,0.0264316194561034,0,0,-0.00697614296909072
X601077.CH.Equity,0,0,0.0177403118778356,0,0,0,0,0,0.0680437710881854,-6.93889390390723e-18,0,0.0363205504638351,0,-1.73472347597681e-18,0,0,0,0.115876443840835,0.197148627828425,0,0,0,0.053382059262504,0,0.0550746868816612,0,0,0,0,0,0,0,0,0,0,0.0501137454333081,0.028162358865528,0,0,0,0,0,0.310526815014424,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0960100159995159,0,0,0,0,0,0,0,0,0,0,0,0.0868808522697491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39643361816617,0.21757915188863,0,0,0.114383841404101
X601336.CH.EQUITY,0,0,0,0,0.161761677013295,0,0,0,0,0,0.209995801083378,0,0.138746584193312,0,0,0.070957244889532,0,0,0,0,0,0,0.0444190023068119,0,-0.0264550242513285,0,-5.55111512312578e-17,0.0908221674542329,0,0.0543656913161859,0,-0.12868719145257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823614705391868,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939876281364901,0,0,0,0,0,0,0,0,0,0,0.137906736940794,0,0,0,0,0,0,0,0,0.18359105537968,0,0,0,0.0786732435998572,0.211843012753184,0,0,-0.0461409503479264,0.145694095373919,0.172371879019165
X2886.TT.EQUITY,0,0,-0.133734094489911,0,0,0,0,0,0,-0.065723831234485,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0979496261313374,0,0.0360620417490377,0,-0.0484208467753925,0,0,0,0,0,0.576015254342572,0,-0.0793696149378509,0,0,0.257310118959181,0,0,0,0,0,0.00344124865594566
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571399284537456,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0774773620570664,0.0852324214055163,-0.0534200050333381,0.106468261345588,0,0.00378848591019363,0,0,0,0.455404848951399,0,0,0.0704802794183842,0,-0.0139642894792938,0,0.261034855480263,0,0,0,0,0.0663480059306442,0
X2880.TT.EQUITY,0,0,0,0,0,0.0996623352653304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576360637041349,0,0,0,0,0.0918740259864142,0.133030168396119,0,0,0,0,0
X601838.CH.EQUITY,0,0,0.0458473378190377,0,-0.0149326432927221,0,0,0,0,0,-0.0933943732138056,0,0,0.0346398732015991,0,0,0,0,0.0329115498684118,-0.222899007213235,0.329569426885407,0,0,0,0,0,0,0,0,0,-0.0127219573990467,0.32507103277138,0,0,0,0,0,0,0,-0.0874775793850559,0,0.153879617809131,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.0742947453857381,0.106934830568995,0,0,0,0.115188724181022,0,0,0,0.0943463900058003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981984109145269,0,0.0395364178792333,0,0,0.0311198841853851,0,0,0,0,0,0.136162515440766,0,0,0,0.369332030916154,0,0,0,0,0.241820815275115
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940277611507578,0,0.361125188902255,0,0,0,0,0.0907221050195952,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0243490659211957,0.319835722260982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.0189666926381021,0,-0.0144637084265784,0,-0.0602588588940085,0,0,0,0,0.114863813880292,0,0,0,0,0,0,0,0,0,-0.0708931205822931,0,0,0,0.209734805062099,0,0,0,0,0,0,0,-0.128349495604888,0,0,0,0,0,0.60433297426146,0.191921045271776,0,0,0,0,0,0,0,-0.0021509849874463,-0.129862172645846,0,0
X2883.TT.EQUITY,0,0,0,0,-0.0158149623991915,-0.0785266767708457,0,0,4.33680868994202e-19,0,0,0.0975179811648799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445401593835236,0.119509746235149,0,0,0,0,0,0,0,0,0,0.12145208994203,0,-0.0354357536261281,0.418288393539466,0,0,0,0,0,0,0.19230783550501,0
X601688.CH.EQUITY,-0.0358042872127511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671313728505723,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159367716238635,0,0.27558287610804,0.130475614821769,0,0,0,0,0,0,0,0,0,0,0.0911232496116533,0.438294558756183,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0124507289151978,0.165540753515901,0,0,0,0,0,0,-0.0733967811114656,0,0,0,0,0,0.0437416276294559,0,0,0.0265816153543145,0,0,0.154207441131177,0,0,0,0,0,0,0,0,0,0,0,0,0.717599319053083,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0109204111947795,0,0,0,0,0.158068134972206,0,0,0,0.0461315385595969,0,0,0,0,0,0,0.0269785340072631,0,0,0,0,0,0.054667478780563,0,0,0,0,0,0,0,0,0,0,0.720874418272067,0,0,0,0.0161973429585463
X2885.TT.EQUITY,-0.0208023177183643,0,-0.0497934597734599,0,-0.0151622155404938,0,0,0,0,0,-0.06134065849211,0,0,0,0,0.0378502466578599,0,0,0,0,0,0,0,0,0,0.225967129267723,0,0,0,0,0,0,0,0.31655866234996,0,0,0,0.0405158795695104,0,0,0,0,0,0,0.610716052997835,0,0,0,0,0
X2801.TT.EQUITY,0,0,0.221012888381576,0,0,0,0,0.127364544131365,0,0,0,-0.223145252976257,-0.0535334067510423,0.046566913479675,0.121640724671963,0,0,0,0,0,0,0,0,-0.0357014523051585,0,0,0,0.148157284343835,0,-0.0967096658993922,0,-0.0482050314446152,0,0,0,0,0,0.02139434062282,0,0.726391830415057,0,0.20689749596466,0,0,0,0,0,0,0,0
