,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0618157098863659,0,-0.118953944829559,0.122909114792178,0.806802632418137,0,0,0,0,0.162319258411292,0.0952462751263211,0,0,0,0,0,0,0,0.0341913363942131,0,-0.0914768995024998,0,0,0,0,0,0,0,0,0,0,-0.0973540115441215,0,0,0,-0.00932798950937628,0,-0.0851596141328842,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0871759038736104,0,0,0.00180267710021205,0,0,0,0,0,0,0,0,0,-0.00600728393992576,0,0,0,0,0,0,0.136578910597135,0.850365638680017,-0.0585871557948079,0,0,0,-0.0811698309601433,0,0,0,0,-0.0459130834247664,0,0,0,0,0,0,0,0,0,-0.0130591842816034,0.0127199347821549,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.384955825616375,-0.0862200725086079,0.0534965242697317,0,0,0,0,0.0102788239739929,0,0,0,0,0,0,0,0.455313562877116,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0173049137412112,0.0186686718979537,0,0,0,0,0,0,0,0,0.0755373544758015,0.0312582077857989,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.236301882562825,0,0,0.0107010885860846,0,0,0,0,0,0,0.0285349950134727,0,0,0,0,0,0.741216254686846,0,0,0,0,0,0,0,0,0.0152472789212953,4.33680868994202e-19,0,0,0,-0.0619277423094409,0,0,-0.0288100136358469,0,0,0,0.0163309976804989,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0428484215919095,0.0254873878488009,0,0,0,0,0,0,0,0,0,0,-0.0824858685719263,0,0,0,0,0,0.467203135408715,0,0,0.313861185078745,0,0,0,0,0.152384397587292,0,0,0,0.0606252747629943,-0.0707903281586081,0,0,0,0,0,0,-0.118538243927039,-0.147441424189798,-0.0311399958079495,-1.38777878078145e-17,0,0.0771838685550315,0.17771998034367,0,0,0,0.0530349707637637
X601658.CH.Equity,0.222918566108261,0,0.023205453767084,0,0,0,0.174454146121275,0.0411166991987041,0.118467938518747,-0.213477053537587,0.155032860877564,0,0,0,0,0,0.285677359434643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107286844592708,0,0,0,0,0.0341845209904988,0,0.0794207892356964,0,0.0662845264984131,-0.170919962297254,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.913232526557306,0,-0.150094244510904,0,0,0.0531107981056771,0,0,0,0,0,0,0,0,0,-0.0104122207341724,0.31303898626305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973829683624806,0,0,0,0.0559152666555115,0,0,0,0,0.0601208462866936,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.20727894179515,0,0,0,0,0,0.245673451069892,0,0.00924104652752687,0,0,0,0,0,0,0,0,0.00022955710967905,0.177400049769249,0.0952401941214607,0,0,0,0,0,0.105576618210835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0848942306188702,0,0.257298422579319,0,0,0,0,0,0,0,0,0,0,0.334967116729402,0,0.059125891208642,0,0,0,0,0,0.0726968095610123,0,0,0,0,0,0,0,0,0,0,0,0.0468352464308392,0,0,0,0,0.0612241916796678,0.0444471206545586,0,0.00173638976471953,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.0426050567343617,0,0,0,0,0,0,1.04398055812212,0,-0.0938569749844196,0,0.00567621479094056,0,0,0,0,0,0,0,0,-0.092769826230581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198835065977314,0.221014794117295,-0.177465223998433,0,0,0,0,0,0.13310101669836
X601166.CH.EQUITY,0,0,0,0,0,0.313580967908557,0,0.0350614043956106,0,0.362648634227963,0,0,0,0,0,0,0.216054338013259,0,0.0116072203998953,0,0,0,0,0,0,0,0,0,0,0,-0.110791046796151,0.00918355679334177,0,0.253837376489254,0,0,0,0.0279732643265022,0,0,-0.0627193520818213,-0.058163159178385,0,-0.116833626282441,0,0.059680103241962,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.112034760531492,0.1857952125114,0,0,0,0,0.157340679690792,0,0,0,0,0.124982625155586,0,0,0,0,0,0,0.278537411295227,0,0,0,0,0.0403694151415615,0,0,0,0.00534305278120615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0.0147676118881297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10843884105633,0,0,0,0,0,0.0399138419192484,-0.107653792255872,0.0222964370575481,0,0,0,0,0,0,-0.0509817130401634,0,0,0,0,0,0,0,0.427613786797821,0,0,0
X600016.CH.EQUITY,0,0,0,0.0945667779981231,0,0,0,-0.0830403833925079,0,0,0,0,0,0,0,0,-0.106793391302828,-0.0220710963666134,0,0.0525976804030888,0,0,0,0,0.042115340851388,0,0,0,0,0,0,0,0,0,0,0,-0.251383923153396,-0.763099127676232,0.481881002406533,0.322034851907458,0,0,0,0,0,0.564160269374933,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.091228885959223,0,0,0,0,0.0637670602407643,0,0,0,-0.0267912079896324,0,0.0410944264010714,0,0,0,0,0,0,0,0,0,0,0.0190892891594966,0.0717498514734807,0,-0.0288884480572912,0,0.124388236228825,0,0,0.901416972629316,0,0,-0.058533058314352,0.0452729715893941,0,0,0.0256961751085615,0,0,0,0.00265200652449718,0,0,0.0177812149653462,-0.0783091362206091
X601628.CH.EQUITY,0.0320284888087733,0,0,0,0,-0.118929973032783,0,0.645688116241352,0,0,-1.73472347597681e-18,0,0,0,0.164991383071338,0,0,0,0,0,0,0,0,0.0638099901741162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358668520281644,0,0.00186303538375551,0,0,0,3.46944695195361e-18,0,0,0.159112974778066,0
X000001.CH.EQUITY,0,0,-0.0440373810934535,0,0,0,0,0.424256480422374,0.455945323781566,0,0,0,0,0,0,0,0,0.0137373269060984,0,-0.122208216518947,0.0454029078246142,0,0.0756028424275047,0.0710544822752664,0,0,0,0,0.0189999296293492,0,0,0,0,0,0,0,0,0,0,-0.0212891428129692,0.0915276234493354,0,0,-0.138469633931561,0,0,0,0,0,0
X600015.CH.EQUITY,-0.0678518409783636,0,0,0,0,0,0,0,0,0,0.050903482309809,0,0,0,0,0.0462299697099955,0.171749079733729,0,0,0.261184199391162,0,0,0,0,0.527407787667252,0,0,0,0,0.0655711109133516,-0.0501127323335874,0,0,0,0,0,0,0,0,-0.0503095173813631,1.73472347597681e-18,0,0,0,0,0,-0.521965473412947,0,-0.0416410728335472,0
X601169.CH.EQUITY,0,0,0.163734853445245,0.640110071923654,0,0,-0.00257349392130396,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.098458998735717,0,0,-0.0242481424689483,0,0,0,0.0213887950567129,0,0,0,-0.0366778428258601,0,0,0,0,0,0,0,0,0,0,0.0180459552336364,0,0,0,0,0,0,0,0,0.216902751580146,0,0
X2388.HK.EQUITY,0,0,0,0,0.362221264839162,0,0,0,0.255610433298948,0.0192557617247476,0,0,0,0.105191776482844,0,-0.160509541423571,0,0.139564335624014,0,0,0,0,0.112517212436215,0,0,-0.185072141866252,0.00706528926953717,0,0,0,0,0,0,0,0.10201282356769,0,0.0215083658131431,0,0,0,0,0,0,0.173319801463535,0.0328281256080546,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.334782197202954,0,0.00858062295961042,0,0,0,0,0.267274017382587,0,0,0,0,0,0,0.489960673275462,0,-0.1464299344154,-0.0618285706922374,0,0,0,0,0,0,0,0,0,-0.170943220313421,0,-0.000626041216651819,0.0396582220737307,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0432545189203602,0.955860412655628,0,0,0,0,0,0,0,0,0,0,-0.114572454134063,0,0,0,0,0,0,0,0,0,0,0.0117420177264045,0,0.241010527092656,0,0,0,0,0,0,0,0.0258759227716785,0,0,0,-0.0741070241050481,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0.0641259974744621,0.068457306219306,0,0,0.321195768950319,0,0,0,0,0.0466985619164579,0,0,0,0,0,0,0,0,0,0.170200763275369,0,0,0,0.0185276533424849,0,0,0,0,0,0,0,0,0,0,0,0,0.0825158563848717,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,-0.353850919880202,0,0,0,0.257607481603863,0,0.377929008705237,0,0,0,0,0,0.131038800643076,0,0,0.0537215020432407,0.183191620610136,0,0.0985700726630855,0,0,0.173729195060182,0,0.0867730751328682,0,0,0,0.0965335927124972,0,0,0,0,-0.0510706531716914,0,0,0,0,0,0,0.0958847381559984,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971153002201171,0,0,0,0,0,0,0,0,0.111000555270149,0,0,0,0,0.105306180281265,0.0165596474932676,0,0,0,0,0,0,0,0.0972856745968051,0,0,0.0555536058426496,0,0.0673011696811811,0.48745738703957,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.08866346256491,0,0,0,0,0,2.16840434497101e-19,0,0,0.00418231793331872,0,0.0166269229900063,0,0,0,0,0,0,0,0.353082937539335,0,0,-0.103418863457491,0,0,0,0,0,0,0.391625095081737,0,0,0,0,0,0,0,0,0,0,0,0,0.142993632857666,0,0.00526456716985881,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0247785038669255,0,0,0,0,0,0,0,-0.0423367281410661,0,0,0,-0.0598233899033639,0,0,0,0,0,0,0.128629241190101,0.0928173535378505,0,0.323240153707019,0,0,0,0,0,0.0700595850723153,0,0,0,0,0,0,0,0.102176086137615,0,0,0,0.313195147103359,0
X601009.CH.EQUITY,0,-0.128183160592059,0,0,0.141349162331002,0,0,0,0,0.424703214120647,0,0.000871663430021968,0,-0.219071977553751,0,0,-0.0828689365847479,0,0,-0.479913131708093,0,0,0,0,1.10082180394164,0,0.216418754855588,0,0.16784193509729,0,0,0.148696557021438,0,-0.528396146664569,0,-0.315118365349156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
