,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.137165428206059,0,0,0.00854878396973647,0.83421336784779,0,0,0,0,0.015258451895634,0,0,0,0.117356718610016,0,0,0,0,-0.0312900346044353,-0.0496375499241349,0,0.023962261946437,0,0,0.316585141823355,0,0,0,0,0,0,-0.117833786926604,-0.205373441549341,0,0,-0.283129446098859,-0.105580356466013,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0633382134620444,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756822129960044,0,0,0,0,0,0,0.148502257388865,0.853485343842743,-0.0223996727938309,-0.0910503481425386,0,0,-0.0505160819280886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046839027260217,0.0732155722183664,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.379539185714182,0,0,0,-0.0912019441824318,0,0,-0.0533451651973242,0,-0.0659187296249684,0,0,0,0,0,0,0,0,0.79213428125925,0,0,0,0.0430702334297764,0,0,0,0,-0.034127613139354,0.0536638986653592,0,-0.0447112686376032,0,0,0,0,0,0,0,0.0734601488848496,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.198489307143654,0,0,0.0299004038592179,0,0,0,0,0,-0.0160779116600973,0.0263596431909184,0,0,0,0,0,0.787895829929551,0,1.0842021724855e-19,0,0,0,0,0,0,0.0191270362353242,0,-2.16840434497101e-19,0,0,-0.0658842762304678,0,0,-0.0293828745480432,0,0,0,0,0,-0.0268730827865779,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.094822693296362,0,0,0,0,0,0,0,0,0,0,0,-0.0154614429486295,0,0,0,0,0,0.491955082339176,0,0,0.12706076161626,0,0,0,0,0,0,0.172453861629095,0,0.165593381860782,0,0,0,0,0,0.294813280174046,0,0,0,0,0,0,0.0351283218469397,0,-0.21637131616219,0,0,0
X601658.CH.Equity,0.206898157855774,0,0,0,0,0,0.182459016087876,0,-1.38777878078145e-17,-0.201226280072449,0.221859944583739,0,0,0,0,0,0.376818665955014,0,0,-0.00282629088887502,0,0,-0.0059748164564099,0,0,-0.0332107637308699,0,0,0,0,0,0.129494774989288,0,0,0,0,0.0728751287054836,0,0.0753096470457032,0,0.0775690561341538,-0.145517523752382,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.925137491704289,0,-0.179341946893336,0,0,0.0930546304533596,0,0,0,0,0,0,0,0,-0.0399072744628154,-0.0193988768521401,0.273160064989656,0,0,0,0,0,0,0,0.068579778953665,0,0,0,0,0,0,0,-0.0118998015686671,0,-8.67361737988404e-19,0,0,0.0574227774186841,0,0,0,0.0569920333943441,0,0,0,0,0.0538251386527752,0,0,0
X601318.CH.EQUITY,0,0,0,0.0363348115017444,0,0,0,0,0,0,0.153200590885344,0,0.00539998663696045,0.011905581837187,0,0.14076851271611,0.262769695211539,0,0,0,0,0,0.0262524200299245,0,0,0,0,0.0281326433269552,0.232721953006036,0,0,0,0.0359433327458759,0,0,0.0655640822174597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.159830865332025,0,0.0983247208795698,0,0.0455705764637529,0,0,0,0,0.0138821796770859,0,0,0,0.385908148304945,0,0,0,0,0,0,0,0.123371681191198,0,0,0.146056149009677,0,0,0,0,0,0.0276199842039307,0,0,0.0771403701836591,0,0,0,0,0.0542432741878473,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.990059222127631,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312525783266953,0,0,0,0,0,0,0,0,0.0804045410331278,0,0,0,0,0,0,0,0,0,0,-0.0213520125247185,0,0,0,0,0,0.0801870793813004
X601166.CH.EQUITY,0,0,0.03170622695717,0.0222253580974691,-0.105425899619914,0.225090746948845,0,0.262310420225109,0,0.339521367595108,0,0,0,0,0,0,0.0494805564863928,0,0,0,0,0,0,0,0,0,0,0.22725327076522,0,0,-0.0407170272352859,0.10014268057946,0,0,0.107375969344203,0,0,0.0482742624828207,0,0,0,-0.0345364344316787,0,-0.123183635178774,0,0.0236122593859815,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0935592809717725,0.136279818981913,0,0,0,0,0.140193822830374,0,0,0,0,0.176438805670545,0,0,0,0,0.0535893971750893,0,0.273580955155333,0,0,0,0,0.0554304670569715,0,0,0,0.0113425245532375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0755857428906522,0.0113294130945022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100241130342371,0,0,0,0,0,0.0401447415205353,-0.195003207715137,0,0,0,0,0,0,0,0,0.0104610230235337,0,0,0,0,0,0,0.413052815063619,0,0,0
X600016.CH.EQUITY,0,0,0.0697171918869842,0,0,0,0,-0.0395500909513781,0,0,0,0,0,0,0,0,-0.0948804282530821,0,0,0.16131755885254,-6.93889390390723e-18,0,-0.0998271280849866,0,0.145944811372577,0,0,0,0,0,0,0,0,-0.206431069396826,0,0,-0.367178488293103,-0.792428821990344,0.578609969111175,0.29748018195284,0,0,0,0,0,0.56469694115069,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.110840785707076,0,0,0,0,0.0683853114266588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548598340904361,0,-0.0318630059080839,0,0.126611481759173,0,0.892828291799444,0,0,0,-0.0331129714014635,0.00917287211179759,0,0,0.0190310529983592,0,0,0.0152319964579647,0,0,0,0.0241926530042918,-0.0482292633549298
X601628.CH.EQUITY,0,0,-0.045293839946601,0,-0.0016023215391687,0,0,0.321939916350892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205560229585323,0,0,0,0,0,0.268922823636743,0,-0.183014342562352,0,0,0,0,0,0,0,0.0863216204709624,0,0,0.194100961956942,0
X000001.CH.EQUITY,0,0,0,0,-0.0171244162453798,0,0,0.195258007883343,0.684393293150941,0,0,0.0622568691296652,0,0,0,0.0179584239500079,0,0,0,-0.170415587192881,0,0,0.0315213240065137,0,0,0,0,0,0.0233868105688686,0,0,0,0,0,0,0.0032263589068006,0,0,0,0,0.158566175413387,0,0,-0.0806767165803066,0,0,0,0,0,0
X600015.CH.EQUITY,-0.0240554060562089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090051251384316,0.196032465368296,0,0,0.200452743900135,0,0,0,0,0.38135247170675,0,0,0,0,0.0513680870726622,-0.0488674684288347,0,0,0,0,0,0,0,0,-0.0192274598615752,0.00992084602901101,0,0,0,0,0,-0.337750971225403,0,0,0
X601169.CH.EQUITY,0,0,0.117880099919712,0.627833491620285,0,0,-0.04536687300885,0,0,0,0,0.016254346839935,0,0,0,0,0,0,0,-0.00274031219254748,0,0,0,0,0,0,0,-0.0498640285227618,0,0,0,0,0,0,0,0,0,0,0,-0.0159707176480493,0,0,0,-0.0629949503359793,0,0,0,0.303866651898201,0,0
X2388.HK.EQUITY,0,0,0,-1.73472347597681e-18,0.436435961044939,0,0,0,0.174156390657883,0,0,0,0,0.145911240201083,0.138904215679984,-0.0872280478821531,0,0.0994048915180973,0,0,0,0,0,0.143851983683802,0,0,0.178609595627543,0,0,0,0,0,0,0.0219172535057201,0,-0.266052670559636,0,0.0856558354656679,0,0,0.0108239028220626,0,0,0,0,0,-0.0454962069592006,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00885623413449729,0,0,0,0,0.259530826332332,0,0,0,0,0,0,0.312322199356153,0,0,-0.0570687088929437,0,0,0,-0.117620754252736,0.00333064358614646,0,0,0,0,0,0,0,0.100642911258261,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0465700166648886,0.957871361760925,0,0,0,0,0,0,0,0,0,0,-0.106533161331589,0,0,0,0,0,0,0,0,0,0,0,0,0.249827756177035,0,0,0,0,0,0,0,0,0.0143566549611568,0,0,-0.0748661183749915,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0707782800852246,0,0,0,0.0441720964179755,0,0,0.229276313035981,0,0,0,0,0.2209228464317,0,0,0,0,0,0,0.039480211419702,0,-6.93889390390723e-18,0.0243943954154052,0,0,0,0.0350675132412507,0,0,0,0,0,0,0,0,0,0,0,0,0.0205197635379476,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.00405334526373166,0,-0.18468967805187,0,0.0747340544158403,0,0,0.162628537259053,0,0,0,0,0,0,0.183403806899919,0,0,0,0,0,0.260889970997281,0,0.183640462343459,0.466947406945698,0,0.243174935299626,0,-0.0399669830798579,0,0,0,0,0,0,-0.0200454170438815,0,-0.218097161109859,0,0,-0.230977368382641,1.73472347597681e-18,0.512266602459882,0,-0.222656923716742,0,0,0,0
