,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X600048.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000002.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X002958.CH.EQUITY,X688.HK.EQUITY
X601998.CH.EQUITY,0,0,0,0.177906968463638,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070009277664384,0,0.121439042611355,0,0,0,0,0,0,0.0305047313511458,0,-0.0581587413574944,0.579777015346081,-0.297851678750547,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.029929490487275,0,0,0,0,0,0.00969071886211785,0.33634288290283,0,0,0.0653139079868512,0,0.04268245522429,0,0,0,0,0,0.0920958792551421,0,0,0,0,0.228737114315403,0,-1.38777878078145e-17,0,0.0520854880838406,0,0,0,0,0,0,0,0,0,0,0,0.106973073097836
X600016.CH.EQUITY,0,-0.128826808486879,0,0,0.0704214070699897,0,0,0.285456709808812,0,0.218529963286051,0.0920077100379122,0,0,0,0,0.0395590618445531,0,0,0,0,0,0,0,0,0.370674523523695,0,-0.417769520601186,0,0,0.0866740982183622,0,0,0,0,0,0,0,0,0,0,0.0935878701687648,0,0,0,0.0773018190434332,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0591599533444508,0,0.0869820084267656,0,0,0,0,0,0.475429436101606,0,0,0,0,0,0,0,0,0,0,0.254710793004665,0.0389246211621372,0,0.0109340716282908,0,0,5.42101086242752e-20,0,0,0,0,0,0.113202853456898,0,0.135578593699563,0,0,-0.00679556927582078,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,-0.0281362482769637,0.058089440549833,0,0,0,-0.0983602626291659,0,0,0.539568933136882,0,0,0,0,0,-0.0387047193079491,0,0,0,0,0,0,0,0,0,0,0,0,0.0300259124825733,0,0,0,0,0,0.0619119299666874,0,0,0,-0.134057798061135,0,0,0,0.126746107094528,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.20564762236092,0,0.211358591477001,0.167880962527754,0,0,0,0,0,0.0212366275187789,0.182656773622568,0,0,0,0,0,0,0,0.0273127816553249,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0829502901148195,0.0782552884697888,0
X600015.CH.EQUITY,0,0,0,0,-0.0728423032342691,0.0956186025881695,0,0,0,0,0,0,0,0,0,-0.0531847283748036,0.0735203009957604,0,0,0,0,0,0,0,0,0,0.21903149636347,-0.0317842799067489,0,0.0937211468942084,0.481148776582533,0,0,0.00461650388783457,0,0,0,0,0,0,0,0,0.10955063754986,0,0,0,-0.0678193674686079,0,0,0.107668353599226
X601169.CH.EQUITY,0,0.108776656567534,0,0.691222553087096,0,0,-0.120110406959397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678868066841432,0,0,0,0,0,0,0,0,0.0270821573401327,0,0,0,0.293591209649774,0,-0.060501662632109,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.00500715636366241,0,0,0.0542127012668322,0,0,0.347447207551857,0,0,0,0,0,0,0,0,0,0,0,0,0.213204007236957,-0.107282787401597,0.178176482526472,0,8.67361737988404e-19,-0.0467899328190393,0,0.533688797826893,0,0,0,0,0,0,0,0,0,0,0,0.214033603767815,0,0,0,0,0,0,-0.0779201161968408,0,-0.170543539801122,-0.447500992220997
X600919.CH.EQUITY,0.0898697931514866,0,0,0,0,0,0,-0.0498950958885209,0,0,0,0,0,0,0,-0.0472756670686979,0,0,0,0,0,0,0,0.123835231868687,-1.73472347597681e-18,0,0.0417898458318247,0,0.233355003682648,0,0,0,0,0.26967153991492,0,0,0,0,0.262331192391353,-0.149332669521223,0,0,0,0.0167239986348011,0,0,0,0,0,0.111073193984023
X601229.CH.EQUITY,-0.0343355482050257,0,0.923719380515779,-0.0607524958723094,0,-0.0118736830031855,0,0,0,0,0,0,0,0,0,0,0,-0.095410535354843,0,-0.0616530858424376,0,0,0,0,0,0.195709551552602,0,-0.0612297116294532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130238510280871,0
X1299.HK.EQUITY,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.162899830661426,0,0.226580557793738,0,0,-0.0339517772810058,0,0.233580184595086,0,0.174059355603458,0,-0.0704652114748163,0,0,0,0,0.00411032851058896,0,0,-0.030852403575826,0,0,0,-0.0611503157902521,0,0,0,0,0,0.0850241563953191,0,0,0,0,0,0.0688764656380561,0.0372479294698865,0,0,0.271326429026207
X002142.CH.EQUITY,0,0,0,0,-0.270573071765223,0,0,0,0.180139970142675,0,0,0,0,0,0.0640607218997404,0.201445573860654,0.145239730283938,0.0390039651656588,0,0,0,0.0248213514333019,0.0157327084365016,0,0,0.127271251353648,0.239899131400996,0,0,-0.100494553911861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130411101136809,0,0,0,0
X601916.CH.Equity,0,0,0,0,0.320330955215287,0,-0.144550022534354,0.246986191416081,0,0.102298532356297,0,0,0,0.527348662311851,-0.208973997570534,0,0,0,0,0,0,0,0,0.0567938346299015,0,0,0,0,0,0,0,0,0,0,0,0,-0.130573503977192,0,0,0,0,-0.123640688907954,-0.0049982129865817,0.399002441941162,0,0.0385779385822371,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.00605407753058919,0,0,0,0,0,0,0.0923674857313352,0,0,0,0,0,0,0,0.191091692536192,0.0708108805680682,0,0,0,0,0,-0.0995206055583401,0.53566835751334,0,0,0,0,0,0,0,0,0,0.00837697103709229,0,0.231978921877594,0,0,0,0,0,0.167900607859726
X601009.CH.EQUITY,0,0,0,0,0.0217047021560776,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0765606806760379,0,0.123182218027248,0,0,0.0548398674768325,0,0,0.0332936145802924,0,0,0,0.0725926230703979,0.344908025493595,0,0.0857077000340645,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0153290932847129,0,0.0909382086160234,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.168625891350658,0,0,0.046377229383653,0,0,0,0.0166831042382452,0,0,0,0.101769882964189,0.107292138425725,0.212397481454997,0,0.479692539006204,-0.0602392496301349,0,0,0,0,0,0.0991157032439311,0,0,0,0,0,0,0,0.205480803610527,0,0,0,0,0,0,0,0.144928044929473,0,0,-0.0674128784966946,0,0.0250507431898034,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.103921315894754,0.219020126626842,0,0,0,0,0,0,0,0,0,0.0896469013899868,0,0,0,0,0,0.170820119166069,0,0,0,0,0,0,0.307791623937091,0.058497366625201,0,-0.242940604812897,0,0,-0.0982207055271063,0,0,0,0.289635255328859,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.180001692990855,0,0,0,0,0,0,0,0,0,0,0,0,0.242312569995685,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.214157073172324,0,0,0,0.0106105377580458,0,0,0,0.290211257269503,0.0447925993295633,0,0,0,0,0,0,0,0,0,0.231200955258586
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153751243485645,0,0,0.142254032055002,0,0,0,0,0.017041234740058,0,0,0,0.0477269616080651,0,0.012308463591716,0.0071893827726819,0,0,0,0,0.0799832141771722,0,0,0,0.286900974632063,0,0,0.0798824799142671,0,0,0,0,0,0,0.134651276214767,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.454442141683172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176794402701044,0,0,0,0.0565659281250535,0,0.296540481784874,0,0,-1.38777878078145e-17,0,0.0194120214687411,0,0,0,0,0.0312020813626504,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354585361831132,0,0,0,0.178040455154614,0,0,0,0.0144020349011975,0,0,0,0,0,0,-0.437063408628563,0,0,0,0,0,0.030347535628824,0.00572807103675121,0,0,0,0,0.105051553675914,0,0,0.535651438556208,0.151824529196696,0,0.20225961638624,0,0,0
X601838.CH.EQUITY,0,0,0.0926358936631124,0,0.0228915058732604,0,0,0,0,0,0,0.00440663152911857,0.03879703006067,0,0,0.174474878880389,0,0,0,0,0.279941488981379,0,0,0.155496776589617,0,0,0,0,0.482737960523679,0,0,-0.185527221184639,0,0,0,0,0,-0.15752291766482,0,0,0,0,0,-0.0924308342272167,0,0.0577310188247154,0,0.0193354128948675,0,0
X601577.CH.EQUITY,0,0,0,0,-0.115593152379402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734522448285842,0.250160653326765,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.115535184356196,0,0,0,0,0.0871733584527945,0,0,0,0.462205784364288,0
X601688.CH.EQUITY,0.0183441405238011,0.0288293001505339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158777607940194,0.103810952598804,0,0,0,0,0,0,-0.330371804907903,0,0,0.115414575490756,-0.0310795088411817,0,0,0,0,0,0,0,0,0,0,0,0.0231509577926586,0.16692252476071,0.821731166116253,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00313898496423363,0,0.225096468888343,0,0.146330639456189,0,0,0,0,0,0,0,0,0,0,0.0730877964763748,0.0230457312568512,-3.46944695195361e-18,0,0,0,0,0,0.350081373281004,-0.0326978657137394,0,0,0,0.175139562832166,0,0,0.110103035431637,0.136225888272072,0,0,0,0,0,0.0826222236985519,0,0
X601211.CH.EQUITY,0,0,0,0.196153562927905,-0.0790379482548596,0,0,0,0,-0.0319346693937975,0,0,0,0,0,0,0,0.02098957903859,0.288670404810918,0,0,0,-0.0039099295341323,0,0,0,0,-0.0213345016501166,0,0,0,0,0.00315138802335791,0,0,0.0263385792032079,0.634142418637025,0,0,0,0,0.0723101729953791,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0.0373454534750389,-0.0681594218050658,0,0,0,0,0,0,0,0,0,0.0250608854981058,-0.0356088028827609,0.0242610855471047,0.0953192391302146,0,0,0,0,0,0,0,0,0,0,0,0,0.0165559779863778,0,0,0,0.218614891173893,0,0.113511963976739,0,0,0,0,0.283615421722054,0,0,0,0,0,0,0.133647121174438,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318799313625357,0,0,0,0,0,0.0641410737406765,0,0,0.0214285141362485,0,0.0192008964643561,0,0,0,0,0,0,0,0,0,0,0.462319751719052,0,0,0.493102180634085,0,0,0,0
X601881.CH.EQUITY,0,0.2882928965916,0,0,0.142154466876948,0,0,0.0104886741856376,0,0.161053384874634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158766133925749,0.126813694004182,0,0.0756526974569805,0,0,0,0,0.0379035698947881,0.156853612664778,0.0499540019631348,0,0,0,0,0,0,0,0.0576434511235351,0,0,0,0,0,-0.0582803662586489
X000166.CH.EQUITY,0,0.0589827530727627,0,0,0.0675835352723896,0,0,0,0,0,0,0,0,0,0,0,0,0.0142294535761524,0,0,0,0,0,0,0,0,0.0369271114944775,0.0205156261759837,0,0,0,0,0.0303795772082171,0,0,0.494146544202047,0.077805199192518,0.106253775979946,0.0663581931791344,0,0,0,0,0,0,0,0,0,0.0834191504411728,0
X000002.CH.EQUITY,0,0.0150893804459066,0,0,-0.0290224592814728,0,0,-0.198573800240409,0,0,0.117426438216159,0,0.228915834703779,0,0.167478747800915,0,0,0.24303136658566,-1.38777878078145e-17,0,0,0,-0.272282081067359,0,0,0,0,0,-0.405313290512498,0,0,0,-0.22769026844622,0,0.0747491085439805,0,0,0,0,0.352281969828579,0,0,0,0,0,0,0.223085262309508,0,0,-0.0571046229153784
X000776.CH.EQUITY,0,-0.122138030867514,0,0,0,0,0,0,0,-0.0430043155432169,0,0,0,0.376225057371203,0,0,0,0,0,0,0,0,0,0,0.0589792313074501,0,0,0,0.156901164108125,0,0,0,0.174944107906807,0,0,0,0,0,0,0,0,0.085114456357733,0,0,0.217841252604652,0,0.193303835453806,0,0,0.00733549561081919
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.103048095645512,0,0,0,0,0.590169897790946,0,0.060551768324527,0,1.73472347597681e-18,0,0,0.0553295046455253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207869231464709,0,0,0,0.0131095199666512,0,0,0,0,0,0,0.117479922182527,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0.074854746097367,0,0,0,0.161542644248165,0,0,8.67361737988404e-19,0,0,0,0,0.208976359261279,-1.0842021724855e-19,0,-0.0361357959738059,0,0,0.0148741360153943,0.0836852125755248,0,0.080793081975423,0.0310059010617077,0,0,0,0,0,0,0,0,0,0,0,0.562587445265851,0,0,0,0,0,0,-0.268254599360627,0,0,0.102873918413959
X601066.CH.EQUITY,0,0,0,0,0.151417789800516,0,0,0,0,0.11591356468679,0,0,0,0.0677126287071066,0,0,0,0,0,0.0703073721422496,0,0,-0.0175011984223215,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.155909222951861,-0.0440031779815743,0,0,0,0.181668161484926,0,0,0,0,0,0.37838132217584,0,-0.020445362249323,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.120241938755472,0,0,0,0,0,0,0.132273393255053,0,0,-0.171072337546714,0,0,0.256978651944735,0,0,0,0,0.037957623211657,-0.188135814360554,0,0,0,0,0,0,0,0,0,0,0.0353047887335877,0,0,0,0.0441587360803178,0,0,0,0,0,0.627529257653648
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625150253174953,-0.0237567755474191,0,0,0,-0.0703857971492652,0.0781139879898325,0.347241717296419,0,0,0,0,0,0,-0.0243558278904342,0,0.453343165326732,0,0,0,0,0.112668686275039,0,0,0.0349176987776126,0,0,0,0.0160351263171161,0,0,0.0229797787733213,0,0,0,-0.0611105534589179
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.151261030559472,0,0,0,0,0,0,0,0,0.0519324217900561,0,0,0,0,0,0,0,0.0781848401205965,0.0375119350409471,0,0,0,0.023823964329055,0,0,0,0,0,0,0,0.11883705966552,0,0,0,0,0,0,0,0.593310224026868,0,0
