,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.0960687404008139,0,0.209968133632019,0,0,0.198256186419801,0,0,0,0.026707813039432,0,0,0,0,0,0.0389086667278383,0,0,0,0,0.300889342879625,0.149499692364376,0.0830080617998966,0,0,0,0,0.0907919146602576,0,0,0,0.0224765886458778,0,0,0,0,0,0,0,0,0.0792712242671475,0,0,0,0,0,0,0,-0.106369544062936
X601939.CH.EQUITY,0,0,0.165194868421827,0,0.0647072070471087,0.146466042031806,0,0,0.262868928123243,0.0351979934266388,0.0981391099276898,0,0,0,0,0.128281385926969,0,0,0,0.110450083470315,0,0,0,0,0.12716349778293,0,0,0,0,0,0,0,0,-0.101155902520346,0,0,0.00661813709031839,-0.106083256231028,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.10471441291814,0,0,0.0150674053248285,0,0,0,0,0,0,0,0,0,0.568181871804065,0.0164545440153477,0,0,0,0.159377049823416,0,0,0,0,-0.0517685695875613,0,0,0,0,0,0.0585366692478024,0.0657175646167467,0,-0.144227034183647,-0.110185121699291,0.13243737030948,0,0,0,0,0.0925937750916785,0,0,0,0,0,0,0.069429316460259,0,0,0
X601988.CH.EQUITY,0,0.456269598412687,0.434215270326914,0,0,0,0,0,0,0,0,0,0,0.104524175340155,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.111711745215652,0,0,-0.128391000636006,0.097008774374143,0.11266343320466,0,0,0,0.171137144501765,0,-0.0391086647477755,0,0.0407985587538368,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.160635608742177,0,0,0,0,0,0,0,0,0,0,0,0,0.639702418790979,0,0,0,0,0.214254404529375,0,0,0.164810849751192,0,0,0,0,0,0,-0.0925644773586219,0,0,0,0,0.278772260840081,0,0.0796996776552177,0.00455452503013844,-0.0196717068786035,0,0,0,0,0,0.0138731235842976
X601658.CH.Equity,0.0280418457726478,0.233708097197816,0,0,0,0,0,0.0291781288376823,0,0,0.10085103993204,0,0,0,0.296934375879836,0,0,0,0,0.0535641393015897,0,0,0,0,0,0,0,0,0,-0.0870105560374751,0,0,0,0,0.0934783591631432,0,0,0,0,0,0,0,0,0,0,-0.0860933477917901,0,0,0,0
X601328.CH.EQUITY,0.165026273213615,0,0.0078257196326886,0,0,0,0,0,0,0.0854948002418437,0.0606423742094669,0.199403477517789,0,0,0.303671667651587,0,0.00824615613629493,0,0.119288109828977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392074687299849,0,0,-0.0508642612833521,0,0,0,0,0,0
X601318.CH.EQUITY,0.042770269475394,0.0508007631534564,0,0,0,0,0,0,0,0,0,0.0215332175957788,0,0,0,0.0610329473715082,0,0,0,0,0,0,0,0.152104687626633,0,0,0.539620025551135,0,0,-0.0928170389720231,0,0,0,0,0,0,0,-0.0596250319114912,0,0,0,0.0282071005415994,0,0,0,-0.0917342792897426,0,8.67361737988404e-19,0,0
X600036.CH.EQUITY,0,0,0,0.077753414587295,0,0,0,0,0,0,0,0.213604819877218,0,0,0,0,0.794423099530705,-0.173146229909578,-0.175568917212261,0,0,0,0,0,0.0565108447625591,0,0,0,0,-0.0597771227153238,0,0.020105646996716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199761007792442,0,0,0
X601166.CH.EQUITY,-6.93889390390723e-18,0.0628374930083084,0,0,0,0,0.259331823456892,0,0,0,0.0193933555870921,0,0.123424295000075,0,0,0.0336889332757492,0.292563244749447,0,0,0,0,0.0734518956215778,0,0,0,0,0,0.0316679884845151,0,0,0,0,0,0,-0.00697099689358724,0,0,0,0,0,0,0.0222203012762019,0,0,0,-0.0798371538555,0,0,0,0
