,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY
X2388.HK.EQUITY,0,0,0,0,0,-0.0238523755400937,0,0,0.0910557606801405,0,0,0,0,0,0,0,0,0,0,0,0.139230890866633,-0.166702747499502,0,0,0.512162724475361,0,0.0108230881144916,0,0,0.140174965161443,-0.0388072631048038,0,-0.0908527508862528,0.00867913883693527,0,0,0,0,0.10652683724533,0,0,0,0.00794376340957979,0,0,0,0,0,0.141158693545238,0.0432076262369226
X600999.CH.EQUITY,0,0.124328148340199,0,0,0,0,0,0,0,0,0,0,0,0,-0.263275732751723,0.278851460932965,0,0.316018519477736,0,0,0,0.111889216320598,0,-0.18950380780808,0,0,0,0,0,0,0,0,0,0.0730283111605267,0,0,0,0,0,-0.254909105059186,0,0,0,0.315134567039288,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.00958827829151903,0.0530834839839743,0,0,0,0,0,0,0.0702369780349853,0,0,0,0,0.0107974121429907,0,0,0,0,0.114313604072529,0.0737476774386688,0,0,0,0,0,0,0.0868807989319494,0,0,0.300588583764124,0,0.148832849695539,0,0,0,0,-0.10425407186613,0,0,0,0,-0.0258569590483547,0,0,0,0,0,0.0615159634663507,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0744285126154541,0,0,0.011196391872943,0.129657786775434,0.438606332510373,0,-0.138748504584093,-0.0366984686115662,0,0,-0.13740145817652,0,0,0,0,0,0,-0.0454144282572004,-0.140990314513265,0.260229561682131,0,0,0.0777191364508185,0,0,0,0,0.0568790286265513,0,0,0,0,0,0,0,0,0,0,0,0.00884915174290547
X600048.CH.EQUITY,0,-0.0682458494482759,0,0,0,0,0,0.25267225910813,0,0,8.67361737988404e-19,-0.00292243292289647,0,0,0.513566561476987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152051939438323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907584258156202,0,0,0,0
X688.HK.EQUITY,0.501172198267163,0,0,0,0,0,0,0,0,-0.0217494340998842,0.0904602073505124,0,0,0,-0.056252998922703,0,-0.129804177058471,0,0,0,0,-0.312656181510699,0,0,0,0,0,0,0,0.455235350865317,0.167476077818059,0,0,-0.048277495977199,0,0,-0.0437606523289721,0,0,-0.113849804188808,-0.123097595490466,0,-0.111267021042271,0,0,-0.0418304455780134,0,0,0,0
X267.HK.EQUITY,0.03501814627934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777312392505749,0.249475945623873,0,0,0,-0.0496744968905384,0,0,0,0,0,0,0,0,0.200230410959674,0,0,0.0650695251510581,0,0,0.482246551721896,0.137200313294804,0,0,-0.475946411741866,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0910080433510321,0.00877895645111934,0,0,0,0,0.297848489242876,0,0.0892273175237413,0,0,0,0,0,0,0,0,0,0.0899369997867024,0.0433881404114251,0,0,0.0468641253899007,0.00593527050835026,0,0,0,0.438494063505768,0,0,0,0,0,0,0.0341695232644346,0,0,-0.000988007924851053,0,0,0
X600837.CH.EQUITY,0,0,0.268511502491629,0,0,0,0,0.0240149447112301,0,0,0.0127771824664346,0,0,0,0,0,0,0,-1.73472347597681e-18,0.141464072407083,0,0,0,0,0,0,0.238836224503197,0,0,-0.0295035219815925,0,0,0,0,0,0,0,0,0,0,0,0,0.0556576005409893,0,0,0,0,0,0,-0.688083083192036
X601211.CH.EQUITY,0,0.044259425077503,0,0,0,0,0,0.0491447310095612,0,0,0,0,0,0,0,0.2277674544557,0,0,0.208989623444708,0,0,0,0.0373496866788753,0,0,0,0,0,0.0944859850794301,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0505242238013263,0,-6.93889390390723e-18,0,0.200893273890818,0,0
X601336.CH.EQUITY,0,0.15202681073063,0.113259076650125,0,0,0,0,0,0,0,0,0,0,0.390211034169171,0,0.155438338797401,0,0,0,0,-0.0992015583712515,0,0,0,0,0,0,0,0.115220984311016,0,0,0,0,0,0,0,0,0,0,0.00491046522053018,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.187494477441273,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.00985910694682201,0,0,0,0,0,-0.00224885333300307,0.145019900619821,-0.163276072671887,0,0,0,0,0.0924255168985904,0,0,0,0,0,0,0,0.171661282163279,0,0,0.106569642440767,0,0,-0.102064287361514,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128216939277436,0,0.0385835825758015,0,0,0,0.241036647779944,0,0,0,0,0,0.0332712218243185,0,0,0,0,0,0,-0.142052804587121,0,0,0,0,0.0518792086352577,0,0.597568502910835,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.0497602294986019,0,0,0,0.19405894641075,0,0.0543610803291665,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0243253354420699,0,0.177240548649126,0,0,0,0,0.0570752585258957,0,0,0.0718021003046433,0,0,0,0,0,0,0.0395255175425772,0,0,0,0.1004825075874,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.221869408618314,0.105488762407082,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.301354105049714,0,0,0,0,0.0826401394591376,0.00780782799157083,0.0806341521684301,0,0,0,0,0,0,0,0,0,0,0.0589740959256926,0.0772693431279924,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0392028272911682,-0.0319052977699211,0,-8.67361737988404e-19,0,0,0,0,-0.0641640106421419,0,0,0,0,0.180913589973992,0,-0.254958295824068,0,0.0393072535945288,-0.0251888732005668,0,0,0,0.0229807315919056,0,0,0,0.0651231223318815,0,0,0,0,0,0,0,0,0.421390469713306,0,0,0,-0.0856971522326777,0,0,0,-0.208731979406078
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873826078436382,0,0,0,-0.476343493902733,0,0,0,0,0.245564308994605,0,0.635946739041669,0,0,0,0,0.180870080053412,0,0,0,-0.137784849279531,0,0,0.0219165923414045,0.119203767018638,0,-0.0519465230767284,0,0,-0.0203438540735518,-0.0172346834986259,0,-0.0938158786141607,0,-0.132203809219103,0,0,0
X2881.TT.EQUITY,0,0,0,0.0211351939882121,0.100543914182622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131975687074028,-6.93889390390723e-18,0,0,0,0.0191923762169726,0,0,0,0,0,0.112914756630825,0.0725916199838438,0,0,0,0,0.152697035434085,0.441218730222011,0,0,0,0,0,0,0.0283260095063337,0,0,0
X000166.CH.EQUITY,0,-0.0263509694908698,0,0,0,0.0593963297072593,0,-0.161105449980844,0,-0.276165002699456,0,0,-0.0791025396267653,0,0,0.191624991217694,0,0.0374293106667897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175111726619229,0,-0.0888236214179598,0.0809121942564437,0,0.798120457538,0,0,0,0,0,0,0,-0.0358776457394349,0,0.0358387515340249,0,0,0
X1997.HK.EQUITY,0,0,0,-0.261189583634928,0.146532825802591,0,0,0,0,0,0.115738681786849,0.217391599058211,0,0,0,0,0,0,0,0,0.285694050596389,0,0,0.0324124321747739,0,0,0.261876002836046,0,0,0,0.133884101782819,-0.14326957064104,0.0146546897840313,0,0,-0.149405439110056,-0.0670572457724139,-0.0620816013358234,0,0,0,0,0,-0.00109609156284783,-0.0395809712371177,0,0,0.522046649436835,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.15698574559389,0,0,0,0.0635422045590885,0,0,0,0.213400117506385,0,0,-0.105831945224802,0.156369188663005,0,0,0,0,0,0,0,-0.00373054013807286,0,0,0,0,0,0,0.28739171081579,0,0,0,0,-0.0207006373079185,0,0,-0.0712421007596388,0.180005565693679,0.160437213443125,0,0,0
X601169.CH.EQUITY,0,0,0.0733470709531519,0.146738844901803,0,0,0,0,0.056444677351049,0,0,-0.0319479129171609,0,0,0,0,0.0633654965804532,0,0,0,0,-0.091533347921855,-0.071897980491983,0.160898577010031,0,0,0.704514315434362,0.0588196436024869,0,0,0,0,0,-0.100053406754411,0,0,0,0,0,0,0,0,0,0,-0.132924193347833,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.549061799906802,0,0,0,0.0746587539306498,0,0,0,-0.0486486562212594,0,-0.0596857776261462,0,0,0,0,0,0,0,0.0145059026883678,0.0392304324879599,0,0,0,0,0,0,0,0,-0.0966726294916425,0,0,0,-0.0642993458035097,0,0,0,0,0,0,0
