,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.213821581903985,0,0,0,0,0,-0.21353744211048,0,0,0,0,-0.213701288682475,-0.227657298739486,0,0.167770159234976,0,0.146830510777182,0.973812373851412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628761292782071,0,0,0,-0.037410475551577,0,0,0
X601939.CH.EQUITY,0.609471062513173,0,0,0,0,0.146544013641197,0,0,0,0,0,0.096750971524422,0,0,0.176512653478853,0,0,0,0,0,0,0,0,0.0958171588200373,0,0.0266912264034407,0.0219810121035963,0,0,0,0,0,-0.0410192010334738,0,0,0,0,0,0.0838273152344562,0,0,0,0,0,0,0,0,0,0.00803396290579292,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.239600226354896,0,0,0,0,0,0,0.118442867010402,0,0,0,0.276434795730141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.13281751889098,-0.116499370106945,0,0,0,0,0,0,0,0,-0.11087905440757,0,-0.00308234028145963,0,0.408574861918456,0,0,0,0,0.0606382472469238,0,-0.0518410795814481,0,0.189913261567291,0,0,0,-0.0736449455104771,0,0,-0.238755311510058,0,0,0,0,0,0,0,0,-0.177513011187522,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.343746009693935,0,0,0,-0.00247385968033804,0,0,0,0,0,0,0,0,0.135819296335656,0,0.135305973757841,0,0,0,0,0,0.454300148177302,0,0,-0.120775085128747,0,0,0,0,0,0.0254394344539025,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.154823151748175,0.0590548030977924,0,0,0,0,0,0,0,0,0.40591286725941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253337899795246,0.0825866486245628,-0.0901781785001019,0.00136403801742307,0,0,0,0,0,0,-0.0623584291600379,0.130130512047922,0,-0.061972979495237,0,0,-0.03729626310082,0,0,0,8.67361737988404e-19,0,0
X601328.CH.EQUITY,0,0,0,0,-0.126404272603227,0,0,0,0.20690137283462,0.0521125620394831,0,0,0,0.17714344165873,0,0,0,0,0,0,-0.0297939867130841,0,-0.161871778626483,0,0,0,0,0.0901118326897896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205114673342745,0,0.131062628699855,0,0,0,0.122381520347661,0,0
X601318.CH.EQUITY,0,0,0,0,0.00348432827227548,0,0,0,0.259728714738367,0,0,0,0,0,0.177003061237885,0,0,0,0,0,0.0638445971991614,0,0.215108771857779,0,0,0,0.310475050141106,0,-0.309616447049136,0,0,0,0.15033601139588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682210726689675,0,0,0
X600036.CH.EQUITY,0,0.101771600620265,0,0,0,0,0.107006864396014,0.0276817740267492,0,0,-0.0320859791595755,0,0,0,0,0,0.214357527133675,0,0.0751362226319862,0,0,0,0,0.131589664353382,0,0.186801771898333,0,0,0,0,0,0.217373077376089,0,0,0,0.170193443353874,0,0,0,0,-0.0365548144207597,0,0.0241102247909366,0,0,0.204655794715221,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0946520347874622,0,0,0.32554066817908,0.226811664436048,0,0,0,0.367356897071318,0,0,0.137159784284419,0,0.111107429230929,0,0,0,0,0,0.135140045404791,0,-0.0299460764027994,0,0,0,0,0,0,0.120107751954295,0,0,0,0,0,0.00682301173295342,0,0,0,0.0164045189779744,0,-0.149539015764525,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687263346383315,0,0.34259994901442,0,0,0,0,-0.186080900334598,0,0,0.0623921135747652,0.0571100370122253,0,0,0,0,0,0,0.11547641617628,0,0,0.20958780011882,-0.088967558463458,0.294649242522601,0,0,0,0,0,0,0,0,0,0
