,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY
X601336.CH.EQUITY,0,0,0,0,0,0,0.0560376216882572,0,0.400781839466027,0,0,0.149280882301995,0,0,0,0,0,0,0,0,0,0,0,0,0.257638941601907,0,0,-0.00920682645679571,0,0,0,0,0.183101402688354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581999248746165
X600048.CH.EQUITY,0.261610983732007,0,0,0,0,0,0,0,0,0.0439998865416171,0,0,0,0.697178193534623,0,0,0,0,0,-0.0364384832274141,0,0,0,0,0,0,0,0,0.0371977945734846,0.0288273024988557,1.38777878078145e-17,0,0,0,0,0,0,0.0666436117431552,0,0,0,0,0,0,0.0809928990282033,0,0,0,0
X601211.CH.EQUITY,0.0660570584153164,0,0,0,0,0,0,0,0,0,0,0.00157304664988132,0,0,0,0,0,0,0,0,0,0,0,0.098799164241304,0,0,0,0,0,0.110390636087451,0,0,0,0,0,0.0457841847746563,0,0,0.119606095424238,0,0,0,0.0860963652404119,0.0731104393240963,0,0,0,0.439247650681675,0.119949156919719
X601688.CH.EQUITY,0,0.137667007172756,0,0,0.00281743467338882,0.0306942918751736,0,0,0.0107691900737631,0,0,0,0,0,0,0,0,0,0.0256866405863192,0,0,0,0,0.283186814513082,0,0.0213036987149282,0,0.0338560339752676,0,0.0387007450363831,0,0,0,0,0,0,0,0,0,0,0,0,0.127880646219342,0,0,0,0,0.268330416214489,0
X823.HK.EQUITY,0,-0.0393690409550815,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0225373515072537,0,0,-0.0677592713652151,0.214542412796979,0,0,0.122764107382068,0,0,0,0,0,0,0.201569700850762,0,0,0.0240218378342056,0,0,0,0,0,0,0,0.0707682865997353,0,0,0,0,0,0,0,0,0,0,0.0676870779126991,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.620459495920732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788558861017176,0,-0.116478950780567,0.00138268187496498,0,0,-0.101235254656828,0.177879662333538,0,0,0,0,0,0,0,0,0,0,-0.0876683775371356,0.0463236770308386,0.0737438485402364,0,0.154548101233755
X1997.HK.EQUITY,0,0,0,0,0,0,0,-0.0488722476290733,0,0,0,-0.13555147219139,0,0,0.326202456650189,0,0,0,0,0,0,0,0.0949892299862304,0,0,0,0,0.0365822216972359,0,0.146459395833791,0,-0.156343497091745,0,0,0,0,0,0,0,0,0,0,0,0,-0.115690615077466,0,0,0,0.250724817404372
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0959041217981408,0,0,0,0,0,0.11251359732717,0,0,0,0,0,0,0,-0.0378276432460239,0,0,-0.0508623016315052,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0433497016660973,0,0,0,0,0.279106410165822,0.0255651343488176,0,0.122397119954664,0,0.177843834907541,0.160732429424823
X601229.CH.EQUITY,0,-2.77555756156289e-17,0,0,-0.0273876766067323,0,0,0,0,0.0233807527513198,0,0,0,0,0,0,0.0548875419627508,0,0,0,0,0,0,0,0,-0.0497107028163219,0.138903914685078,0,0,-0.0416118188000058,0.0990170308872747,0,0,0.34341821563122,0,-0.0348586106916105,-0.0846628062402188,0,0,0,0,0.415480899518964,0,0,0,0,0,0.0808660770039207,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.295563305376422,0.0539568433845136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917935454909155,0,0,0,0.0589667268952573,0,0,-0.0168143267937731,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.198156585936878,0,0.0785220796307287,0,0,-0.0293668791439933,0,0.247734057697335,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.375132338156815,0,0,0.00363449861079589,0,0,0,0,0,0,0,0,0,0,0,0,0.0404907334275664,0,0,0,0,0,0,0,0,0,0,0,0,0.0236366468621112,0,0,0,0,0.0555218087095461,0.379487307248318,0,0,0,0,0,0.0936786983695978,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094551787574036,-0.0300294191419587,0,0,0,0,0.249387369510853,0,0,0,0.0555794265405719,0,0,0,0.00429103992945452,0,0.198094990131062,0.22039528410381,0,0,0,0,0,0,0,0,0,0,0,0.200599897143042,0.0308883751721371,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.113344361441451,0,0,0,0,0,-0.0258467752119939,0.0694845517699306,0,0,0,0,0,0,0,0,0.311064761199605,0,0,0,0,0,0,0,0,0,0,0.0163333470073277,0,0,0.372569843159388,0,0,0.153172904696103,0,0,0,0,0,0.0189827907115262,-0.136781161990679
X2882.TT.EQUITY,0,0,0,0,0.308088707947103,0,0,-0.584432948214128,0,0,0,0,0,0,0.510621830256564,-0.267376541346325,0,0,0,0.15806131822,0,0,-0.0523747386840514,0,0,0,0,0.161553653030106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.128359704457538,0,0,0,0.0180171023001388,0.104309620039285,0,0.0286103083409838,0,0,0,0.236009493893525,0,0,0.0405502118091614,0,0,0.0276718236796326,0,0,-0.102955913850504,0,0,0,0,0,0,0.132400277590191,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.0789274753015111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62874287322368,0,0,0,0,0,0.0250268589439436,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.147145946973731,0.0353010634968509,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0143034014735227,0,0,-0.01169900665856,0,0,0,0,0,0,0,-0.0140329902911964,0.404177961398748,0,0,0,-0.0458461166474257,0,0,0,0,0,0.294128103207196,0,0,0,0,0.0289510075577846,0,0,0,0.189048134680308,0,0,0,0.054784424852289,0,0
X002736.CH.EQUITY,0,0,-0.0669174708710093,0.0160224764548999,0,0,0,-0.0795772974104107,0,0,0,0.198998013304505,0,0,0,-0.050909915116838,0.0487285736320841,0,0,0,0,0,0,0.00124279485738938,0,0,0,0,0,0,0,0,0,0.334917548418718,0,0,0,0.105623581475433,0.472961478476443,0,0,0,0.00111510363264607,0,-0.0276128912141621,0,0,0,0
