,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY
X601688.CH.EQUITY,0.0110766885015967,0,0,0,0.0440523014937377,0,0,0,0,0,0,0.0325856605292171,0,0,0,0.031088517072337,0,0,0,0,0,0.0488536075046372,-0.058275236489978,0,0,0,0,0,0,0,0,0,0,0,0.205401513799948,0,0,0,0.511985919619357,-0.0518708966450803,0,0,0,0,0.0878348431126374,0,0,0.180362679247805,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798812604816,0.0846156738778119,0,0.107400602386959,0,0,0,0,0,0,0,0,0,0.432717493412163,0,0,0,0,0,0,0.105526546364293,0,0,0,0,0.0385369045937704,0,0.108159053456518,0,0
X001979.CH.EQUITY,0,0,0,0,-0.0133908230427971,0.201555317009381,0,0,0,0,0,0,0,0,0.149098426647659,0,0,0,0,0,-0.184516734143502,0,0,0,0.0446807107210886,0,0,0.160404327173925,0.0548796276345918,0.449651002357491,0,0,-0.0396902790912371,0,0,0,0,0,0,-0.0988418740915097,0,-0.016361045578857,0,0,0.0544627842755689,0,-0.072058354383075,0.182419742654001,0,-0.0760608595541925
X601336.CH.EQUITY,0,0,0,0,0.0930964905859487,0,0,0,0,0,0,0,0,0,0,0,0,0.405628258216024,0,0.0269500495685618,0,0.0617953468426918,0,0,0.0382920638783889,0,0,0,0,0,0,0,0,0,0,0,0,0.040520917604645,0,0,0,0,0,0.099641143885747,0,0,0,0.151822294095185,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0379589931496632,0,0,0,0,0,0,0,0,0,0,0.401586427822605,0,0,0,0.133483467799866,0,0,0,0.309100292923006,0,0,-0.056240316224592,-0.0227338849524295,0,0,0,0,0,0,0.118149256214201,0,0,0,0.0709440107186198,0,0,0.152666894648767,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.0707154670476799,0,0,0,0,-0.023365689127087,0,0.0982643284982839,0,0,0,0,0,0,0,0,0,0,0,0,0.0373597339644975,0,0,0,0,0,0,0,0,0.50985181915957,0,0,0,0.0904223395278025,0,0,0,0,0,0,0,0,0,0,0,0.127355217673413
X600999.CH.EQUITY,0,0,0,0,-0.182629816574223,0,0,0,0,-0.0145124153068788,0,0,0,0,0.0844350211811755,0.178398997090101,0,0,0,-0.028147719829369,3.46944695195361e-18,0,0,0.0782274578664702,-0.0421112790140085,0,0,0,0,0.136897248487795,0.18282533038966,0,0,0,0,-0.735803730557176,0,0,0,0,0,-0.0154928701605048,0,0,0,0.209993085368216,0,0.160849104696757,0,0.07781337769043
X000166.CH.EQUITY,0,0,0.00302714902823134,0,0,0,0,0,-0.0359378723420221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112012120660198,0,0,0,0,0,0,0.103871408899943,0.0557837411772127,0,0.187361377913666,0,0.365225272015393,0,0,0,0,0.054711806917876,0,0,0.0432917289083624,0,0,0.102586286370126
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.375658571168903,0.0584128473315988,0,0.535408340693326,0,0,0,0,0,-0.514247896161467,0,0,0.182524682977338,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.00925383523347354,0,-0.395871293543772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731239368873625,0,0.45315527977504,0
X12.HK.EQUITY,-0.0448778019076472,0,-0.161701047454274,-0.148665521422089,0,0,0,0.176258628180317,0,0,0.545548894845787,0,-0.0957639604273033,0,0,0,0,0,0,0,0.30620558334846,0.181010411797966,0.0269957887702794,0,0.278875426355881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717733287243289,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0.0438942193140295,0,0,0,0,-0.0505281196814683,0,0,0,0,0,0,0,0,0,0,-0.012555970624851,0,0,-0.0501928544996736,0,0.104512466390021,0,0,0,0,0.0664978446240018,0.0512616724921253,-0.284325804474811,0,0,0,0.21134146922857,0,0.279875784678401,0,0.0365409323097529,-0.0171523654622089,-0.0394347962687081,0,0,0,0,0.0897709643882022,0,0
X601229.CH.EQUITY,0.823992371750825,-0.00409249289785487,0,0,0,0,0,0,0.212024948619129,0,0,0,0,0,8.67361737988404e-19,0,0,-0.148507180090725,0,0,0,0,0,0,-0.0159779319869063,-0.131981655946207,0,0,0,0,-0.202606079541959,0,0,0.339344411860975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133345417143653
X002736.CH.EQUITY,0,0,-0.0307996884559662,0,0,0.188286131420599,0,0,0,0,0,0,0,0,0.193458949875392,0.18850365608848,0,0,-0.0497248107473736,0,0.0822640543016152,0,0,0,0,0.00746994791270718,0,0,0,0,0,0,0,0.365643983643523,0.0705257980522954,0,0,0,0,0,0,-0.0537125289176253,0,-0.013527781770753,0,0,0,0,-0.0366252581275016,0
X823.HK.EQUITY,-0.0109766346795584,0,0,0,0,0,0,0,0,0.00881209395666266,0,0,0,0,0,0,0,0,0,0,0.132657911776493,0,0,0,0,0,0,0.408177223312697,0,0,0,0,-0.0364436442813377,0,0,0,0,0.17044109264078,0,0,0.0460367482270232,0,0,0,0,0,0,0,0.393795524596312,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0700944075812255,0,0,0,0,0,0,0,0,0,0,0.445623471307699,0,0,0,0.00439147326014494,0.221152038093788,0,0,0,0.0122919676754447,0,0.121431834915226,0,0,0,-0.103871677080201,0.174271309210252,0.167377019682621,0,0,0,0,0.0558543622666037,0.03000385438147,0,0.037350824109751,0,0.0340957455652008,0,0,0,0,0
X2886.TT.EQUITY,0,0,0.0670027282234408,0,0,0,0,0.0661538011841999,0,0,0,0,0,0,0,-0.258656607994343,0,0,-0.122684355273497,0,-0.0326271855138736,0,0,0,0,0,0,0,0.191871316912375,0,0.153079203858074,0,0,0,0,0.131903408687744,0.128131537051742,-0.187155394932241,0,0,0,0.446255759747644,0,0.103452568629153,0,0,0.150932233179376,0,0,0
X601881.CH.EQUITY,0.0228216997027172,0.0184421337907817,0,0.0335604240404725,-8.67361737988404e-19,0.119968947728561,0,0,0,0,0,0,0,0.0659548679820048,0,0,0,0,0,0.0240723931884895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472314089286986,0,0,0,0,0.111088167121693,0,0.461226246295584,0,0,-0.0169064040924441,0,0,0,0,0,0
