,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.760900967846326,0,0,0,0,0,0,0,0,0.0512809458842221,0,0,0,0,0,0,0,0.100227948729894,0.216145950103424,0,0,0,0.113555766203075,-0.284181641623574,0,0,0,0.0286283773656222,0,0,0,0,0,0,0,0,0,0.0680421062523955,0,-0.102648107195106,0,0,0,0,0,0,-0.0638898861678469,0
X601288.CH.EQUITY,0,0,0.637002411106998,-8.67361737988404e-19,0,0,0.0818540794278264,0,0.0809292280972015,0,0,0,0,0,0.108960593864118,0.150428463181711,0,0,0,0,0,0,-0.0845910796048251,0,-0.28040995555325,0,0,0,0,0,0,0,0,0,0,0,0.143257006505864,0.0120707674016182,0,0,0,0,0,0,-0.252642707249038,0,0,-0.0153540632677825,-0.0687462092189063,0
X601939.CH.EQUITY,0.200375083821367,0.195969491835494,0,0.063683224731253,0,0,0,0,0,0,0,0.00693835453298773,0,0,0.0258544124637818,0,0,0.363212180793019,0,0,0,0,-0.15492745749934,0,0,0,0,0.146580005610187,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.131861627323351,0,0.159973682760641,-0.0720812922830319,0,0,0,0,0,0,-0.00447264438598871,0,0
X601988.CH.EQUITY,0.0480332795185951,0.054238550525471,0.675579833282594,0,0,0.0179022999286189,0.250693352168828,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.154867723495323,0,0,0,-0.0528441608278074,0.0466904479142618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.30561108475583,0,0,0,-0.0056105455749044,0,0.310028745991375,0,0,0,0,1.38777878078145e-17,-0.413951942230544,0,0,0,0.0816607922614004,-0.391969453836184,0,0,0,0.236601339795687,0,0,0,-0.0850691352713891,0.282864247679513,0.302179597547431,0,-0.0044911738997417,0,0.315892772271493,0,0,0,0,0,0.266082397514183,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,-0.0703861790671856,0,8.67361737988404e-19,0,0,0,0,0.679953635634375,0,0,-0.0204870118503674,0,0,0,0.133337281807978,0,0,0,0.104231768626577,0,0,-0.363839115666916,0,0,0.0700426423159454,0,0,0,0,0,0.16341304249806,0,0,0,0,0,0,0,0,0.0372066009581535,1.38777878078145e-17,0,0,0,0.0379262645972429,0,0,0,0
X601328.CH.EQUITY,0.486656474536793,0.123323787952839,0,0,0,0,0,0,0,0.0741191071540081,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.204068768407873,0,0,0,0,0,0,0.0193825404003215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387811561133413,0,0.0888729171029351,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27580992869184,0,0,0,0,0.156276397854321,0.35131427262282,0.183437039678879,0,0,0,0,0.00948534987802343,0,0,0,0,0,0,0,-0.0844008455719956,0,0,0,0,-1.73472347597681e-18,0,0,-0.131380981198165,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.263925371475629,0,0,0,0,0,0,0,0,0,0,0.570091742510501,0,0,0.189991462036462,0,0,0,0,0,-0.0156056551675532,0,0,0,0,0,0,-0.130299534030877,-0.0145666295214218,0,0,0.00578927429208696,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,-3.46944695195361e-18,0,0,0.0309143845499038,0.479441287407445,0,0.139588527377712,0,0,0,0,0.040638797838046,0,0,0.336938534231134,0,0,0,0,-0.0728240073265249,0,0,0,0,0,0,0,0,0,0.138682626218877,0,0,0,0.0419715127477812,0,0,0,0,0.0710371429610111,0.0767288030721636,0.0364222880487057,-0.209153838371096,0,0,0,0,0,0,0,0
