,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0759264796688643,0,-0.126145327829323,0.244186222293872,0.745936749305945,0,0,-0.0905846297373484,0,0.151183529113918,0.0266534633543034,0,0,0,0,0,0,0,0,-0.0426162146423341,-0.123476394811331,-0.0739888100743387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267324929428141,0,0,0.0497554242934558,0,0,0,0,0
X601939.CH.EQUITY,0.0641452191484595,0,0.0106985297755515,0,0,0,0,0,0,-0.000624249254856843,0,0.0121436442239467,0,-0.0167355273908012,0,0,0,0,0,-0.012618871913958,0,0.867990201161751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386042630853756,0,0,0,0.0909041513676696,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0149072086013457,0,0,0.553532935546662,0,0,0,0,0.0300201145921277,0,0,0,-0.0224902711780512,0.0164694039630964,0,0,0.0409419805455477,0,0.149594292937315,0,0,0,0,0,0,0,-0.106198558415548,0,0,0,0,0,0,0,0,0,0,0.174999849510121,0,0,0,0,0,0,0,0,0,0.171535432098743,0,-0.015104618012054
X601988.CH.EQUITY,0,0,0.232276090892879,0,0,0.0361933906353788,0,0,0,-0.056121711314817,0,0,0.0438878150990135,0,0,0,0,-0.0177239881432875,0.667989539225423,0,0,0,0,0.000373566985546548,0,0,0,0.0112854425454547,0,0,0,0,-0.0947142466543334,0,0,-0.0483537721025259,0,0,0,0,0,0,0,0,0,0,0,0.116094355899271,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485162177776832,0,0,0.129625611111798,0,-0.135693469572453,0,0,0,0.0807860494131136,0,0.177411182163371,0,0,0,0,0,0,0,-0.0832767119035639,0,0,0,0.13762507527676,0.00563131752296892,0,0.0638888464371728,-0.0330762199757883,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0.330394736982308,0.0244702313469843,0.564950124891323,0,0,0,0,0,0,0,0.174553052823532,0,0,0,0,0,-0.0177197831067064,0.128363441469062,0,0,0,0,0,0.0277804311968134,-6.93889390390723e-18,0,0,0,0,0,0,0,0.102027035756733,0,0,0,0,0,0,-0.132466419247832,0,0,0,0
X601328.CH.EQUITY,0.881205212932154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485332459506303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594718500278628,-0.17043705533727,0,0,0.226824228075322,0,0,0,0,0.00328465013012058,0,0,0
X601318.CH.EQUITY,0,0,0.0144588070553539,0,0,0.178004088290278,0,0,0,0,0.173945710991907,0.00384153446622886,0,0,0,0.0338664928122508,0.0635575990161554,0.0459633874141155,0,0,0,0,0,0,0,0,0,0,0,0.194837136899822,0,0,0,0,0,0.173156291290548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.118429326981679,2.77555756156289e-17,0,0.117596831094885,0,0,0,0,0,0,0.0324352377167372,0,0,0,0.332581247490548,0.141677963810939,0,0.0653132981498738,0,0,0.0376042521875411,0.0736876187559285,0,0,0,0,0,0,0,0,0,0,0.00240574455187353,0,0,0,0,0,0,0.0840573037290321,0,0,0,0,0,0,-0.0282106704848008,0.119870296753045
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.147380350548079,0,1.16440122133248,0,0,0,0.101782670420901,0,0,-0.105237045355462,0,0,0,0,0,-0.0476363054795154,0,0,0,0.0562953856396811,0,0,0,0,0.0315094329249742,0,0,0,0,0,0,0,0,0,0,-0.197782607436151,0,0,0,0,0,0
X601166.CH.EQUITY,0.204934750171487,0,0.0637764174732393,0.00476063097003197,0,0,0,0,0,0.353586074019341,0,0,-0.0327036702629389,0,0,3.46944695195361e-18,0.506406897322255,0,0,-0.134127444512236,0,0,0,0,0,0,0.111745539447593,0,0,0,0.179004827958999,0,0,0.115604831928087,-0.17108142305265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0195345010606575,0,0,0,0,0,0.00309017183026265,0,0,0,0,0,0,0.393012434646251,0.0505428806398663,0,0,0,0.111238973688532,0,0.0709748611554303,0,0,0.0572655801260935,0,0,0.359775940135944,0,0,0,0,0,0,0,0,-0.0489247261917534,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0660275546451438,0,0.119423103138425,0,0,0.019203471561354,0,0,0,0,0,0,0,0,-0.0761844539580542,0,0,0,0,0,0,0,0,0,0.0131949055420644,0,0,0,-0.0955936195485056,0,0,0,0,0,0,0,-0.0475452871992363,0,0,0,0,0,0,0.635472833100923,-0.154214575300522,0.0360225670781192,0
X600016.CH.EQUITY,0,0,0,0,0.0468350834784113,0,0,0,0,0,0.0382778107025765,0,0,0,0,0,0,0,0.0484387285000969,0.0126915990893437,0.0814006550093707,0,-0.123443263993569,0,0.520477680065688,0,0,-0.14738509816353,0,0,0,0,0,0,-0.179290151522487,0,-1.38777878078145e-17,-0.54858929666464,0.442688288404153,0.162421480726965,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00653708480829718,0,0,0,0,0,0,0.107056016358211,0,0,0,0,0,0,0,0.085939594942357,0,0,0.040317845567619,-0.0397313072154366,0,0.077799742810129,0,0,0,0.846262715215137,0,0,0,0,0.065776961564642,0,0,0,0,0,0.0397350339134333,-0.0476559629407647,0,0.0308410604242923,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.142362443820406,0,0,0,0,0,0,0,0,0.0999839349709791,0,0,0,-0.244526906397075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67021568861626,0,0,0.193799679339837,0,0,0.0573066200324994,0,0,0,0,0,0,0.00691390647106776,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.209689186123682,0.358594051387256,0,0,0.0414252256687689,0,0,0,0.064977266671074,0,0,0,-0.044110042289871,0,0,0,0.253252624960429,0,0.00894414242185886,0,0,0,0.162854680361067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250693730949195,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.136998592353676,0.0509253977865872,0,0,0,0,0,0,0,0.261421572877695,0,0,0.0654952516123781,0,0,0.0113678957834913,0,0,0,0,0,0.0853717264309844,0,0,0,0.266361606349315,0,0,0,0,0,0.043990455659141,0,0,0,0,0,0,0,0,0,-0.0758163616987289,0
X601169.CH.EQUITY,-0.0107968489893145,0,0.169743524458692,0.690211229668938,0,0,-0.0740131088567037,0,0,0,0,0,-0.0328815126925228,0,0,0,0.0374796512552949,0.0835367597648986,0,0,0,0,-0.0321676482956971,0,0,0,0,0,0,-0.0755175245708598,0,0,0,0,0,0,0,0,0,0,0,0.102342293739658,0,-0.0578770963718388,0,0,0,0.161805010826654,-0.0296094229328437,-1.73472347597681e-18
X2388.HK.EQUITY,0,0,0,0.0462771888523277,0.337542627437195,0,0,0,0.193995712030423,0,0,0,0,0,0,-0.228385996338464,0,0,0,0,0,0,0.00566661708781406,0,0,0,0,0,0.020407290531579,0,0,0,0.0039928682442432,0,0.0606110778232901,0,0,0,0.0349959185756349,-0.0614005221499841,0.0679135552968704,0,0,0.34218429882629,0.0739405443355142,0,0,0,0,0
X600919.CH.EQUITY,0,0.00928562088705903,0,0,0.0184630454155477,0,0,0,0.03022740398367,0,0,0.0263653878445445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210764985069338,0,0,0,0,0,0,-0.0965208448097708,0.102221644656377,-0.0240435940545184,0.236133828592606,0,-0.0615878877080285,0,0,0,0,0,0,0.244765696649648
X601229.CH.EQUITY,-0.153942997579253,0.966544820694405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111065208864566,0,-0.00116996785010323,0,0,0,0,0,0.230885690741135,0,0,0,0,0,0,0,0,0,0,0,-0.00822866865872932,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.26489398677231,0,0,-0.22551396261663,0,0,0.264937750376339,0,0,0.079811445199049,0,0,0.0478199417686251,0,-6.93889390390723e-18,0.276530191808315,0,-0.0203445381721451,0,0,0,0,0,0,0,0,0,0,-0.23394562775723,0.0422144445058539,-0.0398782962637349,0,0.180412405079248,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,-0.228991151805208,0.114911396493889,0,0,0.29085772184287,0,0,0,0.0304981919961164,0,0,0,0.256321682908197,0.254795075793913,0,0,0,0,0.168807248003574,0,0,0,0,0,0,0,0.0705481999103249,0,0,0,0,0,0,0,0.0507791531968408,0,0,0,0,0.125446785510768,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.29922422199462,0,0,0,0.0406239473446363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130425270658381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973483487476902,0.0587499248775691,0,0,0.453459225963224,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.216719975388351,0,0,0.0629655648166757,0,0,0.100562170830821,0,0,0,0,0,0.0172267992018696,0.174734664759096,0,0,-0.0628951474140415,0,0,0,0,0,0,0.129883535077324,0,0.220668463394778,0,0,0,-0.0164431192436219,0,0,0,0.414203322598475,0,0,0,0,0,0
X2882.TT.EQUITY,-0.111511321625491,0,0,0,0,0,0,0,0,0,0,0,-0.108654750769834,0,0,0,0,0,0,0,0,0.00964642439106627,0.10383939898864,0,0,0,0,0.0415799082710957,0,0.167882807740881,0,0.111705617499843,-0.0309509442992301,0,0.066358288777469,0,0,0,-0.277933290841872,0,0,0,0,0.0920842551528797,0.549236095930908,0,0,0,0.0299757805620775,0
