,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.139607068468525,0,0,0,0.132515730714146,0,0,0,0,0.332842648874821,0,0.108058094946202,0,0,0,0,0,-0.0337507404610919,0,0.0902754193026978,0.0540087872723932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114920793396551,0.163743614124897,0,0,0,0,0,0
X601939.CH.EQUITY,-1.73472347597681e-18,0,0,0.136087390136497,0.0196936248027947,0,0,0,0.154808687827704,4.33680868994202e-19,0,0,0,0.155386126132758,0.0319598614474704,0.0118552027842917,0,0,0,0.0321653992951403,0,0.226071073868255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230653046350503,0,0,0,0,0,0.0186382797458571,0,0.0302179973902552,0,0,0,0
X601288.CH.EQUITY,0.226406376749789,0,0,0.298251868413573,0,0,0,0,0,0,0,0,0,0.185518903408195,0,0,-0.0592758347189218,0,0,0,0,0,0,0,0,0,0.0139592883862552,0,0,0,0.0408208069539717,0.108460749389711,0,0,0,0,0,0,0,0,0,0.0525701565148657,0,0,0,0,0,0.0311905647172234,0,0
X601988.CH.EQUITY,-1.73472347597681e-18,-2.16840434497101e-19,0.136911927536822,0,0,0.195091393755661,0.00608010200966235,0,0,0,0,0,0.114092595547822,0.249634981881482,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0606824861887721,0,0,0,0,0,0,0,0.142765203101797,0,0,0,0,0.039737548378587,0,0,0,0,0,0.0198656302875194,0,0,0.0458147557466858,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.0797081900675169,0,0,0,0.0174071013763136,0,0,0,0,0,0,0,0,0.187356884926222,-0.052208175564187,0,0,0.47548891175559,0,0,0,0,0,0,0,-0.0283315307644305,0,0,0.0709897758968315,0,0,-0.0813943763338179,0,0.329816268795625,0,0,0.0267466489893168,0,0,-0.241568965342108,0,0,-0.074094142242049,0
X601658.CH.Equity,0,0.307987443327851,0.00614834556098566,0,0,0,0,0.149131886922832,0,0,0.153705009987872,0,0.138338705921671,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.023652908349306,0,0,0,0,-0.0816138043362302,-0.0205800540839372,0,-0.0527825746702188,0.10236639733449,0,0,0,0,0,-0.0273792384646904,-2.77555756156289e-17
X601328.CH.EQUITY,0.420691245627614,0,0.0723512587765999,0,0,0,0,0,0,0.105669497334706,0.264030981115002,0.182849776335312,0,0,0,0,0,0,0,0,0.00847309353667279,0,0,0,0,0,0,0,0,0,0,0,0,0.029421512477155,0,0,0,0,0,0.0281956577515563,-0.177095156891687,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0286035958602139,0,-0.0899735672540807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657841557727939,0,-0.0224340147438109,0,0.163480733416487,0,0,-0.0170343647317265,0.128155917513175,0,-0.0781632445903127,0,0,0,0,0,0,0,0,0,0,-0.0236372135809536,0,0
X600036.CH.EQUITY,0.0307904931610169,0,0,0,0,0,0.057228896037964,0,0,0,0,1.73472347597681e-18,0,0.0333041338412276,0,0.088932157682836,0.497041156888511,0,0,0,0,0,0,0,0,0,0,0.175461125615588,0,0,-0.0515532329787037,0.111137150255021,0,0,0,0,0,-0.0706747656222358,0,-0.0136278006737422,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0036122779789883,0,0.0421479335009675,0,0,0.25419228425773,0.00844184715823718,0,0,0,0.293617946833952,0,0,0,0,0.0835853647782971,0,0.0200703427462143,0,0,0.0890414352996846,0.164468985399342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132950208333249,0,0,0,0
