,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X601398.CH.EQUITY,0,0.10429385248232,0,0.0919176652803935,0,0,0,-0.0373108688589171,0,0,0,0.397841747736818,0,0,0,-0.101170976699325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035631761775684,0,0,0,0,0.114790338527518,0,0,0,0.157052451050081,0,0,0,0,0.0694909565814589,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0707265042978186,0,0.288503787830481,0,0.102757689290636,-0.105528705765544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307509395275915,0.306035151123034,0,0,0,0,0,0.240307076791984,-0.223469310573245,0,0.23478927438547,0,0.243273546656748,0,0,0,0,0
X601939.CH.EQUITY,0.324662025816733,0,0,0.255978131370451,0,0.13404400984615,0,0,0,0,0,0,0,0,0.11893980440618,0,0,0,0,0,0,0,0.0773204718977337,0,0,-0.0651063122278769,0,0,0,0,0,-0.0253136835241107,0,0,0,0,0,0,-0.0994481710198397,0,0.363314067551559,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.228286753978591,0,0.158863974236646,0,0,0.258408846819607,0,0,0,-0.0686528169607687,0,0,0,0,0,0,0,0.0656873304987902,0,0,0,0,0,0,0,0.045276888936372,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510601853967678,0,0.235091645157548,0,0,0,0,0,0,0.165370898875084,0,0
X5.HK.EQUITY,0,0,0.0394390303510119,0.228155282886924,0,0.166631632231738,0,-0.312133827759211,0,0,0,0,0.0807351243381548,0,0,0,0,-0.0431641896940895,0,0,0,0.420084192177674,0,0,0,0.416567604742774,0,0,0,0,0,0,0.0625903650155351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161668102804509,-0.110134506153297,0
X601988.CH.EQUITY,0.25545628504119,0.0537368441274677,0.22202779254633,0.00101724171453643,0,0,0,0,0.170616476332064,0,0,0.176352809708647,0,-0.207698979445248,0,0,0,0,0,0,0,0,0,0,0.0647923986973784,0,0.0740807138764288,0,0,0,0,0,0,0,0.0542262358556226,0,0,0,0.00832382644999811,0.0891439343108483,0,0,0,0,0.0512453676462925,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196902630677159,-0.0118817224633677,0,0.0968299561768676,0,-0.0264514335796636,0.0291343468729789,0,0.325086493204179,0,0.26330674913364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550680452495568,0.0715871140206781,0,0.0712478924941636,0,0,0,0.0907343028195903,0,0,0,0.118057235344577,0,0,0,0,0,0,0.063861804258845,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0139795944313616,0,0,0,0.0202933604351113,0,0,-0.0436584167409161,0,0.115764392103035,0,0.435097489346349,0,0,0,0.0793973882223426,0,0,0,0,0.065154791999523,0,0,0,0,0,0.055592713260611,0,0,0,0,0,0.107085463259849,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0835237342020324,0.292524963529735,0,0,0.124018755450024,0,0,0,0,0,0,0,0,0,0,0,0,0.0268834949954667,0,0.0397746799368925,0,-0.181075518212813,0,0,0,0,0.246712482372883,0,0,0.0512566626479862,-0.315105265426819,0,0,0,0,0,-0.0273928794861341,0,-0.0392932644114092,0,0,0,0.0147492167075555,0,0,0,0,0.0644675622515503,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.254295161657793,0,0,0,0,0,0,-0.0802279856001331,0,0.115845406733922,0,0.0750476457980008,0,0.38917552460568,0,0,0,0,0,0,0,0,0,0,0,0.381505098685019,0,0,0,-0.296063891223433,0,0,0,0,0,0.343356250240548,0,0,0,-0.97898383440745
