,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X601328.CH.EQUITY,0.0616445943789778,0,0,0.600344653587507,0,0,0,0,0,-0.0702628826837721,0,0,0.00418151550186113,0,0.0581719177986465,0.0171893792472225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151603387575935,0,0,0,-8.67361737988404e-19,0.116025547318213,0,0,0,0,0,0,0,0,0,0,0,0,0.0226577460032019,0,0.112760311917526
X601166.CH.EQUITY,0,0,0,0,0,0.438627543242751,0,0,0,0,0.00902483712703616,0,0,0.0292818713620974,0,0,0.0328328776070317,0,0,0,0,0,0,0,0,0,0,0,0,0.241766698056663,0.0248516838839352,0,0,0,0,0,0,0,0,0.00462727413405556,0,0,0,0.0324536529466239,0,0,0,0.0516268911699453,0.108061901958318,0
X388.HK.EQUITY,0,0,0.288181484712445,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0517583391004848,0,0,0,0.0416354379015557,0.132556934203299,0,0,0,0,0,0.0455950426360186,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0590873256237111,0,0,0.0211798903255213,0,0
X600000.CH.EQUITY,0.296041592812751,0.050335235530255,0,0,0.124914964139196,0,0,0,0.108119034389007,0,0,0,0,0,0,0,0.0299892579353714,0,0,0.0523634055749399,0.0784049419891973,0,0,0,0,0,0,0,0.0275480899519847,0,0,0,0.0257569612114866,0,0,0,0,0,0,0.0546592917515217,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0213628003912071,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.114217915759366,3.46944695195361e-18,0,0,0.426839323484108,0.0770359705055227,0,0.119519673794135,0,0,0.223311983528597,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.041008565518376,0,0,0,0,0.024545580033869,0,0,0,0,0,0,0,0,0,0,0,0.031011141511701,0.277744912622284,0,0,0,0,0,0,0.170639608140649,0,0.0879886872294557,0,0,0,0.0839521823098161,0,0,0,0.0109672974649544,0,0.0758707481791434,0,0.217595977815051,0,0,0
X000001.CH.EQUITY,0,0,0.180000821233184,0,0,0,0,0,0,0,0,0.276704324369308,0,0,0.099530121012571,0,0,0,0,0,0,0,0,0,0,0.138674872212687,0,0,0,0,6.93889390390723e-18,0.0653675037563768,0,0,0,0,0,0.00954334639767082,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957
X16.HK.EQUITY,0,0,-0.0359214024665509,0,0,0,0.171238717400061,0,0,0,0,0,0.117311273439654,0,0,0,0,0,0,0.141809198641935,0,0,0,0,0,0,0,0,0,0,-0.0256119813898835,0,0,0.139828395252739,0,0,0.140551014191253,0,0,0.0906222171554131,-0.142929510017953,0.0267684861637553,0.329135724063324,0,0.014735467567508,0,0,0,0,0
X688.HK.EQUITY,0,0.260321191469388,0,0.0138993235364609,0,0,0,0,0,0.0487682627437513,0,0,0,-1.38777878078145e-17,0.0544849661144046,0,0,0,0,0,0,0,0,0,0,0,0.050041213304686,0.180778403987478,0,0,0.126763003688145,0,0,0,0,0,0.304677088267823,0,0,0,-0.0818064541805869,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0365849733890687,0,0.11191572844023,0.133625603185151,0,0,0,0,0.0695198666718363,0.122957795861756,0.172651927363787,1.73472347597681e-18,0.139254181204342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535683094478359,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0909865987310746,0,0,0.013886656618807,0
X601319.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0.0703334139484292,0,0.203342645695927,0,0,0,0,0,0,0,0,0,0,0.0840389329918206,-6.93889390390723e-18,0,0,0,0,0.123725527553027,0,0,0,0,0,0,0.228039949166232,0,0,0.0733475066907497,0,0.120298802321605,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.593876117803422,0,0,0,0,0,0,-0.126859032518276,0,0,0,0,0,0,0,0.0696393813005373,0,0,0,0,0,0,0,0,0.0490367948606332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151757173645366,0,-3.46944695195361e-18,0.108490240034171,0,0,-0.155881514937788,0,0,0.127928735879715
X601998.CH.EQUITY,0,0.134770795478065,0,0,0.107595974080097,0,0,0.0153769559096798,0.0587144054968219,0,0.0925139928195373,0,0,0.109647658597817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178988351746965,0,0,0,0,0,0,0,0,-0.0408852706948207,0.0551778467682259,0,0,-0.0411091291826419,0,0,0.424493517118159,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.00712380939054443,0,0,0.320974289970532,0.0330059791948292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525784214134405,0,0,0,0,0,0,0,0,0,0,-0.119826216821107,0,0,0,0,0.117899024867668,0,1.38777878078145e-17,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.112743066282326,0,0,0,0,0,0.137990636952632,0,0,0,0,0,0,0,0,0,0,0.475359828482528,0,0,0,0,0,0,-0.0773060154446821,0.00429006293198702,0,0,0,0,0.137982499096516,0,0,0,0,0,0.10498542455799,0,0,0,0.0853148109543638,0.0643769477797914,0,0
X601066.CH.EQUITY,0,0,-0.0708439872784487,-0.0223326289544465,0,0,0,0,0,0.131162011408001,0,0,0,0,0,0.441224694320873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318101861789665,0,0.164353989518444,-0.116797349517469,0,0.0601118631226243,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24327460909528,0,0,0,0,0,0.157780229036659,0,0,0,0,-0.158889837911506,0,0.283905797345256,0,0,0,0,0,-1.38777878078145e-17,0,0.244995684979577,0.256174651229327,0,0,0,0,0,0,0,0,-0.0550397800456869,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.199814173740895,0,-0.00997260015401982,-0.0515789276845497,-0.130387734806844,0,0,0,0,0,0,0.0647578123228265,0,0,0,0,0.113350516247648,0,0,0.437093438418296,0,0,0,0,0.00632067234282372,0,0,0.0356605264035351,0.142698446354973,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0842651013014197,0.0507862117882825,0,0,0,0,0,0,0,0.0557955680897811,0,0,0,0,0,0.0100918532061544,0.0757375868463517,0,0.449120828289023,0,0,0,0,0,0,0.0394764821311398,0,0,0,0,0.0291800004752938,0,6.93889390390723e-18,0,0,0,0,0,0,0.122909991139747,0,0
X601818.CH.EQUITY,0.0288533698832371,0.137585557801944,0,0.0347114666098837,0.028368182889701,0,0,0.0075341878954786,0,0,0.137938663211814,0.273190751290484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155866150930646,0,0,-0.0650995494709032,0,0.240351042323823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.149935692386026,0,0,0,0,0,0,0,0,0.274257232916366,0,0.181589738657305,0,0,0,0,0,0,0,0,0,0,0,0,0.0147215819300681,0,0,0,0,0,0.149716942438539,-0.0260430326517209,-0.00660369278747848,0,0,0.107757974731764,0,0,0,4.33680868994202e-19,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265975991773606,0.0700472433743828,0,0,0,0,0,0,0,0,0,0,0.0894562741308309,0,0,0,0,0,0,0.0349556891189456,0,0,0,0.407339463406899,0.0772071635472663,0,0,0,0,0,0.00340859204998397,0,-3.46944695195361e-18,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0222862559758775,0,0,0,0,0,0,0,0,0.189412788630019,0,0,0,0.0677608068783493,0,0.150650286837339,0,0,0,0,0,0,0,0,0,0,0,0,0.0398793279296012,0,0,0,0.0776933394670361,0.10183014366187,0,0.328788121896279,0,0,6.93889390390723e-18,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.106715017579033,0,-0.0413357368388738,0,0.0551127616580335,0,0,0,0.0655255378432099,0,0,0,0,0,0.116961507241002,0.0623720402344074,0,-0.118823825769725,0.461816917733488,0,0,0,0,0,0,-0.0986874715856924,0.226501652086079,0,0,0,0,0,-0.00798617376928051,0,0,0,0,0,0.0983332873324218,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.251234874132152,0,0,0,0.0512184514855497,0.128116630317921,0,0,0,0,0.144678472360529,0,0,0,0,0.00449088230804152,0.0305555146105277,0.0311568146641116,0,0,0,0,0.37494019277072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076675893318162,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.226588282561369,0,0,0,0,-0.104030470565803,0.35810764105627,0,0,0,0,0,0,0,0,0,0.215283067553421,0,0,0,0.0277634558889034,0,0,0,0,0,0,0,0,-0.00848044981580357,0,-0.0070695686100529,0.0734686925264907,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.151936958223512,-0.0419099201555317,0,0,0,0,0,0,0,0,0,0,0,0,0.348481197264995,0,0,0.526440486428994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432939777981629,0,0.109388013276508,0.0247995226715564,0,0,0,0.0318722363132189,0,0.0629395131362182,0,-0.141470154283291,0,0.150150777342103,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0835340091508711,0,0,0,0,0.0600742244881853,0,-0.0696931510137311,0,0,0,0.0510870047126359,0.0661878129534063,0,0,0,0,-0.0995076522902216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548015808059694,0,0,0,0.208552661333968,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179177320461679,0.880840670576991,0,0,0,0,0,0,0,0,0,-0.207559446733939,0,0,0.105680312746432,0,0,0,0,0,0,-3.49751604983311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.00684066272847965,0,0,0,0,0,-0.116999222451988,0,0,0.0988997001574522,0,0,0.0695648409816539,0.0377278481544311,0,0.0080382225968781,0.223329179520641,0,0,0,0,0,0,0.0524317183180686,0,0,0,0,0.285199419254849,0,0,0.195384563123239,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0681817942256178,0,0,0,0,0,0,0,0,0,0,0.139533263289541,0,0,0,0,0.325924088278181,0,0,0,0,0,0,0,0,0,0.0879104147224131,0,0,0,0.060674992185267,0,0,0,0,0,0.349767210192678,0,0,-8.67361737988404e-19,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917018961900287,0,0,0.123883217614821,0,0,0,0,0.0999406427951355,0,0,0,0,0.129254958051502,-0.0989451613965546,0,0,0,0,0,0.205769620247551,0,0.385365879103338,0,0,0,0,-0.0760476985517382,0.0655828881911385,0,0.143061722670849,0,0,0.00895899520053679,0.136444668410942,0,0,-0.08756344576374
X823.HK.EQUITY,0,0,0.515665436846343,-0.0927936581588389,-0.0926556292508522,0,0.0927865680814654,0.0262065449658199,0,0,0,0,0,0,0,0,0,0.61670800840689,-0.106977473082556,0,0,0,0,0,0.215528098792434,0,0,0,0,0,0,0,0,0,0,0,0.0119657033576158,0,0,-0.346203067672511,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431208352140341,0,6.93889390390723e-18,0,0,0.0122225080970744,0,0,0,-0.229661235448028,0,0,0,0,0,-0.0566299583145916,0.0163461642241933,0,0,0.117937114488868,0,0.589514736464572,0,0,0,0,0,0,0,0,0,0.264952163595511,0,0.0752274550173649
X600999.CH.EQUITY,0,0,0,0,0.0770521208155075,0.021022480369184,0,0,0,0,0,0,0,0,0.0695941263706924,0.0041678338503594,0,0,0,0,0,0,0,0,0.0637782188028909,0,0,0,0,0,0,0,0.43679686424881,0.0476650367468264,0.164412418880482,0,0,0,0,0,0,0,0,0,0,0,0,0.156281581120867,0,0
X601169.CH.EQUITY,0,0.0665987528454138,0,0,0,0,0,0,0,0.134020939110641,0,0,0,0,0,0,0,0,0,0.0855770466351773,0,0,0.0814845885038185,0,0,0,0,0,0,0,0,0.157407118553431,0.197371688503865,0,0,0.037834254384568,0,0,-0.0154338014367696,0,0,0,0,0,0,0,0,0,0.369404935923488,-0.0335854340010655
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0589795572830769,0,0,0.513971570226478,0,0,0,0,0,0,0,0,0.150302111621567,0,0,0,0,-0.284501110158064,0,0,0.185268457871199,0,0,0,0,0,0,0,0,0,0,0,0.120555121930759,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.131384747014598,-0.133798280235429,0,0,0,0.0143657588699301,0,0,0,0,0.112655107597867,0,-0.00221469093432246,0,0,0,0,0,0,0,0,0,0,0,0,0.103576018918099,0,0,0.309749965362061,0,0,0,0,0,0,0,0,0,0,-0.00335236804454995,0,0,0,0,0,0.138305108130827,0.472744710661059
X600015.CH.EQUITY,0,0.217943834470658,0,0,0,0,0,-0.115647681155183,0,0,0,0.347986004984481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0984125486513022,0,0.113458121710177,0,0,0,0,0.266719076686497,-0.0633421589118709,0,0,0,0,0,0,0,0.107722066940301,0,0,0,0
X2891.TT.EQUITY,0.274087802696736,0,0,0,0.0368808348557748,0,0,0,0.0194464986476374,-0.085288280281013,0,0,0,-0.18624973213128,0,-0.0689288727861486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132631936579103,0,0,0.0945029620100412,0,0,0,0,0,0,0,0,0,0,0.576886945037487,0.215796070670425,0
