,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0.237391077145985,0,0,0,0,0,-0.0843877181790875,0,0,0.219372913177825,0,0,0.0257405961706383,0,0,0,0,0.225293176169739,0,0,0,0,0,0,0,0,0.0561941980950734,0.188085746531636,0,0,0.111771331958437,0,1.73472347597681e-18,0,0,0,0.0211955376049976,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0887092955378357,0,0,0,0.275717288361338,0,0,0.083809057390648,0,0.0540477470963419,0,0,0.00613619781786292,0,0,0,0,0.0247916249642599,0,0.0100768359938391,0,0,0,0,0,0,0,0,0,0.20160494255529,0,0,0,0,0,0,0.0414188826499282,0,0,0,0,-8.67361737988404e-19,0,0,0.186222631181478,0.0309967959119384,0,0,0.0442701237183445
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.321068090283105,0,0,0,0,0,0,0,0,0,0.22340819193118,0,0,0.0260807254256888,0,0.192649498021163,0,0,0,0,0,0,0.00681939137068435,0,0,0,0,0,0.0558420995932121,0,0.0495194332051227,0,0,0,0.0829976851368908,0.0465044558551484,0,0,0,0
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423010190165313,0,0,0,0,0,0.156560237770897,0,0,0,0,0,0,0.0877143167022447,0.121846346810573,-0.0252236152869419,0,0,0,0,0.151579738622619,0,-0.188700879907924,0.124062019776811,0,0,0.117953815651749,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850524897834664,0,0,0,0,0.0015733379816861,0.0186903175836831,0,0.24684140548333,0.240233865151185,0,0,0,0,0,0,0,0,0,0,0.298610667639646,0,0,0,0.125298267503748,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0443759006713154,0,0,0.0856406606827628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17946342752242,0.00918837397359786,0.479902851535785,0,0,0,0,0,0,0.0616666495558413,0,0,0,-0.0873217814596661,0,0,0,0,0,1.73472347597681e-18,0.0583357167417883,0,0,0
X000001.CH.EQUITY,0,0,0.491984894629631,0,-6.93889390390723e-18,0,0,0,0,0.0585321823761362,0,0,0,0.0251816849972061,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0321481483317044,0,0.0042581203624713,0.0712004606749692,0,0,0,0,0,0.0510800049094667,0,0,0,0,0,0,0,0.144209587910255,0,0,0,0,0,2.77555756156289e-17,0.164673774177686,0,0,0
X601601.CH.EQUITY,0,0,0.0357142047115907,0.0753982367209788,0,0.0266151673548625,0.0347908076838209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431646298389906,0,0,0,0,0,0,0,0,0,0,0.00138532012088372,0,0,0,0,0,0,0,0,0,0.123292254540118,0,0,0,0,0.182431178970333,0,0
X600016.CH.EQUITY,0,0.0744762719681514,0,0.123429419598958,0,0,0,0,0,0,0.240850026410651,0,0.130770795612837,0,0,0.0349573938712206,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124312666250483,0,0,0,0,0.265861457693499,0,0,0,0
X601319.CH.EQUITY,0,0,0.0901572363020529,0,0,0,0,0,0.133969448347551,0,0.196534348081659,0,0.019218454054845,0,0,0,0,0,0.0185548059529071,0.101119477877839,0,0,0,0,0,0,0,0.0737574470694755,0,0,0,0,-6.93889390390723e-18,0.267529861414263,0,0.00232993147598271,0,0,0,0.0325837907010164,0.0149578941571917,0,0.0509021258092662,0,-6.93889390390723e-18,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0449102916703006,0,0.314664786388715,0.280970123173061,0,0.0427832790710627,0,0,0,-0.161058157632844,0,0,0,-0.0895244142683612,0,0,0,0,0,0.625253051618887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0055628101573443,0,0.114845309216274,0.0771645669488156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373317063355225,0,0,0,0,0,0,0,0,0,0,0,0.361897606122251,0,0.0580669460542532,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0188349358462999
X601066.CH.EQUITY,0,0,0,0,0,0,-0.260147977589768,0.154434190982392,0,0.14854351179863,0,0,0,0,0,0.285015107895263,0.433690160767259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703864183588778,0,0,-0.0110205724415496,-0.058916933843019,0,0.187607573806781,0,0,0.15291537969781,0,0,0,0,0,0,0.131439289207153,0
X601998.CH.EQUITY,0,0.0538997450035987,0,0,0.162443911597885,0,-0.0498312525295031,0.00972056427492478,0,0,0,0,0.123187960026514,-0.0280227091630821,0,0,0,0,0,0,0,0,0,0,0.0187792409806056,0,0,0,0,0,0.148865933444351,0,0,0,0,0,0,0,0,0.00617544313436927,0,0,0,0,0,0.545350524321282,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0919985334139861,0,0,0,0.297935107131957,0,0,0,0.481410875446671,0,0,0,0,0,0,0,0,0,0.194742466993684,0,0,0,0.0142056750181139,0,0,0,0,0,0.0931684445449809,0,0,0,0,0,-0.101655294506933,0,0,0,0,0,-8.67361737988404e-19
X267.HK.EQUITY,0,0,0,0,0,0,0,0.154721483811513,0,0,0,-0.299020594650456,0,-0.0284449178047372,0,0.0257606326487523,0,0,0,0,0.0350110348225335,0.0169818865081653,0.176024981173181,0,0,0,0.423123240671892,0,0,0,0,0,0,0,0,0,0,0.145944665753527,0.164064527287712,-0.125666672880448,0.134154808232247,0,0,0,0.19596539407115,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0107378960267205,0.143946289672833,0.0578009650784915,0,0,0.0933885961672599,0,0,0,0,0.146898519410335,0,0,0,0,0,0,0,0,0.232388184328235,0,0,0,0,0,0,0,0,0.209894442947951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192327434843555
X600048.CH.EQUITY,0,0,0,0,0,0.174542472625706,0,0.0274538998557645,0,0,0.0689434668085358,0,0,0.601348538303207,0,0,0,0,0.0479253917767716,0,0,0,0.0760857668994424,0,0,0,0,0,0,0,0,0,0,0,0,0.0129261976279626,0,0,0,0,0,0,0,0,0,0,0,0.036358128790023,0,0
X601818.CH.EQUITY,0,0,0.0451653427786867,0,0.0795809764900135,0,0,0,0,0,0.245674473743922,0.34225589105367,0,0.0360208844698043,0,-0.109090725836701,0,0.0260213011928015,0,0,0,0,0,0,0.00776380069996922,0.306955042208969,0,-0.073786510731175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355182703234801,0,0,0,0,0
X1113.HK.EQUITY,0,0.0210045390378122,0,0,0,0,0.0492814448864381,0,0,0.0553332523542215,0,0,0,0,0.0642064468314381,0.146659663686654,0,0,0.0444482499294709,0,0,0,0,-8.67361737988404e-19,0,0,-6.93889390390723e-18,0,0.352941948147521,0,0,0,0,0,0.284567582605769,-0.0426367694050584,0,0,0,0,-0.110793356293841,0,0,0,0,0,0.148221422990668,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536385700178806,0.0868905880664638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852041880867248,0.211155484810132,0,0.103854615771989,0.0877766212624069,0,0.111590465789561,0,0,0,0,0.292638369815866,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.051818949746053,-0.0432984216576822,0,0,0.0238981943527176,0,0,0,0,0,0.0935996676025369,0,0,0,0,0,0.0388839309143615,0,0,0,0,0,0,0.0369507613368196,0,0,0,0,0,0.012860642721543,0,0,0.175391831115639,0,0,0.00880212820212378,0,0.138881653596066,0.20383901341395,0.0608284107879997,0,-0.00872505154697534,0.318822478234577,0
X12.HK.EQUITY,0,0,0,0,0,-0.178386007865378,0.28044014689547,-0.00988206188844075,0,0,0,0,0,0.268679149753287,0,0.397276600990642,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.228287994287272,0,0.333967623269529,0,0,0,0,0,0.1273778600258,0,0,0,0,0,-0.0775360013406341
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855108820738422,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0196712053814333,0,0,0,0.0961214202805712,0.282511989571593,0,0,0,0,0,0,0,0.149546864869662,0,0,0.106785466061,0,0,0.118277981322457,0,0,0,0,0.12568010044659,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0163076055983459,0.376080362791627,0,0,0,0.181975771775846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181407909601254,-1.38777878078145e-17,0,0,0,0,0,0,0.0277612698127329,0,0.0554625963921375,0,-0.0215831419312389,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,-0.0458711423577836,0,0,0,0,0,0,0,0,0,0,0,0.420743546337582,0,0,0,0.152316557599709,0,0,0,0,0,0,0,0,-0.158461612903847,-0.00605751211305061,0,0,0,0,0.309557585431756,0,0,0,0,0,0,0,0,0,0,0,0,0.233941269939369,0,0.0250721271517345
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799953028794161,0,0,0,0,0.0773267573326902,0,0,0,0,-0.0716846699919961,0,0,0,0,0,0.471622135475978,3.46944695195361e-18,0,0.0810628496434064,0,0,0,0,0,0,0,1.73472347597681e-18,0.103639126515704,0,0,0,0.283581459720677,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.184635855512421,0,0,0,0,0.211196355021039,0,0,0,0,0,0,0,0.0320465200529757,0,0.0425496288629419,0,0,-0.186918686322781,0,0,0,0,0,0,0,0,0,0,0.0215324231124617,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.652605780349708,0,0.0854585087973671
X601229.CH.EQUITY,0,0,0,0.0499625915779011,0,0,0,0,0,0.302427894247904,0,0,0.238685105136693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092730512818361,0,0.400028988808113,0,0,-0.10160731050614
X300059.CH.EQUITY,0,0,0,0,-0.12250320200608,0,0,0.23249108820082,0,-0.0929383833202961,0,0,0,0,0,0,0.93763322861053,0,0,0.0431035434768677,0,0,0,0,0,0,0,0,0,-0.136057421306931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.0417838211450806,0,0,0.0807227757779341,0,0,0,0,0,0.0550192506382004,0,0,0,0,0,0,0,0.387325494011412,0,0,0,0,0,0,0,0,0,0.0110865166986232,0,0,0,0,0,0,0.0445293904350781,0,0.172557323628612,0,0,0,0,0.0858767164074087,0,0.110827240655691,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0487202570636917,0,0,0,0,0,0,0,0,0,0.0495109735896906,0,0.166040168412465,0,0,0,0,0,0,0.0293074388615758,0.0502538263711269,0,0,0,0,0,0,0,0.187927047122988,0,0,0,0,0,0,0,0,0,0,0,0.255761137466817,0,0,0,0.185268372976563,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307039455003762,0,0,0,0,0,0,0.0496364269098794,0,0,0,0,0,0,0,0,0,0.152940392842833,0,0.0678802143014823,0,0,0.156109291737286,0,0,0.149056620854109,0,0.16180798236412,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.109483545856133,0,0,0,0,0,0,0,0.0737179952159117,0,0,0,0,0.102419106806709,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0939850333871108,0.0445738598028103,0,0.235461408757511,-0.00772334307375483,0,0,0,0,0,0,0.376449115130696,0,0,0.00606379434823024
X600015.CH.EQUITY,0.18037781061366,0.0539084214098511,0,0,0,0,0,-0.0760615490784396,0,0,0,0.452131665791757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488030754536862,0,0,0,0.306542601235055,0,0.0410048613639577,0,0,-0.06849177238528,0,-0.0200852087473616,0,0,0,0.0535615596895793,0,0,0,0.014057455174243
X2881.TT.EQUITY,0,0,0,0,0,0,0.16326988061708,0.0326985405099826,0,0,0,0.0245004612773635,0,0,-0.13234578552183,0,0,0,0,0.206716855723135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393254584811072,0,-0.0381018048818396,0,0,0.174530506111836,0,0,0,0,0,0,0,0,0,0.432366216095227
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.161618180393824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171928793452586,0,0,0,0,0,0.457083415546531,0,0.00495642288556263,0,0,0.00910450947462691,0.0634449449399185,0.0450348549089899,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.526542161073679,-0.0770799572333189,0,0,0,0.124147078103604,0.0102876935733981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553272395992612,0,0,0,0,0,0,0,0,0.289916391229575,0,0,0,0,-0.0859520908499318,0,0,0,0,0.513715439566182,0.634376568373162,0,0
