,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity
X601658.CH.Equity,0.00091810950765478,0,0.157196710064775,0,0,0,0.138063329725637,0,0,-0.00835789075448801,0,0.0852576599894236,0,0,0,0,0,0,0.475221367726534,-0.0146673373227311,0,0,0,0.0244703158387081,0,0,0,0,0,0,0,0.0430687916702445,0,0,0,0,0,0,3.46944695195361e-18,0,0.0376264950222569,-0.144323711069504,0,-0.0726572530881875,0,0,0,0,0.0941636081551333,0
X601166.CH.EQUITY,0,0,0,0,0.155891642572114,0.0172437145459031,0,0,0,0,0,0,0,0.101868493729981,0,0,0,0.00995770757367425,0,0,0,0,0,0,0,0,0,0,0.154530190533502,0,0.275442028557942,0,0,0,0.0593708848140053,0,0,0.0255145169985381,0,0,0,0,0,0,0.117350269042364,0.0199536855697803,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567579501734308,0,0,-0.121776295110473,0.219607326629451,0.164353837870441,0,0,0,0,0,0,0,0,0,0,0,0,0.0257130741204929,0.0713689157728129,-0.0352197894049765,0,0.0430374119654606,0,0,0,0.0148157485641206,0,0,0,-4.33680868994202e-19,0,0,0
X000001.CH.EQUITY,0,0.0547178432261361,0.0387175638523023,0.0116954555348221,0.569400145780561,0,0,0,0,0.0100575357296557,0,0,0,0,0,0.00764548977659548,0,0,0,0,0,0,0,0.0610216306143797,0,0,-0.295109820997449,0.0539698045195298,0.131266519744894,0,0.130867995339575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034653218935937,0,0
X000002.CH.EQUITY,0,0,0,0,0.17060547910207,-0.269615525901502,0,0,0.396250141101842,0,0,0.131553239969979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461095087918058,-0.0884211538134969,-0.131802761130722,0,0,0,0,0,0,-0.0437040848830778,0,0,0,0,0,-0.103866992071608,0.1509364904158,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0223467388080447,0,0,0,0,0.0555151856680009,0,0,0,0.0151267555821932,0,0,0,0,0,0,0.0396336836467514,0.343800997457799,0,0,0,0,0,0.0609372315817682,0,0,0,0,0.206009871672504,0,0,0,0,0,0.0283443399564684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0139619086496716,0,0.0395333868650653,0,0,0.0140069234951534,0,0,0,0.0157032202477625,0.718012215233149,0,0.109075638607007,-0.0568551981094106,0,0,0,0,-0.110124700252788,0,0,0.0833079974081318,0.0134726165910382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983315713506153,0,0,0,0,0,0,0,0,0,-0.0255286227804285,0
X601601.CH.EQUITY,0,0.308312952303799,0,0.168615901291302,0,0.186481391098492,0,0,0,-0.0741251979274838,0,0.202705377505736,0,0.0518980840163149,0,0,0,0,0,0,0.279218553763508,0,0,0,0,0,-0.179031567265983,0,0,0,0.0232811250405152,0,0,0,0,0,0,0,0,0,0,0,-0.0134878435204743,0.0325093946070298,0,0,0,0,0,-0.0213801070794946
X600000.CH.EQUITY,-8.67361737988404e-19,0.171057037483847,0,0,0,0,0,0,0,0,0,0.0599693973682953,0,0,0,0.367424061618258,0,0,0,0,0,0,0.0411761861914819,0,0,0,0,0,0,0.0310281210162541,0.00934753765164252,0,0,0,0,0,0.0034332979797118,0,0,0.0353951454009682,0,0,0,0,0,0.0140566087543803,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.176486362555725,0,0,-0.0899409501050102,-0.0431882401836116,-0.086083348433928,0,0,0,0,0,0,0,0,0,0,0,0,0.116149267392015,0,0,0,0,-0.396908259685591,0,0.259165636592821,0,0,0,0,0.00618639625680465,0,-0.0216487838508676,0.279233172325061,0,0.159442331051498,0,0.268840277149134,-0.0667910665763825,-0.0773265297251671,0.308257424515699,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0.0707877473543033,0,0,0,0,0,0,0,0.245799324865113,0,0.176069792972886,0,0,0,0,0,0,0,0,0.0208120386300505,0,0,0,0,0.297983206065059,0,0,0,0,0,0,0,0.0455797361321965,0,-0.0316448058021267,0,0,0,0,0,0,0,0,-0.113329477606083,0
X300059.CH.EQUITY,0,0.0163892383925642,0,0,0,0.144513924791417,0,0,0,0.013238181904602,0,0,0.0437071431371684,0,0,-0.0285864500706858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078963898590789,0,0,0,0.148586398778072,0,0,0,0,0,0,0.00895477772610583,0.057623639595036,0,0,-0.0256698642960718,0,-0.019095943258173,0,0,0.548112296257962
X601998.CH.EQUITY,0,0,0.0277902862027517,0.232951756671974,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.03842559713438,0,0.23252849617019,0,0.059949102843213,0,0,0,0,0,0.0149684768381709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102312884593537,0.0662672371170436,0,0,0.290671230759207,0,0,0,0,0
X1109.HK.EQUITY,0,0,-4.33680868994202e-19,0,0,0.0996628514071944,0,0,0,0.0446282147309155,0,0,0,0,0,0,0,0.155712126340066,0,0.237214640595738,0,0,0,0,0,0,0,-0.0569590030913163,0,0.0292372717410023,0,0.102403111779807,0,0,0,0,0.157490193130503,0,0,0.122452460313924,0,0,0,0,0,0,0,0,-0.0170439228565417,0
X600016.CH.EQUITY,0,0,0.29728152477004,0,0,0.111707161603758,0,0,0,0,0,0,0,0.00285525580309294,0,0,0,0,0,0.0927273316633448,0,-0.0346502804457214,0,0.025239049373801,0,0,0.0981538029575255,-0.0139970858292653,0,0.166927507629909,0,0,0,0.705794168200969,0,0,0,-8.67361737988404e-19,0,0,-0.467260029538659,0,0,0.265233090600797,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.00884784217367488,0,0,0,0.177518213647872,0.122362141894197,0.0180016982266696,0,-0.274153426002566,0,0,0,0,0.187082872825856,0,0,0,0,0,0,0,0,0,0,0,0,0.263375182021596,0,0,0,0,0,0.16738601685169,-0.172930072015925,0,0.126091842280331,0,0,0.201593738713202,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.306209933159263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.559204649729997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955359799996214,0,0.256279009236581,-0.0999714990457153,0,0,0,0.387945193138361,0,-0.0172492964437899,0,0,0,0,0.190881988208614,0,0,-0.120518274787386,0,-0.00185516836178762,-0.0771432977583102
X11.HK.EQUITY,0,0,-0.0380667493644316,0,0,0,0,0,0.414159488917608,0.0149397780871429,-0.193227439077322,-0.0399315256405146,0,0.170431940114202,0,0,0,0,0,0,0,0,0,0.119764433689439,0,0.201070128479493,0,0,0,0,0,0,0,0,0,0,0.229092503747929,0,0,-0.0264601620238775,0,0,0,0,0,0,0,0,0.0995367431059296,0
X002142.CH.EQUITY,0,0,-0.061655214700325,-0.129971271094545,0.49990036950192,0,0,-0.210134678309069,0,0,-0.027599303467385,0,0,6.93889390390723e-18,0,0,0,0,0.0763306217297994,0,0,0,0,0,0,0,0,0,0,0,0.110186508147359,-0.0502909504846641,0,0,0,0,0,0.41561488188977,0.0863544897094736,0,0,0,0,0,0,-0.0762172024961204,0,0,0.0166253015884387,0
X600048.CH.EQUITY,0.155835306791843,0,0,0,0,0,0,0,0,0.0128607932267827,0,0,0,0,0.535325918850372,0,0,0,0.0550693103956397,0,0.0293742860574227,0,0,0,0,0,0.0401873755011004,0,0.0647107505125743,0,0,0,0,-0.161555503298967,0,0,0.165090805856123,0,0,0,0,0,0,0.0524629957854933,0,0,0.228151245648038,0.105527672462634,0,0
X601818.CH.EQUITY,0.165647257266393,0.0754833192817261,0,0,0,0,0,0,0,0,0,0.116828607228018,0,0,0,0.0388619288214399,0,0.0241680256720818,0,0,0,0,0,0,0.0526378718360427,0.08421935605963,0,0,0.0690235238504535,0,0,0,-1.73472347597681e-18,0.0584237940472639,0,0,0,0,0,0,0,0,0,0,0.222263454333045,0,0,0.0859126843437788,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.21398110757484,0.255877276912612,-0.139794134211023,0,-0.0895170161862807,0,0,0,0,0,0.313900948945697,0,0,0,0.136372735226766,0,0,0.294383738279116,0,0,0,0,0,0,-0.101222647359982,0,0,0.0839142820279405,0,0,0,0,-0.0097696997536733,0,0,0,-0.28142222345515,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.179060227726603,0,0,0,0.154266350808961,0,0.0197554402234406,0.311115070856134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116826073225582,0,0,0,0,0.0926209952349074,0,0,0,-8.46400012629945e-05,0,0.0364088428139819,0.0787910627108397,0,0,-0.0703975790693823,0.157972485740403
X601688.CH.EQUITY,0,0,0,-0.0795979260635701,-0.110589635004797,0,-0.0249530211262983,0,0,0,-0.0114739087019854,0,0,0,0,0,0,0,0,0,0,0.107799619684916,0,0,0.367277664192004,0,0,0,0,0,0,0,0.164659969762439,0,0,0.303170114364299,-0.0162075286111124,0.181197429588974,0,0,0,0.0784139009206245,0,0,0,0,0,0,0,0.106562641620087
X600837.CH.EQUITY,0,0,0,0,0,0,0.00861848747141108,0,0,0,0,0,0.247694557597544,0,0.0172141448750786,0,0,0.135675454134464,0,0,0,0.194589573598606,0,-0.0873083097232521,0,0,0,0,0,0,0,0,0.0337412851006942,0.265335597916225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145477402759169,-0.0148782796338231,0.0150813257484715
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0633899567200026,0,0,0,0,0,0.106075916048645,0,0,0,0,0.207533297425996,0,0,0.0766608576969638,0,0,0,-0.317868890286359,0,0,0.0932437595707346,0.161869274250627,0.103000646187606,0.112459106658859,0,0,0,0,0,0,0.167511705021883,-0.0028836053408312,0,0,0,0,0,0,0.0351342505444435,0.0859034514891967
X267.HK.EQUITY,0.303402636572223,0,0,0,0,0,0,0.207567799048687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426068167519888,0,0,0,0,0.179525264689363,0,0,0,0,0,0,0,0.10775234780699,0,0,0,0,0,0,0.112915110552689,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.375607867793008,0,0,0,0,0,0,0,0,0,0,0,0.0331743499702519,0,0,0.226981911170238,0,0,-0.0194793291802436,0,0,0,0,0,0,0,-0.10070642892948,0,0,0.188532128261377,0,0.0364886809649117,0,0,0,0.0797289885716053,0,-0.0586047258331694,0.0975249291905566,0,0,0,0,0,0
X002736.CH.EQUITY,0.0321881623738295,0,0,0,0,0.192126196628576,0,0,0,0,0,0,0,0,0,0,0.0976415656240565,0,0,-0.0367726695940025,0,0,0,0,0,0,0,-0.0395735853169138,0.0139256231704378,0,0,0,0.106007612058117,0,0,0,0,0,0,0,0.405675104153078,0,0,0,0,0,0,0,0,0.0272712247825238
X12.HK.EQUITY,0,0,-0.0455094134293413,0,0,0,0,0.376523325308595,-0.0270572880608938,-0.0857326401562468,0,0,0,0,0,0,0,0.275366490692531,0,0.548705583849802,0,0,0,-0.0324304127663,0,0,0,0,0,0,0,0,-0.0352303739496626,0,0,0,0,0,0,0,0,0.116493025612949,0,0,0,0,-0.154574153997483,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.174714064181053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166845305007812,0,0,-3.46944695195361e-18,8.67361737988404e-19,0.131170108279627,0.267813955834419,0,0,0.0825071498780674,0,0,0,0,0,0,0.146885312676037,0,0.114159203692541,0,0.40144905279253
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120511743585367,0,0,0.243474394723119,0,0.160784492271153,0,0,0,0,0,0.0750201754923807,0,0,0,0.187998061274644,0,0.18773064174902,0,0,0,0,-0.292179375984288,0.0755362955974405,0,0,-3.46944695195361e-18,0,0,0,0,0,0.149405366009837,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.217573284944693,0,0,0,0,0.0192066013082808,0,0.133798853551875,-0.201310390046181,0,-0.119894284782423,0,0,0,0,0,0,0,0,0,0.174901483324388,0,0,0,0,0,0,0,0,0,0,-0.103556152118559,0,0,0,0,0,0.0497018519736253,0,0.727023532445604,0.180585795042229
X001979.CH.EQUITY,0,0,0,0,0,0,0.196142268243506,0,0,0,-0.115454231038194,0,0,0,0,0.075101080888839,0.0942687953983004,0.280032539589876,0,0,0,0.147307386115805,0,0,0,0,0,0,0.0282347164924056,0.193208227741148,0,0,0,0,0,0,0.0185873847281085,0,0,0,0,0,0,0,0,0,0,0,-0.19787319841784,0.012371317672256
X601229.CH.EQUITY,0,0,-0.0101791406391748,0,0,0,0,0,0.29296652852963,-0.111624251925001,0,0.169234470334847,0,0,0,0,0,-0.222233068577931,0,0,0.177809573937842,0,0,0,0,0,0,0,0,0,0.4220130191707,0,0.156802924819689,0,0,0,-0.122735444430902,0,0,-0.00396201791442945,0,0,-0.350674224177281,0,0,0,0,0.343099342263766,0,0
X000776.CH.EQUITY,0,0,0,0.062044745897333,0,0,0,0,0,0,0.0467872036569524,0,0,0,0,0,0,0,0.130394651190421,0,0,0,0,0.0655343279012696,0,0,0,0,0,0,0,0,0.0407256405521402,0,0.263590104230524,0.175987777298711,0,0,0,0,0.132187004160198,-0.00741385624258367,0,0.0838362778305984,0,0,0,0.0671913631828728,0,0.111969101631256
X823.HK.EQUITY,0,0,0,0.22861779482817,0.22556185376522,0,0,0,0,0.120203854942016,0,0,0,0,0,0,0,-0.0759523583533825,0,0.314865244049003,0,0,0,0,0,-0.115927878606824,0,0,0,-1.73472347597681e-18,0,-0.336426483693812,0,-0.289755323133588,0,0,0.0952723882788641,0,0,0.214605189742001,0,0,0.166540241715485,0,0,0,0,0,0,0.0780573948786789
X601169.CH.EQUITY,0.0220071915457697,0,0,0,0,0,0,0,0,0,0.103112486759767,0.00302280584982844,0,0,-0.0712183352991503,0.195250110718801,0,0,0,-0.00417727396048148,0,0,0.120687664301226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280442871799378,0,0,0,0,0,0.308040700461288,0.180129805109665,-0.0015358639508024,0,-0.000912506451772761,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694414660520114,0,0,0,-0.141400358944677,0,0,0,0,0,0,0,0,0,0,0.195421935062863,0.208077378649853,0,0.0289419546308682,0,8.67361737988404e-19,0,0,0,0.0487770044177091,0,0.602945038659796,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,-0.0294001420506953,0,0,0,0,0,0,0,0.131894021227529,0,0,0,0,0,0,0,0,0.341023358183384,0,0,0,0,0,0,0,0,-0.165178135234986,0,0.0214763176096422,0.0655947068984466,0,0.298328433445229,0,0,0,0,0,0,0,0,0,0.0361744881011179,0,0,0,0
