,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0.144474541879968,0,0.211355316115953,0.0195397487929123,0,0,0.132583818209321,0,0,6.93889390390723e-18,0,-0.0367497784393073,0.218853201640568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129971814357795,0,0,0,0,0,0,0,0,0.0862671280197916,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.226729190900151,0,0,0.285874163144486,-0.58493045692426,0,0,0,0,0,0,0.0436460389930617,0,0,0,0,0,0,0,0,0.345065534734862,0,0.153534058451321,-3.46944695195361e-18,0,0,0,0.0294305311619136,0,0,0,0.286972561887721,0.346210362525851,0,0,0,0,0,0,-0.431652891233165,-0.0530742276344115,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.216638680811804,0,0.126034209164987,0,0.040633451218869,0,0,0,0.501485822322652,0,0,0,0,0,0,0,0,0,0.0845963534980087,0,0,0,0,0,0,0,0.115650454871455,0,0,0,0,-0.13919243199239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0253221545411732,0.20865092802264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787003237510071,0,0,0,0,0,0.155555201888715,0,0,0,0.554693584976087,0,0,0,0,0,0,0,0.181930379951465,0,0,0,0,0,0,0.109712120845211,0.159335292872492,0,0,0
X16.HK.EQUITY,0,-0.0399924233830603,0,0,0,0,0,0,0,0,0,-0.00538921307344377,0,0,0,0,-0.300786872314227,0,0,0,0,0,0,0,0,-0.13888911924998,0.0926752967694284,0,0,0.267763560207288,0.272408730944561,0,0.242098959444268,0,0,0,0.579911867578173,0,0,0,0,0.026193109358461,0,0,0,0,-0.0763148717781702,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0237853550855041,0.0309204888834984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269207020237704,8.67361737988404e-19,0,0.03364704825131,0.742350992342101,0,0.0359572540525193,0,0,0,0.0764558872123695,-0.0714937401911299,0,0,0,0.015061498683127,0,0,0.121125561040133,0,0
X601601.CH.EQUITY,0.0955847143116808,0.107037495035499,0,0,0,0,0.0673010618068311,0,0.135767361175664,0,0.0683776933947094,0,0,0.074863593798203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342317003161187,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0.393294262225032,0.234248108492115,0,0,0,0.30086301130114,0,0,0,0,0,0.156153437479696,0,0,0,0,0,0,0,0.0831916128689987,0,0.0180378780692966,0.0820496135134648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.055441028342337,0,0,0,-0.397490444863648,0,0,0,0,0.0497989660495158,0,0,0,-0.0379200617500315,0,0,0.707257337303209,0,0,0,0,0,0,0,0.40439459280585,-1.38777878078145e-17,0,-0.185760389198653,-0.195249699360021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134610200027616,0,0.0463089872405158,0,0,0.0192192462265149
X267.HK.EQUITY,0,0,0,0,0.0636584675344333,0,0,0,0,0,0,0,0,-0.010039609056532,0,0,-0.467664340162619,0,0,0,0,0,0,0,0,0,0,0,0,0.18819294767623,0,0,0,0,0.243904807454713,0,0.125910326383943,0,0,0.305708203688113,0.178174724251973,0,0,-0.292422909990203,0,0.384947523596433,0,0,0
X688.HK.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.171875426634983,0,0,0,0,0,0,0,0,0,0,0,0,0.0879146272962021,0,0,0,0,0,0,0.276988833426864,0,0,0,-0.148594857929614,0,0.0965638646830518,0,0,0,0,0,0,0,0,0.0749833366133811,0,0,0,0.034909218846715,0,0,0
X600016.CH.EQUITY,0,0,0,0.0489757157653514,0,0,0,0,0,0.138871894322595,0.00210114335385226,0,0.119403895625748,0,0,0,0.0777369880561675,0,0,0,0,0,0,0,0.0445244261795656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181780949876354,0,0,0.363147286710735,0,0,0,0,0,0
X601998.CH.EQUITY,0.000139663581652801,0,0,0,0,0,0,0,0,0.512416240216359,0,0,0,0,0,0,0,0,0,0,0,0.0780499093256456,0,0,0,0,0,0,0,0.0182462816160991,0,0,0.0570028522892148,0,0,0,0,0,0,0,0.0606829871286858,0,0.206369720354935,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0427445051889853,0,8.67361737988404e-19,0,0.0205844829717614,0,0,0,0.0391123879252865,0,0,0,0,0,0,0,0,0,0.0120864978138036,0,0,0,0.208037984934158,0,0.301889120299779,0,0,0.0480889359926151,0,0,0,0,0,0.298533246213044,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.00529783711507533,0,0.0713319768734209,0,0,0.16404708080966,0,0,0,0,5.42101086242752e-20,0,0,0.0880182922098922,0,0,0,0,0,0,0,0,0,0,0.0508830266760538,0,0,0,0.155931917358821,0,0,0,0.0797463723975679,0,0,0,0,0,0.161311979662091,0.0311861107361748,0,0,0,0,0,0
X2007.HK.EQUITY,-0.219975375229633,0.222206801671064,0,0,0.125015207072921,0,0,0.125009939606634,0,0,0,0,0,0.0520823324535637,-0.0462288411391945,0,0,0,0.0326175794489735,0,0.117763221465682,0,0,0,0,0,0.0922230405237184,0,0.1076889406813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165000466904782,0.464370808322592,0,0,-0.101605271629165,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0819295084057968,0,0,0,-0.0435209353233933,0,0,0,0,0.0407407983633672,0,0.126369945349185,0,0,0.358984654681749,0,0,0,0,0,0,0.0981028842834766,0.0659373428933466,0,0,0.0458902793221253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761921574227692,0
X601818.CH.EQUITY,0,-0.0531856203754098,0,0,0,0,0.154009793624408,0,0,0.126931496943875,0,0,0,-0.129371907589211,0.0408016892808204,0,0,0,0,0,0,0.615778860680672,0,0,0,0,0.198015959606992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440237978295827,0,0,0,0,0,0.0630786064609319,-0.0448337797694276
X1113.HK.EQUITY,-0.180700344137478,0,0,0,0,0,-0.0569645162028161,0.112347982374206,-0.0806786181221916,0,0,0.0019059304102639,0,0,0,0.0060845805532047,0,0,0,4.33680868994202e-19,0.0579811009701268,0,0,0,0,0.226731737831939,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0905155961607788,0,0,0,0,0,0,0,0,0.311043097212027,0,0,0.062043157566268
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.261261762383994,0.172090642384979,0.175453369701528,0,0,0.0471899938566026,0,0,0,0,0,0,0,0,0,0,0.278588474889942,0,0.0667353214149183,0,-0.0510809021532562,0,0,0.215024367296086,0,0,0,0,0,-0.000386487015842264,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,-0.0379371664293447,0,-0.340567980189199,0,0.251975759716916,0,0,0,0,0,-0.0100476892802042,0,0,0,0,0,-0.297635426477146,-0.133527049014962,0,0,0,0,0,0,0,0.0139073012591194,0.459651882974157,0,0.735438773037957,0,0,0,0,0,0.535989598347676,0,0,0,0.0898098516156385,0,0,0,0.174314567298726,-0.281303586218953,0.0155280429512937,-0.12328250559109
X001979.CH.EQUITY,0.0824178019214509,0.111627130247152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340148833062755,0,0,0,0,0,0,0,0,0,0.0247470064429413,0,0,0,-0.0426786430091045,0.0941942484797155,0,0,0,0,0,0,0,0.287941882494539,0,0,0,0,0,0,0,-0.0246897967608018,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.189891244685756,0,0,0.272543014944235,0,0,0,0.0320135539923839,0.409121963309931,0,0,0,-0.0141263001418402,0,0,0.162707455731653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152704526733708,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0122480117084783,0,0,0,0,0.0537181410086876,0,0,0,-0.0355346035624604,0,0,0,0,0,0,0,0,0,0.673698848151585,0,0,0,0,0,-0.00377979185343541,0,0,0,0,0.110482624672433,0,0,0.0445949477181973,0.0356875264538202,0,0,0,0,0,0.0714408047364711,0,-0.0144097845270728,0,0
X601066.CH.EQUITY,0,0,0,0,-0.138156112227768,0,0,0,0,0,-0.00445288919434993,0.390455103217493,-0.102585971052165,-0.0920299822173327,0,0,0,0,0,0.279164016642056,0,0,0,0,0,0,0,0,0,0,0,0,-0.244527877912054,0,0,0,0,0,0,0,0,0,0,0,0.213847856945397,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0348380009649583,0,0,0,0,0.00866488243841888,0,0,0.168375527518842,0,0,0,0,0,0,0,0,0,0,0,0.0793961417243405,0,0,0,0,0,0.0325527143366459,0,0,0,0,0,0,0,0,0.164861905271719,0,0.059247825917827,0,0.0267748140053166,0,0,0,0,0.114718695868785,0.454335346044033
X1997.HK.EQUITY,0,0,0,0.244297217340717,0,0,-0.149038028420599,0,0,0,0,0,0,0.160979659663056,0.173954095695035,0,0,0,0,-0.0519805818640635,0,0,0,0,0,0.0968798233339341,0,0,0,0.3320024318585,0.197126609342697,0,0,0,-0.0358361399572909,0,0,0,0,0,0,0,0,-0.0760932761912304,0,0.216366907755858,-0.098923268324687,0.000598136643773133,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0618004440676234,0.109986370930989,-6.93889390390723e-18,0,0,0.2392730197953,0,0,0,0,0.0246812038052311,0.10148009713657,0,0,0,0,0,0,0.302639223411156,0,0,0,0,0,0,0,0,0.0840442880997943,0,0,0,0,0,0,0,0.101895698101686,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354231559087513,0.0657802831687485,0,0,0,0,0,0,0.386798228423826,0,-0.00478286429469606,0,0,0,-0.0757864246582143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117959937352741,0.179933184305319
X601229.CH.EQUITY,0,0.0772290383343821,0,0,0,0,-6.93889390390723e-18,0,0,0.0451550170617223,0,0,0.34560164620739,0,0,0,0,0,0,0,0,0,0.130216125537394,0.096744189450176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324356338741273,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.280025695928861,0,0,0.205543177450228,0.0565496390987901,0.0429911737625049,0,0,0,0,0,0,-0.0552779527229181,0,0,0,0,0,0,0,0,0,0,0,0,0.0514134556829116,0.0505874344511348,0,0,0,0,0,0.0148620715594692,0,0,0,0.344872257260496,0,-0.0759533789408729,0.149538850817397,0.0863975016630474,0,0,0,0,0
X002142.CH.EQUITY,0,0.0314741666229662,0,0,0,0,0,0,0.0293802358072418,0,0,0.0981995619637298,0,0,0,0,0,0,0,0,0,0,0,0,0.081435207331999,0,0,0,0,0,0,0,0,0.0564798641633213,0,0,0,0.243407157762334,0,0,0,0,0,0,0.00404720039347391,0,0,0,0.163341299561607
X600015.CH.EQUITY,0,0,0.22174990287059,0,-0.174679839977274,0,0.228336147474761,0,-0.040740764365255,0,0,0,-0.306764106417884,0,0,0,0,0,0,0,0,0,0.595883683126282,0,0,0,0,0.251875537963284,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0331089321157694,0,0,0,0
X2882.TT.EQUITY,0.0827630766684636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142787052760579,0,-0.110885472357032,-0.186436530259562,0,0,0,0,0,0,0,0,-0.109960366181369,0,0,0.103808167509869,0,0,0,0,0,0,0,0.20280893734309,0,0,0,0,0,0.873899792077181,0,-0.163988680519138
X000166.CH.EQUITY,0,-0.0127812499613906,0,0,0,0,0,0,0,0,0,0.133581189605114,0,0.0955017841605996,0,0,0,0,0,0,-0.00405135704099566,0,0.0172059063880072,0.135697186337225,0,0,0,0,0,0,-0.0619182160059517,0,0,0.568277745916231,0.0809929290824593,0,-0.0635283706143082,0,0,0,0,0,0,0,0,0,0,0.126749045223544,0.0685789317872407
X17.HK.EQUITY,0,0.056285741054203,0,0,0.221803275496367,0,0,0,0,0,0,0,0,0.0599725940362966,0.240830010294439,0,0,0,0,0,0.0407938207609753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107988291079394,0,0.360976768414999,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0688378707856487,0,0,0,0,0,0,0,0,0,0,0,-0.0473596009695107,0,0,0,0,0,0,0,0,0,0,-0.134502511576536,0,0,0,0,0,-0.092812367607828,0,0,0,0,0,0,0.907255563414632,0,0,0,0,0
X002736.CH.EQUITY,0,-0.102641777228333,0,0,0.00636507421643754,0,0,0,0,0,0,0.166416132598349,0.0376288675171316,0.0143854646385813,0,0,0,0.0218359121223328,0,3.46944695195361e-18,0,0,0,0.275720041227817,0,0,0,0,0,0,0,0,0,0,-0.161174883820936,1.38777878078145e-17,0,0,0.305305590291605,0,0,0,0,0,0.181688299647673,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00598044780590243,0,0,-0.0108713887304262,0,0.0520073944969403,0,0,0,0,0,0,0,0,0,0,0.0160907926823924,0,0,0,0.0174322374349918,0,0.355450710155692,-0.0359710085722682,0,0.0869483335817236,0.0308582264295239,0,0.0590750550390304,0,0,0.437027570960454,0,0,0,0
