,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY
X600000.CH.EQUITY,0,0.0230355133955459,0,0.14973140871604,0,0,0,0,0,0.0193909443693525,0,0,0,0,0.0105286587104231,0,0.500817780056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514966944446903,0,0,0,0,0,0,0.0215322836996477,0,0,0,0
X601066.CH.EQUITY,0,0,0.0586757504562879,-0.18897044957542,0,0,0,0,0,0,0,0,0,0.628144950764471,-0.03113564116185,0,-0.155556375552999,0,0,0,0,0,-0.083573588034072,0,-0.0175934221832593,0.319232266037079,0,0,0,0,0,0,0,0,0.0276504616640772,0,0,-0.068537317615551,0.252660514906438,0,0,0,0,0,0,0.0209505754672637,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0752034558207288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166293051942281,0.0595705880518839,0,0,0,0,0.282620692370072,0,0,0,0,0,0,0,0,0,0,0,0.278316558950345,0.159142370021453,0,-0.263465955534218,0.00268581677920572,-0.439416066273863,-0.0775074863253301,0,0
X601319.CH.EQUITY,0,0.132598331069605,0.159377992113541,0,0,0,0,0.0577854295922085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161520008128873,0,0.0262049793464913,0,0,0,0.0488349236784157,0,0,0,0,0,0.147257676058627,0.00729754057397083,0.135514403092885,0,0,0,0,0,0,0,0,0.0501974046523278,0,0,0,0,0
X300059.CH.EQUITY,0,0.10321359297564,0,0,-0.039174259191014,0.000253974748381636,0,0,0.0440038101719746,0,0.0740919518764858,0.0985531764829449,0.12028590298772,0,0,-0.0420974325328282,-0.166962130413254,0,0.0227111022777866,0,0,0,-0.125316159007396,-0.0440472067031938,0,0,0,0,0,0.0303057023373172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432759750126716,0.256514117659652,0,0.219361578331209,0,0,0
X11.HK.EQUITY,0,0,-0.22444495014059,0,0.073094001754665,0.0405733080914329,0,6.93889390390723e-18,0.696182226196905,0,0.0687597142748614,0,0.121950834033099,0,0,0,0,0,0,0,0,0,0,0,0.189949961784564,0,0,0,0,0.124539100359526,0,0,0.0116256909665525,0,0,0,0,0.227333745705598,0.0295506820504555,0,0,0,0,0,0,0,0,0,-0.122487596132808,0
X600016.CH.EQUITY,0,0,0.115434467811046,0,0,0.100129617123127,0,0,0,0,0,0,0,0,0,0,0.0916497253112454,0,0,0.00459484595197901,0.0654222128766428,0,-0.119567690576462,0,0,0,0,0.0418790390675982,0.128027791603551,0,0.118444428124606,0,0,0,0.479643337878263,0,0,0,0,0,0,0,0,-0.427172776280895,0,0,0,0,0.165683292778202,0.27771564916451
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0658059592781023,0.00976104651761857,0.121637638269582,0.029758488305989,0,0,0,0,0,-0.173371405333934,0.0640420693735552,0,0,0.454573125611004,0,0,0,0,0,0,0,0,0,0,-0.136451935489771,0,0,0,0,0,0,0,0,0,0,-0.0658011313993831,0,0,0,0.373116553532309,0.0548433426180595
X601998.CH.EQUITY,0,0,0,0,0.233328810868451,0,0.201876654045645,0.138676378775672,0,-0.140930965885806,0,0,0,0,0,0.173911829427439,0,0.141654078434728,0.0268367681457169,0,0,0,0,0,0,0,0,0,0.348693226939029,0,0,0,0,0,0,0.132079227942759,0,0,0,0.0326632879274091,0,-0.0239553747656127,0,0,0,0,0,0.089503776576197,-0.197348147738824,0
X002142.CH.EQUITY,0,0,0,0.174431646646128,0,0,0,0,0,0.0919524810812172,0,0,0.0389466921083941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0259313413121292,0.130035437750919,0,0.267816942860338,0,0,0,0,0,0,0,-0.0611158303731503,0,0,0,0.0342979363670586,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.124012087787834,0,0,0,0,0.593177067201709,0,0,-0.18854710354751,-0.0559242786296439,0,0,0,0.0696254596729024,0,0,0.133013617191738,0,0,0,0.0119492779018546,0,0,0.0988154112031517,0,0,0,0.188717395537261,0,0,0,0,0,0,0,0,0,0,0.25391659523407,0
X601818.CH.EQUITY,-0.0571172521988164,0.107906182692081,0,0,0.0941920652014887,0,0,0,0,0.255025912599669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561424137946328,0.191287633795863,0.329104990194285,0,0,0,0.101025879025086,0,0,0,0,0,0,0,0,0,0.154459578602241,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0950923005093837,0,0,0,0.0378560514633713,0,0,0,0,0.0234342496152651,0,0.0878774739859438,0,0,0,0,0,0,0.365595783917619,0,0,0,0,0,0,0.133642036900847,0,0,0,0,0.150975120863928,0.248513073076852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674658210588737
X2007.HK.EQUITY,0,0,-0.0236059852365007,0,0,0,0,0,0,0,0,0,0,0,-0.0987519230384918,0,0,0,0,0,0,0,0,0,0,0.0640148212838507,0,0.228498426312204,0,0,0,0,0.230503053496226,0,0,0,-0.0996703728073851,0.183660628400787,-0.109386612390881,0.00566195998393896,0,0,-0.0805959306036774,0,-0.174485350687654,0,0,0,0.111949975861325,0
X600999.CH.EQUITY,0.0795797876382156,0,0,0.119721028659901,0,0,0.138540991372896,0,0,0,0,0,0,0.336181034119415,-0.107004983445575,0,0,0,0.0207389588939577,0,0,0,0,0,0,0,0.0817393513995971,0,0,0.0413036794723333,0,0,0,0,0,0,0,0.109784330220552,0.0433280856192931,0,0,0,0,0,0,0.0794274883710066,0,-0.143995073304225,0,0
X688.HK.EQUITY,0,-0.0282681827602167,0.219450163944642,0,0,0,0,0,0,0,-0.0593289345990286,0,0,-3.46944695195361e-18,0,0,0,0,0,0.165096291717163,0,0,0,-0.210930102264455,0,0,0.0065686197200621,0,0,0.452375108899506,0.335200806164723,0,0,0,0,0,0,0,0,0,-0.0492005168516162,0,0,0,0,0,0,0,-0.223545261987613,0
X601336.CH.EQUITY,0,0,0,0,0,0.532502874915526,0.00577824314107458,0,0,0,0,-0.0589429037478414,0,0,0.0814836283387928,0,0,0,0,0,0.193816868336662,0,0,0,0,0,0.00538500784405103,0,0,0,-0.0685011128995669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179839995305207,0
X601688.CH.EQUITY,0,0,0,-0.0630047503936315,0,0.0544064888648127,-0.0686697044006125,0,0,0,0,-0.0966051097627785,0,0.37806850807303,0,0,0,0,0,0,0,0,0,0.334974763452553,0,0,0,0,0,0.0309484601414861,0,0,0,0.0983565541366332,0,0.397787075482607,0,0,0,0,0,0,0,0,0,0,0,-0.0359768075761497,0.0377562320064713,0
X601211.CH.EQUITY,0,0,0,0.0301851892939639,0,0,0.0790340096897686,0,0,0,0,0,0,0.328514900533774,0,0,0,0.0938879340214984,0,0,0,0,0,0,0,0.0850205068391819,0,0,0,0.0751820186554303,0,0.0156048553103968,0,0,0.278143496928942,0,0,0,0.0145726803147118,0,0,0,0,0.024059182533827,0,0,0.0241063984353099,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0395384957406288,0,0,0,0,0,0,0.0128620232511707,0,0,0.0757113333320116,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950932452980372,0,0,0,0.0554702599005445,0.189700166204034,0,0,0.0129632462907579,0,0,0,0,0.13183290250768,6.93889390390723e-18,0.193857477742916,0.112311234260102,0,0,0,0
X267.HK.EQUITY,0.164491086769024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444863630657402,0,0,0,0,0,0.0290494588967092,0,0,0.0231628667213443,0,0,0,0,0,0,0,0,0,0,0.104637612685381,0.430446291252008,-0.409119769579226,0,0,0,0,0,0.190080543692363,0
X002736.CH.EQUITY,0.0503098282714707,0,0,0,0,0,0,0,0,0,0.181019440189471,0,0,0,0,0.249325273362828,0,0.116554977306475,0,-0.120894103550588,0,0,-0.104024631059899,0,0,0,0,0,0,0.0900035237493765,0,0.197345502669132,0,0,0,0,0,0,0,0,-0.202482717172946,0,-0.186853231801259,0,0.265682111090909,0,0,0,0,0
X1113.HK.EQUITY,0.0418883821747072,0,0,0.024426275113346,0,-0.0968153003560517,0.0633908121203805,0,0.088494550973022,0,0,0,0,0,0,0,0,0,0,0.0696718704768426,0,0,0,0,0.150525329309362,0,0,0,0,0,0,0,0,0,0,0,0,0.035837012347384,0,0,0.069351318167765,0,0.201541528363277,0,-0.0309088013613552,0,0,0.215896169831937,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.144612495363395,0,0,0,0,0,0.0404407491384825,0,0,0,0.0265958284294698,0,0,0,0,0,0.172193618944326,0,0,0,0.097741889558498,0,0,0,0,0,0,0,0,0,0,0.0286952625925968,0,0,0,0,0,0,0,0,0,0.711081919940288,0,0
X12.HK.EQUITY,0,0.0450283488808482,0,0,0,0,0,-0.096082847704144,-0.00370303740042889,0.0133047234714616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891993629779665,0,0,0,0,0,0.127354566205991,0,-0.270597798228457,0.101350499716861,0,0,0,0,0.113251095273109,0,0.517468776229165,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0.11272468170231,0,0,0.0129829247301611,0,0,0,0,0.00263640583232294,0,0,0,0,-0.294356788488555,0,0,0,0,0,0.146239958509568,0,0,0,0,0,0,0,0,0,0,-0.0738689749138073,0,0,0,-0.232435273435621,0,0.0640376599548174,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.517237391909038,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137543818951411,0,0,0,0,0,0,0,0.142411879878458,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0329904598662592,0,0.191896468948986,0.281570311867101,0,0.13701125137852,0,0,0,0,0,0.181541800275607,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,-0.0715259219471773,0,0,0,0,0,0,0.43617999209757,0,0,0.0570562135563258,0,0,0,0,0,0,-0.121397890417466,0,0,-3.46944695195361e-18,0,0,0.0314654391895809,0.0873467146346991,0.0210030990148596,0.0450163522034238,0,0,0,0,-0.163051071220444,0.191109536541997,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.117481499607305,0,0,0,0,0,0,0.0273154809808001,0,-0.24740906805291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734372958891815,0,0.474549023166898,0,0,0.442568278280681,0,0,0,0,0,0,0,0,-0.0377585067097868,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0381966490492662,0,0,0,0,0,0,0,0.057652075295488,0,0,0,0,0.0225345163491163,0,0,0.0673832552468081,0,0,0.432240714147097,0,0,0,0,0,0,0,0,0,0,-0.00685481209204606,0,0,0.223545597372055,0,0,0.149250270426888,-0.0339760775495254,0,0,0,0.02120529888983,0,0,0,-0.0588890341690085,-0.0616702595901913,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0937016234020766,0,0,-0.0422195600184285,0,0,-0.0372485656649723,0,0,0.0873983426706535,-0.129503923467313,0,0,0,0,0,0,-0.120400526490953,0,0,-0.0929746701657398,0,0,0.23349539114281,0.200498506122095,0,0,0,0.102797293439596,0,0,0.93970395362097,0.0286078401677577,0,0,0,0,0,0,-0.0590591984070812,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.190766704750531,0,0,0,0,0,0.255644961209595,0,0,0,0,0,0,0,0,0,0,0.0261935420422682,0,0,0.163857085335908,0,0.0379407218714096,0,0,-0.0145948795888383,0,0.0385076564812972,0,0,0,0,0,0,0.336987310339332,0,0,-8.67361737988404e-19,0.00186203439775304,0,-0.103053499595648,0,-2.16840434497101e-19
X601169.CH.EQUITY,0,0.0865102311506745,0.0982864683239433,0.344896476804735,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0551834397802772,0,0,0,0,0,0,0,0.00838984012212135,0,0,0.651021361259817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1048597277765,0,0
