,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.270494911551533,0.0206923813223442,0,0.0535325075549305,0.0612489696630522,0,0,0,0,0.0289617348225681,0,0.113399150984158,0.00575344292998317,0.264985785420248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207513495875184,0,0,0,0.162100717080109,0,0,0,0,0,0,0,0.0400412661670033,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.117653048710314,0,0,0.102930531566927,0,0.0228696450501947,0,0,0,0.265229341806864,0,0,0,0,0,0,0.0546466958048768,0,0.134138804153485,0,0,0,0,0,0,0,0,0,0,0,0,0.0555433812647456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0766178927770032,0,0.206189880906742,0,0,0,0.18123918766956,0,0.0487810484185506,0,0,0,0.130557478108028,0,0,0,0,0,0,0,0,0,0,0,0.0317885011593721,0.0111061432853562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10132703923319,0,0,0
X601988.CH.EQUITY,0.316624507255147,0.0257111972283928,0.330638201759529,0,0,0,0,0,0.0656414093335095,0,0,0,0.1155374345223,0,0,0.0488960216639875,0,0,0,0,0,0,0,0.0120997454533995,0,0,0,0,0,0,0,0,0,0,0.0753763850054779,0,0,0.0668842220051471,0,0,0,0,0,0,0.0792759575075784,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.195127122060742,0,0,0,0,0,-0.0532747903390817,0,0,0.0389500283231209,0,0,0.182734283624966,0,0,0,0,-0.0570477462631607,0,0.465894432700385,0,0,0,0,0.128774357592226,0,-0.089241876595636,0,0,0.340084033973786,0,0,0,0.0771335434462628,-0.139842805130682,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.112266801805203,0.0356155084970845,0,0,0.216387981617148,0,0,0,0,0,0.253838721687227,0.065298151496974,0,0,0,0,0,0,0.109895847950182,0,0,0,0,0,0,0,0.0534731990740237,0,0,0,0,0,0,0.254499026715766,0,-0.13559084769574,0,0,0,0,0
X601328.CH.EQUITY,0.29352531774629,0,0,0,0,0,0,0,0,0,0,0.0110147716500936,0.153726696352307,0,0,0,0,-1.0842021724855e-19,0,0,0.13296353917914,0.0659659672783021,0,0,0,0,0.0233263612635259,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0239277670468701,0,0.0110897022858116,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0151711099621739,0,0,1.35525271560688e-20,0,0,0,0.209506768913084,0,0,0,0,0.0529910246700686,0,0,0.170440866980515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817204042024955,0,0,0.099386710483192,0.0146144763072065,0,0,0.177312534050833
X600036.CH.EQUITY,0,0,0,0,0.0951281886547216,0.0632963046744052,0,0,0,0,-0.042157579355921,0,-0.210758673188126,0,0,0,0.608178844272224,0,0,0,0,0,0,0,0.244131456416036,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.107435104855616,0,0,0,0,0,0,0,0.291290020966492,-0.263792385665188,0,0,0.00529269410235938,0,0,0
X601166.CH.EQUITY,0,0.171225004601148,0,0,-0.01077764450841,0,0,0,0.0557865452644526,0,0,0.119047998186068,0,0,0,0,0,0,0.0873942940914386,0,0,0,0,0,0,0,0,0.0519453990890145,0,-0.0443899631417217,0,0,0,0.12848282689745,0,0,0,0,0,0,0,0,0.0758189850855814,0,0,0,0,0,0.0523607946323519,-6.93889390390723e-18
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.085681810064434,0,0.0163307281134966,0,0,0,0,0,0,0,0.347904121710586,0,0,2.16840434497101e-19,0,0,0,0,0.047624720074073,0,0,0,0.202139502216019,0,0.115068004341025,0,0.23464315567337,0,0,0.0860914896930868,0,0,0,0,0,0,0,-0.525598557145962,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.059071855936318,0,0.0324027420171609,0,0,0,0,0,0,0,0,-0.0370646110101799,0,0.165666203865824,0,0,0.11401114578379,0,0,0,0,0,0,0,0.125908667433571,0.497946839773465,0,0,0,0,0.014474602410791,0,0,0,0,0,0,0.0515330628242539,0,0,0,0
X601998.CH.EQUITY,0.0845051052809501,0,0,0.103901383139759,0,0,0.00739268956826866,0,0,0,0,0,0,0,0,0,0,0,0.291435062145935,0,0,0,0,0,0,0,0.0931436467224924,0.0695606473101331,0,0.0192876002394347,0,0,0,0,0.0549488183815765,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.166005276124051,0,0,0,0,0,0,0,0,0,0,0.0750023192468512,0,0,0.209833035496974,0,0,0,0,0,0,0,0,0,0.0541005062063255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210478501326466,-0.048996188929661,-0.07205397689828,0,0.0708926840759376,0,0,0,0.268060961392029
X601818.CH.EQUITY,0,0.0968209504242954,0,0,0,0,0,0,0,0.0153201280396002,0,0,0,0.141921218901042,0,0,0,0.380442132419097,0,0,0,0,0.148233370694471,0.0372008709099347,0,0,0.00957658002974395,0,0,0,0,0,0.0257832226788444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0652437364161368,0,0,0,0,0,0,0.210077168930229,0,0,0,0,0.0178122657151693,0,0,0,0,0,0.113900713384496,0,0,0,0,0,0,0,0,0,0,0,0.18040813625257,0.0106693205179086,0,0.0282443624339333,0,0,-0.115229180353032,0,0,0,0,0.167666054038602,0,0,0.175379996302634,0
