,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601628.CH.EQUITY,0,0,-0.253548611456958,0,0,0.0229570416421636,0,0,0,4.33680868994202e-19,0,0.273139896465975,0,0,0.0636617777079348,0,0,0,0,0,0,0.0340161568565641,0,0,0,0.00298439616571981,0,0,0,0,0,0.193521218691985,0,0.144436942544737,0,0.313228058363112,0,0.00347121392455692,0,0,0,0,0,0,0,0,0.0560609960745375,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.282595136635712,6.93889390390723e-18,0,0,0.0186980946244776,0,0,0,0,0,0,0.0750863053486957,0,0,0,0,0,0,0.131172894859341,0.0640033847956988,0.0529788914404455,0,0,0,0.214422178093769,0,0,0,0,0,0,0,0,-0.0584395456979887,0,0.0699383237886163,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.18280474657659,0,0,0,0.122999212856575,0,-2.77555756156289e-17,0,0,0,0,2.16840434497101e-19,0,0.080304448662218,0,0,0.384852234605799,0,0,0,0,0,0,0,0.0530949424797963,0,0,0,0,0.0743305755010609,0,0.064316858478693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0896954818025956,0.129617086742028,0.00298416136661994,0,0.0521259729641463,0,0.158860508323787,0,0,0,6.93889390390723e-18,0,0,0,0.0399285302590187,0,0,0.387444105580445,0,0,0.0082314200978693,0.180394459076404,0,0,0,0,0,0,0,0,0,0.24867340167361,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,-3.46944695195361e-18,0,-0.173038552828543,0.281170722645527,0,0,0,0,0,0.278038872685071,0,0.0892642672320015,0,-0.21251456263074,0.183855278866098,0,0,0,0,0,0,0,-0.0489640531274831,0,0,0,0,0.198837081557214,0,0,0,0,-0.153274356262827,0,0,0,0,0,0,0,0,-0.084628242901237,0.0591128815236453,0,0,0,0,0,0.186370274066794
X2388.HK.EQUITY,-0.370998993064907,0,0,6.93889390390723e-18,0.225111568791563,0,0,0,0,0,0,0.0163540399104046,0.199663281753653,0.43968143067748,0,0,0,0,0,0.0448346711325728,0,0,0,0.028408612358948,0,0,0,0,0,0,0.107861888832392,0,0,0,0,0,0,0,0,0,0,0.0631038227590592,0,0.277794025381805,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.113972733102735,0.0850269641517098,0,0,0,0,0.123997442469789,0,0,0.218180216746519,0,0,0,0.0321318544135915,0,0,0,0,0,0,0,0,0.134180759742728,0,0,0,0,0,0,0,0,0,0,0,0,0.0225264851065965,0,0,0,0,0,0,0,0,0.199118065844385
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0375443039336239,0,0,0,0,0,0,0.106699191516107,0,0,0.0704046662162376,0.0192485958786626,0,0,0.163278173409186,0,0,-1.73472347597681e-18,0.000550869052438936,0,0,0,0,0,0,0.211301625627442,0.0256161770870626,0,0,0,0,-0.0438712063677868,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0.0152416506517525,0,0,0.0658618865867972,0,0,0,0,0,0,0,0,0,0,0,0,0.137185080453745,0,0.106246463680479,0,0.0224820395365054,0,0,0,0,0,0,0,0,0,0,0,0.157549254807229,0.181318192610468,0.0783944045655244,0.130317812958006,0,0,0,0,0,0,0,0.213941419734455,0,-0.0187369754253486,0,0,0,0.117812007203162
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0513865919855345,0,0,0,0,0,0,0.00308452827010382,0,0,-0.0252500085832976,0,0,0,-0.0166846308278414,0,0,0.367502311363725,0,0,0,0,0,0,0.192907680354963,0,0,0.234384696778848,0,0,0,0,0,0.152122776971833,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,-0.11712235815192,0.59833049139466,0,0,0,0,0.15606191684496,0,0,0.31007823873155,0,0,0,0,0,0,0.0397137524356867,-0.116494344553271,0,0,0,0,0.0108244017250129,0,0,0,0,0,0,0.00361858365926735,0,0,0,0,0,0,0,0.0889652651654624,-0.0799849006718354,0,0,0,0,0
X002142.CH.EQUITY,0,0.134785999552804,-0.292827221775154,0,0,0,0,0.129676099418495,0.476337140632245,0.10193763827293,0,0,0.152940772445326,0,0,-0.117610351335203,0.0195453899033567,0,0,0,0,0,0,0,0,0,0,0,-0.0371817794267884,0,0,0,0.328014970463914,0,0,0,0,0,0,0,0,0,0,0,-0.013199382994684,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,-0.0418623926721803,0,0,0,0,0,0,0,0,0,0.189276072356183,0,0.0445637146346969,-0.0320570527311422,0,0,0,0.268890379520032,0,0,0,0.0314748426205736,0.0121544800411121,0,0,0,0,0,0.00770803552136208,0,0,0,0,0,0,0,0,-0.151904256452325,0,0,0,0,0,0,0,0.367760685977371
X11.HK.EQUITY,0,0,0,0,0.0510781076368503,0,0,0,0,0,0,0,0.164632383621088,0,0,-0.128129362100056,0.197208386146467,4.33680868994202e-19,0,0.248066588466113,0,0,-0.193140754790172,0,0,0,0,0,0,-0.0291310745711948,0,-0.0596499511312194,-0.0956444899819067,0,0.181158755567866,0,0,0,0,0,0.170721133450156,0,0,0.384654322288839,0,0.0220435129318658,0,0,0,0
X2881.TT.EQUITY,0.0197515708236077,0,0,0,0,0,0,0,0,0.00942964350306721,0,0,0,0,0,0,0,0,0,0.060555185811387,0,0,0,0,0.321482296027736,0,0,0,0,0,0,0,0,0,0,0,0.129425562452357,0.0684088508672441,0,0,0,0.240962311267018,0,0,-0.0212051651468782,0.045624540529598,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,-0.119672449719984,0,0.190823159868178,0,0,0,-0.0950183192940095,0,0,0.0953079181050296,0,0,0,0,0,0,-0.0291448056621264,0,0,0,0,0,0,0,0,0.148644823815072,0,0,0,0.330491808338226,0,0.0716688953566366,0.128179060157244,0,0,0,0,0,0.380004480841932,0,-0.0961711814704464,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.11581231940003,0.0695928085800556,0,0.0344657648054648,0,0,0,0,0.112151414643882,0.110354816551048,0,0,0,0,0,0,0,0,0,0.0581719508421551,0,0,-0.00732972938752216,0,0,0,0.108202029600496,0,0.0310086236203862,0.0935480056116878,0,0,0,0,0,0,0,0.123858104914037,0.209484546013547,0,0,0.122241749364035,0,0
X600926.CH.EQUITY,0,0,0,-0.0932330271466611,0,0,0,0,0.0681984042071507,0,0,0,0,0,0,0.15572276952857,0,0,-0.00756746480390652,0,0,0,0,0.262041812920187,0,0,0.292563947512931,0,0,0,0,0,0,0,0,0,-0.124007111667029,0,0,0,0,-0.0206942313787137,0,0.278030506265295,0,0,0,-0.0837034755326349,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190743018696277,0,0.0031078638148571,0,0.115618618360716,0.16954063373084,0,0.290994219919545,0,0,0.122779986080535,0,0,0,0,0,0,-0.0266093325153638,0,0,0,0.0236901896970872,0,0,0,0,0,-0.231277230908364,0,0.17310121416507,0,0,0,0.206914588690559,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.124903986963129,3.46944695195361e-18,-0.0443375763185197,0,0,0,0,0,0,0,0,0,0,0,0,-0.298204460715522,0,0,0,0,0,0.204013120725738,0,0,0.240910756742185,0,-0.109498789893755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198207379936687,0,0,0.454143656882742,0,0
X601336.CH.EQUITY,0,0,-0.0167944706160229,0,0,0,0,0.511799567475885,0,0.00352274411357676,-0.0880849948852102,0,0,0,0,0.283865180213114,0,0,0,0,0,0,-0.0320555737818214,0,0,0.0651441223943369,0.0887552447618973,0,0,0,0,0,0,0,-0.0652721668500736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466147973649495,0,0,0.116087415726973,0,0,0,0,0,0,0,0,0,0,0.0724792113069948,0.238359638226085,0,-0.0288757964442783,0,0,0,0,0,0,0,0.358263742625383,0.02632587315501,0,0,0,0.0580273693270391,0,0.10439314880432,0.15800136696945,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188884307814915,0,0,-0.0573332537203461,0,0,0,0,-0.0606913137783027,0,0,0,0,0,0,0,0,0,0,0,0,0.145602526810042,0,0.0361113179160283,0,0.604845520471704,0,0,0.0975915509054568,0,0,0,0,0,0
X2892.TT.EQUITY,-5.42101086242752e-20,0,0,0,0,0,0,0.00470792569578209,0,0,0,0.0414029315646962,0,0,0,0,0.0242687889971678,0,0,0,0,0,0.0121667603446403,0,0,0.144874384677239,0,0,0,0,0.231056499388206,0,0,0,0,0,0.380391922104968,0.282274722553197,0,0.0331658544064885,0,0,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0575080245553221,-0.0411981256092153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118877704595014,0,0,0,0,0.0944287171232851,0.136176902376418,0,0,0,0,0,0.134827211276708,0,0,0,0.163898528767803,0.211745963677682,0,0,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515481951038313,0,0,0,0,0,0,0,0,0,0.30723333880378,0,0.124880284312586,0,0,0,0,0,0.260312360860674,0,0,0.24572543855247,0
X2883.TT.EQUITY,0,0,0,0,-0.0696026637336857,0,-0.0136054233026607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695489089232838,0,0,0.418156456428944,0,0,0,0,0.046149984660487,0,0,0,0,0,0,0.192583890335868,0,0,0.203613309402109,0,0,0.00899497148018649,0,0,0.0110902436535008,0,0,0.158350548696872,0
X601577.CH.EQUITY,0,0.201267042268277,0,0,0,0.0411596335924516,0,0,0,0.202349394889126,0,0.0130763850281399,0,0,0,-0.0664935986474394,0,0,0,0,0.0124351044041668,0,0,0.15164794433422,0,0,0,0,0,0,0,0,0.169074136732985,0,0,0,0,0,0,0,0,0,0,0,0.498274724090059,0,0,-0.199539705031908,0,0
X601838.CH.EQUITY,0,0,0,0,0,0,0.105101398039975,-0.23849823950935,0.26640824331905,0,0,0,0,-0.00795865065299276,0,0.0453715875068336,-0.24397047937673,0.145591157662154,0.0155820197301484,0.124322313696735,0,0,0.22815209646164,-0.0455746822632697,0,0,0,0,0.278154907318424,0,0,0,0.574164716463828,0,0,0,0,0.249432778644162,0,0,0,0,0,0,0,-0.321277425306862,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.00311130966762793,0,0.0077055545031133,0,0,0,0,0,0,0.35864453532192,0,0,0,0,0,0,0,0,0,0,0,-0.222450723768363,0,0,0,0,0,0.288345240651029,0,0,0.304786228193767,0,0,0,0,0,0.0370440249599703,0,0.289479546798896,-0.337151626268992,0,0,0.129263428687738,0.0870398842327426,0,0
X2884.TT.EQUITY,0,0,0,0,0.118946720923666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191327433790935,0,0,0,0,0.0856173241545085,0,0.1314245816289,0,0,0,0,0,0,0,0.315021725707501,0.0335243129937429,0.279153251975493,0.0633815300958775,0,0.0662777441252941,-0.0361483233751284,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.263000282062452,0,0,0,0,0,0,0,-0.0390351271380495,0,0.0424582751374265,0,0,0,-0.0224260780315648,0,0,-0.237975027771996,-0.12491365111669,0,0,0,0,0,-0.068620640696292,0,0,0,0,0,0,0.493406388330759,0.122973347094461,0,0,0,0,0,0,0,0,0,0,0,0,0.111533651672853,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120996100828757,0,-0.0478245653364556,0,0,0,0,0,0,0,0,0,0.0279309380384031,0,0,0,0,0,0,0,0,0,0,0,0.133065088100454,0,0,0,0,0.523194769549181,0,0.186498138423086,0,0,0.185012683577013
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966659371078312,0,0,2.16840434497101e-19,0.0174582343548953,0,0,0,0,0,0.258249301633438,0,0,0,0,0.188928346455421,0.0506627256422396,0,0,0,0,0,0.212121712354144,0,0,0,0,0.209104934175761,0,0,0.091394079622681,0,0,0,0,0
X601997.CH.EQUITY,0,0.00863024093191175,0,0,-0.204409896851245,0.223969954415068,0,0,0,-0.0133819096670784,0.15277169653693,0,0,0,0,0,-0.0284436766559268,0,0,0.136064109278954,0,0.391064432563417,-0.0292372559374286,0,0,0,0,0.278641464197677,0,0,0,0,0,0,0,-0.0959795714943079,0,0,0,0,0,0,0,0,0,0,0,0.0932172565508868,0,0
