,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0,0.777367574171991,0,-0.0764814428514611,0,0,0,0,0,0,0,0.074168742644022,0.0421661250470069,0,0,0,0,-0.0604491550312352,0,0.0288850232522421,0,0,0,0,0,0.0920884358686325,-0.215596642169056,0,0,0.0488654579193688,0.0139513815249115,0,0,0,0,0,-0.194246894641712,0.138997210643887,0,0,0,0,0,0.064110842588568,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.795441362074744,0,0,0,0,0,0.0312668301059567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354429534494926,0,0,0,0,0,0,0,0,0.0816651592853887,0.0192794774373932,0,0,0.0388714949171923,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.31960402227244,0,0,0,0,0.0911847518792134,0.163427498151002,0,0,0.0891178282950167,0,0,0.0079289719126863,-0.0644592625642082,0,0,0,0,0,0.147699704593952,0,0.222128946999058,0,0,0,0,0,0.0903892064494217,0,0,0,0,0.00169282389336885,0,0.0573708783559848,0,0,0,0,0,0,0.0250414402807189,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.0153253969048793,0.0392246862958386,0,0,0.0821277245847488,0,0.00991037245069841,0,0,0,0,0,0,0,0.854480508998992,0,0,-0.0119758230702173,0,0,0,0,0,0,0,0,0,0,-0.0594721119831076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329006912080703,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0230560217569631,0,0,0.531367445576512,0,0,0,0,0,0,-0.0948949156333377,0,0,0.106429250463355,0,0,-0.14412946014318,0.003338382030205,0,0,0,0,0,0.193950680166375,1.38777878078145e-17,0.0127097455407484,0,0,0,0,0,-0.0206045408996353,0,0,0,0.183446637382122,0,0,0,0,0.220402603739,0,0,0.0757827277573067,0
X601658.CH.Equity,0,-0.0315580215243922,0,0,0,0,0,0,0,0.795457988233878,0,0,0,-0.113798670965513,0,0,0.157930340999684,0,0,0,0,0,-0.103631119918441,0,0,0,0,0.0984780812723699,0,0,0,0.00714237576390337,0,-0.229482456594492,0,0,0,0.126558186707132,0,0.119540529349923,0,0.128818781284055,0,0,0.230217791737669,0,0,0,0,0
X601328.CH.EQUITY,0.115852680515185,0,0,0,-0.0196773168982006,0,0,0,0.244302834311111,0,0,0,0,0,0,0,0,0,0,0,0,0.270207840681754,0,0.0194427972398513,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.1309173991937,0,0,-0.0204314063228833,0,0,0,0,0.105331977165473,0,1.38777878078145e-17,0.0348382815900721,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405467755032669,0,0,0,0,0,0.181594162773514,0,0.016225370207009,0.292707514901386,0.0594563826948707,0,0,0,0,0,0,0,0.0264151575601007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,6.93889390390723e-18,-0.0275390399233124,0,0,0.47464250444196,0,0,0,0,-0.0150352199261733,0,-0.00381656546835905,0,0.357685836233222,0.225112988394574,0,0,0,-0.2706196076466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117375728554806,0.0394215558417493,0,0,0.107628149412598,-0.104928393201302,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.110468209370655,0,0.085017387518738,0,0.422845388728768,0,0,0.211828979679934,0,0,-0.0197799626482281,0,-0.02301168845309,0,0,0.185621069190776,0,0,0,0,0,0,0.186355129346235,0,-0.0625349873974134,0.0823183396311158,0.0148600470486243,0,0,0,0,0,0,-0.0283450281857021,-0.0298772816564029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
