,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X600000.CH.EQUITY,0,0,0.0945269455792216,0,0,0,-0.170657815885744,0,0.261495631318491,0,0,0,0,0.0776024715969454,0.012251890763254,0,0,0,0,0,0,0.138630802574084,0,-0.0154523851319717,0,0.111968007882428,0,0.160699618000967,0,0,0,0,0,-0.172694587435317,0,0,0,0,0.0986897898829373,0,0,0,-0.0436010957064286,0,0,0,0,0,0,0.334973147448543
X601998.CH.EQUITY,0,0.0899066253250078,0.127726836973224,0,-0.0559658872553758,0.0635177266675051,0.146785910363814,0.110827987145032,0,0,0,0,0,0,0.149529989417949,0,0,0,0.158330923374155,0,0.0861991763148743,0.0357190784021959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0209880096750677,0,0,0,0.0242403712144981,0,-0.0992261163378855,0,0,0,0,0,0,0.0444312573876893,0,0,0.258930740313107,-0.041074670328226,-0.137668106358923,0,0,0,0,0,0,0.101916421591305,0,0,0,0,0,0,0,0.273188328793621,0,0,0,0,0,0,0,0,0.0518328352995297,0,0,0
X600016.CH.EQUITY,0,0,0,-0.0581153748375217,0,-0.0411610608895989,0,0,0.0830338174959836,0,0,-1.73472347597681e-18,-0.273652553951239,0,0.100189128063686,0,0,0,0,0,0.406906764022576,0,0,0,0,0,0.182311511322432,0,-0.0359610625144838,0,0,0,0,0.444470669664743,-0.0504827220975521,0,0,0,0,0,0,0,0,0,0,0.300309987848613,0,0,0,0
X601818.CH.EQUITY,0.264696512028453,0,0.0369099026449771,0,0,0,0,0,0.0393956077243844,0,0.234878208474308,0.173136136691109,0,0,0,0,0.0340770563657853,0.015872263475472,0,0,0,0,0,0,0,0,0.0369173977243174,0,0,0,0,0,0.0218401729519701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692166781913388,0,0,0,0,0,0,0.156650856060016,0,0,0.514456405304455,0,0,0,0,0,0,0,0,-0.134724040800661,0.150043796391535,0.0882927128524842,0.081997663554503,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.281609144727081,0,0,0,0,0.131329305229788,0.00077209081293595,0,0,0,0,0.113871720380388,0.234866115131745,0.0633169157418238,0,0.0222054470316144,0,0,0,0.0445707610364596,0,0,0,0,0,0,0,-0.00885281869928752,0,0.182554663272657,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.155360404998393,0.0199681053318915,0,0,0.0933069999197092,0,0,0,0,0,0,0,0,0.196230156330251,0,0,0.436842987919728,0,0,0,0,0,0,0,0.0563259384549207,0,0,0,0,0,0,0.0397428245442345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.100460289308112,0,0,-0.148345870394842,0.0893412510262302,0,0,0.141307265732899,0.00382366292941979,0.167626212693864,0,0,0,0,0,0.0192487448136835,0,0.0743021274520313,0,0,0.379957770059382,0,0,0.0446896135064274,0.164605399383448,0,0.050141824589419,0,0,0,0,0.00504808410405046,0,0,0.233747166875279,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.268048267214651,0,-0.117115513738639,0.276617053287676,0,0,0.0058511880011113,0,0,0.00200280466453392,0,0,0.103256592605579,-0.275921093821123,0,0.203990499496828,0,0,0,0,0,0,0,0,0,-0.163956070742367,0,0,0.16915490416147,-0.112096847364837,0,0,0,0,0,0,0,0,0,0,0,-0.158505134143644,0,0,0,0,0,0,0.266355586984287
X2388.HK.EQUITY,-0.308943291081413,0,0,0,0.244454620725161,0,0,0,0,0,0,0.0321800334455193,0,0.425522161584532,0,0,0,-0.0418100608411945,0,0.00318931012970281,0,0,0,0,0.0972351959984834,0,0,0,0,0.23428825643502,0.0539680483405921,0,0,0,0,0,0,0,0,0,0,0.0394653128502388,0,0.194678768289658,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.0646429883952946,0.228625028293338,0.205821134352975,0,0,0.0789511416726154,0.00283281082454127,0,0,0,0.150244739553463,0,0,0,0,-0.0346714329032782,0,0,0,0,0,0,0,0.0757151616879368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155328225093123,0.183213264334769
X600919.CH.EQUITY,0,0.0782266347796011,0,0,0,0.156356583430463,0,0,0,0,0,-0.101159739664033,0,0,-0.0263446528175747,0,0.0520164187457274,0,0,0,0,0.110904133540498,0,0,0,0,0,0,0,-0.0740668868931828,0,0,0.0987912250694983,0.0652989123108464,0,0,0,0,0,0,0,0,0,0.231665205213464,0,0,0,0,0,0
X601916.CH.Equity,0.138506948110419,0.0498843038791771,0.0521909627841677,0,0.128739649191571,0,0,0,0,0,0,0,0,0,0,0,0.196136097495306,0,0,0,0.052224957787723,0,0.0487660229736131,0,0,0,0,0,0,0,0,0.0448886116740318,0.172845941967672,0.261403468237891,0.0450457261445909,0.0894381130120327,0,0,0,0,0,0,0.0584415979493411,0,0,0,0,0,0,0.102972630742684
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0483871631203973,0,0,0,0,0,-0.0108139134182368,0,0.00346384599134676,0,-0.0236069541614286,0,0,0,-0.0269947198316994,0,0.39963972486243,0,0,0,0,-0.0270024638244342,0,0,0.252979585525568,0,0,0.213327797630857,0,0,0,0,0.067997162696336,0,0,0,0,0
X601601.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,-0.097107243539075,0.574813139936951,0,0,0,0,0.226966953138733,0,0,0.227494606828568,0,0,0,0,0,0,0.0194870626218364,-0.0517468930679298,0,0,0,-0.0569917373076059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952123882818405,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.143226775076932,0,-0.103472343123197,-3.46944695195361e-18,0,0.154199443377591,0.3943374523886,0,0,0,0.119877728610067,0,0,-0.0357140426995564,0,0,0.19345622322247,-0.184709081515746,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.289465006630585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,-0.0801685098044928,0.0421136255764463,-0.055811132245675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775709565742537,0,0.0854093080220939,0.000180509362431918,0.292971339902731,0,0,0,0,0.155166587777511,0,0,0,0,0,0,0,0,0,-0.0353635500357319,0,0,0,0,-0.108422162574801,0,0,0,0,0,0,0,0.44042062767565
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.00682976741232694,0,0,0,0,0,0,0,0,0,0.0500512453199247,0,0,0,0,0.338379791845402,0,0,0,0,0,0,0,0,0,0,0.00223619979650333,0.136115571668619,0.0624383273974763,8.67361737988404e-19,0,0,0.221870550215559,0,0,0.0258063621088704,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0110528448665168,0.0460382330745071,0,0,0,-0.0219943083221944,0,0,0,0,0.0971012585999573,0,0,0,0.206883839423153,-0.00740062085563445,0,0.403054782327414,0,-0.24860159560837,-0.0414330392567276,0,0,0,0,0,0,0,0,0,0,0,0.0524812728465551,0,0,0,0,0,0.229660890156074,0,0,0.105583928858599,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0.0877549615898821,0.0349492940304105,0,0,0,0,0,0,-0.140020709661596,0,0,0,0,0,0,0,0,0,0,0.189271713043537,0,0,0,0,0,0,0,0,0,0,0,0.319387446357301,0,0,0.261800900706485,0,0,0,0,0.194404326774578,-3.46944695195361e-18,0,-0.0711988107584365,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.0858116909751716,0.154699249546904,0,0,0,0,0,0,0,0.0726533001590224,0,-0.0175668850852655,0,0,0,0,0,0,0,0,0,0,0,-0.00560688291737152,0,0,0.170237007933139,0,0.0210262787551469,0.0503198884957348,0,0,0,0,0,0,-8.67361737988404e-19,0.143746388907151,0,0.171560236804021,0,0.209357562232587,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138708356558201,0,0.0239286568139769,0.231477068749103,0,0,0,0,0,0,0,0,0,-0.0132353808611475,-0.0288078845040966,0,0,0,-0.00672165151735767,0,0.341453952825023,-0.0834521462390486,0,0,-0.0561145562627381,0,0
X601077.CH.Equity,0,0,0,8.67361737988404e-19,0,0,-0.00800481245834033,0,0,-0.183331419303923,0,0,-0.243674585548806,0.162357807529608,0,0,0,0,0,0,0.193015217907997,0,0.181000934448655,0.239486879102161,0,0,0.12499521149579,0,0,0,-0.205732781173195,0,0,0,0,0,0,0,0.259801599204911,0,-0.100814181303273,-0.068882740098189,0.163279942046947,0,0,0,0.266154034216524,0,0,0
X600030.CH.EQUITY,0,0,-0.030504293468752,0,0,0,-0.248086645148198,0.120686563562931,0.127162763879994,0,0,-0.0554727793295456,0,0,0,0,0.00487362824158681,0,0,0,-0.120543223347547,0,0,0,0,0,0.0120957023965757,0,0,0,0,0.402872812969924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976338582748201,0,0.260889075191522,0,0
X601336.CH.EQUITY,0,0,-0.0455877575925883,0,0.0706502881067486,0.137826198362325,0,0.44031012522521,0,0.188796145764926,-0.128961676911364,0.0633150873338837,0,0,0,0.152980332357159,0,0,0,0,0,0,0,0,0,0.0223766851715748,0.0421995847740406,-0.133831287758895,0,0,0.00407777974056237,0.241343132111806,0,0,0,0,0,0,0,0,0,0,-0.0818677661742142,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115111158077711,0,0,0,0,0,0,0,0,0,0.047464279805657,0,0.239573875434093,0,-0.0426118026009046,0,0,0,0,0.0225385739388991,0,0,0.361893792656868,0.0286391107048804,0,0,0.0759401044676029,0,0,0.0946394467106132,0.166889685949643,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221302678502176,0,0.064691815206039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179524824263413,0,0,0.153654613294018,0,0.652047881841402,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0.0596699495276769,0,0.034288859809796,0,0,0,0,0.0178655388751647,0.0286221735464546,0,0.015903653052541,0.0846074093524238,0,0,0,0,0,0,0,0,0,0,0.0213680387772325,0,0,0,0,0,0,0,0.285522479334067,0,0,0,0,0,0.321464542941802,0.237278038991468,0,0,0,0,0,0.00275967806790349,0.0648965391868533,0,0,0,0.0509160517811103,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0706945492273751,-0.045920302896675,0,0,0,0,0,0,0.0415504340447744,0,0,0,0,0,0,0.015394369941356,0,0,0.154511620872997,0,0,0,0.0794336591045569,0,0.12474116170168,0,0,-0.018859532030395,0,0,0.11548189251616,0.0108966948250937,0,0,0.150923950565673,0.197759673253494,0,0,0,0,0,0,0.0182036277141746,0
X2880.TT.EQUITY,0,0,0,0,-0.0114376391443137,0,0,0,0,0,0,0,0,0,0,-0.0346160073958673,0,0,0,0,0,0,0,0,0,0,0,-0.163177278330432,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.38359331198908,0.0317182613834314,0.108877074935572,0,0,0,0,0.247365586815576,0.11298031795765,0,0,0.0764949386156245,0
X2883.TT.EQUITY,0,0,0,0,-0.0304585574766196,0,-0.013314740840702,0,0,0,0,0,-0.0243310574346648,0,0,0,0,0,0,-0.0722024130378677,0,-0.0632731954764974,0,0,0.385335844856675,-0.0351805896265726,0,0,0,0,0,0,0,0,0,0,0.280796297885594,0,0,0.151275691854727,0,0,0.0497439719271371,0,0.0993952537350802,0,0,0,0.0939872585954116,0
X601577.CH.EQUITY,0,0.299701492662123,0,0,-0.0229404018870002,0,0,0,0,0.302764822137012,0,0,0,0,0,-0.134002101972967,0,0,0,0,0,-0.234650922200058,0.107160329583012,0.0820416755094963,0,0,0,0,0,0,0,0,0.042908032873762,0,0,0,0,0,0,0,0,0,0,0,0,0.746574393580645,0,-0.281402003504688,0,0
X601838.CH.EQUITY,0,0,0,0,-0.0231356354426175,0,0.0782928698479281,0,0,1.73472347597681e-18,0,0,0,0,0,0,3.46944695195361e-18,0,0.020469603547392,-0.0399274227132661,-0.065685436730561,0,0,0,0,0,0,0,0,0.178682211223054,0,0,0.656524839488463,0.0446803306674578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,-0.0325134632413029,0,0,0,0.151366077665936,0,0,0,0.0262633401344738,0,0,0,0,0,0,0,0,0,-0.035558678247267,0,0,0,0,-0.0512100978148957,0,0,0.0170249232875138,0,0,0.0258034900529814,0.105075485329447,0,0,0,0,0,0.115441572853313,0,0.295858539635344,0.0152175701466055,0.341225391248864,0,0,0.144627228093103,0,-0.0213791094092225,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0589474236693062,0,0,0,0,0,0,0.306317093323566,0.0743337095305927,0,0,0,0,0.076209233262066,0,0,0,0,0,-0.0858724915286768,-0.0560687021783732,0,0,0,0,0.229168526603382,0,0,0.414452501426578,-0.0956371009839373,0,0,0,0.0100358770101353,-6.93889390390723e-18,0,0.241459060427678,-0.191119459712186,0,0,0,0.21956318733077,0.254970410544877,0
X600837.CH.EQUITY,0,0,0.284051792323636,0,0,0,0,-0.0362883269429378,0,0,0,0,0,0,0,0,-0.049253267668337,0,0,-0.028442453168748,-0.199046131728248,0,0,0,0,-0.082625353713647,-0.0308991955086195,0,-0.00939980397887732,-0.079370824571059,0,0,0,0.463129255979705,0.424548051869428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539412601000422,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0933251055061799,-1.73472347597681e-18,0,0,0,0,0,0.0132445312400473,0.19193289277513,0,0.0759428131970325,0,0,-3.46944695195361e-18,0,0.0269122872680646,0,0,0,0.390155802794913,0.142284386962873,0,0,0.215472229307252
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399370524342187,0,0,0,0,0,0,0,0,0,0.172121009122679,0,0,0,0.269524001334663,0,0.0784801939402272,0,0,0,0.0752157517397879,0,0.156230863204595,0,0,0.0257198368731703,0.0127096024505646,0.228947628466164,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.299805621727895,0,0,0,0,0.161631343738776,0.0246007676002289,0,0,0,0,0,0,0,0.110988429633777,0,0.25400848455812,0,0,0,0,0,0.337878882808706,0,0,0,0,0,0,0,-0.0428493727677399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
