,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY
X601398.CH.EQUITY,0,0.724521092862422,0,0,0,0,0,0.00439058475161478,0,0.0362359835991007,0,0.0735917847681437,0,0,0,0,0,0.00509329507368115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0714069321630394,0,0,0,-0.0197332696470517,0,0,0,0,0
X601939.CH.EQUITY,0.0922835786983641,0,6.93889390390723e-18,0.316807227827803,0,0.333247411691899,0,0,0,0,0.0629242793604477,0,0,0,0,0,0,0,0,0,0.0799669310588245,0,0,0,0,0,0,0,0.0107107328756241,0,0,0,0,0.0529031629852224,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0
X601288.CH.EQUITY,0.190871004254403,0.0496320324352566,0,0,0,0.0318111582068206,0,0,0,0.162474170750133,0,0,0,0,0,0,0,0,0.0924776385536351,0,0,0,0,0,0.0233091956263724,0.259829259563332,0,0,0,0.0553469705408614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599539972911242,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.196928783213123,0.487364656901122,0,0,0,0,0,0,0,0.408432755584999,0,-0.314329305575237,0,-0.0406195681196065,0.132493394677957,0,0,0,0,0.27205907467046,0,-0.0584633667450226,0,0,0.0113639913222997,0,0,0,0.038143237684771,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.731711887279174,0.00205232167763957,0,-0.105036366481159
X601988.CH.EQUITY,0.0286858984859786,0.231913043762193,0,0,0.0555383529873812,0,0,0,0.091892073124332,0,3.46944695195361e-18,0.0682880234009366,0.140995524020198,0,0,0,0,0,0.116969582075239,0,0,0,0.38334771146907,0,0,0,0,0,0,0,0,0,0,0,0,0.0367658755455382,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.194679316307631,0,0,0,0,0.0632277401811392,0,0,0,0,0,0,0.207641955950912,0,0,-0.0915950451519894,0,0,0.214192232161231,0,0,0,0.00324703390388569,0,0,0,0,0,0,0,0,0,0,0,0,0.0832592781312362,0,0,0,0,0,0,0,0,0,0,0.0300928934934279
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857156,0.000775799788559447,0,0,0,0,0,0,0.775957729755986,0,0,0,0.104931104959818,0.00414417668338143,0,0.000702287350072497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140902211020015,0.0723421273518358,0,0,0,0,0,0,0,0,0,0,0,0.0306054108768126,0,0,0,0,0,0,0,0,0,0.0626635239843078,0,0,0,0,0,0,0,0,0,0.325126690099074,0,0,3.46944695195361e-18,0,0,0,0.207969425679287,0.0712463933747319,0,-0.0261866392695023,0,0,0
X601328.CH.EQUITY,0.00162294430272811,0,0,0,0,0,0,0.171621625043267,0,0,0.0383797715100383,0,0.14956058759971,0,0,0,0,0,0,0,0,0.252397886026556,0,0,0,0,0,0,0.0314299967067251,0,0,0,-0.00883521689664044,0.0403099486515413,0,0.000778926673212773,0,0,0.0689063869082047,0.256252054168677,0,0.0395396114581582,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.292428224690009,0,0,0,0,0.0593157065487691,0,0.135738904426866,0.0590814200227428,0,0,0,0.05332750546655,0,0,0.0094431200863605,0,0,0.0618089710422681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100618927712907,0,0,0,0,0,0,0,0,0,0.0997355363025298,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.142621309095223,0,0,0,0,0,0,0,0,0,-0.00770821770773013,0.074242389819895,0.079050683957545,0.217035679206611,0,0,0,0,0,0,0.205006754554292,0,0,0,0,0,0.298097515188315,0,0,0,0,0,0,0,0,0.0841509982344503,0,-0.0277152895413381,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00744225589837197,0.123406195410477,0,0.171668689388181,0.078053973639943,0.0861702770027961,0.0720128298498182,0,0,0,0,0,0.036691781762996,0,0,0.0530043458487902,0,0,0.0973266119646611,0,0,0,0,0,0,0,0,0,0.0530732319252826,0,0,0,0,0.00202657708983306,0,0.210552944526487,0,0,0,0.00887927699114006,0,0,0,0,0
X16.HK.EQUITY,0.0863706945432129,0,0,0,8.67361737988404e-19,0,0,0,-0.167585777085264,0,-0.00372832449457005,-0.0362062550197907,0,0,0,0,0,0,0,0,0,-0.199474522110784,0,0,0,0,0.161425024820275,0,0,0.142637269510226,0.144088610335164,0.274910608885814,0.233757915815147,0,0,0,0,-0.00718933061884805,0,0,0.0589135913473146,0,0,0.0564507161511395,0,0.142442169715703,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0730762474968691,0,0.0203842783404038,0,0,0,0,0.0489340006675478,0,0,0,0,0,0.058425771474535,0,1.73472347597681e-18,0,0,0,0,0.175216727729545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447123364110282,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864416220915764,0,0,0,0,-0.00338639022453722,0,0,0,0,0.114295538340699,0,0.0885615932125223,0,0,0,0.104784003958605,0.140342072583813,0,0.678591995298369,0,0,0,0,0,0,0.120948070493604,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.423724078101138,0,0,0,0,0,0,0.0464190310815227,0,0,0,0,0,0,0,0,0,0.190221877861235,0,0,-0.199339062339538,0,0.202134026093168,0.175715575227675,0,0,0.190604833117134,0,0.112618553115734,0,0,0.503880429504728,0,0,0,0,0,0,0,0,0.111247850812058,0,0
