,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601211.CH.EQUITY
X601398.CH.EQUITY,0,0.388442532355139,0,0.0422751569123304,0,0,0,0,0,0,0,0,0.0578320961561113,0,0,0.119781999193604,0,0,0,0,0,0,0.0263185459698584,0,0,0,0,0.0985198545778989,0,0,0,0.050201402066659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0557129326747165,0,0.283768031453762,0,0,0,0,0,0,0,0,0,0.02166283371935,0,0,0,0,-0.00734034063349581,0.0747505344806974,0.26372883837839,0,0,0.0691916706225828,0,0,0,0.0599391499314846,0,0,0,0,0,0,0,0.0731772584412103,0,0,-0.0310865252097227,0,0,0,0,0,0.137730773451756,0,0,0,0,0,0
X601288.CH.EQUITY,0.442994900911393,0.206424527505237,0,0.133366807393093,0,0,0.140700179559739,0,0.0990537771053895,0,0,0,0,0,0,-0.048284635745708,0,0,0.0578612992033386,0,0,0,0,0,-0.036154778952719,0.0659439838864862,0,0.179451186057185,0,0,0,0,0,0,0,-0.0599937174775461,0,0,0,0,-0.07333264360939,0,-0.0986062951149285,-0.0405906080080305,0,-0.121264849904512,0.174507041102973,0,0,0
X601988.CH.EQUITY,0.1788856870325,0,0.537343174641015,0,0,0.00872474843962776,0.0842074678774814,0,0,0,0,0,0,0,0,0,-0.0216011560233086,0,0,0,0,0,0,0,0,0,0,-0.235768864811106,0.170609563269329,0,0,0,-0.306486334309089,0.10838499634661,0,0,0,0.107257944478446,0,0,0,0,0.241934684454544,0,-0.150335221339066,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.293979102067709,0,0,-0.0248169509589507,0,0,0.150331571436099,0,-0.141762737047759,0,0.0601400838164597,0,0,0,0.0821272482279552,0.223182945412018,0,0,0,0,0,1.38777878078145e-17,0,0.181740991683542,0,0,0,-0.0328224006181746,0,0.0295963007515608,0.0123786855986717,0,0,-0.0326625095481055,0,0,0,-0.132525799543377,0,0,0,0,0,0,0
X601658.CH.Equity,0.00751868308558113,0,0,0.10543203136788,0.072584917666603,0,0,0,0,0,0,0,0.00905452204951993,0,0,0,0,0,0,0.0907749969806906,0,0,0,0.305303771297086,0,0.0910858749281067,0,0,0,-0.100549933929203,0,0,0,0,0,0,0,0.039083759015787,0,0,0,0,0,0,0,-0.0944442847144371,-0.0677513771668519,0,0.371358989569335,0
X601328.CH.EQUITY,0,0,0.207870201966052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182212664541895,0,0,0.0552737482130929,0.0390134481695065,0,0,0,0,0,0,0,0.0563623246048391,0,0,0,0,0,0,0,0,0,0,0.059423392517312,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-0.0415475079372283,0,0,0,0,0,0,0.0710280060454141,-0.0312426766027925,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.247523239465562,0,0,0.0548611353737463,0,0,0,0,0,0,-0.0472577109125278,0,0.33375966968109,0,0,0,0,0,0,0,0,0.114799451165768,0,0.0688032114639323,0,0,0.0961100531394665
X600036.CH.EQUITY,0.0500703399213796,0,0,0,0,0,0,0,0,0.204516018885138,0.11456037644866,0,0,0,0.0580846373554036,0.268220275822303,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0513901493127824,0,1.73472347597681e-18,0,0.0508218378795559,0,0,0.0155891663564338,0,0,0,0,0,0,0,0,0,0,0,0.0172837985263506,0,0.219566892601112,0
X601166.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0.402241745326886,0,0,0.194119310198212,0,0.0538207689158117,0,0,0,0,0,0,0,0,0,-0.17460947869681,0.0596012840515351,0,0,0,0,0,0.234400364215817,0.0463484866110654,0,0,0,0.0786552756886546,0,-0.0708054755837307,0,0,0.0818565642294616,0,0,-0.025969995145101,0,0,0,-0.0646713468785277,0,0,0,0,0
