,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X001979.CH.EQUITY,X002958.CH.EQUITY,X16.HK.EQUITY
X601398.CH.EQUITY,0,0.42259814384664,0.538542386560731,0,0,0,0,0,0,0.121013980837062,0,0.0945984058324233,0,0,0.0523977957758076,0,0,0,0.0106606898538823,0.0169955199832943,0,0,0,0,0,-0.0823918912419103,0,0.0548908161232732,0,0,0,0,0,0,0,0.0236735469821149,0,0,0,0,0,0,0,0,-0.167312634971675,0,0,0,0,-0.0145978585182905
X601288.CH.EQUITY,0.0298191981501937,0,0.688939704495329,0.186486918039612,-0.0247804281860928,0,0.105847730784339,0,-0.100094370377457,0,0,0,0,0,0,-0.00498973206649526,0,0,0,0.17096609115144,0,0,-0.153838863739679,0,0,0,0,0,0,0.0253420004726986,0,0,0,0,-0.116824260134071,0,0,0,0,0,0,0.103845709344447,0,0,0,0,0,-0.0558902019247404,0,0
X601939.CH.EQUITY,0.100924744264623,0.361808585126361,0,0.143486879647259,0,1.38777878078145e-17,0,0,0,-0.0398715999181819,0,0,0,0.0259415262832539,0.141481877526617,0,0,0.043708021400084,0.0181713997831241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136147366217507,0,0,0,0,0,0,0,0,0,0,0,0,0.109031208347996,0,0,0
X601988.CH.EQUITY,0.16226466728612,0.388962782216245,0.21275102677228,0,-0.106930183263394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239025313286473,0,0,-0.220817816258726,0,0,0,0.0955013029650415,0,0,0.133403953811128,0,0,0,0,0,0,0,0,0,0,-0.125258398150207,0,0,0,0,0,0.0598090138397184,0.16562979690105,0,0
X5.HK.EQUITY,0,0,-0.0232889202142437,0,0,0,0,0,0,0,0,0,0,0,-0.0249411703420308,-0.245549703896081,0,0,0,0.199807898150877,-0.384315483453787,0,0,0.258097499491271,0,0,0.187664680705335,0.271022719997357,0,0,0,0,0,0,0.170234951092754,0,0,0,0,-0.209131020214513,0.68400138590262,0,0,0,0,0,0,0,-3.46944695195361e-18,0
X601658.CH.Equity,0,0.132946323847952,0,0,0,0,0.0356526281431272,0,0,0,0.22888272775409,0,0,0.0126745529778481,0,0,0.139120788846038,0,0,0,0,0,0,0,0,0.0261279916529162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686523630082692,0,0.114917470390068,0.020392220015486,0,0,0,0,0
X601328.CH.EQUITY,0,0.317646202256486,0,0,0,0,0,0,0,0,0,0,0,0,0.212063968624177,0,-0.00156271235042089,0,0,0,0,0.121917370701136,-0.10628943451871,0,0.0375958226200394,0,0,0,0.208779041959642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102851922124268,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184919745661877,0,0,0,0,0,0.104252706787741,0,0,0,0,0,0,0,0,0.55737223047903,0,0,0,0,0,0,0,-0.0168382124297661,0,0,0,0,0,0.0183647393697985,0,0,0.261360490068205,0
X600036.CH.EQUITY,0,0,0,0,0,0,-0.107721517478111,0,0,0.0322878438988431,0.174752598896329,0,0.02336239423057,0.133995109705297,0.058943013211459,0,0.38359864837789,0,8.67361737988404e-19,0.109415759596858,0,0,0,0.100378870978494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.150612840983461,0,0.176569808713803,0,0,0,0,0,0,0,0.242943626136779,0,0,0,0,0,0,0,0,0,0,0,0,0.159154359024762,0,0,0,0,0,0,-0.0976123156891961,0,0,0,0,0,0,0.0538666845897832,0.0411711446502376,-1.38777878078145e-17,0,0,0.0931277343156273,0.231065583185026,-0.107591550687579,0.190916471707674
