,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X000002.CH.EQUITY
X601398.CH.EQUITY,0,0.484659454713689,0.511353611201361,0,0,0,0,0,0,3.46944695195361e-18,0,0.153727019318286,0,0,0,0,0,0,0,0,0.0363271560164626,0,0,0,0,-0.0911550537668599,0,0,0.0589014555370047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.697155846699213,0.212777076407622,0,0,0.112000659559313,0,-0.100267403109058,0,0,0,0,-0.0576332987143968,0,0,0,0,0,0,0.143163921550026,0,-0.158960575299029,0,0,0,0,0,0,0,0.0331403027267785,0,-0.0369704891328704,0,0,0,0,0,0,0,0,0,0,-0.0120712482464373,0,0,0,0.0447091628142192,0.0552293917009885,0
X601939.CH.EQUITY,0.14135372047307,0.318162238609126,0,0.167849368812905,-0.0689504309198527,0.0900711893871777,0,0,0,0,0,0,0,0.0492777171709438,0.148090963653189,0,0,0.0786938024236727,0,0,-0.0605914328916494,0,-0.0217932430239401,0,0,0,0,0,0,0,0,0,0,0,0,0.149952659381438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.527197839990662,0.0280493301532678,0,0,0,0,0,0,0.238333741947576,0.105561109420016,0,0,0,0,0,0,0,0,0,0.0757861821101861,0,-0.297224016262339,0,0,0,0,0.124743652334327,0,0,0.147908344268875,0,0,0,-0.175410162041804,0.119438409457442,0,0,0,0,0,0,0,0,0,0.110612321490077,0,0,-0.0845536729215079,0
X5.HK.EQUITY,0,0,0,0,0,0.0443341541820016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273935913865732,0,0,0,0,0.0208645367972674,0.0866403108195403,0,0.0747277359955583,0,0,0,0,0,0.443687736551158,0,0,0,0,0,0,0.275616928006787,0,0,-0.0616113379105098,-0.138140329206759,0,0
X601658.CH.Equity,0,0,0.0434038626375987,0,0,0,0.198012271051089,0,0,0,0.015318207054874,0.0323849862511809,0,4.33680868994202e-19,0,0,0.234533867849997,0,0,0.0849380736001483,0,0,0,0.0229033018909009,0,0.0415077967086204,0,0,0,0,0,0,0.0503585291470866,0,0,0.0425873652040781,0,0,0,0,0,0,0,0,0,0,0,0.0237243492298699,0,0.0710680691309342
X601328.CH.EQUITY,0,0.263304547048118,0,0,0,0,0,0,0,0.0344801702807056,0,0,0,0,0,0,0,0,0,0,0.00773887490901474,0.245187356799873,0,0,0.134571364128498,0,0,0,0,0.218964541301639,0,0,0,0,0,0,0.0394809049303305,0,0,0,0,0,0,-0.218501525780831,0.141490895085252,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220467692300378,0.319746780552281,0.0243255273138907,0,0,0,0,0.0808800578040448,0,0,0.0885665614677278,0,0,0.0966673985997029,0,0,0.112199660923224,0.226272133653838,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0149440171008105,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0153266747278937,0.0362597641722442,0,0,0,0.0215029518682235,0,0.3677224750315,0,0,0,0.106296755453683,0,0.039546000081752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458830725862439,0,0.025075711090164,0,0,0,0.0662875907181183
X267.HK.EQUITY,0,0,0,4.33680868994202e-19,0.0785913273752176,0.208356172240759,0.160623119510713,0,0,0,0,0.034271064073666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035280734704207,0.040022382875054,0,0,0,0,0,0,-0.137913283087459,0.102353631990906,0.169445392027992,0,0,0,0,0.11426986018768,0,0,0,0,0,0.215873276327848
X601166.CH.EQUITY,0,0,0.0495357631918195,0.135791248760316,0,0,0.0650052793418812,0,0.103639171748593,0,0,0,0,0,0,0,0.270182825434969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186084501160802,0.161125154086713,0,0,0,0,0,0,0,0,0,0.0347894691332527,0,0,0,0,0,0.003185034201134
X601998.CH.EQUITY,0.0883602960550628,0,0.086510052713973,0,0,0,0,0,-6.93889390390723e-18,-0.0286417362856011,0.187207942238696,0,0,0,0,0,0,0,0,0,0,0,0,0.122806362878381,0.324512276361973,0,0,0,0.183010803603009,-3.46944695195361e-18,0,0,0,0,-0.0143933523970672,0.0431093118314669,0,0,0,0,0,0,0,0,0,0,0,0,-0.113446158452558,0
X600000.CH.EQUITY,0,0,0.0926334718577781,0.00303109991332193,0,0,0,0,0,0,0,0,0,0,0.111335257673517,0,0,0,0,0.171697970541901,0,0.513942172215243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471991625056714,-0.148568190774525,0,0,0,0.053613351169489,0,0,0.0639610105905122,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194153484847022,0,0,0,0,0,0,0.248483591560003,0,0,0,0,0,0,0,0,0,0,0.0786024179232194,0.361194470836647,0,0,0,0,0,0,0.0268202614477602,0,0,0.0464997394347713,0.0499924337053186,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.00171635958054218,0,0,0,0,0,0.0991087448598416,0.465413267106119,0,0,0,0,0.0849807230365828,0,0,0,0,0,0,0,0,0,0,0,0,0.259402285816767,0,0,0,0,0,0,0,0.0760149563614456,0.00799167874911745,-1.73472347597681e-18,0,0,0.0236135370334496,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0397264816550048,0.091119530017401,0,0,0,0,0,0,0,0,0,0,0,0,0.324954565127864,0,0,0,0,0.191011788185385,0,0.175525881240382,0,0,0,0,0,0,0.379308315808739,0,0,0,0,0,0.151240138007104,0,0,0,0,0.0211496592147312,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.0185404027773005,0.18130670145362,0,0,0.254886518543939,0,0.0955706280038061,0,0,0,0,0,0,0,0,0,0,0,0.0414980905267113,0,0,0.0356986923948345,0,0,0,0,0,0,0.318139165411907,0,0,0,0,0,0,0,0,0,0,0.0129933073014575,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0573933484485188,0,0,0,0,-0.119343664646387,0,0,0.15294752863112,0.137218333288592,0,0.130181692958025,0,0,0.195904174502374,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.475338542826781,0,0,0,0,0,0,0.0392677883766406,0,0,0,0,0,0,0.104965592738675,0,-0.0877366237720686,0,-0.0738037794829823
X601169.CH.EQUITY,0,0,0,0,-0.118684005877381,0,0,0,0,0,0,0,0,0.136971329791966,0.254717131459585,0,0,0.0771547641930181,0,0,0,0.116537882693669,0,0,0,0,0,0,0,0,0,0.292392469726022,0,0,0,0.106275645487667,0,0,0,0,0,0,0,-0.0689873470524103,0,0.0454060689189425,0,0,0,0
X600919.CH.EQUITY,0.0713145150593435,0,0,0,0,0,0.348061361277258,0,0,0,0,0,0.0297842293617716,0,0,0,0,0.0481876297647651,0,0,0,0,0,0,0,0,0,0.0668114582013331,0,0.394697967331426,-0.193029860179924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120048061862011,0,0,0
X2388.HK.EQUITY,0.108347026518935,0,0,0,0,0.0606913274342635,0,0,-0.0732965368703826,0.598952572550086,0,0,0,0.240422673742912,0,-0.112454086198518,0,0,0,0,0,0,0,0,0.374805479081398,0,0,0,-0.216244947261843,0,0,0,0,0.249123689585456,0,-0.609663254986277,0,0.0725094412075673,0,0,0,0,0,0,0,0,0,-0.461919247945155,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.0247754494302379,0,0,0,0,0,0.34673024504191,0,0,0,0,0.082598537181486,0.262409331484284,0,0.0574593809223899,0,0,0,0,0,0.087167234977283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111427146630493,0,0,0.00508128395653104,0.141189470316935,0,0,0
X1299.HK.EQUITY,0,0,0,-0.17059156750318,0,0,0,0,0,0,0,0,0,0,0,0.132221512047938,0,0,0,0,0,0,0,0,0,0.128354297143598,0.10779664465038,0,0.449405817663885,0,0.0661518534210515,0.155343679510641,0,0,0,0,0,-0.00524586503815694,-0.0441240087854639,0,0,0,0,-0.26602691548396,0,0,-0.0398487457114802,0,0,0.0440125902219744
X002142.CH.EQUITY,0,0,0,0,0,0.057394622359831,0,0,0.279686122585662,0,0,0.0476937317653898,0.0152516508244004,0,0,0.156722019388828,0,0,0,0,-0.113879526062985,0,0,0,0,0,0,0,0,0.176390630355545,0,0,0,0,0,0.104388162865794,0,0,0,0,0,0,0,0.0358994373554179,0,0,0,0,0,0.0477731340294673
X601916.CH.Equity,0,0,0,-0.220481727500287,-0.18003985961726,0.159855355082514,0,0,0,0,0,0.314253028493174,0,0,0,-0.10658865965605,0,0,0,0,0.0328314156522308,0.288894649686013,0,0.0209533657448713,0,0,0,0,0,0.28511696253355,0,0,0,0,0,0,0,0,-0.119451354397388,0,0,0,0,0,-0.0932864838225367,0,0.332893071378723,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.0769389740725827,0,0.0384481407492154,0,0,0,-0.0152751221557622,0,0.31946570571841,0,0.06963975843673,0,-0.0951984916786774,0,0,0,0,0.0289499542642035,0.01351487518529,0,0,0,0,0,0,0,0,0.373606759329044,0,0,0,0,0,0,0,0.112171403438639,0,0,-0.0786810146768509,0,0,0,0,0,0
X2882.TT.EQUITY,0.00214549813270236,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120726755512371,0,0,0,-0.0522677267625601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283928269130405,0,0,0,0.462399547624592,0,0,0.098013845963914,0.302867379069808,0,0,0.0116901646031864,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.0618337866621444,0,0,0,0,0,0.465001634596053,0,0,-0.37950341669616,0,0,0,0,0,0.602568059226062,-0.0344346756040216,0,0,0,0,0,-0.216528778645669,0,0,0,0.165149944107114,0.041574538881174,0,0,0,0,0,0.186842489133338,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.249903825203156,0,0,0,0.223979953917585,0,0,0,0,0,0,0.224209671942785,0,0.173786254961676,0,0,0,0.0167679118408375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121992434281463,0,0.0536378030690808,-0.0716759322905611
