,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601997.CH.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X001979.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY
X1299.HK.EQUITY,0,0,0,0,0,-0.398097266755348,0,0.302852858898821,0.105522125134791,0,0,0,0,0,0,0,0,0,0,0.0971578528030905,0,0,0,0,0,0,0.177337135443747,0.0277217700177986,0,0,0,0,0,0,0.0561632702721111,0,0,0,0,0.130807277458908,0,0,0.0571135990531586,0,0,0,0,0,0.278059359309369,0.198227857723906
X601229.CH.EQUITY,0.713772187902329,-0.130633099490331,-0.00563754652667727,0,0,-0.251563993926545,0,0,0,0,0,0,0,0.0893642519334222,0,0,0,0.287792444386562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104282883857558,0,0,0.0623774789078821,0,0,0,-0.0844268677955192,0,0,0.0412044069462148,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,-0.0736385416059315,0.227229495688073,0,0,0,0,0,0,0,0.151282134912314,0,0,0.022376950964371,0,0.0491428764717995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100729935033582,0,0,0,0.319030241927416,0,0,0,0.226863749175677,0,0,0,0,0,3.46944695195361e-18,-0.193225812299474,0
X002142.CH.EQUITY,0,0,0,0,0,0.328539509139053,0,0,0.252448684794059,0,-0.0716480407169109,0,-0.0538586540543545,0,-0.156035674906311,0,0.0575879124721181,0,-0.141423766220459,-0.0779147581371901,0,0,0,0,0,0,0,0,0.215339555940903,0,0,0,0.128094209560529,0.173390952359538,0,0.07229244284486,0,0,0,0,0,0,0.040021646105829,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.381430090602488,0,0,0,0,0,0,0,-0.364313352122109,0,-0.393183831225008,0,0,0,0,-0.0254211498631861,0,0,0,1.31992590283284,0,2.77555756156289e-17,-0.132952387473371,0,0,0,0,0,0,0,0,0,-0.0666383696566824,0,0,0,0,0,0,0.480288289969476
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.262905963763621,0,0,0.0694356307759803,0,0.0622674539090176,0.0856663412414047,0,0,0.0181739325003757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322706071311937,0.029167476826589,0,0,0,0.0956119265301927,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0.232384761103239,0,0,0,0.0292797752173572,0,0,0,0,0.0592702421747962,0,0,0,0,0,0,0,0.162382840185695,0,0,0,0.11226152864355,0,0,0,0,0.188387631467781,0,0,0,0,0,0.154354074025374,0,0.0579817263425059,0,0,0,0.0115429516879719,0.0422328188880217,0.0401120781616867,0
X11.HK.EQUITY,0,0,0,0,0.324154123558349,0,0,0,0,0,0.00563864687866705,0,0.0351466585925562,0,0,0.0358330232837246,0,-0.138766146630545,0,0.0415628278958595,0,0,0,0,-0.0309040672444781,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.051059652589279,-0.0476121185775421,-0.0282076434988479,0,0,0,0,0,0,0,0,0.0985226099954966,0,-1.73472347597681e-18,0,0,0
X600926.CH.EQUITY,0,0,0,0,-0.0604395471601118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30205776774975,0.276170466895496,0,0,0.170468967502481,-0.0611884824151483,0,0,0,0,0,0.260913963890023,0.119713068133562,0,-0.074917840915155,-0.0800493241341916,0,-0.0153498482860665,0,0,0,0,-0.000403438408290184,0,0,0,0,0
X601319.CH.EQUITY,0.00479949026496516,0,0,-0.0382807570776909,0,-0.0673206303631857,0,0,0,0,0,0.375791894983614,0,0.138086938865371,0,0.216073659330382,0,0,0,0,0,0,0,0,0.184424115952736,0.289415436924169,0.416664727697224,-0.111807399678934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.184763225097222,0,0,0,0,0,0,0,0.158126960735276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272422638981872,0.307204057611898,0,0,0,0,0.0461003901233461,0.0885607112292877,0.0768407680117369,0,0,0,0.0511260890576667,0
X601077.CH.Equity,0,0,0,0.00582604564225606,0,0.0392822008055917,0,0,0,0,0,0,0,0.226552959029273,0,0,0,0,0,0,-0.0248937604221449,0,0,0,0,0,0.24526675559871,0,0,0,0.0261457311212245,0,0,0,0,0,0,0,0.0619087059132955,0,0,0,0,0,0.0505821845534663,0,0,0,0.152657248962252,0
X601336.CH.EQUITY,0,0,0,0,0.0525606259401204,0,0,0.169467421231948,0,0,0,0,0,0,0,0.204792537233461,0,0,0.0417377707648281,0,0,0,0,0.0929113384517461,0,0.287204638430759,0,0.0519295308525623,0.016007010263631,0.0992296653847134,-0.0986883367898733,1.73472347597681e-18,0,0,0,0.15655666083569,0,0,0,0,0,0,0,-0.0217860982517961,0,0,0,0,0,0
X601577.CH.EQUITY,0,0.178796330620472,-0.0471743217513004,0,0,0,0.0375539358197335,0,0,0,0.129726763220217,0,0,0,0,0,0.202920034211362,0,0,0,0,0.23022090885662,0.182341402071041,0,0,0,0,0,0.194102690851265,0,0,0,0,0,0.172984279484958,0.0342714958892727,-0.139731525337096,0,0,0.0748351505190305,0,0,0,0,0,0,0,0.0223843189330784,-0.0284200839334916,-0.253472692564963
X601838.CH.EQUITY,0.0735190481100683,0.0149623172283936,0.0720836794309436,0,0.0590623954476862,0,0,0,0,0,0.093069971556721,0,0,0,0,0,0,0.0395859919492815,0,0,0,0,0.0478066953664731,0,0,0.231403694994948,0.190649854691811,0,0.406751746046405,0,0,0,0,0.044383397633294,0,0,0,0,0,0,0,0,0,0,0,-0.0392780125513512,0,-0.121420948558227,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0391645687503132,0,0,0,-0.13674341249716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072170590188072,-0.111223666525462,0,0,0,0,0,0,0,0.340239403614751,0,0,0,0.142917852582529,0,0,0.110468662881836,0,0,0,0.337250084740355,0,0.209966602263881,0,0.0524805216023073,0,0.0661794858856796
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.104666704209757,0,0,0.0177278559179526,0,0,0.0283725044904118,0,0,0,0,0,0,0,0,0,0,0.0542253471202237,0,0,0.151815605268804,0.0480967372364802,0,0,0,0,0.0984416717184659,0,0,0.0996304857789243,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0445162958176655,0,0,0,0,0,0,0,0,0,0,-0.0963574865551568,0.290091754651238,0,0,0.0373923530467435,-0.0369640367639534,0,0,0,0.391948716074292,0,0,0,0,0,0,0,0,0,0,0.464252162821308,-0.214110121480857,0.0576983054604514,0.045753969317256,0,0,0,0,-0.0179403839932816
X600999.CH.EQUITY,-0.0829899110901002,-0.00634867927232831,0,0,-0.00484744587479452,0,0,0,0,0.124875313425226,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.236428731357723,0,0.0916249238766065,0,0,0.0606509606607968,0.136981767560928,0,0,0,0.0156640688736487,0.102251002204298,0.119200415092497,0,0,0,0,0,0,0,0,0.164020671760722,0,0,0.0622918001774108,0
X000166.CH.EQUITY,0,-0.0720207960621161,-0.1321993149998,0,0,-6.93889390390723e-18,0,0,0,0.343874628908896,0.149521437377226,0,0,0,0,0,0,0,0,0,0.113130438614154,0,0,0,0,0,0,0,-0.124499833643416,0,0,0,0,0.146243311985476,0,0,0,0,0,0,0,0,0,0.117909717418746,0.485978588185674,0,0,0,0.0908959646851193,0
X601997.CH.EQUITY,0,0,0,0,0.0226118934651198,0,0,0,0.422561999204944,0,-0.0177022440398219,0,0,0.0776908608283684,0,0.362320960413591,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.292519680136683,0,0.0950933017015138,0,-0.0533811204621681,0,0,0,-0.105375194508443
X000002.CH.EQUITY,0,0,0.127565938849649,0,-0.0269945580203014,0.0494646391362574,0.00799279882643742,0,0,0,-0.0220920110271498,0,0,0,0,0,0,0,0,0,0,0,0.215928487801912,0,0,0.0549856610674106,0,0,0,0,0,0,0,0,0,0,0,0.283885169721504,-0.391636309690806,0.0137614732973987,0.233490482337087,0,0.513379790097878,0.158482144592987,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,-0.141349116691726,0,0,0,0,0,0,0.041498580641556,0,0,0,0,0,0,0,0,-0.0667583289949036,0,0,0,0,0,0,0.178726247982386,0,0.122506114358344,0,0,-0.0719084337741232,-0.0548758993617267,0,0,0,0,-0.00483640619908076,0,0,0,0.169415349815122,0,0,0,0,0.25597314564932,0,0,0.112871291635216
X000776.CH.EQUITY,0,0,0,0.0514502769232205,0,0.137262870235716,0,0,0,0,-0.250833985690721,0,0,0,0,0,0.122511656807869,0,0,-0.269230715588436,0,0,0,0,0,0,0,0,0,0,0.419256692638817,0,0,0,0,0.038395837268876,0,0,0,0,0,0.217560069654814,0,0,0.132615533477393,0,0.0320216612964479,0,0,0
X601881.CH.EQUITY,0,0.0597156586559604,0,0,0,-0.021868272201893,0,0,0,0,0,0,0,0.135738546646563,0,0.0589316831775073,0,0,0,0,0.090931944320238,0,0,0,0,0,0,0,0,0.0166013466432802,0,0,0,0,0,0.0850546346379013,0,0,0,0.23336773582001,0,0.0115131917950538,-8.67361737988404e-19,0,0,0,0,0.0746311240362945,0,0
X601066.CH.EQUITY,-0.174796545910682,0,-0.135395687890267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082402669531252,0,0.271626125990539,0,-0.112945948775262,0,-0.192937442536264,0,0,0,0.471869523501364,0.166016307721813,0,0,0.136831848199002,-0.266889055695751,0.178446404642791,0,0,-6.93889390390723e-18,0.11881823290892,0
X002958.CH.EQUITY,0,0,0.285683562357097,0,0,0,0,0,0,0,0.10033291073537,0,0,0,0,0,0,0,0.00577313374932916,0.0218210507207851,0,0,0,0,0,0,0.0682083927314792,0.0311896390849847,0,0,0,0.0959697948099023,0.253470553133358,0,-0.0917414734211884,0,0,0,0,0,0,0,0.0706390579418792,0,0.185184074204461,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.0936550890685306,0.115986107512006,0,0,0,-0.176881971148292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050159861771119,0,0,0.0019674255756425,0,0,0.0776985771251078,0,0,0,0,0.014031132759518,0,0,0,0,0,0.0854120270135695,0,0,0,0,0.11868090089984,8.67361737988404e-19,0,0,-0.142723876591767,0.357501726579459
X2007.HK.EQUITY,0,0,0,0,0,0,0.0957610508996338,0,0,0,0.266216208004415,0,0.123416869851187,0.0320787790772934,0,0,-0.286640319308907,0,0,0.146451228485092,0.456275698290525,0,0,0,0,0,0,0.0692091598768731,0,0,0,0,0,0,0,0,0,0,0.242924370402995,1.73472347597681e-18,0,0.0221994262277217,0,0,0,0,0,-0.135894197074264,0,0.667305431156031
X1109.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,-0.101801720748714,0,0,0,0,0,0,0,0,0,0,0,-0.0569835974119642,0.107017098366493,0,0.159379808226284,0,0.159518518641155,0,0,0,0,0,0,0,0,-0.193956406411699,0.375621275084511,0.0282342749557983,0,0,0,0,0,-0.0523355669629299,0,-0.0486064220343151,0,-0.11707833868181,0,0.402081417170727,0.228671776686808,0
