,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0635237005679742,0.0639821811064238,0,0.0500504770851873,0,0.0629251237317549,0.0817699919956168,0,0.317189567082884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634198556170568,0,0,0,0,0,-0.0014390213202074,0,0,0,0,0,0,0,0.376645246121978,0,0.105153800426562,0,0,0.0560758682854892,0
X600000.CH.EQUITY,0,0,0,0.139589584933624,0,0,0,0,0,0,0,0.0206139661385119,0,0,0,0,0,0.281894510894715,0,0,0,0,0,0,0,0,0.0881082402742219,8.67361737988404e-19,0,0,0.0247442649424109,0.0862297852050531,0,0,0,0,0,0,0.00445663383739777,0,0,0,0,0,0,0.0767381452940372,0.0841146076761572,0,0,0
X16.HK.EQUITY,0,0,0,0,-0.042675261436807,0.0303638292493874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789425654105228,0.0859851018304838,0,-0.00939114010168994,0,0,0.0364018600969627,0,0,0,0,0,0,0,0,0,0.247052249345152,0.0421554549055577,0.525891553206049,0,0,-0.465855239610125,0,-0.0929349119527261,0.0838446997473495,0.0112250251895006
X601319.CH.EQUITY,0,0.0219417542574756,0.209640837742792,0,0,0,0,0,0,0.0192147421472011,0,0,0,0.169392449772557,0,0,0,0,0,0.0678546998868541,0,0,-0.0286209615333856,0,0,0,0,0,0,0,0,0.050570415760709,0,0,0,0.152927574887669,0,0,0,-0.0300948967622755,0,0.0399565669668914,0,0,0,0.0133900820599791,0,0,0,0
X11.HK.EQUITY,0,0,-0.0599504918066677,-0.0213531262907408,0,0.0603878468580768,0.100370986338243,0,0.597582079593229,0,0,0,0,0,0,0,0,0,0,0,0.0581211282917175,0,0,-0.0366100901805215,0.0270106966458,0,0,0,-0.0606784484699541,0,0.0441817100986485,0,0,0,0,0,0.13096194858823,0.127133849855561,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.0598908233528962,0,0,0,0,-0.045361935874119,0,0.0672183711580629,0,0.270854791129167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214339653882921,0,0.149436073424202,0,0,0,0,0,0.0301589966510793,0.23801630636171,0.0223220400298661,0,0,-0.013762253470422,0,0,0,0,0,0,0.00184952299414478,0,0,0
X2388.HK.EQUITY,0,0,0,0.0930294989423656,0,0,0,0,0.128630280273748,0,0,0,0,0,0,0,-0.219073271921978,0,0,0,0.192875311825284,0,0.454994124483613,0,0,0.0890068447299782,0,0,-0.0292395351126602,0,0.0679388235445921,0,0,0,0,0,0,0,0,0,0,0.0410873020363862,0,0,-0.0498448797648219,0,0,0,0,0.0819991132930447
X600016.CH.EQUITY,0,0.25190283798111,0.0629368156944509,0.0156270435746899,0,0,0,0,0,0,0,-0.189744036213762,0,0,0,0,0,0.391500396302245,0,0,0,0.155514494846049,-0.0453450010161928,0,0.0774332158910489,0,0,0,0,0,0,0,0.45282946279932,0,0,0,0,0,0,0,0,0,0,-0.133415565981215,0,0,0,-0.0731807813953285,0,0
X601998.CH.EQUITY,0,0,-0.0329261904306807,0,0.183031491581188,0.162940870943706,0,0.262951906518179,0,0,-0.0838727405107139,0,0,0,0,0.165797276445884,0.108418034855959,0,0,0.125721610058205,0,0,0,0,0,0,0,0.280383704623507,0,0,0,0,0,0.0473651316382555,0,0,0,0,0,0,-0.106651931115452,0,0.0764757055842492,0,0,0,0,0.0874573496614689,0,-0.144874248397891
X601818.CH.EQUITY,0,0.10297936025631,0,0,0,0,0,0,0,0,0,0.0935306490538096,0,0,0.0546018528893168,0,0,0,0,0,0,0,0,0.436528672471871,0,0,0.149152908331118,0,0,0,0,0,0,0,0,0,0,0,0,0.0756668744055443,0,0,0,0,0,0,0,0,0.0827029258445149,0
X600999.CH.EQUITY,0,0,0,0.0690461502895872,0,0.149804042840757,0,0.0971447658752442,0,0,0,-0.111621500618453,0,0,0,0,0.0734649939640047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251219165087566,0,0,0,0,0.0887469323466597,0.13632139536783,0,0,0,0,0,0.0712725816374908,0,0.1047325393453,0,0,0.0381945675359262
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0233669702685039,0.0178850722575301,0.157965031505085,0.152797637373678,0,0,0.253173061207257,0,0,-0.181985584275332,-0.165965439966653,0,0,0,0,-0.0897114782727847,0,0,0,0,0,0.0432430229019455,0.0650690071892956,0,0,0,0,0.231193355411058,0,0,0,0,0,0,0,0,0,0,0.145081316509546,0,0
X1109.HK.EQUITY,0,-0.157775631106365,0,0.0113309542595114,0,-0.0341949330043543,0,0,0,0,0.143780216540512,0,0.145886328084102,0,0,0,0,0,0,0,0.0903907487508811,0,0,0.0882764319880285,0.138962794041704,0,0,0,0,0,0,0,0,0,0,0,0.209473115968122,0.0557222272940945,0,0,0,0,0,0,0,0,0,0,0.0426878741850425,0.103121841278279
X600048.CH.EQUITY,0,0,0,0,0,-0.0616534248456621,0,0,0,-0.0196171918318437,0.0510375579582034,0.149103528334668,0,0,0,0.34410740328938,-0.198000630942174,0,0,0.21011372956876,0,0.242307522822197,0,0,0,0,-0.0329883403822256,-0.173894524068056,0,0.0209082607276367,-4.33680868994202e-19,0,0,0,0,0.205042135500249,3.46944695195361e-18,0.123388706670369,0,0,0,0,0,0,0,0,0,0,0,0.21194151545401
X601688.CH.EQUITY,0,0,0,-0.0303492187538006,0,-0.0543387633914407,0.0693901011604902,0,0,0,0,-0.125807385703684,0,0.31933900291982,0,0,0,0,0,0,0.022243547044989,0,0,0,0,0.329049735299221,0,0,0,0,0,0,0,0.451900200956609,0,0.0541008270748903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211972022269954
X601211.CH.EQUITY,0,0.0087556483042158,0,0.017639083387611,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.017910103584958,0,0,0,0.218688289230515,0,0,0,0,0,0,0,0,0,0,0.0168732314420037,0,0,0,0.353075446090579,0,0,0,0,0,0.0665580589208741,0.0422537011445117,0,0,0,0,0,0.160297021362384,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.0704899192075184,0,0,0,0,0,0,0,0,0.234609883027243,0,0,0,0.0661529317787559,0.0444743072794877,0,0,0,0,0,0,0,0,0,0,0,-0.0362228202558411,0,0,0,0,0,0,0.136940197871295,0,0,0,0.117273439662072,0,0,0,0.195139276340098,0.110596869656979,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.092080802463468,0.462476893976001,0,0,0,0.0576815974355052,0,0.0181734342627695,0,0.108989650501345,-0.0896203895482336,0,0,0,0,-0.00669087161644778,0.26095073595503,0,0.000855701932438054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831541625063382,0,0,0,0,0,0.0669526685383455
X688.HK.EQUITY,0.476451292304976,0,0,0,0,0,0,0,0,0,0.0478795749299772,0,0,-0.22613535830353,0,0,-0.275375278944901,0,0,-0.018463777647304,0,0,0,0,0,0,0,0,0,0.381454868197897,0.387010904076523,0,0,0,0,0,0,-0.187679638070123,0,-0.10795202047025,0,-0.0897898647635909,0,0,0,0,-0.0810189843954362,0,0,0
X267.HK.EQUITY,0.134851452802647,0,0,0,0,0.196041861950495,0.177070855424278,0,0,0,-0.0168555871769833,0,0,0,0,0,0,0,0,0,0.0903539574218648,-0.0725462214126183,0,0,0,0,0,0,0.18718237052098,0,0.036588048505854,0,0,0,0.104452173466373,0,6.93889390390723e-18,0,0,0,0.516069034792841,-0.465470007512733,0,0,0,0,0,0,-0.023438199032372,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.180959814179195,0,0,-0.0578432932442377,0,0,0,0,0,0,0,0,0,-0.139635681724893,0,-0.0109264855008856,0,0.0644945570108337,0,0.160346842298947,0,0,0,0,0.197071226907113,0,0,0,0,0,0,0,0,0,0.0906694007984241,0.24044258681245,-0.00168701463622331,0,0,-0.217217458169174,0
X2882.TT.EQUITY,0,0,0,0,0,0.294328300233069,0,0,0,-0.0376720799493458,0,0,0,0,0,0,0,0.0692981567317121,0,0.0090580618022845,0,0,0.0670548413951172,0,0,0,0,0.0576003796912081,0,0.00396992575291902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512691981162846,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765330808247148,0,0,-0.0323145672963405,0,0.2438438394364,0,0,0,0.372968170718517,-0.153551387859831,-0.0179044903265245,0,0,0,0.0478516640418702,0,0,0,0,0,0,0.00798284834505276,0,0,0,0,0.352008559600656,0,0,0,-0.102317766299509,0,0,0.0642311346397849
X823.HK.EQUITY,0,0,0,0,0,0.077552954405844,0,0,0.00862073995094052,0.0900370734703543,0,0,0,0,0,0,-0.324598705642086,0,0,0,0.0947703057799192,0,0,0.106669522769557,0,0,0,0,-0.114669036472062,0.242476295694188,0,0,0,0,0.0565854159265049,0,3.46944695195361e-18,0.139717640344304,0,0,0,0,0.183466279886778,0,0,0,0,0,0,0
X1113.HK.EQUITY,0.0361920942410419,0,0,0.00142783389725502,0,0.0499212225596139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181394961439749,0,0,0.0459543017755747,0,0,0,0,0,0,0,0,0,0,0,0.305179341565513,0.010293084644646,0.15648418345434,0,0,0,0,0,0.00511474451636039,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713080845769912,0,0,0,0,0,0.268945137771051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342984726213624,0.0821627694068821,0.0646033741665412,0,0,0,0,0,0,0,0,0.313626446053935,0.0472936571571543,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116572099073306,0,0,0,0,0,0,-0.161921747821314,0,0,0,0,0,0,0,0,0,0,0,0.0295962620295204,0.334864324232632,0,0,0,0,0.0401814260480016,0,0,-0.0522798298064584,0,0.145192585530854,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0160620125259659,0,0,0,0,0,0,0.0463204762048095,0,0,0,0,0,0,0.00391356413071826,0,0.345473746058474,0,-0.10939158400804,0,0,0,-0.0599241803307916,0,0,0,0,0,0,0,0,0.169963661958472,0,0,0,0,0.1197084821349,-0.0305327770903217,0,0,0,0.180063489907245,0.0174815157643932,0,0,-0.0302170510746982,0.107944248804327,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919896168199811,0,0,3.46944695195361e-18,0,0.0994489576957307,6.93889390390723e-18,0,0,0.77235095567984,0.150562611685363,0,0,0,0,-0.0296631288792444,0,0,0,0,0,0,0,0.161099648033217,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.164205871504457,0,0.0236315564396374,0,0,0,0.113491379124503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156516417230805,0.212393485528093,0,0.535131576051259,0,0,0,0,0,0,0,0,0.00374183845736488,-0.0797394339023264
X1997.HK.EQUITY,0,0.161346313766972,0,0,0.223607207754919,0.0143408900616803,0,0,0.0445191020807222,0.261409904723556,0,0,0,0,0,0,0,-0.0842072139789782,0.23145746363928,0,0,0,0,0,0,0,0,0.000367929030645175,0,0.133452542399376,0,0,0,0,0,-0.0580467039194425,0.13518361646251,0,0,-0.0507632846723872,0,0,0,0,-0.542469999793586,0.237913503849626,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368976672598677,0.00153359189460218,0,0.393620000422897,0.216602410603607,0,0,0,0,0,0.0132468965610859,0,0,0,0,0,0,0,0,0,0.165675712804143,0
