,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.144398207937715,0,0,0,0,0.140716850668877,0,0,0.0225622169117628,0,0,0.376900702546113,0,0,0,0,0,0.080051833355688,0,0.150883579488145,0.0170971908942104,0.124211927469608,0,0,0,0,0,0.0504653253443182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.000175438014584286,0,0,0,0,0.201994229744092,0,0.0520963653304298,0,0,0.197562147489433,0,0.0461566555199388,0,0,0,0.0683032442660852,0.240190985723781,0,0.0557173609695984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430600256450773,0,0,0,0,0.0245422564613625
X601288.CH.EQUITY,0.130533712863226,0,0,0.419296485447158,0,0,0,0,0,0,0,0,0,0.185964900645673,0.0526824556522442,0,0,0,0,0,0,-0.0338639840529687,0,0,0,0,0.0576573068190819,0,0,0,0.0319489457069506,0,0,0,0,0,0,0,0,0,0,0.0430929256350382,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.133174276005923,0.431255472038942,0,0,0,0,0,0,0,0,0,0.105805101769021,0.0432987489836419,0.0282571332391065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237901374979389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.173083947615249,-0.0138996068796558,0,-0.0452297829627529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511461467528367,0,0,0,0.48422715091087,0,0,0,0,0,0.304945204071413,0,-0.108162941652865,0,0,0,0,0,0,0.00963159489872059,0.214268567184421,0,0,0.0403311979742248,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.103125582386476,0,0,0,0,0,0.110863463480124,0,0,0.167117033656067,0,0.0493724011647379,0,0.306046264401119,0,0,0,0,0.0327049451222082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712186735658048,-0.038468824730261,0,0,0,0,0,0,0,0,0,-0.0255343913766051,-0.126496119404395,0
X601328.CH.EQUITY,0.492016410501163,0,0.0359356294486122,0.00146480343846838,0,0,0,0,0,0.114021702156447,0.189588453966318,0.149023174160003,0,0,0.0227430044242553,0,0,0,0,0,0,0,0,0,0,0,0,0.0183419849804543,0,0.00533194646128684,0,0,0,0,0,0,0,0,0,0,-0.144806450678112,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0332139680678506,0,0,-0.0786339470235937,0,0,0,0,0.0217025656315477,0,-0.104055952406127,0,0,0,0,0,0,0,0,0.0420904494076216,0,0,0,0,0,0,0.527888336463651,0,-0.0789126843713431,0,0,0,0,-0.0452365566462221,0.00705753447463839,0.0710057570891953,0,-0.0947932189628674,0,0,0,0.0359571912823259,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.243443831129489,0,0,0,0.408791522638077,0.173402131566956,-0.0245833225699297,0,0,0,0,0,0,0,0.0367725236593292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0270260707502041,0,-0.0819499684403603,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0714133360010365,0,0,0.233016431694377,0.056301009703869,0,0,0,0.343160937392495,0,0,0,0.00186739461788492,0,0,0.0873823399732213,0,0,0.105695239330695,0.0841121530405483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105031686534852,0,0,0,0,0
