,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.134340798995095,0,0,0,0,-0.148955650623071,-0.190029151273854,0,0.145517391371477,0,0.0284029680209652,0.803387959176758,0,0.0230827106403807,0,0,0,0,0.195736736513305,0,0,0.125893953952775,0,0,0,0,0,0,0.199707154800371,0,0,-0.461264673872266,0,0,0,0,-0.0834400875894768,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.04930897656,-0.105218273713097,0,0,0,0,0,0,0,0,0.0214582961419732,0.265289350226832,0,0.0372398833586618,0,0,0.0398333436781384,0,0,0.00350111286452057,8.67361737988404e-19,0,-0.0318132443887901,0,0,0.0352420273389849,0,0,0,0,0,-0.29521671451976,0,0,0,0,-0.261477641985115,0,0,0.142876073784768,0,0,3.46944695195361e-18,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0754579686952983,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0542001514763962,0,0,0,0.171770759070102,0,0,0.16061696811116,0,0.0534083777351103,0,0,0,0,0,0,0,-0.0293308088663529,0,0,0.0917135214651565,0,0,0,0.125780652118845,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0229396198400209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171818965669097,0,0,0,0,0.0230857464599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170312015292057,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0769232583518152,0,0,0,0,0,0,-0.118269704234374,0.173779348870571,0.268601598488902,0,0.160034158602785,0,0.0779644981484422,0,0.0454480186688526,0,0,0.564956808331503,0,-0.0442840526937041,0,0.0679797227122548,0,0,0.147302968765487,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995371429061945,0.330949689425761,0,0,0,-0.269403751407986,0,0,0.0872353030864321,0,-6.93889390390723e-18,-0.0844402858519026,0,0,0.0164292788052651,0.0213921398502572,0,0,0,0,0,0,0,0,0,0,-0.137368197270658,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.121371871625921,0,0,0,0.0866852617457187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223154448989554,0,0,0,0,0,0,0.249008037551529,0.0247319390876845,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.284037572607678,0.14475168851364,0.031143409638007,0,0,0,0,0,0,0,0,0,0.0147969619650563,0,0,0,0,0,0,0,0,0,0,0,0.0246844663247477,0,0,0.194440760116979,0,0.0342801004519991,0,0,0,0,0.208782597904675,0,0,0,0.228718672164366,0,0,0
X600036.CH.EQUITY,0,0.296122562896367,0,0,0,0,0.0804446560332825,0.257883433331704,0,0,-0.0113105313420167,0,-0.212452072009253,0,0,0.235555297511103,0.0469937557737982,0,0.0480483684772091,0,0.0710311847428336,0,0,0.097737841356471,0,0.322257096120388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291853902925534,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.127719301887446,0,0.0701697501607131,0.273470231181062,0,0,0,0,0,0,0,0.0502806263016065,0,0,0.00533328366204747,0,0.137065059368449,0.0749708096551167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734475305239002,0,0,0,0,0.180668482931056,0,0,0
X267.HK.EQUITY,0,0,0,0.117170925742574,0.125201365978961,0,0,0,0,0.36362755982575,0,0,0,0,-0.0935997180983613,0,0,0,0.47726731183447,0,0.0397622218130262,0,-0.470832322004638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168730627276349,0.16540488846414,0.0776582886692486,0,0.0268496719747258,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0636912943525831,0,0.0636046452083385,0,0.113674422381498,0.00792680148567384,0,-0.0278698481058539,0,0.722256190576714,0,0,0,0,0,0,0.0851295382139008,0,0,0,0,0,0,0,-0.0248322355364907,0,0,0.0341388103557533,0,0,0,0.0209259537964456,0,0.136580035951008,0,0,0.0438661209500771,0,0,0,0,0.0521865305542919,0,0.0760998796294391,0
X601998.CH.EQUITY,0,0,0,0,0,0.223786170551697,0,0,0,0,-0.147671499069199,0,0,0.367868284509207,0,0,0,0,0,0,-0.242817385031695,0,0,0,0,0,0,0.0357560674213956,0,0,0,0,0,0,0,0,0,0,0,0.144720598059158,0,0,0,0,0,0,0.0652847941084417,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-0.047805942796499,0,0,0,0,0,0,0,0,0,0,0,0,0.136175073929248,0,0.0350164846186407,0,0,0,0,0,0.145994916237598,0.067342646555054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117136524328049,0.168511946923326,0,0,0.316788076358865,0,-0.258627763171684,0
X601818.CH.EQUITY,0.0163822063084665,0,0,0,-0.017133210639239,0,0,0,0,0,0,1.0991950300609,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00655365080092716,0,0,0,0,0,0,0,0,0,-0.101451019872694,0,0,0,0,0,0,0,0,0,-0.0165972614289857,0,-0.0861935955734371,-0.0116705549055861,0,0,0,0,0.0691653591815025,0
X601628.CH.EQUITY,-0.105533436370235,0.104150039652353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907706967803305,0,0,0,0,0,0,0,0,0,0.23208966378171,-0.0381345317305674,0,0,0,-2.71050543121376e-20,0.166613688071274,-0.0104451699716319,0.0353207088844436,0.0354965949420521,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,-0.110843800486909,0.343318669616899,0,0
X000001.CH.EQUITY,-0.248143725643612,0,0,0,0,0,0.0275413629164348,0.240796292725884,0.000148561354408329,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0413717543407985,0,0,0.105058897115327,0,0,0.469781516082375,0,0.0794240610054621,0,-0.00685205704046351,0,0,0,0,0.0275461276490099,0,-0.0150485709662484,0,0,0,0,0,0,0,0,0,0,0.173705569779573,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378069528723425,0.428283377322555,0,0,0,0.0217339895842461,0,0,0,0,0,0,0,0,0.117033482769317,0,0,0,0.0586536586679697,0,0,0,0,-0.165759485979512,0,-0.1026340861144,0,0,0,0,0.14967959140188,0,0,0,0,0.495961258385534,0
X2388.HK.EQUITY,0.0155754123099102,0,0,0.0504814455331667,0.244194686528371,0,0,0,0,0,0.118271804674044,0,0,0.00646091102650642,0,0,0,0,0,0,0.208863010627916,0,0.0902332532101617,-0.0471264759807527,0,0,0.194612447768174,0,0,0,0.229029831838297,0,0,0,0,0,0,0,0,0,0,-0.0771671624427174,0,0,0,0,0,0,-0.012689371835105,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0810907502621592,0,0,0,0.177061581092211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185741083703439,0,0,0,0
X1299.HK.EQUITY,0,0,-0.135627356378793,0,0.0944335268146775,-0.364715475245475,0,0,0,0,0,0,0,0,0,0,0.251740623644947,0,0,0,0,0.119744543952792,0,0,0,0,0,0.15368058775388,0,0.280467660744785,0,-0.02932723288476,0,-0.0893200625295732,-0.19219925566239,0,0,0.146033512013743,0,-0.182773218306451,0,0,0,0,0,0.478023777830338,0,0,0,0
X601229.CH.EQUITY,0.664436165707293,-0.0770105830543824,0,0,0,0,-0.156293504962278,0,0,0,0.164080199972721,0,0,0,0,0,0,0.0393944351413719,0,-0.0283479061854156,0,0,0.105876137934802,0,0,0,0,0.0866848656812796,-0.0511343845260371,0,0,0,0,0,0,0,0,0,-0.0135670013589367,0,0,0,0,0,0,0,0,0.33633400054734,0.201560176179326,0
X600919.CH.EQUITY,0,0,0,0,0.261095994691604,0,0,1.73472347597681e-18,0,0.0134155628467844,0,0,0.00651493140286503,0,0,0,0.39429152517866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223630429398261,0,0.275057651364941,-0.0755291876718783,-0.0400767533884333,0,0,0,0,0,0,0,0.0385231686944432,0,0,0,0,0,0
