,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.157741549538043,0.34106804927877,0.17117861941209,-1.73472347597681e-18,0,0,0,0,0,0,0.239514201858666,0,0,0,0,0,0,0,-0.0843808108373111,0,0,0,6.93889390390723e-18,0,0.169902040924756,0,0,0,0,0,-0.0180935045414312,0,0,-0.130324761657458,0,0.0726205434561277,0,0,0,0,0,0,0,0,0,0,0,0.0483367118630428,-0.0275948053441839
X601939.CH.EQUITY,0.0616037251551813,0,0,0.100590737340398,-0.0318686121944551,0,0.120129254915866,0,0,0,0,0,0,0.224737161130642,0.152461772597164,0,0,0,0,0,0.210727020940894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216217451103153,0
X601288.CH.EQUITY,0.383343858505984,0.094275041936042,0,0.041894921209948,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0192075118324124,0.0187744279280339,0,0,0,0.100844741019159,0,0,0,0,0,0.124193962337507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836281055918498
X601988.CH.EQUITY,0.0471198434952606,0,0.474904035970654,0,0.101469382811953,0.143018606664868,0,0,0,0.105635833848106,0,0,0,0,0,0,0,0,0,0,0.169367472528147,0.00669075093538097,0,0,0,0,0,0.157430840159539,0.0661412327457276,0,0,0,0,-0.106226128562691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.343905663830515,0,0,0,0,0,0,0,0,0,-0.067508223725938,0,0,0,0,0,0,-0.0823646599540159,0,0.726714281712931,0,0,0,0,0.276413251222553,0,-0.114530105321402,0,0,0,0.158672034955118,-0.0417591595595617,0,-0.00812455369179439,0.0781534633698255,0,0,0,0,0
X601658.CH.Equity,0,0,0.0754708166548441,0.118278623352798,0,0,0,0.0440315956594656,0.240682904606982,0,0,0,0,0.0571091659514176,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.208776002988812,0,0,0,0.0739950862268391,0,0,0,0,0,0,0,0.0467408897804281,0,0,0,0.00633874593539351,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0037044082733676,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.250433414743361,0.089419988660399,0,0.21142443941292,0,0,0,0.228733268604222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480499372192259,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0931467825727948,0,0,0,0,0,0,0,0.0832216247665716,0.115378434908913,0.0219237139625546,0.147702630576754,0.0910296394075619,0,0,0,0.0088363086491054,0,0,0.0638037778348601,0,0.0938257570502038,0,0,0,0,0,0.141503629012023,0,0,0.0183610443352875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.512833691124936,0,0,0,0,0,0,0,0.14405133993182,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.199828492995378,0,0,0,0,0,0.117229649276424,0,0,0,0,0.173362433793334,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.130936105627257,0,0,0,0,0,0,0.248820143975025,0.0523520741480565,0,0,0,0,0,0,0.0291583965884994,0,0,0,0,0,0,0,0,0.401748180058388,0,0,0,0,0,0,0,0,0,-0.0962033673156885,0,0.121957840784842,0,0,0,0,0,0,0,0,0.0448989222311062,-0.202974525969874
