,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.268444496395268,0.16476170053165,0,0,0,0,0,0,0,0,0,0,0.194229761683094,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.301689369908183,0,0,0.891148574322549,0,0,-0.177323821830622,-0.0394053233910851,0,0.0550829290975255,-0.030676529243738,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.123855335048687,0,0.192144438675433,0.0157979259543849,0,0,0,0.0345599233329764,0.0652762695832585,0,0,0,0,0.133700270399027,0,0,0.0892760701571359,0.0200127385809449,0,0,0,0,0,0,0,0,0,0,0,0,0.149648855378772,0,0.209663769920478,0,0,0,0.0397368083143944,0,0,0,0,0,0
X601939.CH.EQUITY,0.325097237403147,0,0,0,0.161012756749949,0,0,0,0,0,0,0,0,0,0,0,0,0.031386846482266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134962641360531,-0.110142231077467,0,0.116213139540324,0,0.432303010625323,0,-8.67361737988404e-19,0.0524005720993864,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.500576589920665,0.177393359537799,0,0.465889146090187,0,0,0,0.49808890431686,-0.268095131330127,0.108307108022519,0,0,0,0,0,0,-0.186846019352166,0,0,0,0,0,0,0,-0.604197461346909,0,0,0,0,0,0,0,0,0,0,0,0,0.229956410451872,0,0.144673795765828,0,0
X5.HK.EQUITY,-0.0289428845278815,-0.0713920319776067,0,0,0,0.073361103376987,0,0.00718701611283428,0,0,0,0,0,0,0.090876418807236,0.0582324979936633,0,0,0,0.84483468486866,0,0,0,-0.19068457496422,0,0,0.0691976358266911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137159389115536,0,0,0,0,0.112809956156953,0
X601988.CH.EQUITY,-0.293337413983356,0,0,0,0.416329551411396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650002316665468,0,0,0,-0.0990722829078316,-0.0461879494094474,0,0,0,0,0,-0.446047353880084,0,0,0,0,0,0,0,0,0,0.147199750254682,0,0,0,0,0,0.0978613730479424,0,0,0
X600036.CH.EQUITY,0,0.403492508553597,-0.0468446189455751,0,0,0.00190397083138359,0,0,-0.0298732043718588,0.552235450994722,0,0.163490066289375,0,0,0,0.146906455034354,0,0,0,-0.206982176445076,0,0,-0.0444336012663728,0.287891694419591,0,0.115264042086301,0,0,0,0,0,0,0,-0.250506522300785,0,0,0,0,0,0,0,0,0,-0.149218142098742,0,-0.0646461258047921,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267405135146119,0,0,0,0,0,0,-0.0886615977210799,0,0,0,0,0.0255032723056915,0,0,0,0,0,0,0,0,0,0.146414938916431,0,0.114648489263478,0,0,0,0.102162330970972,0,0,0,1.73472347597681e-18,0,0,0.00899424634750925,0,0,-0.0986166850717973,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.164280278632919,0,0.0269142018465664,0,0,0,0,0,0,0.184562268679195,0,0,0.375978625657823,0,-0.00917862140095822,0,-0.0056883183743044,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646998469638334,0,0,0,0,0,0,0.184566113614694,0.0153283173018676,0,0,0,0,-0.0493351356744271,0,0.0626823636666543,0,0,0
X601328.CH.EQUITY,0,1.38777878078145e-17,0.138292411942837,0.0674895637252597,0,0,0.620975248071305,0,0,0,-0.0585260048614487,0,0,0,0,0,0,0.02263040884231,0,0,0,0,0,0.276519902168244,0,0,0.274746883047351,0,0,-0.031234022294187,0,0,0,0,-0.00355233090913486,0,0,0,0,0,0,0,0,0,0,-0.622284152846804,0,0,0
X601166.CH.EQUITY,0,0,0,0.264028519930627,0,0,0,0,0,0,0,0.224198780941166,-0.0152070840951107,0,0,0,0,0,0,0.0213095994654779,0,0,0.228114875185465,0,0,0,0,0,0.0896055419063389,0,0.0834873007426438,0,0,0,0,0,0.0397363421487273,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.010671016782132,0,0,0,0,0,0.247143179103847,0,0,0.384712261936483,0.133338657997982,0,0,0,0,0,0,-0.191874740169969,0,0,0,0,0.103804637157646,0,0,0,0.218572345777434,0,0.080067327833561,0,0,0,-0.139676606762403,0,0,0,0.044524614527778,-0.247519233975097,0,0,0,0,-0.0855913569863044,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272043712612292,0,0,0,0,0,-0.03754900606476,0,0.135946369926436,0,0,0,0,0,0,0,0,0,0,-0.0634108506525247,0,0,0.451282744149223,0,0,0,0,0,0,0,0,0,0,0,-0.166405672284459,0
X601601.CH.EQUITY,0,0,-0.0864073450303476,0,-0.108470707039421,-0.15253332334128,0.0530709670059509,0,0.671799075124371,0,0,0,0,0,0,0,0.00897994181685643,0,0,0,0,0.0199646765974879,0,0,0,0,0.097559023177464,0.153958590683628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032887716805041,0
X000002.CH.EQUITY,0,0,0,0,-0.0414273653692738,-0.0768407808773918,0,0,0,0,0,0,-0.100064526956187,0.282328158104531,0,0,0.0581981024157502,-0.0774444086952053,0.268231036592167,-1.0842021724855e-19,0,0,0,0,0,0,0,0.256174821681796,0,0,0.2354451645775,0,0,0.466088204384263,0,-0.0778396793545745,0,0,0,0,0,0,0.0730200077766856,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.0296802172585536,0,0.17621325808784,0.02257844909531,0,0,0,0,0,0,0,0,0,0,0,0,0.097069359411997,0.374291004865642,0,0,0,0,0,0,0,0,0.0192178113500192,0.434667428728611,-1.38777878078145e-17,0,0,0,0,0,0.181251789584486,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0221677006867212,0,0,0,0,0,-0.0340281503334603,0,0,0,0,-0.190092629980969,0,0,0,0,0,0,0,0.262603225276645,0,0.0317344358547661,0,0.282789628547853,0,0.15966034313541,0,0,-0.0216255742792865,0,0,0,0.519497250386486,0,0,0,0,0,0.00700326621709568,0,0,0
